#  aims_uuid : 8337DF3E-C3E4-4511-AD0F-4BD513D46FD5                                
#  angular momentum projected density of states for species Se as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
      -10.00000000        0.22035745        0.00627979        0.20098188        0.01219571        0.00090007
       -9.99000000        0.28438013        0.00678881        0.25992072        0.01655806        0.00111255
       -9.98000000        0.91171774        0.02026244        0.84925826        0.03961145        0.00258558
       -9.97000000        0.28282668        0.00800636        0.26335210        0.01057196        0.00089627
       -9.96000000        0.36546987        0.00962542        0.34190597        0.01267770        0.00126077
       -9.95000000        0.65732787        0.01276615        0.62371075        0.01883113        0.00201984
       -9.94000000        0.85960774        0.01700769        0.82024200        0.01983847        0.00251959
       -9.93000000        1.05112395        0.01972540        1.01069231        0.01801928        0.00268695
       -9.92000000        0.77866299        0.01491743        0.75017528        0.01170290        0.00186737
       -9.91000000        0.58084438        0.01795927        0.55352196        0.00764707        0.00171609
       -9.90000000        1.36537797        0.04906179        1.28722453        0.02472728        0.00436436
       -9.89000000        1.63271472        0.05400109        1.55610147        0.01733861        0.00527355
       -9.88000000        0.60960154        0.02373245        0.57396912        0.00906251        0.00283746
       -9.87000000        0.00031792        0.00003168        0.00028093        0.00000307        0.00000225
       -9.86000000        0.14886142        0.01139676        0.13424067        0.00229472        0.00092927
       -9.85000000        0.18992742        0.00998824        0.17631136        0.00268973        0.00093808
       -9.84000000        0.26816623        0.00966397        0.25356650        0.00384391        0.00109184
       -9.83000000        0.26330150        0.00942051        0.24895057        0.00386307        0.00106736
       -9.82000000        0.25867461        0.00913239        0.24460430        0.00389125        0.00104667
       -9.81000000        0.25428555        0.00879962        0.24052770        0.00392845        0.00102978
       -9.80000000        0.25013433        0.00842219        0.23672077        0.00397468        0.00101668
       -9.79000000        0.42600907        0.01269984        0.40515142        0.00649380        0.00166401
       -9.78000000        0.33289227        0.01153904        0.31420357        0.00577383        0.00137584
       -9.77000000        0.31043504        0.00943574        0.29419528        0.00549534        0.00130868
       -9.76000000        0.21331866        0.00596652        0.20222363        0.00416924        0.00095927
       -9.75000000        0.11823354        0.00319246        0.11181918        0.00263785        0.00058405
       -9.74000000        0.10577730        0.00255224        0.10020211        0.00246957        0.00055338
       -9.73000000        0.12082647        0.00370901        0.11292666        0.00338948        0.00080132
       -9.72000000        0.18745740        0.00491778        0.17579949        0.00535587        0.00138427
       -9.71000000        0.31756437        0.00786055        0.29836671        0.00922347        0.00211364
       -9.70000000        0.05044623        0.00267799        0.04562573        0.00181343        0.00032909
       -9.69000000        0.06718108        0.00299765        0.06155854        0.00220471        0.00042018
       -9.68000000        0.12466880        0.00575546        0.11401885        0.00415359        0.00074090
       -9.67000000        0.17122294        0.00693522        0.15797427        0.00535637        0.00095707
       -9.66000000        0.27874430        0.00897051        0.25927101        0.00916656        0.00133623
       -9.65000000        0.35025083        0.00962548        0.32809093        0.01092112        0.00161330
       -9.64000000        0.22858157        0.00532404        0.21489056        0.00744249        0.00092448
       -9.63000000        0.35158972        0.00557229        0.33223328        0.01261630        0.00116786
       -9.62000000        0.41914649        0.00580671        0.39696388        0.01495451        0.00142140
       -9.61000000        0.46628463        0.00634272        0.44235952        0.01581546        0.00176694
       -9.60000000        0.32028721        0.00440316        0.30360319        0.01102302        0.00125785
       -9.59000000        0.16492760        0.00229852        0.15589247        0.00608528        0.00065132
       -9.58000000        0.03765649        0.00059481        0.03589772        0.00097910        0.00018486
       -9.57000000        0.03302542        0.00053084        0.03153488        0.00079626        0.00016345
       -9.56000000        0.03144764        0.00051364        0.03004090        0.00074161        0.00015148
       -9.55000000        0.02979578        0.00049414        0.02847446        0.00068746        0.00013972
       -9.54000000        0.02806986        0.00047232        0.02683558        0.00063379        0.00012817
       -9.53000000        0.04553855        0.00051360        0.04412544        0.00073640        0.00016311
