#  aims_uuid : 8337DF3E-C3E4-4511-AD0F-4BD513D46FD5                                
#  angular momentum projected density of states for species Se as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.226012 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
       -4.77398777       18.98585421        0.40629795       17.67620181        0.83997009        0.06338436
       -4.76398777       24.09130798        0.47066824       22.43103571        1.10613633        0.08346771
       -4.75398777       55.16983520        1.03599417       51.44924636        2.49181019        0.19278449
       -4.74398777       16.67419740        0.40798478       15.52713305        0.68704747        0.05203210
       -4.73398777       21.29919310        0.47844603       19.94386479        0.81118286        0.06569943
       -4.72398777       31.84872201        0.62308657       30.02049279        1.10823647        0.09690618
       -4.71398777       37.21313451        0.74163957       35.17085955        1.18283122        0.11780417
       -4.70398777       38.21012852        0.81354365       36.15491796        1.11615320        0.12551371
       -4.69398777       27.96062338        0.61952895       26.41523886        0.83362532        0.09223025
       -4.68398777       23.38025599        0.48619408       22.11830601        0.69561646        0.08013944
       -4.67398777       64.72969927        1.38908533       61.02638290        2.09605715        0.21817389
       -4.66398777       64.99820268        1.40505564       61.77029060        1.59993595        0.22292049
       -4.65398777       28.73991312        0.61008560       27.41904621        0.61386239        0.09691893
       -4.64398777        0.03632487        0.00096444        0.03491316        0.00033321        0.00011405
       -4.63398777       10.66569522        0.21593252       10.18306175        0.23266399        0.03403696
       -4.62398777       10.74209223        0.21976802       10.25768344        0.23036756        0.03427320
       -4.61398777       14.56955190        0.27890528       13.93709977        0.30572581        0.04782104
       -4.60398777       14.59164821        0.28268044       13.96378490        0.29714009        0.04804277
       -4.59398777       14.61078814        0.28536395       13.98776275        0.28938889        0.04827255
       -4.58398777       14.62697169        0.28695581       14.00903331        0.28247220        0.04851037
       -4.57398777       14.64019887        0.28745603       14.02759658        0.27639002        0.04875624
       -4.56398777       27.16010519        0.53025513       25.99393563        0.54334241        0.09257203
       -4.55398777       21.15580695        0.41696190       20.24386482        0.42355743        0.07142280
       -4.54398777       19.72905611        0.38101168       18.90526089        0.37563284        0.06715069
       -4.53398777       14.03506828        0.26366490       13.44788361        0.27505785        0.04846192
       -4.52398777        8.19131245        0.15245721        7.83930747        0.17081300        0.02873477
       -4.51398777        7.39322528        0.13560779        7.08386907        0.14761030        0.02613811
       -4.50398777       11.08846385        0.21640211       10.60726927        0.22533392        0.03945854
       -4.49398777       18.21775355        0.36008099       17.44229669        0.35039883        0.06497703
       -4.48398777       26.01388344        0.48872616       24.94060325        0.49149979        0.09305424
       -4.47398777        5.55176875        0.11635885        5.28959622        0.12604106        0.01977262
       -4.46398777        7.04463369        0.14854045        6.71876413        0.15227442        0.02505469
       -4.45398777       12.22082412        0.25317322       11.65908195        0.26482118        0.04374777
       -4.44398777       15.82100654        0.32710081       15.10545160        0.33185827        0.05659585
       -4.43398777       23.19691336        0.48294689       22.14295530        0.48851154        0.08249963
       -4.42398777       28.07111371        0.58213538       26.81957968        0.56963677        0.09976188
       -4.41398777       15.99162702        0.32209171       15.27480102        0.33772150        0.05701279
       -4.40398777       21.69670940        0.43789634       20.72168327        0.46018800        0.07694180
       -4.39398777       25.70170364        0.50452783       24.57410867        0.53140867        0.09165847
       -4.38398777       29.70642981        0.55791100       28.44949275        0.59182257        0.10720348
       -4.37398777       21.43527696        0.39442436       20.55942482        0.40445840        0.07696938
       -4.36398777       11.62869601        0.21071464       11.16600608        0.21043684        0.04153844
       -4.35398777        2.54572208        0.04107654        2.44480306        0.04995754        0.00988494
       -4.34398777        2.18600984        0.03398352        2.09973934        0.04358835        0.00869863
       -4.33398777        2.04447234        0.03104292        1.96437468        0.04081309        0.00824165
       -4.32398777        1.90311745        0.02820663        1.82910494        0.03803504        0.00777084
       -4.31398777        1.76194517        0.02547464        1.69393014        0.03525419        0.00728619
       -4.30398777        2.37262884        0.03772188        2.28050864        0.04499616        0.00940215
       -4.29398777        4.75731274        0.08773273        4.56485756        0.08708505        0.01763740
       -4.28398777        7.12096693        0.14137689        6.82073445        0.13312691        0.02572868
       -4.27398777       14.79315087        0.32044035       14.13071457        0.28975982        0.05223613
       -4.26398777       13.87816696        0.30002365       13.25675394        0.27236436        0.04902501
       -4.25398777       12.96195824        0.27987261       12.38140072        0.25490378        0.04578114
       -4.24398777       12.04452473        0.25998722       11.50465491        0.23737807        0.04250452
       -4.23398777       11.12586642        0.24036749       10.62651652        0.21978724        0.03919516
       -4.22398777       10.20598330        0.22101343        9.74698553        0.20213129        0.03585305
       -4.21398777        9.28487539        0.20192502        8.86606196        0.18441022        0.03247819
       -4.20398777        8.36254267        0.18310227        7.98374580        0.16662402        0.02907059
       -4.19398777        7.43898516        0.16454518        7.10003705        0.14877270        0.02563023
       -4.18398777       31.14200412        0.69060907       29.66795651        0.66148599        0.12195255
       -4.17398777       28.02355658        0.63462770       26.68138061        0.60039449        0.10715379
       -4.16398777       24.88861800        0.57512057       23.68293202        0.53772869        0.09283673
       -4.15398777       20.05985056        0.47171342       19.07449414        0.43980616        0.07383684
       -4.14398777       17.21272634        0.41238876       16.35885358        0.37998136        0.06150263
       -4.13398777       14.35072150        0.34962197       13.63290619        0.31856125        0.04963209
       -4.12398777       10.35853256        0.25313524        9.83897371        0.23121958        0.03520404
       -4.11398777        4.77144133        0.11452633        4.53180410        0.10857234        0.01653856
       -4.10398777        0.49260489        0.00799479        0.47179920        0.01025727        0.00255363
       -4.09398777        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -4.08398777       10.68613910        0.26106420       10.11773422        0.26102204        0.04631864
       -4.07398777       20.97622143        0.50000296       19.84553879        0.53930843        0.09137125
       -4.06398777       18.17609203        0.46386247       17.12074801        0.51332325        0.07815830
       -4.05398777       15.37193068        0.47874287       14.32666859        0.50295817        0.06356105
       -4.04398777       13.70628549        0.55758431       12.56620455        0.52917116        0.05332547
       -4.03398777       27.95909835        0.99773022       25.51549423        1.34979661        0.09607729
       -4.02398777       14.45535511        0.86935429       12.95710621        0.57083879        0.05805581
       -4.01398777        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -4.00398777       22.82180897        1.35890918       20.56806993        0.80085473        0.09397512
       -3.99398777       49.81916655        2.67465868       44.71800945        2.18687449        0.23962393
       -3.98398777       88.12425313        5.94324556       77.98512450        3.71081927        0.48506379
       -3.97398777      162.52820298       11.81712828      142.71361089        7.03374153        0.96372229
       -3.96398777      114.25680571        8.38768263      100.00666012        5.15758697        0.70487600
       -3.95398777      134.35122694        9.78338696      117.85379838        5.91258596        0.80145564
       -3.94398777       91.23298009        6.73208060       80.03939110        3.93645910        0.52504929
       -3.93398777      164.51969346       11.64330663      145.47383834        6.52958638        0.87296210
       -3.92398777       49.16358064        3.27397561       43.74079642        1.90470669        0.24410192
       -3.91398777      113.22169568        8.07324981       99.51758118        4.96707819        0.66378650
       -3.90398777       52.88529925        3.89499493       46.37441390        2.29781627        0.31807415
       -3.89398777      111.38822905        7.86371665       98.40156851        4.52870189        0.59424200
       -3.88398777       49.08948956        3.61126950       43.14322562        2.05978676        0.27520767
       -3.87398777       69.23524263        5.17348076       60.72983390        2.94341424        0.38851374
       -3.86398777      123.73333558        8.51045355      109.51443214        5.06726857        0.64118131
       -3.85398777       69.89685433        4.19718728       61.91742845        3.41945633        0.36278227
       -3.84398777       84.94207022        5.53233308       74.75337934        4.17888607        0.47747173
       -3.83398777      155.83346069       10.45544296      137.31398077        7.20152230        0.86251467
       -3.82398777      121.15932355        8.44165415      106.76935279        5.29204288        0.65627372
       -3.81398777       43.84507909        3.15876368       38.60935288        1.83016922        0.24679331
       -3.80398777       56.18659672        3.68168258       49.78338568        2.39685788        0.32467058
       -3.79398777       46.36179495        3.09455051       40.98144101        2.02113427        0.26466916
       -3.78398777      141.99755460        8.05654368      127.72786762        5.43300179        0.78014152
       -3.77398777        7.22846283        0.60220610        6.37351289        0.21787710        0.03486674
       -3.76398777       77.70144396        4.94828452       69.61605802        2.71959004        0.41751137
       -3.75398777        8.86207922        0.65881574        7.80986834        0.34248090        0.05091424
       -3.74398777       67.37244877        5.25735117       59.37163732        2.36413946        0.37932082
       -3.73398777       89.68233643        7.47162644       79.25055508        2.50947469        0.45068021
       -3.72398777       41.91888306        2.51936422       37.81594193        1.36358951        0.21998740
       -3.71398777       62.49627547        3.32907162       56.66801814        2.16135483        0.33783088
       -3.70398777       83.91696047        4.57733356       75.72746674        3.13712307        0.47503710
       -3.69398777       27.77188994        1.67260666       24.94826482        0.99445332        0.15656514
       -3.68398777       20.22126304        0.89638645       18.58006186        0.63180620        0.11300854
       -3.67398777       36.64133733        1.51885962       33.86156794        1.05647045        0.20443931
       -3.66398777       34.98941972        1.88480438       31.86680438        1.04393301        0.19387795
       -3.65398777       19.03906587        0.92154387       17.39245398        0.61751144        0.10755658
       -3.64398777       16.92182133        0.80296529       15.43422409        0.58754614        0.09708581
       -3.63398777       14.84327180        0.68431397       13.51929982        0.55291155        0.08674646
       -3.62398777      125.25230547        6.79961555      113.98090908        3.79996201        0.67181883
       -3.61398777       25.43189394        1.17222064       23.18779462        0.92708645        0.14479223
       -3.60398777       19.52607307        0.92862350       17.73192013        0.74728395        0.11824549
       -3.59398777       16.42668906        0.78751322       14.85606746        0.67580196        0.10730642
       -3.58398777       13.57457409        0.64578880       12.23296054        0.60026766        0.09555708
       -3.57398777       11.30814850        0.52360976       10.16010249        0.53962404        0.08481220
       -3.56398777       12.20065004        0.66386396       10.95760602        0.49129735        0.08788271
       -3.55398777       30.59103108        1.59474102       27.60161304        1.18244197        0.21223506
       -3.54398777       39.04674329        1.89046262       35.45629557        1.44611056        0.25387455
       -3.53398777       27.34966843        1.31732152       24.90725442        0.95444741        0.17064508
       -3.52398777       12.99829985        0.63661905       11.73183464        0.53384445        0.09600171
       -3.51398777       19.40338411        1.02030580       17.46968284        0.76690340        0.14649206
       -3.50398777       20.15213903        1.00117863       18.26917819        0.73842997        0.14335225
       -3.49398777       20.93720447        0.95929207       19.11577278        0.72273947        0.13940015
       -3.48398777       19.21182374        0.77517286       17.65993704        0.65675391        0.11995994
       -3.47398777       15.43710517        0.53097471       14.27871595        0.53653139        0.09088312
       -3.46398777       26.90516151        0.85613200       25.00207498        0.88912812        0.15782641
       -3.45398777       26.11269233        0.97683010       23.87610551        1.07491501        0.18484172
       -3.44398777       13.50876812        0.43197554       12.48093154        0.51121747        0.08464357
