#  aims_uuid : 7E992E5D-FE92-455D-A1D7-171AF8ADBC47                                
#  angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.00000000        0.07873246        0.00016380        0.06431728        0.01037640        0.00316113        0.00071384
       -9.98998999        0.16745427        0.00009411        0.14025073        0.02009586        0.00573723        0.00127635
       -9.97997998        0.45942822        0.01830432        0.38343273        0.04430965        0.01113254        0.00224898
       -9.96996997        0.02317631        0.00080129        0.01898962        0.00250435        0.00072474        0.00015632
       -9.95995996        0.02589715        0.00074690        0.02129037        0.00283616        0.00083982        0.00018389
       -9.94994995        0.02837713        0.00071590        0.02337767        0.00313074        0.00094376        0.00020906
       -9.93993994        0.03057650        0.00070055        0.02522193        0.00338649        0.00103593        0.00023161
       -9.92992993        0.03249526        0.00070083        0.02682315        0.00360341        0.00111630        0.00025156
       -9.91991992        0.06080923        0.00231278        0.05074259        0.00577850        0.00162345        0.00035191
       -9.90990991        0.07201213        0.00326613        0.05999730        0.00652969        0.00182399        0.00039502
       -9.89989990        0.08971471        0.00498459        0.07452923        0.00760776        0.00212775        0.00046538
       -9.88988989        0.10098531        0.00608987        0.08372637        0.00831599        0.00233888        0.00051420
       -9.87987988        0.11137809        0.00720537        0.09211941        0.00894765        0.00254267        0.00056299
       -9.86986987        0.12089306        0.00833107        0.09970835        0.00950276        0.00273911        0.00061176
       -9.85985986        0.12953021        0.00946699        0.10649320        0.00998130        0.00292820        0.00066051
       -9.84984985        0.13728954        0.01061312        0.11247396        0.01038328        0.00310995        0.00070923
       -9.83983984        0.14417106        0.01176945        0.11765062        0.01070870        0.00328436        0.00075793
       -9.82982983        0.15017476        0.01293600        0.12202318        0.01095756        0.00345142        0.00080660
       -9.81981982        0.13444733        0.01411163        0.10956685        0.00800040        0.00226580        0.00050266
       -9.80980981        0.13088836        0.01471140        0.10646352        0.00724021        0.00202613        0.00044710
       -9.79979980        0.12185216        0.01456598        0.09890025        0.00625697        0.00174417        0.00038479
       -9.78978979        0.08856355        0.01004777        0.07277900        0.00445664        0.00106356        0.00021658
       -9.77977978        0.06951296        0.00755174        0.05744623        0.00353208        0.00081829        0.00016462
       -9.76976977        0.04519458        0.00433907        0.03778231        0.00241618        0.00054684        0.00011018
       -9.75975976        0.02513714        0.00168128        0.02151935        0.00152626        0.00034027        0.00007000
       -9.74974975        0.02404295        0.00160123        0.02058071        0.00147024        0.00032463        0.00006615
       -9.73973974        0.02281840        0.00158294        0.01946929        0.00139306        0.00030996        0.00006316
