# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
        -10.00000000         37.41407053
         -9.98998999         38.12508318
         -9.97997998         48.39422541
         -9.96996997         82.92261058
         -9.95995996         78.30744970
         -9.94994995        104.31629902
         -9.93993994        115.46462160
         -9.92992993         48.76579011
         -9.91991992        101.82734724
         -9.90990991         77.31319997
         -9.89989990         70.55603295
         -9.88988989         47.42310609
         -9.87987988         28.46572313
         -9.86986987         19.02185797
         -9.85985986         21.11452972
         -9.84984985         24.13303798
         -9.83983984         27.15154624
         -9.82982983         33.80097193
         -9.81981982         48.57754142
         -9.80980981         47.42299050
         -9.79979980         10.67440488
         -9.78978979         53.86266342
         -9.77977978         28.34292885
         -9.76976977         35.56836134
         -9.75975976         40.13821048
         -9.74974975         44.85504752
         -9.73973974         49.57188456
         -9.72972973         29.46608008
         -9.71971972         31.32512713
         -9.70970971         12.70300929
         -9.69969970         14.18035240
         -9.68968969         15.65769551
         -9.67967968         17.13503862
         -9.66966967         18.61238172
         -9.65965966         20.08972483
         -9.64964965         21.56706794
         -9.63963964         20.10679755
         -9.62962963         56.77509596
         -9.61961962         34.60295508
         -9.60960961         28.40328135
         -9.59959960         22.20360762
         -9.58958959         16.00393388
         -9.57957958          9.80426015
         -9.56956957          4.21521643
         -9.55955956          2.29040007
         -9.54954955          2.16027220
         -9.53953954          2.03014433
         -9.52952953          1.90001646
         -9.51951952          1.76988859
         -9.50950951          1.63976072
         -9.49949950         11.67653818
         -9.48948949         19.36431555
         -9.47947948         19.66258778
         -9.46946947         18.55243396
         -9.45945946         17.44228015
         -9.44944945         16.33212633
         -9.43943944         15.56997474
         -9.42942943         16.93683884
         -9.41941942         18.30370294
         -9.40940941         19.67056703
         -9.39939940         21.03743113
         -9.38938939         42.71192597
         -9.37937938         37.72237582
         -9.36936937         32.81105192
         -9.35935936         27.89972803
         -9.34934935         17.74638833
         -9.33933934         13.54515132
         -9.32932933         10.36457025
         -9.31931932         53.92551620
         -9.30930931         53.05026113
         -9.29929930         58.01768192
         -9.28928929         24.47442137
