# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -5.292320 eV
#    Energy (eV)      DOS 
         -4.70767960        169.44865711
         -4.69767960        166.40582679
         -4.68767960         96.92682778
         -4.67767960         80.67267406
         -4.66767960         14.81764810
         -4.65767960         24.11019601
         -4.64767960         33.40274392
         -4.63767960         42.69529184
         -4.62767960         51.98783975
         -4.61767960        151.02419713
         -4.60767960        614.09327863
         -4.59767960        105.00368195
         -4.58767960        107.18045560
         -4.57767960        329.95642328
         -4.56767960        160.95353385
         -4.55767960        207.65578945
         -4.54767960        140.81126647
         -4.53767960        306.22943773
         -4.52767960         79.51346721
         -4.51767960         36.69382917
         -4.50767960         47.01065096
         -4.49767960        298.26482178
         -4.48767960        198.23785437
         -4.47767960         47.71195663
         -4.46767960         76.48713970
         -4.45767960         87.65905117
         -4.44767960         98.83096264
         -4.43767960         92.15046548
         -4.42767960         73.51749313
         -4.41767960         54.88452078
         -4.40767960         85.18378210
         -4.39767960        370.49409454
         -4.38767960         24.08873731
         -4.37767960         22.62989854
         -4.36767960         21.17105978
         -4.35767960         19.71222101
         -4.34767960         18.25338224
         -4.33767960        178.65489585
         -4.32767960         87.14195526
         -4.31767960         95.03066636
         -4.30767960         84.27313638
         -4.29767960         48.25185804
         -4.28767960        161.18067137
         -4.27767960         23.23842416
         -4.26767960         20.83992853
         -4.25767960         18.44143290
         -4.24767960         16.04293727
         -4.23767960         17.50416366
         -4.22767960         19.97270371
         -4.21767960         22.44124377
         -4.20767960         24.90978382
         -4.19767960       1038.72147770
         -4.18767960         19.83404333
         -4.17767960         20.50846621
         -4.16767960         21.18288910
         -4.15767960        173.33658617
         -4.14767960         49.41798082
         -4.13767960         49.13006918
         -4.12767960         48.84215754
         -4.11767960         48.55424589
         -4.10767960         23.03690783
         -4.09767960         42.33544630
         -4.08767960         35.28663290
         -4.07767960         28.23781950
         -4.06767960         21.18900611
         -4.05767960         20.51218984
         -4.04767960         59.37902916
         -4.03767960        129.76834418
         -4.02767960         67.49424616
         -4.01767960         64.10598882
         -4.00767960         60.71773149
         -3.99767960         57.32947415
         -3.98767960         53.94121681
         -3.97767960         57.18051357
         -3.96767960         59.07216816
         -3.95767960         54.29362440
         -3.94767960         80.75034869
         -3.93767960        118.75593821
         -3.92767960        262.48155271
         -3.91767960        100.87978084
         -3.90767960        115.28728923
         -3.89767960         77.14194377
         -3.88767960         97.95317489
         -3.87767960        118.76440601
         -3.86767960        482.89567170
         -3.85767960        121.80644285
         -3.84767960        225.10836765
         -3.83767960        198.68327870
         -3.82767960         92.15915966
         -3.81767960         65.78570716
         -3.80767960        208.31131884
         -3.79767960         35.80377862
         -3.78767960         18.90756175
         -3.77767960         35.91771426
         -3.76767960         39.09345773
         -3.75767960         42.26920121
         -3.74767960         78.89700751
         -3.73767960        144.37531758
         -3.72767960        104.82432028
         -3.71767960        312.80910233
         -3.70767960         60.49813868
         -3.69767960         54.26580836
         -3.68767960         51.02150846
         -3.67767960         47.77720855
         -3.66767960         44.53290865
         -3.65767960         41.28860874
         -3.64767960         38.04430884
         -3.63767960         34.80000893
         -3.62767960         48.81945688
         -3.61767960         37.62936536
         -3.60767960         44.20519456
         -3.59767960         21.07310183
         -3.58767960         90.20916717
         -3.57767960         89.80880213
         -3.56767960         25.59657156
         -3.55767960         26.27401270
         -3.54767960         26.95145384
         -3.53767960         27.62889498
         -3.52767960         28.30633612
         -3.51767960         28.98377726
         -3.50767960         28.88855430
         -3.49767960         17.61961773
         -3.48767960         16.49838875
         -3.47767960         15.37715978
         -3.46767960         14.25593081
         -3.45767960         13.13470183
         -3.44767960         12.01347286
         -3.43767960         10.89224389
         -3.42767960          9.77101492
         -3.41767960          8.64978594
         -3.40767960          7.52855697
         -3.39767960        116.29166538
         -3.38767960         77.66097504
