#  aims_uuid : D71290D0-A6B9-4E73-A2DE-F27E3966DF24                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.530259 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
       -4.46974141        0.36151446        0.00179034        0.03002614        0.31471739        0.01498059
       -4.45974141        0.37025892        0.00186978        0.02389350        0.32925568        0.01523996
       -4.44974141        0.32382941        0.00191582        0.01428780        0.29507117        0.01255461
       -4.43974141        0.18851989        0.00131105        0.00492890        0.17549728        0.00678265
       -4.42974141        0.05566208        0.00222404        0.00450924        0.04521558        0.00371322
       -4.41974141        0.14485412        0.02739820        0.01464796        0.09749539        0.00531256
       -4.40974141        0.91608723        0.15827216        0.06316132        0.67686315        0.01779060
       -4.39974141        1.20077710        0.44105969        0.14193141        0.59868946        0.01909654
       -4.38974141        0.24592616        0.03300934        0.02515512        0.18248393        0.00527777
       -4.37974141        0.26273634        0.03322948        0.02758494        0.19571942        0.00620250
       -4.36974141        0.36615182        0.03479138        0.04439284        0.27882019        0.00814740
       -4.35974141        0.38691213        0.03414913        0.05017121        0.29354803        0.00904377
       -4.34974141        0.40600154        0.03312079        0.05456511        0.30829691        0.01001873
       -4.33974141        0.42342004        0.03170638        0.05757453        0.32306685        0.01107228
       -4.32974141        0.43916763        0.02990587        0.05919948        0.33785784        0.01220443
       -4.31974141        0.32103342        0.02765910        0.05728373        0.22873361        0.00735698
       -4.30974141        0.29696393        0.02594008        0.05332285        0.21366368        0.00403732
       -4.29974141        0.27226458        0.02401545        0.04301828        0.20095739        0.00427346
       -4.28974141        0.23871266        0.02182233        0.03068155        0.18184377        0.00436500
       -4.27974141        0.29560679        0.06835170        0.03915629        0.18272161        0.00537719
       -4.26974141        0.31972788        0.08446885        0.05051790        0.17767010        0.00707103
       -4.25974141        0.26476204        0.06445939        0.03568780        0.15730847        0.00730638
       -4.24974141        0.22171121        0.04862699        0.02579347        0.14018501        0.00710573
       -4.23974141        0.26689805        0.03736807        0.02315707        0.19792312        0.00844979
       -4.22974141        0.25291437        0.02953857        0.01967566        0.19634576        0.00735438
       -4.21974141        0.23410918        0.02247577        0.01716444        0.18819439        0.00627458
       -4.20974141        0.21101541        0.01825349        0.01508855        0.17239571        0.00527765
       -4.19974141        0.19420348        0.01811064        0.01846638        0.15297535        0.00465111
       -4.18974141        0.24272484        0.02964644        0.03895708        0.16899254        0.00512878
       -4.17974141        0.36856195        0.04682046        0.06857398        0.24694127        0.00622624
       -4.16974141        0.42823982        0.06744084        0.08598028        0.26856686        0.00625184
       -4.15974141        0.40376063        0.05624035        0.08207359        0.25970650        0.00574019
       -4.14974141        0.32374347        0.03884579        0.05921175        0.22032787        0.00535806
       -4.13974141        0.72235165        0.03879362        0.08204037        0.58782661        0.01369104
       -4.12974141        0.53812600        0.03867116        0.06500640        0.42552813        0.00892031
       -4.11974141        0.48561532        0.03993306        0.05597648        0.38368740        0.00601837
       -4.10974141        0.53221531        0.04116598        0.05450879        0.43108058        0.00545996
       -4.09974141        0.60520783        0.04237623        0.05833856        0.49774129        0.00675174
       -4.08974141        0.97696082        0.04697130        0.06725222        0.85223564        0.01050167
       -4.07974141        0.62525417        0.01043058        0.05544722        0.55002330        0.00935307
       -4.06974141        0.57790550        0.01098902        0.06559969        0.49151225        0.00980454
       -4.05974141        0.95108283        0.02091012        0.12270285        0.79170790        0.01576196
       -4.04974141        0.83722525        0.01318596        0.05949756        0.74911455        0.01542717
       -4.03974141        0.66643488        0.01017985        0.06402666        0.57893831        0.01329006
       -4.02974141        1.12232761        0.01238918        0.18714264        0.90380262        0.01899317
       -4.01974141        0.71258189        0.00403262        0.03840420        0.65815600        0.01198907
       -4.00974141        0.79045511        0.00307252        0.03524134        0.73457664        0.01756461
       -3.99974141        0.28128055        0.03597845        0.03099302        0.20853610        0.00577298
       -3.98974141        0.30500871        0.05849118        0.06167137        0.17961517        0.00523099
       -3.97974141        0.40259174        0.06888141        0.13741834        0.18995598        0.00633601
       -3.96974141        0.93982616        0.10010433        0.35773757        0.46324034        0.01874392
       -3.95974141        1.50817021        0.15519832        0.48168754        0.85002481        0.02125954
       -3.94974141        0.89043527        0.07382240        0.23703282        0.56748681        0.01209323
       -3.93974141        0.51720673        0.02922518        0.14663404        0.33360101        0.00774650
       -3.92974141        2.00788784        0.02928979        0.15586287        1.80009960        0.02263558
       -3.91974141        0.90576201        0.02360884        0.05524105        0.81855816        0.00835395
       -3.90974141        0.94147563        0.03919723        0.17530539        0.71687644        0.01009657
       -3.89974141        0.93305974        0.05017425        0.20382242        0.66959901        0.00946405
       -3.88974141        0.82869537        0.05528379        0.20991918        0.55696556        0.00652684
       -3.87974141        1.09479635        0.05173421        0.31613539        0.71918740        0.00773935
       -3.86974141        1.34026185        0.00299335        0.37745066        0.95123645        0.00858139
       -3.85974141        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -3.84974141        0.86902591        0.00119890        0.04709083        0.81485684        0.00587933
       -3.83974141        0.64939625        0.00117714        0.03782669        0.60632126        0.00407116
       -3.82974141        2.25125876        0.00374290        0.09850281        2.13706525        0.01194780
       -3.81974141        1.34136554        0.00262064        0.07668798        1.25412581        0.00793111
       -3.80974141        1.49685528        0.00197917        0.08469853        1.40321360        0.00696398
       -3.79974141        3.12227334        0.00563651        0.10519162        3.00006493        0.01138028
       -3.78974141        1.78016971        0.00094296        0.06280967        1.70524626        0.01117082
       -3.77974141        1.80068954        0.00076094        0.04782605        1.74120307        0.01089948
       -3.76974141        2.41692352        0.00079646        0.10990431        2.28763644        0.01858630
       -3.75974141        1.35522443        0.00087292        0.14935597        1.19207791        0.01291764
       -3.74974141        1.20547676        0.00118580        0.11479037        1.07778750        0.01171308
       -3.73974141        0.99654789        0.00080611        0.09831016        0.88797422        0.00945740
       -3.72974141        0.92702443        0.00098142        0.07911889        0.83913174        0.00779238
       -3.71974141        0.87815581        0.00117113        0.06220438        0.80834573        0.00643457
       -3.70974141        0.79746548        0.00136756        0.04664481        0.74417566        0.00527746
       -3.69974141        0.68495346        0.00157070        0.03244017        0.64662153        0.00432105
       -3.68974141        0.82847649        0.00245498        0.02853199        0.79247237        0.00501715
       -3.67974141        0.71389391        0.00652597        0.02367102        0.67877845        0.00491847
       -3.66974141        0.68987145        0.01440622        0.02211111        0.64844958        0.00490454
       -3.65974141        1.33125411        0.02620305        0.03403562        1.26374039        0.00727505
       -3.64974141        0.97497462        0.02691250        0.02477460        0.91696758        0.00631995
       -3.63974141        0.64022832        0.02352437        0.01768758        0.59374042        0.00527595
       -3.62974141        0.46385168        0.02047829        0.01506098        0.42351519        0.00479721
       -3.61974141        0.48090936        0.01782672        0.01634817        0.44083137        0.00590310
       -3.60974141        0.60339652        0.01991386        0.02526072        0.54932604        0.00889589
       -3.59974141        0.64604766        0.02343046        0.02020329        0.59077612        0.01163778
       -3.58974141        0.96246211        0.03363011        0.02258616        0.89635532        0.00989052
       -3.57974141        0.97348256        0.03520882        0.01902489        0.91017235        0.00907651
       -3.56974141        0.88224530        0.03795039        0.02486418        0.80993933        0.00949140
       -3.55974141        0.74395761        0.02717839        0.02402081        0.68344172        0.00931669
       -3.54974141        5.34783356        0.02181197        0.19642090        5.04307390        0.08652680
       -3.53974141        1.49332676        0.05124312        0.21421528        1.20933842        0.01852995
       -3.52974141        1.10449018        0.02360676        0.11076703        0.95289625        0.01722014
       -3.51974141        0.84538534        0.01618629        0.08547022        0.72821640        0.01551243
       -3.50974141        0.68333820        0.00889021        0.06173507        0.60041904        0.01229387
       -3.49974141        0.56050998        0.00323080        0.03904571        0.50878723        0.00944624
       -3.48974141        0.80289488        0.00180255        0.02355151        0.76557043        0.01197038
       -3.47974141        0.43126022        0.00066684        0.00398246        0.41834936        0.00826156
       -3.46974141        0.19855590        0.00032308        0.00157761        0.19135354        0.00530167
       -3.45974141        1.42999810        0.00046332        0.01231821        1.40261874        0.01459783
       -3.44974141        1.22144502        0.00724158        0.01407295        1.18659853        0.01353196
       -3.43974141        1.02333918        0.01646140        0.02556135        0.96984744        0.01146899
       -3.42974141        0.83568057        0.02812277        0.04678341        0.75236547        0.00840892
       -3.41974141        0.94215726        0.05969302        0.11437498        0.76115703        0.00693224
       -3.40974141        0.20428391        0.00021533        0.00106839        0.19885760        0.00414258
       -3.39974141        0.28425024        0.00061930        0.00162120        0.27736794        0.00464180
       -3.38974141        0.39316538        0.00140260        0.00257178        0.38379494        0.00539606
       -3.37974141        1.02329161        0.00338831        0.00566999        1.00443342        0.00979989
       -3.36974141        0.35121392        0.00210365        0.00453467        0.33343149        0.01114411
       -3.35974141        0.70905688        0.00554628        0.00546873        0.68616014        0.01188173
       -3.34974141        0.75876013        0.00446551        0.00880604        0.73452737        0.01096121
       -3.33974141        0.76587810        0.00337408        0.01521422        0.73655065        0.01073915
       -3.32974141        0.73076096        0.00227210        0.02464470        0.69262523        0.01121894
       -3.31974141        1.08621408        0.00133525        0.05584863        1.00990551        0.01912469
       -3.30974141        0.96863087        0.00093229        0.10482469        0.83558157        0.02729232
       -3.29974141        0.83421505        0.00147619        0.06016165        0.75239680        0.02018042
       -3.28974141        0.84650193        0.00203200        0.03597070        0.79183315        0.01666609
       -3.27974141        0.69172814        0.00247445        0.02800009        0.64917252        0.01208109
       -3.26974141        0.66423632        0.00363553        0.04940962        0.59652993        0.01466124
       -3.25974141        0.66632888        0.00625157        0.06569292        0.57842896        0.01595543
       -3.24974141        0.63794259        0.00959772        0.07339590        0.54055038        0.01439859
       -3.23974141        0.74295239        0.01549210        0.07208185        0.64234835        0.01303009
       -3.22974141        0.60186588        0.01001761        0.04437719        0.53643294        0.01103815
       -3.21974141        0.55601845        0.00767600        0.03628127        0.50216236        0.00989882
       -3.20974141        0.39918690        0.00540960        0.02973067        0.36005517        0.00399147
       -3.19974141        0.38037912        0.00376392        0.02350210        0.34938698        0.00372612
       -3.18974141        0.35386928        0.00242674        0.01821313        0.32982309        0.00340631
       -3.17974141        0.31965737        0.00139806        0.01386376        0.30136351        0.00303205
       -3.16974141        0.27774340        0.00067786        0.01045398        0.26400824        0.00260332
       -3.15974141        0.27946804        0.00030787        0.00857603        0.26799293        0.00259121
       -3.14974141        0.33950469        0.00107388        0.00967753        0.32532838        0.00342489
       -3.13974141        0.44165975        0.00328683        0.01194021        0.42136492        0.00506779
       -3.12974141        0.62169251        0.00639773        0.01440542        0.59396708        0.00692228
       -3.11974141        0.59162554        0.01038132        0.01506403        0.55821963        0.00796055
       -3.10974141        0.53625864        0.01018497        0.01683077        0.50152148        0.00772143
       -3.09974141        0.44083185        0.01055398        0.01518552        0.40770767        0.00738468
       -3.08974141        0.30753053        0.00500113        0.01674114        0.28120179        0.00458648
       -3.07974141        0.38857265        0.00491802        0.02267672        0.35541559        0.00556232
       -3.06974141        0.43019089        0.00513758        0.02721140        0.39197423        0.00586768
       -3.05974141        0.48699677        0.00541166        0.03125694        0.44445061        0.00587756
