# G M K G 
# 0 55 87 152 
# fermi@ 0
0	-61.41027411087438	0.34760397836603446
0	-61.4091366503121	0.002179196903194419
0	-61.408347536511165	0.017254995377221905
0	-61.40066186223002	0.13424726507317863
0	-61.39817237307521	0.09243612992445553
0	-61.392633391667026	0.0005271047544042038
0	-61.38915232228266	0.008171800402110274
0	-61.38818106865914	0.1500306757320283
0	-61.38695216481408	0.007500257462633592
0	-61.38678126320255	0.03242253931652525
0	-61.38617174880056	0.003298963075857611
0	-61.382435349737435	0.01294029984038777
0	-61.37982061204496	0.0017840474209929397
0	-61.375743575768375	0.0019168370743885223
0	-61.37349898996487	0.002055234299605799
0	-61.37045062069991	0.010640933747700384
0	-61.36759385327551	0.012588153006201122
0	-61.363584293646646	0.01819401509565989
0	-61.358957640368175	1.3456402292459991e-05
0	-61.35657806485046	0.08568041499655474
0	-61.3538353309441	0.00020267391824727713
0	-61.35059212131879	0.017670586702779465
0	-61.34889074644121	1.3968528527311667e-05
0	-61.328913403430825	0.01899614462321853
0	-61.32674258298391	0.021613941040358787
0	-35.627054045418255	0.0008495958491951322
0	-35.62429267613252	0.0015821448417683314
0	-35.62312556592916	0.0024464566541849797
0	-35.6182223974122	0.003872316660863482
0	-35.59674906571848	0.0003509090432761698
0	-35.591244601153406	0.00047498114621101386
0	-35.58727837048347	0.00021102572067230053
0	-35.58463033098187	0.0021726876712450534
0	-35.582348422466154	0.0005374111561520575
0	-35.573033757255914	0.0005923533487337541
0	-35.554602305545814	0.0007629892025500984
0	-35.5535290700861	0.0022428340425129805
0	-35.54471368003926	0.0023569921314320025
0	-35.54364809044528	0.0025617668686185226
0	-35.53326486476508	0.00448144784825719
0	-35.52670709301271	0.0007191036942153592
0	-35.52039175226988	0.6501675347924789
0	-35.5115029201693	0.009129148115725036
0	-35.5097637914392	0.0005573846482361429
0	-35.50911009934498	0.05224505919374349
0	-35.50516878030479	0.03332611400506747
0	-35.5051136876626	0.004500604808825132
0	-35.50277481445388	0.018918943824537668
0	-35.49748009060019	0.0012674929410183594
0	-35.49658776316516	0.005616604773894517
0	-35.49432378154584	0.001100378997757972
0	-35.490763835536235	0.04318382693373749
0	-35.48985249707878	0.016847489061648922
0	-35.488025884694274	0.0038636526707178363
0	-35.484835384353346	0.011531483700966978
0	-35.48428092758232	0.009315349323021633
0	-35.48320135181391	0.010243650492038354
0	-35.48120415208462	0.00596562254674704
0	-35.47851551558501	0.004109079321790143
0	-35.468682191244184	0.0009633326373055156
0	-35.4660996015408	0.006680546123070976
0	-35.465761126610005	0.04268131538907925
0	-35.46452758456095	0.0016650898016872513
0	-35.461686165269725	0.011235069450901683
0	-35.461139358294865	0.0037566224207629955
0	-35.45903461338259	0.001976553467402008
0	-35.45816070677182	0.008217927293279059
0	-35.45662168046255	0.004134358710037065
0	-35.45558606041991	0.029856160231767577
0	-35.45324434218309	0.010047612021719514
0	-35.45170595969883	0.002914390867953976
0	-35.44813141691001	0.014247916518418047
0	-35.4463382998608	0.001885159982408636
0	-35.44611363534091	0.0024439909653035424
0	-35.44490868571647	0.013202943392984078
0	-35.44415327328116	0.014152058192061405
0	-35.44215281825709	0.007362854972563768
0	-35.43772813918423	0.02451227553134678
0	-35.43589910264912	0.001025831616842728
