#  aims_uuid : E94FDBEE-3A84-4A73-A023-9594189A77CA                                
#  angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
      -10.00000000        0.38409721        0.00724797        0.35207260        0.02183839        0.00293824
       -9.99000000        0.38305309        0.00694025        0.35038063        0.02268507        0.00304714
       -9.98000000        0.38200401        0.00658034        0.34884315        0.02342776        0.00315277
       -9.97000000        0.38094999        0.00616825        0.34746015        0.02406646        0.00325513
       -9.96000000        0.37989101        0.00570397        0.34623165        0.02460117        0.00335422
       -9.95000000        0.32399709        0.00416730        0.29409171        0.02267683        0.00306125
       -9.94000000        0.34710214        0.00411382        0.31547410        0.02418892        0.00332530
       -9.93000000        0.37034487        0.00402382        0.33704337        0.02568232        0.00359537
       -9.92000000        0.39372529        0.00389729        0.35879953        0.02715702        0.00387145
       -9.91000000        0.69987421        0.00545267        0.63064510        0.05409211        0.00968433
       -9.90000000        0.59233019        0.00484021        0.54323047        0.03830819        0.00595132
       -9.89000000        0.42334164        0.00340908        0.39044596        0.02608785        0.00339874
       -9.88000000        0.08846621        0.00070825        0.08126196        0.00575623        0.00073976
       -9.87000000        0.09437595        0.00067160        0.08681844        0.00610057        0.00078534
       -9.86000000        0.66036246        0.00228340        0.58487874        0.06705807        0.00614225
       -9.85000000        0.35582465        0.00179039        0.32475152        0.02604016        0.00324259
       -9.84000000        0.15334722        0.00080383        0.13775467        0.01307104        0.00171767
       -9.83000000        0.23270410        0.00140146        0.21194504        0.01679504        0.00256256
       -9.82000000        0.31749577        0.00232836        0.29095867        0.02087770        0.00333104
       -9.81000000        0.40772222        0.00358453        0.37479554        0.02531902        0.00402313
       -9.80000000        0.50338347        0.00516999        0.46345567        0.03011900        0.00463882
       -9.79000000        0.60447951        0.00708471        0.55693904        0.03527764        0.00517811
       -9.78000000        0.53635760        0.00594621        0.49541414        0.03050223        0.00449502
       -9.77000000        0.52704433        0.00437670        0.48540130        0.03207396        0.00519237
       -9.76000000        0.79220352        0.00529930        0.73074560        0.04831681        0.00784180
       -9.75000000        1.13570524        0.00685111        1.05180600        0.06692578        0.01012235
       -9.74000000        0.17833247        0.00094763        0.16118637        0.01338301        0.00281546
       -9.73000000        0.21465217        0.00071220        0.19331232        0.01702734        0.00360030
       -9.72000000        0.23171434        0.00077340        0.21013167        0.01730240        0.00350688
       -9.71000000        0.25679369        0.00133264        0.23536069        0.01696643        0.00313393
       -9.70000000        0.27558009        0.00217546        0.25339245        0.01714932        0.00286287
       -9.69000000        0.28807356        0.00330185        0.26422697        0.01785107        0.00269368
       -9.68000000        0.29427409        0.00471182        0.26786423        0.01907168        0.00262636
       -9.67000000        0.29418169        0.00640536        0.26430425        0.02081115        0.00266093
       -9.66000000        0.15069851        0.00300408        0.13601816        0.01036056        0.00131570
       -9.65000000        0.15019276        0.00310975        0.13550277        0.01027640        0.00130384
       -9.64000000        0.30756517        0.00380802        0.27366918        0.02516537        0.00492260
       -9.63000000        0.37792855        0.00399882        0.33716810        0.03063190        0.00612972
       -9.62000000        0.45507349        0.00429905        0.40760216        0.03605577        0.00711651
       -9.61000000        0.53900002        0.00470874        0.48497133        0.04143698        0.00788297
       -9.60000000        0.62970811        0.00522787        0.56927562        0.04677553        0.00842910
       -9.59000000        0.47432747        0.00523090        0.43424913        0.03057746        0.00426998
       -9.58000000        0.68021617        0.00860128        0.61857420        0.04732696        0.00571373
       -9.57000000        0.70360831        0.00826916        0.63713348        0.05222848        0.00597720
       -9.56000000        0.82859237        0.00826849        0.75177560        0.06142382        0.00712446
       -9.55000000        0.15937003        0.00164034        0.14255302        0.01249322        0.00268346
       -9.54000000        0.21084203        0.00257150        0.18988198        0.01557616        0.00281239
       -9.53000000        0.25760859        0.00401706        0.23238799        0.01827895        0.00292459
       -9.52000000        0.29966970        0.00597704        0.27007104        0.02060158        0.00302005
       -9.51000000        0.33702536        0.00845142        0.30293112        0.02254405        0.00309877
       -9.50000000        0.89944833        0.01551227        0.82553242        0.05205954        0.00634409
       -9.49000000        4.71306745        0.06391205        4.45043398        0.16925642        0.02946500
       -9.48000000        0.05157853        0.00048069        0.04525772        0.00532645        0.00051367
       -9.47000000        0.07087334        0.00079019        0.06217442        0.00723956        0.00066917
       -9.46000000        0.09486179        0.00116879        0.08278369        0.01003446        0.00087484
       -9.45000000        0.20257839        0.00196910        0.18047142        0.01794418        0.00219369
       -9.44000000        0.33555013        0.00328589        0.30155255        0.02691637        0.00379532
       -9.43000000        0.40112628        0.00420931        0.36021430        0.03216485        0.00453782
       -9.42000000        0.56806029        0.00732372        0.51578323        0.03908544        0.00586790
       -9.41000000        0.64068254        0.00848721        0.58091335        0.04461488        0.00666709
       -9.40000000        0.71285927        0.00971469        0.64553298        0.05015747        0.00745412
       -9.39000000        0.78459047        0.01100614        0.70964213        0.05571321        0.00822900
       -9.38000000        0.85587615        0.01236156        0.77324078        0.06128210        0.00899171
       -9.37000000        0.74732195        0.00912957        0.68715851        0.04323171        0.00780216
       -9.36000000        0.67179160        0.00762433        0.62019529        0.03691887        0.00705311
       -9.35000000        0.59704430        0.00646420        0.55214748        0.03216590        0.00626672
       -9.34000000        0.63083872        0.00706760        0.58317775        0.03428802        0.00630535
       -9.33000000        0.54583430        0.00679565        0.50403554        0.02963968        0.00536344
       -9.32000000        0.46552198        0.00626422        0.42955816        0.02519031        0.00450929
       -9.31000000        0.38990174        0.00547332        0.35974562        0.02093990        0.00374290
       -9.30000000        0.31987389        0.00444450        0.29541261        0.01694625        0.00307053
       -9.29000000        0.27517748        0.00363385        0.25435500        0.01456027        0.00262835
       -9.28000000        0.23589662        0.00272319        0.21834940        0.01252853        0.00229550
       -9.27000000        0.20852164        0.00199243        0.19292815        0.01141171        0.00218935
       -9.26000000        0.21387324        0.00187665        0.19736170        0.01233577        0.00229912
       -9.25000000        0.90514683        0.06470131        0.82736908        0.01040908        0.00266736
       -9.24000000        1.59595229        0.08917281        1.45963475        0.04040200        0.00674273
       -9.23000000        1.86494374        0.08979158        1.70287089        0.06370629        0.00857498
       -9.22000000        0.28632803        0.00491355        0.26200033        0.01630212        0.00311203
       -9.21000000        0.26662994        0.00166794        0.22486392        0.03459707        0.00550102
       -9.20000000        0.11882015        0.00324499        0.10435996        0.00867374        0.00254145
       -9.19000000        0.76619836        0.04089413        0.70961130        0.01123467        0.00445826
       -9.18000000        0.85895049        0.04205210        0.79782209        0.01382466        0.00525164
       -9.17000000        0.85818214        0.04154309        0.79509177        0.01605394        0.00549334
       -9.16000000        1.12943966        0.05713366        1.03366421        0.03096928        0.00767251
       -9.15000000        1.32939964        0.06858236        1.22034593        0.03234288        0.00812845
