#  aims_uuid : 8C9772BB-D0F7-4BAB-A371-7BE2F129B8CE                                
#  angular momentum projected density of states for species Se as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.248499 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
       -4.75150076        0.83101797        0.00853459        0.80003480        0.01902542        0.00342318
       -4.74150076        1.02545810        0.00966018        0.99070808        0.02110435        0.00398550
       -4.73150076        0.88527934        0.00917711        0.85150539        0.02078403        0.00381281
       -4.72150076        0.85153815        0.00899873        0.81809235        0.02045488        0.00399219
       -4.71150076        0.76546539        0.00853096        0.73462834        0.01840545        0.00390064
       -4.70150076        0.67195592        0.00760501        0.64431055        0.01646382        0.00357654
       -4.69150076        0.59129728        0.00612777        0.56725158        0.01479042        0.00312752
       -4.68150076        0.54332970        0.00498866        0.52125969        0.01421473        0.00286662
       -4.67150076        0.83805401        0.01730831        0.79374545        0.02018099        0.00681926
       -4.66150076        0.72471071        0.01725574        0.67880159        0.02182509        0.00682829
       -4.65150076        0.58376236        0.01411717        0.53957081        0.02425828        0.00581610
       -4.64150076        0.70100202        0.01208947        0.65683695        0.02693480        0.00514080
       -4.63150076        0.74080850        0.01131278        0.69126650        0.03313803        0.00509119
       -4.62150076        0.68446695        0.00968558        0.63698137        0.03324129        0.00455871
       -4.61150076        0.62436733        0.00894797        0.58165372        0.02971046        0.00405517
       -4.60150076        0.55069908        0.00828068        0.51433834        0.02464458        0.00343549
       -4.59150076        0.44106296        0.00719154        0.41208883        0.01883239        0.00295020
       -4.58150076        0.29985454        0.00559006        0.27925902        0.01262389        0.00238158
       -4.57150076        0.20880970        0.00426812        0.19368176        0.00880225        0.00205757
       -4.56150076        0.18458702        0.00327366        0.17183799        0.00740275        0.00207263
       -4.55150076        0.23202599        0.00400614        0.21764661        0.00778306        0.00259018
       -4.54150076        0.33100329        0.00527918        0.31258473        0.00942342        0.00371595
       -4.53150076        0.48570600        0.00485970        0.46299436        0.01242450        0.00542745
       -4.52150076        0.50470230        0.00357782        0.48565720        0.01147101        0.00399627
       -4.51150076        1.25989326        0.00430929        1.20797983        0.03726459        0.01033956
       -4.50150076        0.67998233        0.00634274        0.65497347        0.01253288        0.00613324
       -4.49150076        0.38036616        0.00199890        0.36833965        0.00733972        0.00268789
       -4.48150076        0.60437561        0.00213115        0.58594943        0.01238596        0.00390907
       -4.47150076        0.50895128        0.00279070        0.49477658        0.00772118        0.00366282
       -4.46150076        0.46145660        0.00325246        0.44992714        0.00471033        0.00356667
       -4.45150076        0.46450784        0.00351334        0.45349325        0.00394280        0.00355845
       -4.44150076        0.45446447        0.00354766        0.44383150        0.00378349        0.00330183
       -4.43150076        0.47034667        0.00369282        0.45986262        0.00364931        0.00314192
       -4.42150076        0.57364897        0.00424440        0.56241502        0.00364906        0.00334049
       -4.41150076        0.76254800        0.00544523        0.74920435        0.00454638        0.00335204
       -4.40150076        1.05433329        0.00833962        1.03443130        0.00755491        0.00400745
       -4.39150076        1.71559581        0.01672713        1.68325628        0.01035220        0.00526020
       -4.38150076        0.77453757        0.00409076        0.75415590        0.01132541        0.00496550
       -4.37150076        0.80812024        0.00337203        0.78068704        0.01861782        0.00544336
       -4.36150076        0.41481024        0.00035135        0.40351066        0.00799057        0.00295767
       -4.35150076        0.05373864        0.00039537        0.04697261        0.00211881        0.00425185
       -4.34150076        1.04366826        0.00290402        1.00208545        0.02604181        0.01263698
       -4.33150076        0.62073620        0.00361204        0.58768740        0.02396628        0.00547048
       -4.32150076        0.51739330        0.00157853        0.49725631        0.01424575        0.00431271
       -4.31150076        0.75242600        0.00168180        0.72459993        0.02010630        0.00603797
       -4.30150076        0.65730158        0.00272251        0.61817165        0.02989363        0.00651379
       -4.29150076        0.28940746        0.00265832        0.26783621        0.01469652        0.00421640
       -4.28150076        0.48300681        0.00430906        0.44805689        0.02501614        0.00562473
       -4.27150076        0.64888654        0.00363169        0.61313707        0.02606188        0.00605589
       -4.26150076        0.63203692        0.00593595        0.59701802        0.02350426        0.00557868
       -4.25150076        0.80156816        0.00602451        0.76612069        0.02452295        0.00490000
       -4.24150076        0.68482014        0.00726050        0.63521998        0.03859467        0.00374499
       -4.23150076        0.91681896        0.01404066        0.83591009        0.06308013        0.00378807
       -4.22150076        0.57305973        0.00379772        0.54317988        0.02255013        0.00353200
       -4.21150076        0.75338171        0.00292652        0.73130535        0.01543183        0.00371802
       -4.20150076        0.57991785        0.00288501        0.56282096        0.01077271        0.00343917
       -4.19150076        0.56511589        0.00302536        0.54605599        0.01255808        0.00347646
       -4.18150076        0.45285936        0.00281168        0.43647762        0.01048312        0.00308694
       -4.17150076        0.45138651        0.00247805        0.43606668        0.01001063        0.00283115
       -4.16150076        0.46793060        0.00210302        0.45205276        0.01069448        0.00308033
       -4.15150076        0.59749218        0.00316899        0.57491759        0.01544740        0.00395821
       -4.14150076        0.95007609        0.00344044        0.90924172        0.03149199        0.00590193
       -4.13150076        0.63928776        0.00287438        0.60999099        0.02212823        0.00429416
       -4.12150076        0.61793158        0.00433995        0.58612406        0.02230388        0.00516369
       -4.11150076        0.53174672        0.00450843        0.50546939        0.01742066        0.00434825
       -4.10150076        0.87206342        0.01118318        0.81615069        0.03576421        0.00896533
       -4.09150076        0.65071672        0.00696548        0.61191646        0.02615940        0.00567538
       -4.08150076        0.28798712        0.00201237        0.26815731        0.01522579        0.00259165
       -4.07150076        0.41034106        0.00154937        0.39165473        0.01444209        0.00269486
       -4.06150076        0.41685183        0.00098119        0.39774789        0.01607797        0.00204477
       -4.05150076        0.43705750        0.00059618        0.41328263        0.02145729        0.00172140
       -4.04150076        0.31352999        0.00022949        0.30108820        0.01094183        0.00127047
       -4.03150076        0.28094166        0.00019899        0.26584076        0.01356062        0.00134130
       -4.02150076        0.34007770        0.00012384        0.32460191        0.01388569        0.00146627
       -4.01150076        0.60795951        0.00206101        0.57676063        0.02766622        0.00147165
       -4.00150076        0.45483318        0.00188470        0.43390918        0.01754560        0.00149370
       -3.99150076        0.85332758        0.00641887        0.81531740        0.02724798        0.00434332
       -3.98150076        0.99039500        0.00440004        0.95583675        0.02415983        0.00599839
       -3.97150076        0.58326796        0.00212592        0.56443126        0.01326340        0.00344738
       -3.96150076        1.69624579        0.01215259        1.64813009        0.02624044        0.00972266
       -3.95150076        1.27740220        0.00896610        1.24516001        0.01791260        0.00536350
       -3.94150076        1.50323148        0.01119362        1.46763154        0.01850033        0.00590599
       -3.93150076        1.04722691        0.01342866        1.01368165        0.01600905        0.00410755
       -3.92150076        0.64502451        0.01070077        0.61574311        0.01469720        0.00388343
       -3.91150076        0.53261309        0.00721188        0.50673553        0.01413979        0.00452589
       -3.90150076        0.44354021        0.00485163        0.42165989        0.01234955        0.00467915
       -3.89150076        0.99517370        0.00451369        0.96637164        0.01668575        0.00760262
       -3.88150076        0.72351604        0.00164893        0.70533648        0.01053191        0.00599872
       -3.87150076        2.06718875        0.01470256        1.99895065        0.03051699        0.02301855
       -3.86150076        1.09402251        0.00614907        1.07563047        0.00710045        0.00514251
       -3.85150076        0.25964579        0.00046170        0.25669153        0.00170182        0.00079075
       -3.84150076        0.48486734        0.00965396        0.45857590        0.01427973        0.00235775
       -3.83150076        1.35657524        0.04204499        1.26944324        0.03907910        0.00600791
       -3.82150076        1.08132514        0.02413508        1.02115745        0.02967061        0.00636199
       -3.81150076        0.83644574        0.01351574        0.79413716        0.02307443        0.00571840
       -3.80150076        0.48142618        0.01111424        0.45158439        0.01610180        0.00262574
       -3.79150076        0.46287396        0.01310691        0.43048623        0.01691638        0.00236445
       -3.78150076        0.36314267        0.00892902        0.33821274        0.01342811        0.00257280
       -3.77150076        2.02609605        0.01518813        1.97360149        0.02667199        0.01063443
       -3.76150076        1.39720204        0.01268009        1.34771078        0.02930165        0.00750952
       -3.75150076        0.46124244        0.00847363        0.43356245        0.01529640        0.00390996
       -3.74150076        0.29945167        0.00579745        0.28056717        0.01041743        0.00266962
       -3.73150076        0.52561975        0.00506399        0.50463561        0.01220481        0.00371535
       -3.72150076        2.02127142        0.00598671        1.97907101        0.02524038        0.01097333
       -3.71150076        1.87284590        0.00716867        1.84311057        0.01403294        0.00853372
       -3.70150076        1.09999520        0.00811535        1.07815981        0.00883018        0.00488986
       -3.69150076        1.09752629        0.00942861        1.07662699        0.00724223        0.00422846
       -3.68150076        1.13571688        0.00972218        1.11435753        0.00761057        0.00402661
       -3.67150076        1.08485363        0.00878550        1.06440327        0.00798719        0.00367767
       -3.66150076        1.75836537        0.01428112        1.71710632        0.01939693        0.00758100
       -3.65150076        1.34308870        0.00629294        1.32013214        0.01210971        0.00455391
       -3.64150076        1.26630430        0.00505691        1.24415866        0.01292030        0.00416843
       -3.63150076        0.69206023        0.00083173        0.68384806        0.00530224        0.00207820
       -3.62150076        0.72161521        0.00045226        0.71338800        0.00547462        0.00230034
       -3.61150076        0.74060185        0.00076895        0.72831683        0.00859456        0.00292151
       -3.60150076        0.96878474        0.00148455        0.94455264        0.01748366        0.00526390
       -3.59150076        0.78789013        0.00142440        0.76347807        0.01795344        0.00503422
       -3.58150076        0.68930250        0.00116210        0.67458069        0.00878048        0.00477922
       -3.57150076        0.73383652        0.00181502        0.71470610        0.01157627        0.00573913
       -3.56150076        0.82515093        0.00615217        0.79291653        0.01922903        0.00685319
       -3.55150076        0.94930253        0.00905093        0.89894575        0.03057129        0.01073457
       -3.54150076        0.64943080        0.00839486        0.60990735        0.02451478        0.00661382
       -3.53150076        0.71055594        0.01118797        0.66360941        0.02945669        0.00630188
       -3.52150076        0.72307928        0.01506825        0.67183572        0.02946801        0.00670730
       -3.51150076        1.30755635        0.02777134        1.22306938        0.04704365        0.00967198
       -3.50150076        0.84315154        0.02278533        0.77654689        0.03645623        0.00736310
       -3.49150076        0.05199224        0.00176597        0.04265256        0.00612074        0.00145297
       -3.48150076        0.06641212        0.00220604        0.05596554        0.00668481        0.00155573
       -3.47150076        0.08265264        0.00269561        0.07115817        0.00717549        0.00162337
       -3.46150076        0.10071379        0.00323468        0.08823045        0.00759278        0.00165589
       -3.45150076        0.12059557        0.00382323        0.10718237        0.00793667        0.00165330
       -3.44150076        0.51687164        0.00722906        0.47353512        0.03062791        0.00547955
       -3.43150076        0.26134625        0.00752572        0.23591214        0.01519021        0.00271818
       -3.42150076        0.49791732        0.01056670        0.45938239        0.02397410        0.00399414
       -3.41150076        0.63207718        0.01591233        0.58213420        0.02949481        0.00453583
       -3.40150076        0.73733473        0.02387102        0.67501335        0.03370900        0.00474135
       -3.39150076        0.81216948        0.02975913        0.74086286        0.03684497        0.00470253
       -3.38150076        0.85860630        0.02971450        0.78645287        0.03773552        0.00470341
       -3.37150076        0.85384919        0.02863516        0.78278362        0.03769773        0.00473268
       -3.36150076        0.83441868        0.02676199        0.76494945        0.03778247        0.00492477
       -3.35150076        0.69990462        0.02236731        0.64004191        0.03343609        0.00405930
       -3.34150076        0.68563631        0.02272935        0.62557423        0.03316872        0.00416402
       -3.33150076        0.74786138        0.02338988        0.68222315        0.03767467        0.00457369
       -3.32150076        0.36452250        0.00894308        0.32979781        0.02269169        0.00308992
       -3.31150076        0.45432257        0.01069768        0.41521916        0.02496398        0.00344175
       -3.30150076        1.09717622        0.01252265        1.02837925        0.05013600        0.00613831
       -3.29150076        0.94409755        0.01383399        0.88133433        0.04332099        0.00560823
       -3.28150076        1.00634245        0.01992596        0.93431646        0.04592452        0.00617551
       -3.27150076        0.78437824        0.01847607        0.72033406        0.04023064        0.00533748
       -3.26150076        0.86363277        0.01472139        0.80026217        0.04273425        0.00591496
       -3.25150076        0.68881717        0.01206111        0.63537023        0.03527598        0.00610984
       -3.24150076        0.63851004        0.01281587        0.58744732        0.03112698        0.00711987
       -3.23150076        0.69115787        0.01830483        0.63811332        0.02783701        0.00690271
       -3.22150076        0.46076986        0.01636261        0.41769604        0.02220942        0.00450179
       -3.21150076        0.43220455        0.01915097        0.39192491        0.01706069        0.00406797
       -3.20150076        0.71054236        0.05259163        0.62440634        0.02848183        0.00506256
       -3.19150076        0.58926173        0.03167100        0.52669201        0.02641812        0.00448060
       -3.18150076        0.69095732        0.03522971        0.61838192        0.03236577        0.00497991
       -3.17150076        0.45915763        0.03002584        0.41026126        0.01553247        0.00333805
       -3.16150076        0.37503370        0.02448621        0.33413475        0.01353258        0.00288017
       -3.15150076        0.41667361        0.02522377        0.37194715        0.01607148        0.00343120
       -3.14150076        0.80868607        0.02197294        0.74444187        0.03384351        0.00842774
       -3.13150076        0.89913626        0.01597272        0.82777360        0.04534673        0.01004321
       -3.12150076        1.03856523        0.01229611        0.97433555        0.04308351        0.00885006
       -3.11150076        0.83143657        0.01929427        0.76952367        0.03656322        0.00605541
       -3.10150076        2.27232630        0.06547378        2.08562846        0.10589342        0.01533064
       -3.09150076        1.77214395        0.04086771        1.66451318        0.05714336        0.00961970
       -3.08150076        0.73098124        0.02456592        0.67012911        0.02989059        0.00639563
       -3.07150076        0.93920933        0.01338905        0.86790883        0.04760328        0.01030818
       -3.06150076        0.96108384        0.01386060        0.90889286        0.03119174        0.00713864
       -3.05150076        1.31257928        0.02193070        1.24143564        0.04108803        0.00812490
       -3.04150076        1.45520809        0.03099903        1.37346037        0.04251295        0.00823574
       -3.03150076        1.29222157        0.03070369        1.22269448        0.03086659        0.00795681
       -3.02150076        0.68341604        0.02939739        0.62435942        0.02501853        0.00464071
       -3.01150076        0.61980915        0.03934900        0.55188755        0.02493139        0.00364120
       -3.00150076        0.43541331        0.03022712        0.38435032        0.01777044        0.00306542
       -2.99150076        1.92705488        0.16792689        1.69938929        0.05473812        0.00500057
       -2.98150076        1.67372426        0.13348437        1.46264221        0.06725013        0.01034755
