           x                   y 
         -7.73547094         75.66577432
         -7.71543086         13.03801652
         -7.69539078          2.65928472
         -7.67535070         37.46294329
         -7.65531062         36.11161504
         -7.63527054         25.90824620
         -7.61523046         11.22368896
         -7.59519038         16.32514083
         -7.57515030         41.96794090
         -7.55511022         44.57458042
         -7.53507014         83.76504764
         -7.51503006        122.57521025
         -7.49498998         78.40561055
         -7.47494990         45.36593485
         -7.45490982         12.66690642
         -7.43486974         46.79717769
         -7.41482966         72.98859298
         -7.39478958         96.12481457
         -7.37474950         67.00113750
         -7.35470942         26.61979080
         -7.33466934         42.11722612
         -7.31462926         94.58027343
         -7.29458918        104.49462471
         -7.27454910        122.69049616
         -7.25450902        194.40923550
         -7.23446894        146.71198265
         -7.21442886        171.04081701
         -7.19438878        113.22800610
         -7.17434870         48.32212917
         -7.15430862         46.41360488
         -7.13426854        105.95025994
         -7.11422846        114.75140095
         -7.09418838        134.16221722
         -7.07414830        110.56535229
         -7.05410822         96.96390583
         -7.03406814        110.94703270
         -7.01402806        100.55624008
         -6.99398798         43.12897677
         -6.97394790         69.21481009
         -6.95390782        196.70856573
         -6.93386774        117.93490267
         -6.91382766         41.10063365
         -6.89378758         89.24820399
         -6.87374749        136.41778830
         -6.85370741         30.12800355
         -6.83366733         42.50509991
         -6.81362725         66.91282238
         -6.79358717         28.73142491
         -6.77354709         25.23257248
         -6.75350701         33.52640375
         -6.73346693         25.48301864
         -6.71342685         37.76924234
         -6.69338677         87.01697177
         -6.67334669         67.14833158
         -6.65330661         54.47283157
         -6.63326653         87.75277584
         -6.61322645         29.98584468
         -6.59318637         37.75217224
         -6.57314629         66.50724910
         -6.55310621        100.86124519
         -6.53306613         41.69008890
         -6.51302605         39.08298285
         -6.49298597         47.25083032
         -6.47294589         54.97951710
         -6.45290581         56.67995917
         -6.43286573         60.30322133
         -6.41282565         81.04626870
         -6.39278557         76.88554827
         -6.37274549        110.61669807
         -6.35270541         70.59069738
         -6.33266533         48.09194320
         -6.31262525         84.32107645
         -6.29258517         52.16826804
         -6.27254509         47.57500535
         -6.25250501         64.74447646
         -6.23246493         24.73433159
         -6.21242485         45.35198209
         -6.19238477        106.18072804
         -6.17234469        154.79366831
         -6.15230461         80.23182668
         -6.13226453         42.82565772
         -6.11222445         90.55006626
         -6.09218437         86.65298981
         -6.07214429         94.11385599
         -6.05210421         93.83946798
         -6.03206413         65.16407941
         -6.01202405         94.94228456
         -5.99198397        127.80499280
         -5.97194389         64.69740013
         -5.95190381         42.01990267
         -5.93186373         27.83026424
         -5.91182365         31.10664090
         -5.89178357         79.74423647
         -5.87174349        181.30636549
         -5.85170341         78.34058717
         -5.83166333         42.20060660
         -5.81162325         29.10343537
         -5.79158317         24.71020411
         -5.77154309         40.59893007
         -5.75150301        112.11444679
         -5.73146293        156.03651484
         -5.71142285         25.07476027
         -5.69138277         45.79826835
         -5.67134269         55.57848841
         -5.65130261         32.37577532
         -5.63126253         43.88057624
         -5.61122244         50.87221745
         -5.59118236         57.21834547
         -5.57114228         33.65810692
         -5.55110220          2.74358638
         -5.53106212         15.28136582
         -5.51102204         19.05501594
         -5.49098196          2.09796209
         -5.47094188          2.21662342
         -5.45090180         22.93007618
         -5.43086172         15.74033172
         -5.41082164         12.95088976
         -5.39078156          2.28851779
         -5.37074148          0.06688659
         -5.35070140          4.09497425
         -5.33066132         12.54453297
         -5.31062124          2.00952798
         -5.29058116          0.01113013
         -5.27054108          0.00000146
         -5.25050100          0.00000000
         -5.23046092          0.00000000
         -5.21042084          0.00000000
         -5.19038076          0.00000000
         -5.17034068          0.00000000
         -5.15030060          0.00000000
         -5.13026052          0.00000000
         -5.11022044          0.00000000
         -5.09018036          0.00000000
         -5.07014028          0.00000000
         -5.05010020          0.00000000
         -5.03006012          0.00000000
         -5.01002004          0.00000000
         -4.98997996          0.00000000
         -4.96993988          0.00000000
         -4.94989980          0.00000000
         -4.92985972          0.00000000
         -4.90981964          0.00000000
         -4.88977956          0.00000000
         -4.86973948          0.00000000
         -4.84969940          0.00000000
         -4.82965932          0.00000000
         -4.80961924          0.00000000
         -4.78957916          0.00000000
         -4.76953908          0.00000000
         -4.74949900          0.00000000
         -4.72945892          0.00000000
         -4.70941884          0.00000000
         -4.68937876          0.00000000
         -4.66933868          0.00000000
         -4.64929860          0.00000000
         -4.62925852          0.00000000
         -4.60921844          0.00000000
         -4.58917836          0.00000000
         -4.56913828          0.00000000
         -4.54909820          0.00000000
         -4.52905812          0.00000000
         -4.50901804          0.00000000
         -4.48897796          0.00000000
         -4.46893788          0.00000000
         -4.44889780          0.00000000
         -4.42885772          0.00000000
         -4.40881764          0.00000000
         -4.38877756          0.00000000
         -4.36873747          0.00000000
         -4.34869739          0.00000000
         -4.32865731          0.00000000
         -4.30861723          0.00000000
         -4.28857715          0.00000000
         -4.26853707          0.00000000
         -4.24849699          0.00000000
         -4.22845691          0.00000000
         -4.20841683          0.00000000
         -4.18837675          0.00000000
         -4.16833667          0.00000000
         -4.14829659          0.00000000
         -4.12825651          0.00000000
         -4.10821643          0.00000000
         -4.08817635          0.00000000
         -4.06813627          0.00000000
         -4.04809619          0.00000000
         -4.02805611          0.00000000
         -4.00801603          0.00000623
         -3.98797595          0.02815697
         -3.96793587          3.17767071
         -3.94789579         17.31089442
         -3.92785571         15.12213379
         -3.90781563          1.77967837
         -3.88777555          0.95318379
         -3.86773547         16.56383504
         -3.84769539         18.61121365
         -3.82765531         11.21599348
         -3.80761523         51.26071031
         -3.78757515         27.70049247
         -3.76753507         45.27150265
         -3.74749499         34.78370130
         -3.72745491         36.31052476
         -3.70741483         86.49484541
         -3.68737475        173.87603489
         -3.66733467         91.77068621
         -3.64729459         62.12275217
         -3.62725451         74.96189073
         -3.60721443        100.99060874
         -3.58717435        148.17987362
         -3.56713427        272.56687280
         -3.54709419        406.99850496
         -3.52705411        296.01072425
         -3.50701403         75.11591578
         -3.48697395         23.22586215
         -3.46693387         50.52418803
         -3.44689379          9.26503770
         -3.42685371         16.38709865
         -3.40681363         48.78170374
         -3.38677355         36.12084621
         -3.36673347         35.79300707
         -3.34669339         70.34638456
         -3.32665331         84.35905641
         -3.30661323         51.97073325
         -3.28657315         92.97956160
         -3.26653307        154.54841213
         -3.24649299        243.25375420
         -3.22645291        221.87459396
         -3.20641283        154.61919728
         -3.18637275        170.92417379
         -3.16633267        120.35263370
         -3.14629259         88.61622786
         -3.12625251        118.17820244
         -3.10621242        208.50441061
         -3.08617234        175.36896476
         -3.06613226        127.26293625
         -3.04609218         64.94611428
         -3.02605210         75.21442339
         -3.00601202        107.60821910
         -2.98597194         90.54757723
         -2.96593186         21.68890432
         -2.94589178         44.01974683
         -2.92585170         33.19897398
         -2.90581162         52.74134805
         -2.88577154        114.24314081
         -2.86573146        128.64156316
         -2.84569138        116.33135739
         -2.82565130         58.36454189
         -2.80561122         61.43611224
         -2.78557114        135.68842550
         -2.76553106        121.39256662
         -2.74549098         86.12661601
         -2.72545090         82.75068661
         -2.70541082        107.18240985
         -2.68537074         69.88173417
         -2.66533066         60.64762133
         -2.64529058         57.87623432
         -2.62525050         63.26138110
         -2.60521042         69.10088901
         -2.58517034         28.81763560
         -2.56513026         68.16032655
         -2.54509018        120.83797278
         -2.52505010         75.11943525
         -2.50501002        102.29713320
         -2.48496994         60.75296458
         -2.46492986         43.46322551
         -2.44488978         52.42122471
         -2.42484970         24.21019008
         -2.40480962         10.15873702
         -2.38476954         41.30173075
         -2.36472946         40.82978238
         -2.34468938         52.86961278
         -2.32464930         49.90850326
         -2.30460922         48.74301640
         -2.28456914         20.78225976
         -2.26452906         46.63039622
         -2.24448898         88.24318463
         -2.22444890        105.91598953
         -2.20440882         42.86539622
         -2.18436874          9.56404606
         -2.16432866         25.57229885
         -2.14428858          5.41730954
         -2.12424850          0.04165840
         -2.10420842          0.07290232
         -2.08416834          6.99672591
         -2.06412826         27.47252455
         -2.04408818         44.41484151
         -2.02404810         83.01008000
         -2.00400802         88.56209059
         -1.98396794         44.31969358
         -1.96392786         36.25719956
         -1.94388778          5.78110158
         -1.92384770          8.89973767
         -1.90380762         40.10457469
         -1.88376754         23.05912965
         -1.86372745         19.44434639
         -1.84368737         84.20867183
         -1.82364729        104.75897079
         -1.80360721         40.10948618
         -1.78356713         25.74553482
         -1.76352705          9.01373734
         -1.74348697          0.13109140
         -1.72344689          0.00063341
         -1.70340681          0.66898399
         -1.68336673         27.95979771
         -1.66332665        100.05975558
         -1.64328657         87.68300166
         -1.62324649         41.99256965
         -1.60320641          6.31099960
         -1.58316633         31.24093362
         -1.56312625         79.94235039
         -1.54308617        106.27799142
         -1.52304609        150.90288015
         -1.50300601        199.76159316
         -1.48296593        183.18654692
         -1.46292585        112.10491708
         -1.44288577        144.75226195
         -1.42284569         78.97869394
         -1.40280561         56.20677657
         -1.38276553         54.15179054
         -1.36272545         76.45279861
         -1.34268537         44.97717323
         -1.32264529         41.60179233
         -1.30260521         38.57918047
         -1.28256513         38.39731629
         -1.26252505         29.58988498
         -1.24248497         10.33365059
         -1.22244489         25.79388346
         -1.20240481         37.55407802
         -1.18236473         14.11368436
         -1.16232465         24.38336211
         -1.14228457         30.87158834
         -1.12224449         14.59394038
         -1.10220441         11.29229934
         -1.08216433          8.29036732
         -1.06212425         10.14502124
         -1.04208417          7.94334675
         -1.02204409          0.29140406
         -1.00200401          0.00029931
         -0.98196393          0.00000001
         -0.96192385          0.00000000
         -0.94188377          0.00000000
         -0.92184369          0.00000000
         -0.90180361          0.00000000
         -0.88176353          0.00000000
         -0.86172345          0.00000000
         -0.84168337          0.00000000
         -0.82164329          0.00000000
         -0.80160321          0.00000000
         -0.78156313          0.00000000
         -0.76152305          0.00000000
         -0.74148297          0.00000000
         -0.72144289          0.00000000
         -0.70140281          0.00000000
         -0.68136273          0.00000000
         -0.66132265          0.00000000
         -0.64128257          0.00000000
         -0.62124248          0.00000000
         -0.60120240          0.00000000
         -0.58116232          0.00000000
         -0.56112224          0.00000000
         -0.54108216          0.00000000
         -0.52104208          0.00000000
         -0.50100200          0.00000000
         -0.48096192          0.00000000
         -0.46092184          0.00000000
         -0.44088176          0.00000000
         -0.42084168          0.00000000
         -0.40080160          0.00000000
         -0.38076152          0.00000000
         -0.36072144          0.00000000
         -0.34068136          0.00000000
         -0.32064128          0.00000000
         -0.30060120          0.00000000
         -0.28056112          0.00000000
         -0.26052104          0.00000000
         -0.24048096          0.00000000
         -0.22044088          0.00000000
         -0.20040080          0.00000000
         -0.18036072          0.00000000
         -0.16032064          0.00000000
         -0.14028056          0.00000000
         -0.12024048          0.00000000
         -0.10020040          0.00000000
         -0.08016032          0.00000000
         -0.06012024          0.00000000
         -0.04008016          0.00000000
         -0.02004008          0.00000000
          0.00000000          0.00000000
