#  aims_uuid : 1ED9F7ED-269D-4FAB-A3BF-BDC7DF050637                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.00000000        1.45551870        0.03674844        0.17264208        1.22508221        0.01841783        0.00262813
       -9.98998999        1.54471700        0.05868431        0.21463324        1.24856067        0.01910616        0.00373262
       -9.97997998        1.15203737        0.05255511        0.16566580        0.91645744        0.01497916        0.00237985
       -9.96996997        0.71938142        0.02961630        0.10253741        0.57492259        0.01103776        0.00126736
       -9.95995996        0.36277236        0.03709470        0.05477699        0.26627187        0.00375409        0.00087472
       -9.94994995        0.48937739        0.05996203        0.07214854        0.35030381        0.00579821        0.00116479
       -9.93993994        0.53512975        0.06409392        0.09312489        0.37048263        0.00617879        0.00124953
       -9.92992993        0.81381608        0.10424737        0.16129554        0.53725599        0.00925349        0.00176369
       -9.91991992        1.61496684        0.24279113        0.44431978        0.89883534        0.02384419        0.00517641
       -9.90990991        1.13419592        0.17726426        0.25432128        0.68253184        0.01672742        0.00335112
       -9.89989990        1.04962119        0.37421390        0.20703742        0.44311173        0.02210750        0.00315065
       -9.88988989        0.31513291        0.07124867        0.05143438        0.18462347        0.00709084        0.00073555
       -9.87987988        1.43538619        0.30549730        0.43450759        0.67335985        0.01841588        0.00360557
       -9.86986987        1.74030213        0.22439908        0.44758703        1.03502000        0.02929982        0.00399620
       -9.85985986        0.85929312        0.09129886        0.17994750        0.57131490        0.01532121        0.00141065
       -9.84984985        1.33600973        0.20850525        0.21827250        0.89202460        0.01493741        0.00226998
       -9.83983984        0.77185231        0.12686990        0.18407269        0.44381605        0.01515957        0.00193409
       -9.82982983        1.32713783        0.32922745        0.20945982        0.75981946        0.02528813        0.00334296
       -9.81981982        2.20985353        0.49266934        0.30876358        1.36684259        0.03633633        0.00524169
       -9.80980981        0.94373984        0.07089149        0.09933701        0.75551180        0.01665749        0.00134205
       -9.79979980        2.36897537        0.15215127        0.48385156        1.68629420        0.04231742        0.00436093
       -9.78978979        0.43809582        0.01847998        0.10198295        0.30548308        0.01114964        0.00100018
       -9.77977978        0.92065825        0.05531611        0.20292989        0.64114306        0.01959817        0.00167103
       -9.76976977        1.44604980        0.13738973        0.31463723        0.96933654        0.02230114        0.00238517
       -9.75975976        0.68207346        0.05428607        0.13026965        0.48160060        0.01469406        0.00122308
       -9.74974975        0.57078560        0.03596480        0.10741653        0.41251566        0.01384504        0.00104356
       -9.73973974        0.48615451        0.02481526        0.09049748        0.35811189        0.01187392        0.00085596
       -9.72972973        1.50935564        0.13351555        0.27747577        1.06552433        0.03019577        0.00264422
       -9.71971972        1.04250400        0.15802832        0.17861411        0.69169003        0.01271016        0.00146138
       -9.70970971        0.71097162        0.12696910        0.11462730        0.46150170        0.00702254        0.00085099
       -9.69969970        0.37131024        0.04580538        0.04953517        0.26982074        0.00554999        0.00059896
       -9.68968969        0.44958260        0.04741472        0.04921043        0.34566534        0.00648831        0.00080380
       -9.67967968        0.71486465        0.05583419        0.06029078        0.58901233        0.00843557        0.00129179
       -9.66966967        1.16785850        0.08515124        0.10057379        0.96667745        0.01317904        0.00227699
       -9.65965966        1.16947899        0.07947807        0.11708881        0.95532336        0.01518505        0.00240369
       -9.64964965        0.92214576        0.05060831        0.10374129        0.75132372        0.01465844        0.00181400
       -9.63963964        0.80437220        0.03728968        0.09202979        0.65800352        0.01561915        0.00143006
       -9.62962963        0.70818844        0.02924070        0.07014731        0.59149529        0.01617809        0.00112704
       -9.61961962        0.51817031        0.02291423        0.03922740        0.44251704        0.01274813        0.00076352
       -9.60960961        0.62241601        0.02913299        0.03523811        0.54396028        0.01309693        0.00098770
       -9.59959960        0.48962633        0.02848490        0.02359864        0.42858218        0.00807618        0.00088443
       -9.58958959        0.31180120        0.01927751        0.02318707        0.26247852        0.00648374        0.00037435
       -9.57957958        0.40870496        0.03027116        0.03257098        0.33667390        0.00866800        0.00052091
       -9.56956957        0.50814195        0.04872291        0.04543669        0.40268448        0.01057956        0.00071832
       -9.55955956        0.59878062        0.07457003        0.06041245        0.45116836        0.01169019        0.00093959
       -9.54954955        0.71779275        0.10777252        0.06955587        0.52674368        0.01260218        0.00111850
       -9.53953954        0.74334046        0.12666729        0.08373358        0.51777802        0.01386730        0.00129428
       -9.52952953        0.64404514        0.10082737        0.06316404        0.46704590        0.01197442        0.00103342
       -9.51951952        0.37456332        0.05166183        0.02248010        0.29221958        0.00769262        0.00050919
       -9.50950951        0.34152786        0.02656884        0.02142372        0.28562826        0.00744965        0.00045738
       -9.49949950        0.37953622        0.03272679        0.02337005        0.31388923        0.00901223        0.00053793
       -9.48948949        0.40877522        0.03986651        0.02502396        0.33249113        0.01076599        0.00062763
       -9.47947948        0.19597928        0.00096413        0.01093597        0.17679409        0.00704231        0.00024277
       -9.46946947        0.21498052        0.00127595        0.01349780        0.19195517        0.00796789        0.00028371
       -9.45945946        0.31266388        0.01020473        0.02434137        0.26832608        0.00937531        0.00041639
       -9.44944945        0.41243838        0.02042232        0.03553462        0.34574377        0.01021673        0.00052094
       -9.43943944        0.55102101        0.02711425        0.04925320        0.46019430        0.01378133        0.00067793
       -9.42942943        1.44611811        0.03569666        0.11148662        1.25902023        0.03756887        0.00234574
       -9.41941942        0.68875705        0.03251829        0.05429648        0.58662124        0.01383137        0.00148966
       -9.40940941        0.72107827        0.12975037        0.07123726        0.50493731        0.01372084        0.00143250
       -9.39939940        0.61229110        0.09936866        0.06632833        0.43430468        0.01107826        0.00121117
       -9.38938939        0.40085729        0.06950334        0.05036420        0.27323668        0.00696798        0.00078509
       -9.37937938        0.28644381        0.05330219        0.04081341        0.18695794        0.00478507        0.00058521
       -9.36936937        0.20424053        0.03217117        0.02899798        0.13956305        0.00305166        0.00045668
       -9.35935936        1.33899822        0.01799083        0.17728267        1.11330492        0.02290130        0.00751850
       -9.34934935        0.87247352        0.01091176        0.12612039        0.71722066        0.01388954        0.00433118
       -9.33933934        0.87671766        0.00591277        0.12063750        0.73314380        0.01247661        0.00454698
       -9.32932933        1.19331655        0.00254416        0.16347679        1.00546054        0.01617302        0.00566205
       -9.31931932        2.06990060       -0.00034149        0.25240575        1.78136387        0.02735513        0.00911733
       -9.30930931        1.54295818        0.00220601        0.18974637        1.32842772        0.01722221        0.00535588
       -9.29929930        3.30390078        0.00826343        0.70361345        2.53200315        0.04766264        0.01235811
       -9.28928929        0.84186855        0.00539737        0.07046193        0.75443409        0.00956121        0.00201395
       -9.27927928        0.92526693        0.01917778        0.11070516        0.77888294        0.01401261        0.00248843
       -9.26926927        1.17382582        0.00135339        0.11386857        1.04245318        0.01392607        0.00222460
       -9.25925926        1.71165555        0.00798801        0.18417450        1.49576189        0.01904719        0.00468396
       -9.24924925        2.12993625        0.01671873        0.18289164        1.90404542        0.01889630        0.00738417
       -9.23923924        2.28523124        0.01876043        0.17915732        2.05875698        0.01969587        0.00886064
       -9.22922923        0.48081700        0.01783050        0.04683626        0.41176134        0.00318326        0.00120563
       -9.21921922        2.35044995        0.03018336        0.14474152        2.15004706        0.01542538        0.01005264
       -9.20920921        6.67840787        0.02451212        0.47932779        6.10952520        0.04339983        0.02164294
       -9.19919920        2.80517083        0.01091395        0.23748794        2.52054348        0.02787125        0.00835421
       -9.18918919        3.22940560        0.00409564        0.16357636        3.03201387        0.01884278        0.01087696
       -9.17917918        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.16916917        0.57126143        0.00274077        0.05260485        0.50773643        0.00661236        0.00156703
       -9.15915916        1.44016447        0.00482917        0.19731595        1.21974813        0.01026108        0.00801013
       -9.14914915        1.77819362        0.01345776        0.20139001        1.54636804        0.01130371        0.00567411
       -9.13913914        0.35992398        0.00233467        0.04644297        0.30593057        0.00290978        0.00230599
       -9.12912913        1.60887163        0.01511397        0.20791527        1.36586135        0.01423628        0.00574475
       -9.11911912        0.34816668        0.00099119        0.02273088        0.31968373        0.00401171        0.00074917
       -9.10910911        5.01461554        0.13006068        0.52566223        4.28815234        0.05574479        0.01499550
       -9.09909910        1.30767580        0.00214813        0.08421443        1.20221313        0.01383074        0.00526937
       -9.08908909        3.07556001        0.01019553        0.18288640        2.83885587        0.03305687        0.01056534
       -9.07907908        1.01091029        0.00967688        0.12612242        0.85968690        0.01226357        0.00316052
