#  aims_uuid : 83556427-5490-4F79-A9AA-36F195F45186                                
#  angular momentum projected density of states for species Se as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
      -10.00000000        0.26436716        0.01390447        0.24149200        0.00752219        0.00144851
       -9.99000000        0.27492179        0.01389408        0.25130281        0.00816413        0.00156077
       -9.98000000        0.28510710        0.01386155        0.26086287        0.00871993        0.00166276
       -9.97000000        0.29492308        0.01380686        0.27017217        0.00918957        0.00175447
       -9.96000000        0.30436972        0.01373003        0.27923073        0.00957306        0.00183591
       -9.95000000        0.31998588        0.01416898        0.29375387        0.01011908        0.00194395
       -9.94000000        0.33851029        0.01489600        0.31085502        0.01070067        0.00205860
       -9.93000000        0.35686437        0.01566570        0.32783631        0.01120017        0.00216218
       -9.92000000        0.47121108        0.02576918        0.42893987        0.01352060        0.00298143
       -9.91000000        0.44377361        0.02105358        0.40720133        0.01281411        0.00270459
       -9.90000000        0.34199875        0.01669382        0.31261872        0.01046338        0.00222284
       -9.89000000        0.27828290        0.01458094        0.25218684        0.00949574        0.00201938
       -9.88000000        0.26515758        0.01436797        0.23897258        0.00977386        0.00204317
       -9.87000000        0.25116464        0.01405203        0.22511775        0.00994551        0.00204934
       -9.86000000        0.23759238        0.01361932        0.21190134        0.01002998        0.00204174
       -9.85000000        0.23164572        0.01318674        0.20623322        0.01017743        0.00204832
       -9.84000000        0.36032068        0.01546519        0.32825353        0.01397233        0.00262963
       -9.83000000        0.49091235        0.01893875        0.44890108        0.01973525        0.00333727
       -9.82000000        0.52810003        0.01660032        0.48350720        0.02444324        0.00354927
       -9.81000000        0.37915765        0.01128557        0.34663677        0.01833508        0.00290023
       -9.80000000        0.38237623        0.01114031        0.34895925        0.01922630        0.00305036
       -9.79000000        0.38568804        0.01092680        0.35161181        0.01996508        0.00318434
       -9.78000000        0.32049200        0.00857170        0.29507593        0.01464292        0.00220145
       -9.77000000        0.32973880        0.00860181        0.30341402        0.01536019        0.00236279
       -9.76000000        0.33878996        0.00854804        0.31174864        0.01597741        0.00251587
       -9.75000000        0.33464106        0.00826698        0.30921807        0.01488622        0.00226979
       -9.74000000        1.05389134        0.01160624        1.01327791        0.02349213        0.00551505
       -9.73000000        0.49374490        0.01505385        0.45720736        0.01959715        0.00188654
       -9.72000000        0.32702964        0.01254965        0.29857642        0.01477480        0.00112878
       -9.71000000        0.22393024        0.00897978        0.20383783        0.01037843        0.00073420
       -9.70000000        1.75979906        0.08191941        1.58353875        0.08584435        0.00849654
       -9.69000000        0.87999145        0.02587617        0.80950104        0.04126287        0.00335136
       -9.68000000        0.37865883        0.00874910        0.35429781        0.01473626        0.00087566
       -9.67000000        0.87987292        0.01770221        0.83389577        0.02535612        0.00291882
       -9.66000000        0.62436445        0.01190309        0.59432568        0.01553038        0.00260529
