#  aims_uuid : 83556427-5490-4F79-A9AA-36F195F45186                                
#  angular momentum projected density of states for species Se as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -4.553497 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
       -5.44650336        0.25964361        0.01410661        0.23696956        0.00715606        0.00141138
       -5.43650336        0.26756354        0.01421358        0.24427019        0.00757765        0.00150211
       -5.42650336        0.27585074        0.01426581        0.25202440        0.00797199        0.00158854
       -5.41650336        0.28450521        0.01426329        0.26023218        0.00833907        0.00167068
       -5.40650336        0.29352696        0.01420602        0.26889353        0.00867889        0.00174852
       -5.39650336        0.30945482        0.01463187        0.28372386        0.00924016        0.00185894
       -5.38650336        0.32902774        0.01531314        0.30183674        0.00989592        0.00198194
       -5.37650336        0.34916703        0.01600445        0.32053421        0.01052851        0.00209985
       -5.36650336        0.46616427        0.02599638        0.42418395        0.01304439        0.00293954
       -5.35650336        0.44209447        0.02113579        0.40567784        0.01259169        0.00268915
       -5.34650336        0.34420205        0.01660746        0.31481579        0.01054043        0.00223836
       -5.33650336        0.27979585        0.01452298        0.25368942        0.00955327        0.00203018
       -5.32650336        0.26570320        0.01435150        0.23950803        0.00979660        0.00204707
       -5.31650336        0.25058430        0.01408356        0.22452778        0.00992784        0.00204512
       -5.30650336        0.23571048        0.01370578        0.21001073        0.00996576        0.00202821
       -5.29650336        0.22821144        0.01334067        0.20278834        0.01005778        0.00202465
       -5.28650336        0.35503463        0.01570683        0.32294804        0.01378445        0.00259530
       -5.27650336        0.48376506        0.01926275        0.44173293        0.01947910        0.00329028
       -5.26650336        0.52164477        0.01689750        0.47703431        0.02420746        0.00350550
       -5.25650336        0.37438583        0.01149890        0.34186040        0.01816102        0.00286550
       -5.24650336        0.37932626        0.01127659        0.34590961        0.01911329        0.00302677
       -5.23650336        0.38451473        0.01097977        0.35044282        0.01991883        0.00317331
       -5.22650336        0.32073175        0.00855686        0.29532541        0.01464914        0.00220035
       -5.21650336        0.32997344        0.00858402        0.30366028        0.01536747        0.00236167
       -5.20650336        0.33898780        0.00852884        0.31195916        0.01598493        0.00251487
       -5.19650336        0.33476240        0.00819450        0.30937591        0.01492323        0.00226877
       -5.18650336        1.05640924        0.01126008        1.01595900        0.02367460        0.00551558
       -5.17650336        0.49361370        0.01474249        0.45722779        0.01975903        0.00188439
       -5.16650336        0.32651169        0.01232430        0.29817385        0.01488536        0.00112818
       -5.15650336        0.22237537        0.00906479        0.20226088        0.01031192        0.00073778
       -5.14650336        1.75834837        0.08224866        1.58185781        0.08574263        0.00849927
       -5.13650336        0.89187937        0.02602832        0.82114081        0.04136764        0.00334261
       -5.12650336        0.37559161        0.00858468        0.35135551        0.01476688        0.00088455
       -5.11650336        0.87987231        0.01707467        0.83416750        0.02569518        0.00293496
       -5.10650336        0.62310030        0.01194388        0.59308447        0.01546778        0.00260418
       -5.09650336        0.31073861        0.00714343        0.29290463        0.00924263        0.00144792
       -5.08650336        0.69433467        0.01699758        0.65102425        0.02269537        0.00361747
       -5.07650336        0.94761324        0.03051026        0.87605477        0.03693379        0.00411442
