#  aims_uuid : 83556427-5490-4F79-A9AA-36F195F45186                                
#  angular momentum projected density of states for species W as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
      -10.00000000        0.24609573        0.00490076        0.03687545        0.19730637        0.00701316
       -9.99000000        0.26356902        0.00633372        0.03623672        0.21364633        0.00735225
       -9.98000000        0.28016976        0.00771732        0.03549579        0.22922701        0.00772964
       -9.97000000        0.29589797        0.00905158        0.03465266        0.24404841        0.00814532
       -9.96000000        0.31075363        0.01033649        0.03370732        0.25811053        0.00859929
       -9.95000000        0.32948778        0.01153173        0.03471248        0.27407147        0.00917210
       -9.94000000        0.34927568        0.01252991        0.03681270        0.29012436        0.00980871
       -9.93000000        0.36779283        0.01332543        0.03907400        0.30492508        0.01046833
       -9.92000000        0.47573976        0.01429064        0.05368961        0.39503769        0.01272183
       -9.91000000        0.45175688        0.01497304        0.04748909        0.37611359        0.01318116
       -9.90000000        0.35597129        0.01558778        0.04190180        0.28860824        0.00987347
       -9.89000000        0.30112718        0.01758097        0.03987602        0.23633006        0.00734015
       -9.88000000        0.29536054        0.01987987        0.04047117        0.22840212        0.00660738
       -9.87000000        0.28770425        0.02181014        0.04060889        0.21939520        0.00589002
       -9.86000000        0.27931974        0.02335642        0.04030306        0.21040492        0.00525533
       -9.85000000        0.27687115        0.02454069        0.03992690        0.20739950        0.00500406
       -9.84000000        0.39672109        0.02645136        0.05445002        0.30613199        0.00968771
       -9.83000000        0.51840079        0.02948107        0.08626601        0.38977135        0.01288236
       -9.82000000        0.57491166        0.03148718        0.10731556        0.42293115        0.01317775
       -9.81000000        0.46862186        0.03456971        0.05901985        0.36488119        0.01015112
       -9.80000000        0.49404921        0.03898596        0.05657618        0.38832217        0.01016491
       -9.79000000        0.51935388        0.04317796        0.05281413        0.41310162        0.01026017
       -9.78000000        0.38808476        0.02478983        0.04457749        0.31005520        0.00866223
