# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
        -10.00000000         66.94415808
         -9.98998999         59.40769211
         -9.97997998         73.46540176
         -9.96996997        185.57257790
         -9.95995996         74.40438462
         -9.94994995         81.87395589
         -9.93993994         17.88480880
         -9.92992993        150.14912996
         -9.91991992         21.02757984
         -9.90990991         41.25572031
         -9.89989990        197.13537604
         -9.88988989         30.14668345
         -9.87987988        155.59738074
         -9.86986987        159.80075821
         -9.85985986         78.54562671
         -9.84984985        117.80601836
         -9.83983984        107.77928865
         -9.82982983         32.91406342
         -9.81981982        123.61802006
         -9.80980981         73.84510492
         -9.79979980        109.21145575
         -9.78978979         55.43091409
         -9.77977978         78.35210609
         -9.76976977         10.52192472
         -9.75975976        117.07463391
         -9.74974975          0.00000000
         -9.73973974         12.67219535
         -9.72972973        150.04112782
         -9.71971972         18.33105886
         -9.70970971        158.76477510
         -9.69969970         52.65845213
         -9.68968969        102.39933996
         -9.67967968         18.33289596
         -9.66966967        173.30580077
         -9.65965966         56.08018941
         -9.64964965         48.63072837
         -9.63963964         56.62487845
         -9.62962963         60.92755756
         -9.61961962         17.58582543
         -9.60960961         20.12849103
         -9.59959960         22.67115663
         -9.58958959         33.64853797
         -9.57957958         62.99658089
         -9.56956957         80.63645260
         -9.55955956         58.34578385
         -9.54954955         33.61440198
         -9.53953954         11.92027854
         -9.52952953          2.49490765
         -9.51951952         76.32502756
         -9.50950951          0.00000000
         -9.49949950          0.00000000
         -9.48948949          0.00000000
         -9.47947948        374.99666199
         -9.46946947         20.16435261
         -9.45945946         18.61109113
         -9.44944945         17.05782966
         -9.43943944         15.50456819
         -9.42942943         37.90444036
         -9.41941942         41.04470764
         -9.40940941         44.55466303
         -9.39939940         53.22109015
         -9.38938939         44.77601560
         -9.37937938         45.62289361
         -9.36936937         41.21285763
         -9.35935936         47.94873592
         -9.34934935         46.24395329
         -9.33933934         46.84925573
         -9.32932933         47.52022150
         -9.31931932         56.81822562
         -9.30930931         44.53197909
         -9.29929930         36.79504378
         -9.28928929         29.05810846
         -9.27927928         31.20664807
         -9.26926927         13.98939806
         -9.25925926         45.23347782
         -9.24924925         95.27630079
         -9.23923924         84.12630605
         -9.22922923         73.37314481
         -9.21921922         75.84414551
         -9.20920921         79.89134495
         -9.19919920        145.67792502
         -9.18918919        129.48909121
         -9.17917918        276.30510574
         -9.16916917        116.03481901
         -9.15915916        122.37496133
         -9.14914915         74.74015438
         -9.13913914        182.57183855
         -9.12912913        112.03523184
         -9.11911912        120.43259369
         -9.10910911        217.38251944
         -9.09909910         75.66227486
         -9.08908909         68.62052756
         -9.07907908         42.14712611
         -9.06906907         72.15984307
         -9.05905906        124.70647601
         -9.04904905         47.08434358
         -9.03903904         58.97934486
         -9.02902903        137.36613730
         -9.01901902         58.26153414
         -9.00900901         41.97830229
         -8.99899900         71.36972770
         -8.98898899         26.80198845
         -8.97897898        120.76823130
         -8.96896897         96.34603843
         -8.95895896        323.35299592
         -8.94894895        169.01653754
         -8.93893894         63.03519436
         -8.92892893         69.21196696
         -8.91891892         58.58190745
         -8.90890891         47.95395547
         -8.89889890         37.32600350
         -8.88888889         42.21868953
         -8.87887888         27.19067921
         -8.86886887         13.97384112
         -8.85885886          5.07653141
         -8.84884885        105.22710085
         -8.83883884         37.62702294
         -8.82882883         18.71417636
         -8.81881882         17.17826934
         -8.80880881         29.30319648
         -8.79879880         20.87870290
         -8.78878879         19.06502077
         -8.77877878         17.25133864
         -8.76876877         15.43765651
         -8.75875876         56.20470982
         -8.74874875         50.57413147
         -8.73873874         32.40890318
         -8.72872873         24.14444714
         -8.71871872         27.21173329
         -8.70870871         30.31957734
         -8.69869870         33.42742139
         -8.68868869         18.44860886
         -8.67867868         10.37029875
         -8.66866867         24.86287966
         -8.65865866         21.77119781
         -8.64864865         25.24311146
         -8.63863864         23.92698547
         -8.62862863         52.11991372
         -8.61861862        115.73721988
         -8.60860861         56.23722177
         -8.59859860         56.58415788
         -8.58858859         66.21507840
         -8.57857858         59.21003369
         -8.56856857         52.46842692
         -8.55855856         53.75342973
         -8.54854855         55.03843254
         -8.53853854         56.32343536
         -8.52852853         54.96395293
         -8.51851852         34.37784015
         -8.50850851         32.50208844
         -8.49849850         33.40696286
         -8.48848849         28.71636123
         -8.47847848         23.73459022
         -8.46846847         18.75281921
         -8.45845846         18.60505186
         -8.44844845         14.44174792
         -8.43843844         24.58588799
         -8.42842843         56.07538972
         -8.41841842         45.56616057
         -8.40840841         35.88003432
         -8.39839840         26.62483083
         -8.38838839         22.50751143
         -8.37837838         21.17102935
         -8.36836837         12.91791192
         -8.35835836         19.00575489
         -8.34834835         25.09359785
         -8.33833834         31.18144081
         -8.32832833         37.26928377
         -8.31831832         40.87291260
         -8.30830831         57.45057163
         -8.29829830         27.04471926
         -8.28828829         50.70278857
         -8.27827828         13.36284680
         -8.26826827         14.68763057
         -8.25825826         16.01241434
         -8.24824825         17.33719811
         -8.23823824         18.66198189
         -8.22822823         19.98676566
         -8.21821822         26.28426151
         -8.20820821         38.99890547
         -8.19819820         59.60497751
         -8.18818819         59.60686770
         -8.17817818         45.24104901
         -8.16816817         25.81580721
         -8.15815816        117.03203734
         -8.14814815         58.46707545
         -8.13813814         35.35308605
         -8.12812813        114.63347637
         -8.11811812         57.34857046
         -8.10810811        103.48831164
         -8.09809810         48.13677188
         -8.08808809         64.94792512
         -8.07807808         65.39164993
         -8.06806807        101.10465514
         -8.05805806        114.89435358
         -8.04804805         81.10502156
         -8.03803804         52.88799570
         -8.02802803         72.89816700
         -8.01801802         50.27037908
         -8.00800801         53.42228885
         -7.99799800         47.07274499
         -7.98798799         39.99387265
         -7.97797798         46.51103067
         -7.96796797         42.93270407
         -7.95795796         50.61232859
         -7.94794795         58.29195311
         -7.93793794         48.50125932
         -7.92792793         52.45174907
         -7.91791792         59.21897451
         -7.90790791         62.42965515
         -7.89789790         67.50625920
         -7.88788789         77.67333340
         -7.87787788         89.26665369
         -7.86786787         78.53471535
         -7.85785786         82.74662188
         -7.84784785         70.63588651
         -7.83783784         89.94025744
         -7.82782783        112.24363077
         -7.81781782        129.00642634
         -7.80780781        377.42487866
         -7.79779780        145.73121124
         -7.78778779         84.83442324
         -7.77777778        112.96851483
         -7.76776777         61.38123724
         -7.75775776         60.99582131
         -7.74774775         62.37597683
         -7.73773774         67.74516245
         -7.72772773         75.93059706
         -7.71771772         92.48322196
         -7.70770771        104.79234379
         -7.69769770        159.29812026
         -7.68768769        105.61085184
         -7.67767768        110.65586846
         -7.66766767         89.60906386
         -7.65765766         57.93131256
         -7.64764765         50.91273274
         -7.63763764         38.36949474
         -7.62762763         65.55124167
         -7.61761762         58.04082294
         -7.60760761         83.43659853
         -7.59759760         70.51815382
         -7.58758759         64.04230050
         -7.57757758         64.79380992
         -7.56756757         46.94314143
         -7.55755756         37.93901591
         -7.54754755         27.27158154
         -7.53753754         25.80823966
         -7.52752753         95.93111981
         -7.51751752         84.92289745
         -7.50750751         90.98627677
         -7.49749750         65.95723321
         -7.48748749         49.72270384
         -7.47747748         58.73893933
         -7.46746747         71.92158353
         -7.45745746         95.15746276
         -7.44744745         77.62371975
         -7.43743744         67.91062575
         -7.42742743         65.88971914
         -7.41741742         62.23414186
         -7.40740741         47.54709683
         -7.39739740         62.03389592
         -7.38738739         67.04055479
         -7.37737738         39.89874417
         -7.36736737         27.42900642
         -7.35735736         28.25564029
         -7.34734735         33.64077353
         -7.33733734         41.64752292
         -7.32732733         50.33622270
         -7.31731732         48.48972034
         -7.30730731         55.60742384
         -7.29729730         50.13956530
