#  aims_uuid : A1CD1298-1D66-425F-AD6C-1978470320BD                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.00000000        0.92374782        0.08179372        0.08972819        0.74144743        0.00948713        0.00129135
       -9.98998999        0.64195682        0.03657127        0.09558638        0.50311546        0.00565386        0.00102985
       -9.97997998        1.41442404        0.08682680        0.17918077        1.13316896        0.01308671        0.00216081
       -9.96996997        2.30610891        0.25175313        0.26021403        1.76986053        0.02097910        0.00330211
       -9.95995996        1.32849111        0.23256714        0.23866168        0.84285081        0.01224446        0.00216701
       -9.94994995        1.22780162        0.18421743        0.21088959        0.81781725        0.01283076        0.00204659
       -9.93993994        1.45832747        0.18707341        0.23369529        1.02016490        0.01518753        0.00220634
       -9.92992993        1.43605914        0.15819275        0.24911932        1.00988432        0.01659679        0.00226596
       -9.91991992        1.02736892        0.11442551        0.19628395        0.70081399        0.01411138        0.00173409
       -9.90990991        0.81583551        0.07323827        0.13979898        0.59071469        0.01072066        0.00136292
       -9.89989990        1.36023592        0.15673774        0.17581847        1.00774733        0.01770114        0.00223125
       -9.88988989        1.94726075        0.24259785        0.23204651        1.44632031        0.02351197        0.00278411
       -9.87987988        0.98082478        0.08853688        0.14548016        0.72707408        0.01739426        0.00233940
       -9.86986987        0.33268326        0.02727866        0.04725828        0.25022109        0.00713923        0.00078601
       -9.85985986        0.79286229        0.09250193        0.12216006        0.56162922        0.01449987        0.00207122
       -9.84984985        0.28417724        0.02762810        0.04510813        0.20321295        0.00729151        0.00093654
       -9.83983984        1.20503644        0.10382810        0.23715578        0.83181334        0.02820360        0.00403561
       -9.82982983        1.07661027        0.14239203        0.30550756        0.60437954        0.02095534        0.00337581
       -9.81981982        1.32175132        0.21479071        0.31889702        0.76652830        0.01845721        0.00307808
       -9.80980981        0.64418797        0.09568543        0.11863999        0.41944121        0.00905315        0.00136819
       -9.79979980        0.51342593        0.07343231        0.08725968        0.34343624        0.00822964        0.00106806
       -9.78978979        0.74353872        0.08238950        0.09810997        0.54761807        0.01400749        0.00141370
       -9.77977978        2.05690818        0.26440848        0.26224278        1.49156808        0.03512773        0.00356110
       -9.76976977        1.43867046        0.23254296        0.20563240        0.97149889        0.02631144        0.00268477
       -9.75975976        1.81137355        0.25658997        0.33813648        1.17514000        0.03693590        0.00457121
       -9.74974975        1.17446217        0.19001345        0.26975866        0.69020576        0.02140958        0.00307473
       -9.73973974        2.17025054        0.38627284        0.50330647        1.23800982        0.03670726        0.00595414
       -9.72972973        0.55207807        0.09975502        0.12305604        0.31775820        0.01013060        0.00137822
       -9.71971972        0.38689917        0.06520845        0.07892639        0.23467869        0.00715029        0.00093535
       -9.70970971        0.29538771        0.04315104        0.05329623        0.19240907        0.00584354        0.00068782
       -9.69969970        0.22820596        0.03297236        0.03647080        0.15323627        0.00501130        0.00051524
       -9.68968969        0.15963533        0.02515291        0.02423283        0.10575032        0.00412206        0.00037721
       -9.67967968        0.10642802        0.01976416        0.01705339        0.06590829        0.00342159        0.00028061
       -9.66966967        0.20457315        0.03198640        0.03926979        0.12687885        0.00582984        0.00060827
       -9.65965966        0.91185479        0.16959621        0.16295604        0.56066230        0.01541270        0.00322754
       -9.64964965        3.12881399        0.91403413        0.66930997        1.48054939        0.05160600        0.01331450
       -9.63963964        0.18782100        0.03631652        0.01271180        0.13592126        0.00233490        0.00053652
       -9.62962963        0.51859120        0.08753938        0.04003071        0.38195230        0.00760527        0.00146354
       -9.61961962        0.72596212        0.08578640        0.06926040        0.55666173        0.01231656        0.00193701
       -9.60960961        1.43248337        0.08689738        0.20016784        1.11615869        0.02602348        0.00323599
       -9.59959960        0.43383575        0.03164488        0.05393192        0.33878182        0.00774132        0.00173580
       -9.58958959        0.38409335        0.03640960        0.04664431        0.29234480        0.00698185        0.00171280
       -9.57957958        0.35129552        0.03301985        0.04015850        0.27083850        0.00590585        0.00137282
       -9.56956957        0.42177890        0.03942689        0.05071583        0.32420576        0.00602871        0.00140171
       -9.55955956        0.86624484        0.08223207        0.09854707        0.67056281        0.01211243        0.00279045
       -9.54954955        1.04824134        0.10001305        0.10880245        0.82163240        0.01458136        0.00321208
       -9.53953954        0.53704219        0.02875707        0.05972926        0.43815921        0.00881117        0.00158548
       -9.52952953        0.50746889        0.02869354        0.04286998        0.42629532        0.00811877        0.00149128
       -9.51951952        0.57728359        0.03013410        0.03934890        0.49686062        0.00928858        0.00165140
       -9.50950951        0.68852509        0.04122799        0.03858379        0.59573685        0.01105210        0.00192435
       -9.49949950        0.14181104        0.02494949        0.01757574        0.09643535        0.00239317        0.00045729
       -9.48948949        0.25299090        0.03481919        0.03110958        0.18188247        0.00435698        0.00082268
       -9.47947948        0.38002152        0.04005023        0.04639310        0.28567733        0.00665597        0.00124490
       -9.46946947        0.52290292        0.04064261        0.06342629        0.40781993        0.00929012        0.00172397
       -9.45945946        0.45288502        0.02989797        0.05327454        0.36025263        0.00789676        0.00156312
       -9.44944945        0.43501471        0.02206793        0.04920657        0.35488625        0.00726650        0.00158746
       -9.43943944        0.55248548        0.02245395        0.05061726        0.46904068        0.00797385        0.00239974
       -9.42942943        0.61582200        0.02564257        0.04350689        0.53642254        0.00813261        0.00211740
       -9.41941942        0.47846628        0.02065706        0.04501517        0.40476938        0.00627208        0.00175258
       -9.40940941        0.29667154        0.01129936        0.03615036        0.24487499        0.00326424        0.00108260
       -9.39939940        0.39341763        0.01446560        0.04194158        0.33166541        0.00369578        0.00164926
       -9.38938939        0.67540788        0.01718853        0.06810577        0.58084444        0.00689927        0.00236987
       -9.37937938        1.04602847        0.01798210        0.09783912        0.91556251        0.01170199        0.00294275
       -9.36936937        1.06779524        0.01581912        0.11283465        0.92321116        0.01298300        0.00294731
       -9.35935936        1.15750511        0.01526597        0.13227232        0.99061200        0.01619709        0.00315773
       -9.34934935        0.91479098        0.01541003        0.11136524        0.77129728        0.01386354        0.00285490
       -9.33933934        0.98870723        0.02070039        0.14159508        0.80791000        0.01495925        0.00354251
