# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -5.081575 eV
#    Energy (eV)      DOS 
         -4.91842482         68.51392882
         -4.90841481         46.02141088
         -4.89840480         92.31673331
         -4.88839479        157.42783231
         -4.87838478        122.18532913
         -4.86837477        126.43215666
         -4.85836476        143.69356389
         -4.84835475        143.51547021
         -4.83834474        101.28487793
         -4.82833473         79.29957065
         -4.81832472        119.88410842
         -4.80831471        144.40783565
         -4.79830470         88.43989384
         -4.78829469         34.50100109
         -4.77828468         81.93919228
         -4.76827467         38.25753457
         -4.75826466        132.04864872
         -4.74825465        109.51987528
         -4.73824464        121.26749394
         -4.72823463         61.26629388
         -4.71822462         50.24682385
         -4.70821461         65.68564436
         -4.69820460        154.61820006
         -4.68819459        116.64602042
         -4.67818458        172.85533617
         -4.66817457         93.58083038
         -4.65816456        157.37116788
         -4.64815455         43.72548310
         -4.63814454         31.32237638
         -4.62813453         24.23695574
         -4.61812452         20.22105660
         -4.60811451         16.20515746
         -4.59810450         13.10473934
         -4.58809449         25.86488296
         -4.57808448         74.70118513
         -4.56807447        306.24408420
         -4.55806446         12.10107103
         -4.54805445         33.28333541
         -4.53804444         43.51361012
         -4.52803443         69.76959459
         -4.51802442         28.38543918
         -4.50801441         27.46969315
         -4.49800440         24.29253340
         -4.48799439         30.37087627
         -4.47798438         53.30755836
         -4.46797437         64.46650170
         -4.45796436         29.78378069
         -4.44795435         25.36099044
         -4.43794434         27.30132694
         -4.42793433         33.48062431
         -4.41792432         11.79127382
         -4.40791431         19.34358675
         -4.39790430         26.89589969
         -4.38789429         34.44821262
         -4.37788428         32.38380607
         -4.36787427         34.15269152
         -4.35786426         63.93243776
         -4.34785425         46.71441483
         -4.33784424         37.58615959
         -4.32783423         21.37470108
         -4.31782422         27.50073914
         -4.30781421         43.27675637
         -4.29780420         65.80813646
         -4.28779419         73.53629191
         -4.27778418         89.02192502
         -4.26777417         81.42052802
         -4.25776416         93.51583149
         -4.24775415         98.65599285
         -4.23774414        133.70800461
         -4.22773413        126.24825408
         -4.21772412        109.71195656
         -4.20771411        173.33976017
         -4.19770410        210.08902355
         -4.18769409         64.84230645
         -4.17768408        104.23643743
         -4.16767407        149.61158916
         -4.15766406        192.37164230
         -4.14765405        125.53704135
         -4.13764404        111.73463356
         -4.12763403        114.27331298
         -4.11762402         82.52920329
         -4.10761401         77.31836394
         -4.09760400        120.60942105
         -4.08759399         61.90192358
         -4.07758398         31.05714067
         -4.06757397         54.55602150
         -4.05756396        147.79917381
         -4.04755395        215.48660760
         -4.03754394         38.21389964
         -4.02753393         97.86811478
         -4.01752392         51.57930162
         -4.00751391         65.80470098
         -3.99750390         69.00220046
         -3.98749389         57.71703843
         -3.97748388         77.89035073
         -3.96747387         54.58941296
         -3.95746386         48.50625336
         -3.94745385         37.54529669
         -3.93744384         26.58434001
         -3.92743383         15.94594122
         -3.91742382         87.69020843
         -3.90741381         34.83345750
         -3.89740380          0.00000000
         -3.88739379        296.85174889
         -3.87738378         19.31040190
         -3.86737377         29.19736405
         -3.85736376         20.60538231
         -3.84735375         18.58334431
         -3.83734374         27.61089154
         -3.82733373         39.98740888
         -3.81732372         39.68308439
         -3.80731371         39.56546673
         -3.79730370         45.80835425
         -3.78729369         56.88985621
         -3.77728368         32.04008550
         -3.76727367         65.31502273
