 183.84000     0.0026     0.9587     2.6599W
  78.96000     1.6300     1.9133     4.3556Se
  78.96000     1.6313     1.9155     0.9666Se
 183.84000    -1.6028     3.8045     2.6613W
  78.96000     0.0516     4.8280     4.3472Se
  78.96000     0.0527     4.8303     0.9778Se
 183.84000    -3.2099     6.5918     2.6626W
  78.96000    -1.4964     7.5130     4.3490Se
  78.96000    -1.4952     7.5152     0.9785Se
 183.84000    -4.8703     9.4062     2.6637W
  78.96000    -3.2300    10.3385     4.3593Se
  78.96000    -3.2288    10.3406     0.9704Se
 183.84000    -6.5158    12.2368     2.6649W
  78.96000    -4.8795    13.1818     4.3567Se
  78.96000    -4.8782    13.1839     0.9754Se
 183.84000     3.2585     0.9599     2.6611W
  78.96000     4.8818     1.9101     4.3566Se
  78.96000     4.8831     1.9123     0.9681Se
 183.84000     1.6317     3.8167     2.6623W
  78.96000     3.2099     4.8301     4.3487Se
  78.96000     3.2111     4.8322     0.9784Se
 183.84000     0.2326     6.7231     2.6638W
 183.84000    -1.5824     9.3885     2.6648W
  78.96000     0.0836    10.2495     4.3511Se
  78.96000     0.0847    10.2518     0.9806Se
 183.84000    -3.2415    12.2273     2.6661W
  78.96000    -1.6074    13.1587     4.3614Se
  78.96000    -1.6062    13.1610     0.9730Se
 183.84000     6.5149     0.9404     2.6624W
  78.96000     8.1469     1.8830     4.3584Se
  78.96000     8.1481     1.8852     0.9688Se
 183.84000     4.8653     3.8075     2.6636W
  78.96000     6.5051     4.7179     4.3599Se
  78.96000     6.5064     4.7200     0.9697Se
 183.84000     3.0319     6.7245     2.6647W
  78.96000     4.7603     7.5154     4.3509Se
  78.96000     4.7616     7.5176     0.9807Se
 183.84000     1.6333     9.1492     2.6657W
  78.96000     3.1826    10.2516     4.3516Se
  78.96000     3.1839    10.2538     0.9823Se
 183.84000     0.0260    12.1963     2.6672W
  78.96000     1.6339    13.1621     4.3634Se
  78.96000     1.6350    13.1644     0.9733Se
 183.84000     9.7807     0.9367     2.6635W
  78.96000    11.4135     1.8839     4.3596Se
  78.96000    11.4147     1.8862     0.9700Se
 183.84000     8.1444     3.7729     2.6649W
  78.96000     9.7811     4.7136     4.3609Se
  78.96000     9.7824     4.7157     0.9713Se
 183.84000     6.4748     6.5953     2.6659W
  78.96000     8.1251     7.5276     4.3615Se
  78.96000     8.1264     7.5297     0.9729Se
 183.84000     4.8499     9.3910     2.6670W
  78.96000     6.4962    10.3419     4.3627Se
  78.96000     6.4975    10.3441     0.9738Se
 183.84000     3.2433    12.1981     2.6683W
  78.96000     4.8755    13.1611     4.3639Se
  78.96000     4.8767    13.1634     0.9751Se
 183.84000    13.0468     0.9424     2.6647W
  78.96000    14.6788     1.9128     4.3602Se
  78.96000    14.6799     1.9151     0.9714Se
 183.84000    11.4189     3.7738     2.6661W
  78.96000    13.0572     4.7198     4.3623Se
  78.96000    13.0582     4.7220     0.9721Se
 183.84000     9.7828     6.6004     2.6672W
  78.96000    11.4395     7.5287     4.3626Se
  78.96000    11.4407     7.5308     0.9741Se
 183.84000     8.1375     9.4106     2.6683W
  78.96000     9.7834    10.3507     4.3602Se
  78.96000     9.7846    10.3528     0.9788Se
 183.84000     6.5106    12.2308     2.6695W
  78.96000     8.1476    13.1862     4.3613Se
  78.96000     8.1488    13.1883     0.9799Se
