#  aims_uuid : 4D633FF5-7455-4838-A964-96D6DC9A8D7A                                
#  angular momentum projected density of states for species W as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
      -10.00000000        0.47730476        0.02276241        0.03671012        0.40880494        0.00902728
       -9.99000000        0.41222890        0.01810351        0.03036695        0.35511924        0.00863921
       -9.98000000        0.39737129        0.01548746        0.02919354        0.34403782        0.00865246
       -9.97000000        0.45628984        0.01993128        0.04143423        0.38551679        0.00940753
       -9.96000000        0.32170107        0.01281175        0.02815653        0.27344555        0.00728723
       -9.95000000        0.69914584        0.03200637        0.09957253        0.55514834        0.01241860
       -9.94000000        0.30390180        0.01110187        0.02737429        0.25883403        0.00659162
       -9.93000000        0.16065230        0.00723901        0.01990206        0.13140433        0.00210690
       -9.92000000        0.17767057        0.00737056        0.02218837        0.14579546        0.00231617
       -9.91000000        0.19533538        0.00748457        0.02463254        0.16069753        0.00252075
       -9.90000000        0.57417246        0.01703869        0.07607113        0.47437849        0.00668414
       -9.89000000        0.86249195        0.02816446        0.11095281        0.71273106        0.01064363
       -9.88000000        0.66968706        0.02194721        0.08649011        0.55351651        0.00773323
       -9.87000000        1.25017462        0.03097105        0.20005984        1.00500176        0.01414197
       -9.86000000        0.76561389        0.02310356        0.11178841        0.62160820        0.00911372
       -9.85000000        0.72000460        0.02210161        0.10134841        0.58768567        0.00886890
       -9.84000000        0.81419429        0.02452606        0.10947010        0.66981013        0.01038800
       -9.83000000        0.92555134        0.02865714        0.12003356        0.76486784        0.01199279
       -9.82000000        1.01912319        0.03274011        0.12912143        0.84390358        0.01335808
       -9.81000000        1.15559954        0.04184616        0.14117724        0.95763619        0.01493995
       -9.80000000        1.23728772        0.04420990        0.14135446        1.03692902        0.01479433
       -9.79000000        1.66160158        0.08541497        0.20404454        1.35399380        0.01814828
       -9.78000000        1.32873222        0.07098549        0.16441055        1.07680228        0.01653389
       -9.77000000        0.93576138        0.04149719        0.10147273        0.78131658        0.01147488
