  95.94000     1.5900     0.9184     3.0725Mo
  32.06500     0.0000     1.8364     4.6327S
  32.06500     0.0000     1.8364     1.5123S
  95.94000    -0.0000     3.6723     3.0725Mo
  32.06500    -1.5900     4.5903     4.6327S
  32.06500    -1.5900     4.5903     1.5123S
  95.94000    -1.5900     6.4263     3.0725Mo
  32.06500    -3.1800     7.3443     4.6327S
  32.06500    -3.1800     7.3443     1.5123S
  95.94000    -3.1800     9.1803     3.0725Mo
  32.06500    -4.7700    10.0982     4.6327S
  32.06500    -4.7700    10.0982     1.5123S
  95.94000    -4.7700    11.9342     3.0725Mo
  32.06500    -6.3600    12.8522     4.6327S
  32.06500    -6.3600    12.8522     1.5123S
  95.94000     4.7700     0.9184     3.0725Mo
  32.06500     3.1800     1.8364     4.6327S
  32.06500     3.1800     1.8364     1.5123S
  95.94000     3.1800     3.6723     3.0725Mo
  32.06500     1.5900     4.5903     4.6327S
  32.06500     1.5900     4.5903     1.5123S
  95.94000     1.5900     6.4263     3.0725Mo
  32.06500     0.0000     7.3443     4.6327S
  32.06500     0.0000     7.3443     1.5123S
  95.94000    -0.0000     9.1803     3.0725Mo
  32.06500    -1.5900    10.0982     4.6327S
  32.06500    -1.5900    10.0982     1.5123S
  95.94000    -1.5900    11.9342     3.0725Mo
  32.06500    -3.1800    12.8522     4.6327S
  32.06500    -3.1800    12.8522     1.5123S
  95.94000     7.9500     0.9184     3.0725Mo
  32.06500     6.3600     1.8364     4.6327S
  32.06500     6.3600     1.8364     1.5123S
  95.94000     6.3600     3.6723     3.0725Mo
  32.06500     4.7700     4.5903     4.6327S
  32.06500     4.7700     4.5903     1.5123S
  95.94000     4.7700     6.4263     3.0725Mo
  32.06500     3.1800     7.3443     4.6327S
  32.06500     3.1800     7.3443     1.5123S
  95.94000     3.1800     9.1803     3.0725Mo
  32.06500     1.5900    10.0982     4.6327S
  32.06500     1.5900    10.0982     1.5123S
  95.94000     1.5900    11.9342     3.0725Mo
  32.06500     0.0000    12.8522     4.6327S
  32.06500     0.0000    12.8522     1.5123S
  95.94000    11.1300     0.9184     3.0725Mo
  32.06500     9.5400     1.8364     4.6327S
  32.06500     9.5400     1.8364     1.5123S
  95.94000     9.5400     3.6723     3.0725Mo
  32.06500     7.9500     4.5903     4.6327S
  32.06500     7.9500     4.5903     1.5123S
  95.94000     7.9500     6.4263     3.0725Mo
  32.06500     6.3600     7.3443     4.6327S
  32.06500     6.3600     7.3443     1.5123S
  95.94000     6.3600     9.1803     3.0725Mo
  32.06500     4.7700    10.0982     4.6327S
  32.06500     4.7700    10.0982     1.5123S
  95.94000     4.7700    11.9342     3.0725Mo
  32.06500     3.1800    12.8522     4.6327S
  32.06500     3.1800    12.8522     1.5123S
  95.94000    14.3100     0.9184     3.0725Mo
  32.06500    12.7200     1.8364     4.6327S
  32.06500    12.7200     1.8364     1.5123S
  95.94000    12.7200     3.6723     3.0725Mo
  32.06500    11.1300     4.5903     4.6327S
  32.06500    11.1300     4.5903     1.5123S
  95.94000    11.1300     6.4263     3.0725Mo
  32.06500     9.5400     7.3443     4.6327S
  32.06500     9.5400     7.3443     1.5123S
  95.94000     9.5400     9.1803     3.0725Mo
  32.06500     7.9500    10.0982     4.6327S
  32.06500     7.9500    10.0982     1.5123S
  95.94000     7.9500    11.9342     3.0725Mo
  32.06500     6.3600    12.8522     4.6327S
  32.06500     6.3600    12.8522     1.5123S
