            x                   y 
         -5.85158384         85.55044885
         -5.83154376        104.12281299
         -5.81150368         71.66834954
         -5.79146360         25.79271789
         -5.77142352         26.60955545
         -5.75138344         40.96276226
         -5.73134335          6.81599006
         -5.71130327         11.38346301
         -5.69126319         23.33820462
         -5.67122311          2.51434925
         -5.65118303          2.15833471
         -5.63114295         46.12554826
         -5.61110287         74.56054221
         -5.59106279         25.54671287
         -5.57102271          1.31180936
         -5.55098263          0.05049481
         -5.53094255          5.63634572
         -5.51090247         25.43584504
         -5.49086239          7.37481705
         -5.47082231         19.63283217
         -5.45078223         26.80535037
         -5.43074215         31.93616853
         -5.41070207         28.16860497
         -5.39066199          4.63191485
         -5.37062191          0.03010124
         -5.35058183          0.02276480
         -5.33054175          3.98606896
         -5.31050167         24.95093253
         -5.29046159          8.39227222
         -5.27042151          5.59084129
         -5.25038143         39.19170921
         -5.23034135         66.44753984
         -5.21030127         19.49431648
         -5.19026119          0.46153542
         -5.17022111          5.86965014
         -5.15018103         13.43551887
         -5.13014095         14.81682129
         -5.11010087         16.84798442
         -5.09006079         29.56559711
         -5.07002071        118.36660962
         -5.04998063        234.70117189
         -5.02994055        181.05599210
         -5.00990047        187.32704312
         -4.98986039        222.59630537
         -4.96982031        131.13210027
         -4.94978023        104.01035572
         -4.92974015        165.55095823
         -4.90970007        187.70512690
         -4.88965999        125.67503550
         -4.86961991         56.84800391
         -4.84957983         61.78271087
         -4.82953975        112.64193292
         -4.80949967        115.44195488
         -4.78945959         83.35180927
         -4.76941951         40.14763022
         -4.74937943         23.99792239
         -4.72933935         13.09535070
         -4.70929927         28.63623428
         -4.68925919         42.38072807
         -4.66921911          3.23698082
         -4.64917903          0.59643252
         -4.62913895         15.33535283
         -4.60909887         53.05829747
         -4.58905879        109.19855298
         -4.56901871         66.58685520
         -4.54897863         15.65903050
         -4.52893855          1.54101632
         -4.50889847          0.04923168
         -4.48885838          5.65794545
         -4.46881830         36.29966737
         -4.44877822         59.08101111
         -4.42873814         42.48955038
         -4.40869806        105.40048862
         -4.38865798         91.57464135
         -4.36861790         41.58312837
         -4.34857782         71.87916736
         -4.32853774         80.98563004
         -4.30849766        162.93721187
         -4.28845758        141.72924968
         -4.26841750         47.60639409
         -4.24837742         95.10887238
         -4.22833734        129.94086692
         -4.20829726        121.58298556
         -4.18825718         96.27341291
         -4.16821710         75.39587642
         -4.14817702         35.82074834
         -4.12813694         54.07212750
         -4.10809686         53.24592091
         -4.08805678         36.52555533
         -4.06801670         99.14585443
         -4.04797662         85.84861629
         -4.02793654         70.08755664
         -4.00789646         63.31399371
         -3.98785638         58.60584119
         -3.96781630        115.06836231
         -3.94777622         76.73723290
         -3.92773614         57.90176975
         -3.90769606         82.58579066
         -3.88765598        110.72192153
         -3.86761590         78.78815798
         -3.84757582         43.73606164
         -3.82753574         75.36833409
         -3.80749566         38.55269557
         -3.78745558         43.92985902
         -3.76741550         52.45011390
         -3.74737542         41.67967108
         -3.72733534         17.65156182
         -3.70729526         53.21713338
         -3.68725518         66.29326347
         -3.66721510         21.96392723
         -3.64717502         20.82257745
         -3.62713494         18.66151959
         -3.60709486         37.58889305
         -3.58705478         49.10929370
         -3.56701470         42.60312150
         -3.54697462         46.57755495
         -3.52693454         22.91613432
         -3.50689446         49.41545397
         -3.48685438         11.42364099
         -3.46681430         20.72942273
         -3.44677422         51.68250666
         -3.42673414         27.47888334
         -3.40669406         13.64450921
         -3.38665398         24.55737679
         -3.36661390         67.82711874
         -3.34657382         98.05791048
         -3.32653374         73.29906436
         -3.30649366        111.63545827
         -3.28645358         78.25155127
         -3.26641350         74.24256100
         -3.24637342         40.76837255
         -3.22633333         20.23351755
         -3.20629325         64.55873788
         -3.18625317        106.78206395
         -3.16621309        140.25635252
         -3.14617301        138.14630020
         -3.12613293        103.41373057
         -3.10609285        196.68047892
         -3.08605277        118.64546949
         -3.06601269         45.74366508
         -3.04597261         54.30264431
         -3.02593253        119.12385683
         -3.00589245        128.16850568
         -2.98585237         93.74571850
         -2.96581229         86.26851235
         -2.94577221         28.50088001
         -2.92573213         53.95937577
         -2.90569205        101.44706308
         -2.88565197         51.71064257
         -2.86561189         89.27953855
         -2.84557181        128.28066318
         -2.82553173         65.17076032
         -2.80549165        101.79716747
         -2.78545157         92.55118834
         -2.76541149        103.97868039
         -2.74537141        149.53998244
         -2.72533133         99.46615597
         -2.70529125         66.66199922
         -2.68525117        125.08680078
         -2.66521109        111.13162353
         -2.64517101         45.86768860
         -2.62513093         19.94831707
         -2.60509085         21.64056646
         -2.58505077         25.46566804
         -2.56501069         51.29853628
         -2.54497061         28.55994615
         -2.52493053         12.24387536
         -2.50489045         48.53450237
         -2.48485037         79.48120580
         -2.46481029         89.23318699
         -2.44477021         81.05377843
         -2.42473013         67.82951384
         -2.40469005         68.20497271
         -2.38464997         49.50826531
         -2.36460989         74.04457771
         -2.34456981         41.45514557
         -2.32452973         21.48567647
         -2.30448965         24.34545492
         -2.28444957         69.15705358
         -2.26440949         81.88766573
         -2.24436941         67.19145640
         -2.22432933         61.53917869
         -2.20428925        133.58295607
         -2.18424917         76.71749804
         -2.16420909         75.95891905
         -2.14416901         47.01936107
         -2.12412893         42.82077401
         -2.10408885         46.26941462
         -2.08404877         33.26559221
         -2.06400869         86.40901836
         -2.04396861         83.37017576
         -2.02392853         67.80480352
         -2.00388845         80.92099851
         -1.98384836         40.75320195
         -1.96380828         86.29216436
         -1.94376820         86.39143135
         -1.92372812         88.91545859
         -1.90368804        118.09411018
         -1.88364796         81.82517294
         -1.86360788         64.54447589
         -1.84356780         57.48582793
         -1.82352772         61.13264237
         -1.80348764         97.06963712
         -1.78344756        110.01569049
         -1.76340748        129.26790030
         -1.74336740         37.96868464
         -1.72332732         40.05608204
         -1.70328724         35.96752780
         -1.68324716         99.74971183
         -1.66320708        123.53705809
         -1.64316700        127.63782853
         -1.62312692         31.21751497
         -1.60308684         72.14647089
         -1.58304676         64.84079479
         -1.56300668         54.58894532
         -1.54296660         86.66955012
         -1.52292652        102.43741502
         -1.50288644         27.62710603
         -1.48284636         17.03009953
         -1.46280628         19.17025507
         -1.44276620          2.08953204
         -1.42272612         28.19141004
         -1.40268604         54.90074022
         -1.38264596         61.35413980
         -1.36260588         22.51651673
         -1.34256580          2.54986528
         -1.32252572         20.91161157
         -1.30248564         13.99813107
         -1.28244556          0.58629620
         -1.26240548          6.07062435
         -1.24236540         25.87238299
         -1.22232532         13.65410100
         -1.20228524          9.89506946
         -1.18224516          0.59248032
         -1.16220508          0.54711928
         -1.14216500          9.64161599
         -1.12212492          8.20232289
         -1.10208484          0.32123538
         -1.08204476          0.00035503
         -1.06200468          0.00000001
         -1.04196460          0.00000000
         -1.02192452          0.00000000
         -1.00188444          0.00000000
         -0.98184436          0.00000000
         -0.96180428          0.00000000
         -0.94176420          0.00000000
         -0.92172412          0.00000000
         -0.90168404          0.00000000
         -0.88164396          0.00000000
         -0.86160388          0.00000000
         -0.84156380          0.00000000
         -0.82152372          0.00000000
         -0.80148364          0.00000000
         -0.78144356          0.00000000
         -0.76140348          0.00000000
         -0.74136339          0.00000000
         -0.72132331          0.00000000
         -0.70128323          0.00000000
         -0.68124315          0.00000000
         -0.66120307          0.00000000
         -0.64116299          0.00000000
         -0.62112291          0.00000000
         -0.60108283          0.00000000
         -0.58104275          0.00000000
         -0.56100267          0.00000000
         -0.54096259          0.00000000
         -0.52092251          0.00000000
         -0.50088243          0.00000000
         -0.48084235          0.00000000
         -0.46080227          0.00000000
         -0.44076219          0.00000000
         -0.42072211          0.00000000
         -0.40068203          0.00000000
         -0.38064195          0.00000000
         -0.36060187          0.00000000
         -0.34056179          0.00000000
         -0.32052171          0.00000000
         -0.30048163          0.00000000
         -0.28044155          0.00000000
         -0.26040147          0.00000000
         -0.24036139          0.00000000
         -0.22032131          0.00000000
         -0.20028123          0.00000000
         -0.18024115          0.00000000
         -0.16020107          0.00000000
         -0.14016099          0.00000000
         -0.12012091          0.00000000
         -0.10008083          0.00000000
         -0.08004075          0.00000000
         -0.06000067          0.00000000
         -0.03996059          0.00000000
         -0.01992051          0.00000000
          0.00011957          0.00000000
          0.02015965          0.00000000
          0.04019973          0.00000000
          0.06023981          0.00000000
          0.08027989          0.00000000
          0.10031997          0.00000000
          0.12036005          0.00000000
          0.14040013          0.00000000
          0.16044021          0.00000000
          0.18048029          0.00000000
          0.20052037          0.00000000
          0.22056045          0.00000000
          0.24060053          0.00000000
          0.26064061          0.00000000
          0.28068069          0.00000000
          0.30072077          0.00000446
          0.32076085          0.02334582
          0.34080093          3.46525128
          0.36084101         34.56350288
          0.38088109         63.93007330
          0.40092117         28.69702814
          0.42096125         32.30711789
          0.44100133         86.98088949
          0.46104141        112.17479868
          0.48108149        104.04418987
          0.50112157         54.03783859
          0.52116166         14.04446427
          0.54120174         79.78002788
          0.56124182         92.28122074
          0.58128190        155.63159644
          0.60132198        209.19439145
          0.62136206        123.45746532
          0.64140214        110.22914426
          0.66144222         87.43509444
          0.68148230        137.06954765
          0.70152238        131.86980657
          0.72156246        117.02768350
          0.74160254        210.64889520
          0.76164262        161.55565962
          0.78168270         59.01006514
          0.80172278         50.60783396
          0.82176286         24.66431037
          0.84180294         13.77236231
          0.86184302          3.16433424
          0.88188310          7.65218423
          0.90192318         61.08740825
          0.92196326         90.98661519
          0.94200334         65.11156492
          0.96204342         66.17522049
          0.98208350        125.38460195
          1.00212358        168.73160642
          1.02216366        176.50018640
          1.04220374        164.62237159
          1.06224382        169.15783888
          1.08228390        161.38712637
          1.10232398        121.42886984
          1.12236406        195.56379066
          1.14240414        153.01188098
          1.16244422        147.87162096
          1.18248430        126.97767580
          1.20252438        115.91349346
          1.22256446         82.01471434
          1.24260454         76.55192281
          1.26264462         48.61516713
          1.28268470         66.73028075
          1.30272478         74.40000204
          1.32276486         67.72189262
          1.34280494         85.86595057
          1.36284502        139.92059836
          1.38288510        159.93936287
          1.40292518        125.39631544
          1.42296526        109.62466333
          1.44300534        195.53502177
          1.46304542        102.89980032
          1.48308550         26.42994208
          1.50312558         38.94063314
          1.52316566         80.04472381
          1.54320574         42.34566679
          1.56324582         53.74672170
          1.58328590         64.67967655
          1.60332598         85.85263683
          1.62336606         85.53920800
