#  aims_uuid : CADEE024-CE4E-4827-A9F0-75011F01A88B                                
#  angular momentum projected density of states for species Se as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -4.840699 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
       -5.15930136        1.03099003        0.01288226        0.99594395        0.01967432        0.00248949
       -5.14929135        0.31148466        0.00131512        0.30497675        0.00453533        0.00065746
       -5.13928134        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.12927133        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -5.11926132        1.30196768        0.01691645        1.25682227        0.02538915        0.00283981
       -5.10925131        0.12015120        0.00211457        0.11469323        0.00286287        0.00048053
       -5.09924130        0.11518516        0.00227218        0.10972572        0.00271885        0.00046841
       -5.08923129        0.11456171        0.00262718        0.10880068        0.00264901        0.00048484
       -5.07922128        0.11403903        0.00294993        0.10799305        0.00259566        0.00050039
       -5.06921127        0.11361712        0.00324043        0.10730283        0.00255881        0.00051506
       -5.05920126        0.20348130        0.00694195        0.19093793        0.00405221        0.00154921
       -5.04919125        0.24777499        0.00700449        0.23392039        0.00519000        0.00166011
       -5.03918124        0.28960408        0.00787492        0.27327465        0.00669318        0.00176133
       -5.02917123        0.33697135        0.00908017        0.31781405        0.00824638        0.00183075
       -5.01916122        0.38987682        0.01062023        0.36753861        0.00984960        0.00186837
       -5.00915121        0.43310721        0.01145352        0.40882868        0.01106852        0.00175649
       -4.99914120        0.43958203        0.01181893        0.41629840        0.01000126        0.00146343
       -4.98913119        0.54523662        0.01708323        0.51771344        0.00898360        0.00145635
       -4.97912118        0.29291135        0.00903635        0.27934105        0.00366357        0.00087038
       -4.96911117        0.15374593        0.00321096        0.14339163        0.00666815        0.00047519
       -4.95910116        0.16790175        0.00427919        0.15592725        0.00716591        0.00052940
       -4.94909115        0.18857069        0.00551718        0.17489968        0.00756013        0.00059371
       -4.93908114        0.47829910        0.03008424        0.42908186        0.01760352        0.00152947
       -4.92907113        0.33402653        0.01418171        0.30781892        0.01095050        0.00107541
       -4.91906112        0.31866118        0.01140091        0.29658160        0.00970226        0.00097641
       -4.90905111        0.29351361        0.00889827        0.27526794        0.00848178        0.00086560
       -4.89904110        0.25684619        0.00666443        0.24228802        0.00715960        0.00073414
       -4.88903109        0.18432733        0.00441195        0.17521421        0.00422194        0.00047923
       -4.87902108        0.66115174        0.03021267        0.60279804        0.02636823        0.00177280
       -4.86901107        0.69244034        0.03424156        0.62928023        0.02658598        0.00233257
       -4.85900106        0.43185380        0.01862613        0.39590576        0.01566249        0.00165942
       -4.84899105        0.21082084        0.00853016        0.19475388        0.00679579        0.00074101
       -4.83898104        1.78763628        0.06572387        1.63508422        0.07856746        0.00826073
       -4.82897103        0.81208597        0.03303899        0.74874139        0.02734439        0.00296120
       -4.81896102        0.12996960        0.00951823        0.11584093        0.00404376        0.00056669
       -4.80895101        0.26629146        0.01575375        0.24077198        0.00857099        0.00119474
       -4.79894100        0.51691283        0.03923146        0.45337271        0.02046510        0.00384356
       -4.78893099        0.64665651        0.03130534        0.58334932        0.02844725        0.00355459
       -4.77892098        0.54105176        0.03600813        0.47912945        0.02322527        0.00268890
       -4.76891097        0.32195807        0.02812456        0.27917339        0.01321213        0.00144799
       -4.75890096        0.88411157        0.09935580        0.75650959        0.02551153        0.00273464
       -4.74889095        1.11167166        0.12888768        0.94298793        0.03571542        0.00408062
       -4.73888094        1.03932141        0.09015965        0.90286641        0.04172094        0.00457440
       -4.72887093        0.74005206        0.05543205        0.65034438        0.03108799        0.00318764
       -4.71886092        0.87619251        0.06900952        0.76270926        0.03970299        0.00477074
       -4.70885091        0.62318585        0.05004774        0.54134417        0.02827702        0.00351692
       -4.69884090        0.80721715        0.06541049        0.70554255        0.03212361        0.00414050
       -4.68883089        1.27408366        0.11183542        1.10730228        0.04848678        0.00645917
       -4.67882088        1.32297218        0.11227598        1.15587515        0.04889152        0.00592952
       -4.66881087        0.69021283        0.04847912        0.61764423        0.02150368        0.00258580
       -4.65880086        0.40837506        0.02769549        0.36917725        0.01017410        0.00132822
       -4.64879085        0.30828237        0.02151807        0.27826646        0.00745767        0.00104017
       -4.63878084        0.36953738        0.03451436        0.32548954        0.00830498        0.00122850
       -4.62877083        0.85342194        0.07259293        0.75345768        0.02440094        0.00297038
       -4.61876082        1.87460771        0.12168997        1.68983035        0.05606536        0.00702203
       -4.60875081        1.69951652        0.10861228        1.53093378        0.05363270        0.00633777
       -4.59874080        1.55074615        0.08312848        1.40183568        0.05986006        0.00592193
       -4.58873079        1.27020565        0.04334986        1.16687354        0.05525503        0.00472720
       -4.57872078        0.97589241        0.07532705        0.86250202        0.03285363        0.00520971
       -4.56871077        1.20300443        0.11442543        1.03869359        0.04324042        0.00664499
       -4.55870076        1.78009849        0.16263371        1.54713956        0.06031636        0.01000885
       -4.54869075        0.96636955        0.04094096        0.87379398        0.04506595        0.00656866
       -4.53868074        1.70737372        0.13622028        1.48564705        0.07517856        0.01032784
       -4.52867073        0.31517514        0.02572763        0.27425487        0.01356562        0.00162703
       -4.51866072        1.78880871        0.12176348        1.58698496        0.07021301        0.00984726
       -4.50865071        0.90431974        0.06656482        0.79349669        0.03940845        0.00484978
       -4.49864070        1.98511469        0.20208018        1.69673986        0.07561625        0.01067840
       -4.48863069        2.16861596        0.21020605        1.86774124        0.07948008        0.01118859
       -4.47862068        1.71401153        0.16058525        1.45488789        0.08590536        0.01263302
       -4.46861067        0.09595845        0.00973621        0.07862209        0.00673392        0.00086623
       -4.45860066        2.79778561        0.27004241        2.35237183        0.15056442        0.02480694
       -4.44859065        0.24751721        0.02427672        0.20743146        0.01341708        0.00239195
       -4.43858064        1.04331931        0.07368773        0.89024883        0.07020238        0.00918038
       -4.42857063        0.71584451        0.03431645        0.64563931        0.03084257        0.00504618
       -4.41856062        1.30803542        0.08411965        1.16096859        0.05508985        0.00785734
       -4.40855061        1.14605252        0.08827135        0.99364207        0.05570014        0.00843896
       -4.39854060        0.63583556        0.04829364        0.54884047        0.03399260        0.00470886
       -4.38853059        1.67176400        0.07907714        1.52852716        0.05558147        0.00857824
       -4.37852058        0.90010555        0.05248371        0.80247989        0.03926940        0.00587255
       -4.36851057        0.66153988        0.04352911        0.58267312        0.03073316        0.00460449
       -4.35850056        2.38648311        0.17609883        2.07209905        0.12136934        0.01691588
       -4.34849055        0.34423709        0.02478659        0.29130272        0.02481859        0.00332919
       -4.33848054        0.39284293        0.03024180        0.34074673        0.01864216        0.00321223
       -4.32847053        1.31368545        0.08924261        1.15044194        0.06586599        0.00813490
       -4.31846052        0.93343414        0.07168606        0.81867460        0.03837796        0.00469551
       -4.30845051        1.68964454        0.14663977        1.47071578        0.06441065        0.00787833
       -4.29844050        0.73324950        0.02899289        0.66928420        0.03089248        0.00407993
       -4.28843049        0.85680774        0.05273323        0.76442165        0.03412013        0.00553273
       -4.27842048        0.25889577        0.01421242        0.22843869        0.01423206        0.00201260
       -4.26841047        0.21687581        0.00812618        0.19450033        0.01264906        0.00160024
       -4.25840046        0.34142120        0.00972678        0.31318286        0.01671541        0.00179615
       -4.24839045        0.55672284        0.01881781        0.51567207        0.01925714        0.00297583
       -4.23838044        0.62352583        0.02624682        0.56934318        0.02414741        0.00378842
       -4.22837043        0.76794107        0.03155028        0.69668569        0.03427697        0.00542813
       -4.21836042        0.37251510        0.01597524        0.33687268        0.01706464        0.00260253
       -4.20835041        0.23884817        0.00898202        0.21584021        0.01220746        0.00181849
       -4.19834040        0.20412713        0.00788350        0.18358832        0.01103436        0.00162095
       -4.18833039        0.75490337        0.03364363        0.68693767        0.03018596        0.00413610
       -4.17832038        0.40506848        0.01806137        0.36885133        0.01582383        0.00233196
       -4.16831037        0.32568007        0.01366243        0.29775530        0.01231521        0.00194713
       -4.15830036        0.26779138        0.00987487        0.24660384        0.00970309        0.00160958
       -4.14829035        0.22607268        0.00703773        0.20962825        0.00803953        0.00136717
       -4.13828034        0.44776460        0.01742543        0.40822790        0.01914304        0.00296823
       -4.12827033        0.32590135        0.01155877        0.29862531        0.01352088        0.00219639
       -4.11826032        0.30138698        0.01134692        0.27556697        0.01228795        0.00218514
       -4.10825031        0.28152943        0.01117311        0.25685701        0.01129896        0.00220034
       -4.09824030        0.31255305        0.01187395        0.28628378        0.01184081        0.00255450
       -4.08823029        0.41714252        0.02565445        0.36807181        0.01945807        0.00395820
       -4.07822028        0.34148841        0.01951634        0.30346251        0.01530024        0.00320932
       -4.06821027        0.33791034        0.01877388        0.30127762        0.01469344        0.00316540
       -4.05820026        0.34116452        0.01800145        0.30544802        0.01447306        0.00324199
       -4.04819025        0.36167424        0.01783218        0.32545413        0.01492950        0.00345842
       -4.03818024        0.38037562        0.01765604        0.34349541        0.01558443        0.00363974
       -4.02817023        0.41801336        0.01840075        0.37832136        0.01726893        0.00402231
       -4.01816022        0.43464871        0.01942904        0.39316072        0.01800124        0.00405772
       -4.00815021        0.64208271        0.03162227        0.57694392        0.02779905        0.00571746
       -3.99814020        0.39288467        0.01947233        0.35216714        0.01790476        0.00334045
       -3.98813019        0.25115034        0.01274772        0.22499598        0.01129392        0.00211272
       -3.97812018        0.14545966        0.00684928        0.13155854        0.00589556        0.00115628
       -3.96811017        0.14557514        0.00621651        0.13224437        0.00597846        0.00113580
       -3.95810016        0.14834034        0.00561027        0.13553981        0.00608232        0.00110794
       -3.94809015        0.15763266        0.00505569        0.14483571        0.00661337        0.00112788
       -3.93808014        0.17609567        0.00469455        0.16279708        0.00744299        0.00116104
       -3.92807013        0.31042427        0.00736529        0.28413243        0.01629364        0.00263291
       -3.91806012        0.37452091        0.00777816        0.34663940        0.01743570        0.00266765
       -3.90805011        0.57305271        0.01175327        0.52762851        0.02920377        0.00446715
       -3.89804010        0.59551348        0.01375375        0.54671511        0.03036533        0.00467929
       -3.88803009        0.52717017        0.01186695        0.48383362        0.02712361        0.00434598
       -3.87802008        0.63472385        0.01532517        0.58376325        0.03082438        0.00481106
       -3.86801007        0.74832018        0.01926560        0.68954888        0.03430984        0.00519585
       -3.85800006        0.40462153        0.01228108        0.37061871        0.01918783        0.00253390
       -3.84799005        0.32264484        0.00908303        0.29790721        0.01399054        0.00166406
       -3.83798004        0.31242525        0.00786595        0.29099566        0.01220799        0.00135565
       -3.82797003        0.27302198        0.00804957        0.25325000        0.01056052        0.00116189
       -3.81796002        0.22930088        0.01118484        0.20823412        0.00883633        0.00104559
       -3.80795001        1.36413196        0.02877252        1.27822503        0.05223326        0.00490115
       -3.79794000        1.21191615        0.02820790        1.13523466        0.04383610        0.00463749
       -3.78792999        0.60738996        0.01385569        0.56721232        0.02428475        0.00203721
       -3.77791998        0.72331584        0.02059575        0.67079820        0.02935164        0.00257025
       -3.76790997        1.17265431        0.02711316        1.10020786        0.04157667        0.00375663
       -3.75789996        1.06081874        0.02679301        0.99362591        0.03679401        0.00360581
       -3.74788995        2.29177135        0.04941969        2.14305876        0.08997724        0.00931566
       -3.73787994        0.93999778        0.02543703        0.86863587        0.04106361        0.00486127
       -3.72786993        1.93455929        0.03021134        1.83424649        0.06118092        0.00892054
       -3.71785992        0.77296564        0.01579977        0.73010562        0.02457389        0.00248635
       -3.70784991        1.83904137        0.03713455        1.72348864        0.07126339        0.00715479
       -3.69783990        1.36058425        0.02743793        1.25825754        0.06846119        0.00642759
       -3.68782989        1.18880518        0.01174665        1.11902853        0.05328309        0.00474691
       -3.67781988        0.86844684        0.00756354        0.83331883        0.02499281        0.00257165
       -3.66780987        1.95579151        0.02748323        1.86859382        0.05407990        0.00563457
       -3.65779986        1.92838462        0.03115575        1.82009410        0.06988807        0.00724669
       -3.64778985        0.85345485        0.01861711        0.79454938        0.03585601        0.00443235
       -3.63777984        0.91355194        0.02048546        0.85444057        0.03344877        0.00517715
       -3.62776983        0.87050683        0.01520457        0.82229046        0.02872156        0.00429025
       -3.61775982        0.91865951        0.01300292        0.87252273        0.02907536        0.00405849
       -3.60774981        0.85150120        0.01436928        0.80010800        0.03225604        0.00476787
       -3.59773980        0.47848410        0.01269272        0.44030347        0.02187285        0.00361506
       -3.58772979        0.46037395        0.01200275        0.42567117        0.01940926        0.00329077
       -3.57771978        0.74622103        0.01477884        0.69937229        0.02729876        0.00477114
       -3.56770977        0.93921979        0.02169586        0.87250197        0.03859763        0.00642433
       -3.55769976        1.57671116        0.03423459        1.47074313        0.06157807        0.01015538
       -3.54768975        1.49236495        0.03182920        1.39660556        0.05384324        0.01008695
       -3.53767974        0.65867052        0.01103465        0.62209559        0.02152166        0.00401863
       -3.52766973        0.77665371        0.01537181        0.72992790        0.02605263        0.00530137
       -3.51765972        0.84082616        0.01732727        0.78936734        0.02748960        0.00664196
       -3.50764971        0.81999116        0.01584625        0.77452731        0.02347541        0.00614219
       -3.49763970        1.04883768        0.02217659        0.98493587        0.03393408        0.00779114
       -3.48762969        1.23881076        0.02709450        1.15861678        0.04337041        0.00972907
       -3.47761968        0.68535241        0.01821806        0.63397087        0.02747556        0.00568792
       -3.46760967        0.69079407        0.01834893        0.63654656        0.02961544        0.00628314
       -3.45759966        0.55066208        0.01152800        0.50359010        0.03014892        0.00539507
       -3.44758965        0.51423413        0.00921662        0.47166201        0.02852612        0.00482938
       -3.43757964        0.61390218        0.00877518        0.56335821        0.03551137        0.00625742
       -3.42756963        0.61453822        0.00762199        0.56697122        0.03372138        0.00622363
