# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.133800 eV
#    Energy (eV)      DOS 
         -5.86619995         22.82596793
         -5.85619995         17.63332239
         -5.84619995         19.37676558
         -5.83619995         16.32271594
         -5.82619995         17.29756288
         -5.81619995         18.27240982
         -5.80619995         19.24725675
         -5.79619995         22.68091187
         -5.78619995         26.68843592
         -5.77619995         29.21072791
         -5.76619995         31.73301990
         -5.75619995         34.25531189
         -5.74619995         36.77760388
         -5.73619995         33.64356170
         -5.72619995         30.30962091
         -5.71619995         24.20906499
         -5.70619995         30.01803622
         -5.69619995         17.78841969
         -5.68619995         18.25372525
         -5.67619995         18.71903082
         -5.66619995         19.18433638
         -5.65619995         19.64964195
         -5.64619995         20.11494751
         -5.63619995         20.58025308
         -5.62619995         21.04555864
         -5.61619995         42.21048188
         -5.60619995         19.92178744
         -5.59619995          5.06277605
         -5.58619995        153.08030832
         -5.57619995         40.77107119
         -5.56619995         29.33611575
         -5.55619995         17.90116030
         -5.54619995          6.46620486
         -5.53619995          2.57429226
         -5.52619995         11.78259736
         -5.51619995         18.62135783
         -5.50619995         17.76593078
         -5.49619995         16.91050373
         -5.48619995         16.67426080
         -5.47619995         17.33586295
         -5.46619995         17.99746510
         -5.45619995         18.65906726
         -5.44619995         19.32066941
         -5.43619995         19.98227156
         -5.42619995         20.64387371
         -5.41619995         21.30547587
         -5.40619995         39.32179511
         -5.39619995         35.02828654
         -5.38619995         30.73477796
         -5.37619995         26.44126938
         -5.36619995         22.14776081
         -5.35619995         15.78727167
         -5.34619995          9.79320611
         -5.33619995          4.27336483
         -5.32619995         10.57490021
         -5.31619995         18.52069640
         -5.30619995         17.12719282
         -5.29619995         15.73368923
         -5.28619995         14.34018564
         -5.27619995         12.94668205
         -5.26619995         11.55317846
         -5.25619995         17.00953014
         -5.24619995         15.04520044
         -5.23619995         13.08087073
         -5.22619995         11.11654103
         -5.21619995         10.32402667
         -5.20619995         15.09627336
         -5.19619995          6.42360659
         -5.18619995          9.06158370
         -5.17619995         36.87864973
         -5.16619995         80.94584213
         -5.15619995         58.73507541
         -5.14619995        160.34170333
         -5.13619995        121.75382687
         -5.12619995        246.97986660
         -5.11619995        149.93593631
         -5.10619995        166.82264850
         -5.09619995        148.94977411
         -5.08619995        185.52561018
         -5.07619995        516.86779712
         -5.06619995        116.82476682
         -5.05619995        127.29646833
         -5.04619995         99.35220515
         -5.03619995        251.19237922
         -5.02619995         94.65369105
         -5.01619995       1595.67760844
         -5.00619995        187.01779348
         -4.99619995        143.13345106
         -4.98619995        103.36366900
         -4.97619995        136.69825850
         -4.96619995        103.70046362
         -4.95619995         72.89583719
         -4.94619995         73.22168442
         -4.93619995         53.81106635
         -4.92619995        139.91666785
         -4.91619995         26.28859616
         -4.90619995        143.41289948
         -4.89619995         69.23416119
         -4.88619995        572.16530313
         -4.87619995         38.56530044
         -4.86619995         16.90493983
         -4.85619995         16.22886355
         -4.84619995         15.55278727
         -4.83619995         25.43867782
         -4.82619995         30.48493962
