#  aims_uuid : B6F145FF-F256-4C39-A717-E99596D73321                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.00000000        0.69974107        0.01974748        0.07887947        0.59052627        0.00942070        0.00116715
       -9.98998999        1.54669388        0.05842224        0.16871621        1.29758410        0.01936554        0.00260580
       -9.97997998        1.43360085        0.03446972        0.16501290        1.21690801        0.01454624        0.00266398
       -9.96996997        1.88363765        0.02887871        0.21271751        1.61077664        0.02803559        0.00322921
       -9.95995996        2.10464504        0.17322498        0.27200983        1.62729366        0.02679128        0.00532528
       -9.94994995        0.71870143        0.03218895        0.10858272        0.56972224        0.00677580        0.00143172
       -9.93993994        0.71601901        0.04916939        0.12303509        0.53409122        0.00808040        0.00164290
       -9.92992993        0.85089983        0.08766241        0.15346146        0.59648487        0.01114443        0.00214666
       -9.91991992        2.03792140        0.13437344        0.38613225        1.48520842        0.02752195        0.00468533
       -9.90990991        1.50973149        0.12088704        0.25141072        1.11334082        0.02043262        0.00366029
       -9.89989990        1.71508177        0.27022713        0.35005127        1.06550907        0.02484269        0.00445160
       -9.88988989        0.14622400        0.00406690        0.02113826        0.11842388        0.00230912        0.00028584
       -9.87987988        0.99141547        0.10359839        0.20519373        0.66538040        0.01462557        0.00261737
       -9.86986987        1.43235206        0.14506104        0.32085078        0.93407098        0.02833775        0.00403151
       -9.85985986        1.16118035        0.06206561        0.18069885        0.89112989        0.02492534        0.00236067
       -9.84984985        1.74505355        0.26801607        0.47851559        0.96264080        0.03117455        0.00470655
       -9.83983984        0.56435657        0.11483429        0.10029404        0.33865469        0.00946771        0.00110584
       -9.82982983        1.24690301        0.28925084        0.26155161        0.67641280        0.01712531        0.00256244
       -9.81981982        1.81439516        0.38985956        0.46087263        0.94100694        0.01904556        0.00361046
       -9.80980981        0.79853311        0.12611792        0.17266790        0.47781949        0.02023002        0.00169778
       -9.79979980        2.60212014        0.47866306        0.43295582        1.63738783        0.04868113        0.00443230
       -9.78978979        0.77612207        0.14361617        0.11082616        0.50528774        0.01496628        0.00142571
       -9.77977978        0.90589935        0.12982208        0.13691597        0.62062969        0.01669835        0.00183327
       -9.76976977        1.24963796        0.10597254        0.18329812        0.93447482        0.02353156        0.00236092
       -9.75975976        0.69224211        0.07313652        0.11376566        0.49040377        0.01375982        0.00117634
       -9.74974975        0.67881408        0.08539945        0.11548014        0.46381815        0.01293663        0.00117972
       -9.73973974        0.63726945        0.09565533        0.11675536        0.41192596        0.01165301        0.00127979
