  95.94000     1.6034     0.9277     3.1375Mo
  32.06500     0.0097     1.8420     4.6985S
  32.06500     0.0120     1.8433     1.5819S
  95.94000     0.0148     3.6792     3.1375Mo
  32.06500    -1.6040     4.5963     4.6832S
  32.06500    -1.5818     4.5797     1.5691S
  95.94000    -1.6015     6.4210     3.1138Mo
  32.06500    -3.2402     7.3213     4.6469S
  32.06500    -3.1982     7.3263     1.5450S
  95.94000    -3.2069     9.1648     3.0995Mo
  32.06500    -4.8200    10.0576     4.6469S
  32.06500    -4.7947    10.0914     1.5449S
  95.94000    -4.7804    11.9269     3.1138Mo
  32.06500    -6.3618    12.8371     4.6832S
  32.06500    -6.3651    12.8646     1.5690S
  95.94000     4.7836     0.9411     3.0887Mo
  32.06500     3.2264     1.8700     4.6735S
  32.06500     3.1768     1.8549     1.5631S
  95.94000     3.2342     3.7035     3.1037Mo
  32.06500     1.6425     4.6136     4.6735S
  32.06500     1.6046     4.5782     1.5632S
  95.94000     1.6166     6.4267     3.0887Mo
  32.06500     0.0183     7.3469     4.6533S
  32.06500    -0.0076     7.3266     1.5431S
  95.94000    -0.0018     9.1738     3.0849Mo
  32.06500    -1.5976    10.0938     4.6434S
  32.06500    -1.6111    10.0860     1.5364S
  95.94000    -1.5966    11.9358     3.0849Mo
  32.06500    -3.1686    12.8666     4.6533S
  32.06500    -3.1991    12.8544     1.5431S
  95.94000     7.9522     0.9486     3.0335Mo
  32.06500     6.4200     1.9488     4.5769S
  32.06500     6.3448     1.8421     1.4649S
  95.94000     6.4280     3.7285     2.9506Mo
  32.06500     5.0008     4.7235     4.5716S
  32.06500     4.7702     4.5904     1.4440S
  95.94000     4.8528     6.4571     2.9506Mo
  32.06500     3.3076     7.3400     4.5769S
  32.06500     3.1775     7.3282     1.4649S
  95.94000     3.2074     9.1670     3.0336Mo
  32.06500     1.6181    10.0840     4.6163S
  32.06500     1.5788    10.0972     1.5112S
  95.94000     1.5926    11.9357     3.0739Mo
  32.06500     0.0017    12.8835     4.6163S
  32.06500    -0.0065    12.8429     1.5111S
  95.94000    11.1262     0.9264     3.0921Mo
  32.06500     9.4876     1.8994     4.6035S
  32.06500     9.5698     1.8461     1.4811S
  95.94000     9.4898     3.6876     3.0036Mo
  32.06500     7.9838     4.6011     1.3906S
  95.94000     7.8794     6.3857     2.9340Mo
  32.06500     6.3862     7.3683     1.3905S
  95.94000     6.3482     9.1294     3.0035Mo
  32.06500     4.7985    10.0214     4.6035S
  32.06500     4.7933    10.1192     1.4810S
  95.94000     4.7751    11.9270     3.0920Mo
  32.06500     3.1714    12.8472     4.6470S
  32.06500     3.1927    12.8595     1.5297S
  95.94000    14.3146     0.9210     3.1316Mo
  32.06500    12.7008     1.8372     4.6760S
  32.06500    12.7380     1.8393     1.5593S
  95.94000    12.7052     3.6714     3.1142Mo
  32.06500    11.0205     4.5846     4.6225S
  32.06500    11.1324     4.5662     1.5048S
  95.94000    11.0656     6.3968     3.0656Mo
  32.06500     9.3488     7.2340     4.5770S
  32.06500     9.4933     7.3174     1.4613S
  95.94000     9.4823     9.1393     3.0655Mo
  32.06500     7.8904    10.0064     4.6224S
  32.06500     7.9304    10.1125     1.5046S
  95.94000     7.9418    11.9220     3.1141Mo
  32.06500     6.3512    12.8351     4.6760S
  32.06500     6.3715    12.8664     1.5592S
