#  aims_uuid : 665401FA-618E-46D0-AF2C-3F3A7B3E215E                                
#  angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.00000000        0.85147932        0.05413033        0.72203516        0.06864616        0.00649471        0.00017296
       -9.98998999        1.27503758        0.07789385        1.10538777        0.08293991        0.00838037        0.00043568
       -9.97997998        3.28676687        0.17063297        3.00119273        0.10048277        0.01282545        0.00163295
       -9.96996997        1.31230620        0.09338813        1.15204097        0.06026332        0.00619047        0.00042331
       -9.95995996        1.43715366        0.12550340        1.22319288        0.07975423        0.00844230        0.00026085
       -9.94994995        1.47304572        0.13326642        1.25386451        0.07686761        0.00858841        0.00045877
       -9.93993994        1.53173536        0.13871040        1.30876027        0.07514504        0.00840308        0.00071655
       -9.92992993        1.51686144        0.08011829        1.35027551        0.07518064        0.00897808        0.00230892
       -9.91991992        1.86816468        0.10572488        1.66026675        0.08888383        0.01115142        0.00213780
       -9.90990991        1.21801495        0.09709210        1.04938384        0.06415558        0.00682065        0.00056278
       -9.89989990        0.86872862        0.08454729        0.74178332        0.03712456        0.00463179        0.00064166
       -9.88988989        1.94183717        0.16746292        1.67356121        0.09058640        0.00913688        0.00108977
       -9.87987988        1.43058897        0.11599338        1.23540571        0.07045155        0.00773489        0.00100344
       -9.86986987        1.78167649        0.15144622        1.53761368        0.08142043        0.00993145        0.00126470
       -9.85985986        1.15537368        0.09654752        0.99902482        0.05256825        0.00630661        0.00092648
       -9.84984985        4.16932843        0.26105640        3.66625359        0.21456107        0.02433726        0.00312011
       -9.83983984        3.14985375        0.11116912        2.89678349        0.11817421        0.01968429        0.00404264
       -9.82982983        1.33944845        0.12882314        1.13442693        0.06750145        0.00795516        0.00074177
       -9.81981982        0.68000985        0.07327617        0.57076949        0.03100174        0.00437574        0.00058672
       -9.80980981        1.23261735        0.06761572        1.09135949        0.06516109        0.00723987        0.00124119
       -9.79979980        0.96530079        0.03025559        0.90544976        0.02461251        0.00366818        0.00131474
       -9.78978979        0.38438565        0.01922298        0.35257568        0.01060753        0.00152654        0.00045292
       -9.77977978        2.14979532        0.12668911        1.93690156        0.07438647        0.00954985        0.00226834
       -9.76976977        0.28434008        0.02554880        0.24501647        0.01227978        0.00131428        0.00018076
       -9.75975976        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.74974975        4.09590297        0.35614906        3.59608797        0.12529667        0.01609910        0.00227017
       -9.73973974        1.55153955        0.18075259        1.27586959        0.08271589        0.01116376        0.00103772
       -9.72972973        0.68136167        0.06263040        0.56513100        0.04631365        0.00654895        0.00073766
       -9.71971972        0.34991306        0.03317518        0.29064764        0.02217860        0.00348553        0.00042612
       -9.70970971        0.40918441        0.04129613        0.33954216        0.02409597        0.00378362        0.00046653
       -9.69969970        0.66402498        0.07143590        0.55317638        0.03384159        0.00496348        0.00060763
       -9.68968969        0.74937883        0.07913290        0.62612378        0.03823655        0.00531161        0.00057399
       -9.67967968        0.62812119        0.06460246        0.52840327        0.03033650        0.00428914        0.00048982
       -9.66966967        0.51901938        0.05035325        0.44038275        0.02435230        0.00347449        0.00045659
       -9.65965966        0.41274580        0.03558501        0.35445789        0.01954656        0.00271341        0.00044293
       -9.64964965        0.38833029        0.02880523        0.33897632        0.01764533        0.00244915        0.00045426
       -9.63963964        0.37670441        0.02345928        0.33503463        0.01553416        0.00222877        0.00044758
       -9.62962963        0.37761765        0.01917725        0.34112204        0.01468569        0.00218444        0.00044823
       -9.61961962        0.43350063        0.01850337        0.39535273        0.01658715        0.00251905        0.00053835
       -9.60960961        0.49821647        0.01868923        0.45929259        0.01690196        0.00267832        0.00065436
       -9.59959960        0.53827396        0.01829529        0.50188713        0.01493486        0.00242950        0.00072718
       -9.58958959        0.29667015        0.01774666        0.26930218        0.00772027        0.00149687        0.00040417
       -9.57957958        0.64622423        0.03787044        0.57794922        0.02548510        0.00397765        0.00094182
       -9.56956957        0.74602421        0.05005008        0.65623397        0.03393707        0.00486028        0.00094281
       -9.55955956        0.75649904        0.03966169        0.67015172        0.04053178        0.00514910        0.00100474
       -9.54954955        0.90837122        0.03242573        0.80508044        0.06252773        0.00694958        0.00138775
       -9.53953954        0.43690220        0.02340893        0.38795187        0.02154068        0.00340351        0.00059720
       -9.52952953        0.49832706        0.03763968        0.44228984        0.01498366        0.00291485        0.00049903
       -9.51951952        0.35800864        0.01731459        0.32437294        0.01344137        0.00241468        0.00046506
       -9.50950951        0.40110878        0.01531381        0.36428963        0.01778063        0.00313010        0.00059461
       -9.49949950        0.42752157        0.00951446        0.39009143        0.02318359        0.00397877        0.00075333
       -9.48948949        0.49830374        0.01075276        0.45453123        0.02685657        0.00522269        0.00094049
       -9.47947948        0.36201419        0.00252209        0.34880205        0.00835639        0.00179910        0.00053455
       -9.46946947        0.41683992        0.00435312        0.39877436        0.01071638        0.00236067        0.00063539
       -9.45945946        0.27697009        0.00619066        0.25780935        0.01043984        0.00209515        0.00043509
       -9.44944945        0.28786133        0.00790619        0.26457251        0.01241784        0.00249072        0.00047407
       -9.43943944        0.28743325        0.00972463        0.25974290        0.01456651        0.00289668        0.00050252
       -9.42942943        0.27568584        0.01164598        0.24332052        0.01688586        0.00331305        0.00052043
       -9.41941942        0.33654050        0.01451665        0.29536455        0.02215408        0.00388814        0.00061708
       -9.40940941        1.19210022        0.01917072        1.12393195        0.04136674        0.00572685        0.00190397
       -9.39939940        0.81245899        0.01784730        0.76045802        0.02871974        0.00412916        0.00130477
       -9.38938939        0.60274200        0.02076309        0.55578313        0.02146838        0.00379601        0.00093138
       -9.37937938        0.47115035        0.02283858        0.42466443        0.01934987        0.00355191        0.00074555
       -9.36936937        0.33437947        0.02073049        0.29497463        0.01523254        0.00291582        0.00052598
       -9.35935936        0.21385656        0.01649998        0.18427713        0.01074477        0.00204616        0.00028851
       -9.34934935        0.21132897        0.01842233        0.18048825        0.00982487        0.00220880        0.00038471
       -9.33933934        1.89651024        0.05535902        1.72371561        0.10111439        0.01229712        0.00402410
       -9.32932933        1.02225128        0.04321282        0.92092043        0.04928241        0.00681080        0.00202483
       -9.31931932        1.01003004        0.03204640        0.92763996        0.04225014        0.00631567        0.00177786
       -9.30930931        0.93389119        0.02435713        0.86751936        0.03436748        0.00602235        0.00162488
       -9.29929930        0.32834189        0.01650151        0.29741614        0.01183670        0.00196995        0.00061760
       -9.28928929        2.53344892        0.06285573        2.36427733        0.08953145        0.01249748        0.00428693
       -9.27927928        1.32559907        0.03520314        1.23450413        0.04290286        0.01033608        0.00265286
       -9.26926927        0.95970285        0.02414002        0.88940929        0.03297384        0.01103773        0.00214198
       -9.25925926        3.80643949        0.06118118        3.56002713        0.14718417        0.03205931        0.00598770
       -9.24924925        3.28030695        0.06288954        3.08260411        0.10981520        0.02073950        0.00425861
       -9.23923924        1.42419312        0.03845148        1.31509637        0.05993279        0.00826899        0.00244349
       -9.22922923        0.51891142        0.01473599        0.46034424        0.03783427        0.00502630        0.00097063
       -9.21921922        2.23735791        0.02263079        2.10559609        0.08278027        0.02234012        0.00401064
       -9.20920921        1.20592702        0.01744856        1.13643881        0.04172728        0.00826778        0.00204459
       -9.19919920        2.14898778        0.03512131        2.04855635        0.05208473        0.00994132        0.00328408
       -9.18918919        0.42694823        0.00809891        0.39753074        0.01479215        0.00566454        0.00086188
       -9.17917918        1.32848294        0.06695351        1.18364876        0.06344450        0.01139122        0.00304496
       -9.16916917        0.72967136        0.01189096        0.68486803        0.02620884        0.00510751        0.00159602
       -9.15915916        7.31937672        0.15366133        6.91886671        0.18708571        0.04723763        0.01252534
       -9.14914915        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.13913914        0.69122094        0.03250521        0.59554687        0.05478639        0.00739775        0.00098472
       -9.12912913        0.82500450        0.02926650        0.72741500        0.05986385        0.00735724        0.00110190
       -9.11911912        2.06338240        0.05126458        1.88835826        0.10416716        0.01635003        0.00324237
       -9.10910911        1.25425076        0.02693856        1.16793237        0.04680762        0.01021388        0.00235833
       -9.09909910        3.01303693        0.04843359        2.80306319        0.13531818        0.02177518        0.00444679
       -9.08908909        0.92565138        0.01668758        0.85688310        0.04412941        0.00620468        0.00174661
       -9.07907908        0.48074526        0.00652736        0.45173771        0.01890449        0.00284659        0.00072911
       -9.06906907        0.39682384        0.00516548        0.37845278        0.01082985        0.00188151        0.00049422
       -9.05905906        0.45267740        0.00533209        0.43375104        0.01122966        0.00185095        0.00051365
       -9.04904905        0.75019242        0.00886476        0.72094023        0.01703442        0.00255077        0.00080223
       -9.03903904        0.75076766        0.01072990        0.70855205        0.02600788        0.00438795        0.00108988
       -9.02902903        1.57013014        0.02541896        1.48170197        0.04976730        0.01054367        0.00269824
       -9.01901902        0.80737561        0.01226922        0.76116001        0.02813842        0.00455976        0.00124820
