#  aims_uuid : 665401FA-618E-46D0-AF2C-3F3A7B3E215E                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.00000000        1.08756071        0.05206193        0.15864533        0.86512556        0.01001777        0.00171012
       -9.98998999        1.54306008        0.05342085        0.18640534        1.28013490        0.02089630        0.00220268
       -9.97997998        2.30203931        0.04907559        0.33464728        1.84668138        0.06856780        0.00306726
       -9.96996997        0.92036525        0.05631141        0.22807093        0.62044683        0.01345898        0.00207711
       -9.95995996        0.92372058        0.06261044        0.25617128        0.58939684        0.01262580        0.00291624
       -9.94994995        1.03352516        0.10245327        0.28053943        0.63392853        0.01344224        0.00316169
       -9.93993994        1.13292907        0.14306681        0.32518026        0.64576291        0.01527177        0.00364731
       -9.92992993        1.92538456        0.20273990        0.24119007        1.46008969        0.01956653        0.00179838
       -9.91991992        2.39910511        0.19540382        0.32094591        1.85697499        0.02409902        0.00168137
       -9.90990991        0.93305064        0.14104416        0.29039885        0.48342420        0.01554537        0.00263805
       -9.89989990        0.76326019        0.18447525        0.23316128        0.33165517        0.01156899        0.00239949
       -9.88988989        1.32860320        0.37313002        0.36255054        0.56801927        0.02164272        0.00326065
       -9.87987988        1.16359253        0.27454609        0.34290899        0.53023997        0.01343079        0.00246669
       -9.86986987        1.68288697        0.26647586        0.38781754        1.01294151        0.01220444        0.00344762
       -9.85985986        1.10565265        0.16601636        0.21151611        0.71541227        0.00952750        0.00318042
       -9.84984985        4.07072717        0.32771504        0.88897991        2.80015279        0.04224638        0.01163306
       -9.83983984        3.27043122        0.03186341        0.66874709        2.51323863        0.05293186        0.00365023
       -9.82982983        1.13786977        0.24594864        0.19309884        0.68381397        0.01277171        0.00223661
       -9.81981982        0.71193602        0.19901137        0.07409184        0.42969972        0.00782252        0.00131057
       -9.80980981        1.26765083        0.06566735        0.15958333        1.01473484        0.02566756        0.00199775
       -9.79979980        0.92206267        0.02797091        0.09460581        0.77893534        0.01988967        0.00066095
       -9.78978979        0.34769737        0.03725569        0.03770228        0.26455924        0.00785293        0.00032724
       -9.77977978        1.62034542        0.25842367        0.25342637        1.06376024        0.04212404        0.00261109
       -9.76976977        0.23134018        0.08685868        0.01460187        0.12598167        0.00362158        0.00027637
       -9.75975976        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.74974975        1.86283995        0.14037416        0.51531554        1.14011328        0.06294505        0.00409192
       -9.73973974        0.98827510        0.12540659        0.28771501        0.54013040        0.03013341        0.00488969
       -9.72972973        0.59624261        0.12019404        0.08297530        0.37712352        0.01456442        0.00138533
       -9.71971972        0.30034638        0.07782811        0.04805745        0.16710246        0.00678930        0.00056905
       -9.70970971        0.33582205        0.09653723        0.05955727        0.17138080        0.00750262        0.00084412
       -9.69969970        0.49614893        0.16341830        0.11196861        0.20801391        0.01097899        0.00176913
       -9.68968969        0.59536028        0.15776236        0.13155920        0.29170525        0.01218885        0.00214462
       -9.67967968        0.53653240        0.12402857        0.11286138        0.28789040        0.01004197        0.00171008
       -9.66966967        0.48382580        0.09819885        0.09679232        0.27911687        0.00839994        0.00131782
       -9.65965966        0.42872041        0.07687409        0.07994826        0.26373670        0.00720482        0.00095655
       -9.64964965        0.41964041        0.06203196        0.07396865        0.27562813        0.00721350        0.00079817
       -9.63963964        0.40212413        0.04396761        0.06546629        0.28455796        0.00744184        0.00069042
       -9.62962963        0.40307422        0.03425977        0.05577766        0.30452164        0.00779196        0.00072319
       -9.61961962        0.47508412        0.04193202        0.05402189        0.36899515        0.00921205        0.00092301
       -9.60960961        0.53081375        0.04225437        0.05393022        0.42242135        0.01123004        0.00097776
       -9.59959960        0.50300322        0.03358552        0.05482028        0.40082710        0.01293763        0.00083269
       -9.58958959        0.23085521        0.02540865        0.01794827        0.17885141        0.00806475        0.00058213
       -9.57957958        0.54356969        0.04707898        0.02370058        0.45372916        0.01785865        0.00120232
