#  aims_uuid : 8EBCBA7B-3EF1-44B7-A15D-B3D68FF0703D                                
#  angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.00000000        0.36707860        0.03542885        0.30702482        0.02190160        0.00258566        0.00013767
       -9.98998999        0.56959511        0.05666001        0.47368293        0.03475257        0.00425004        0.00024956
       -9.97997998        1.20671950        0.12101479        1.00881594        0.06763891        0.00870516        0.00054471
       -9.96996997        1.54090977        0.12807121        1.30738188        0.09314920        0.01140217        0.00090530
       -9.95995996        1.01755200        0.07536309        0.88324807        0.05135796        0.00685084        0.00073203
       -9.94994995        1.21309178        0.09789358        1.04210590        0.06425817        0.00822483        0.00060929
       -9.93993994        1.90067164        0.13355390        1.66356780        0.09005564        0.01248180        0.00101250
       -9.92992993        1.35677848        0.07745218        1.17728433        0.09143161        0.00972999        0.00088037
       -9.91991992        0.49435072        0.03760277        0.42948077        0.02368897        0.00306631        0.00051191
       -9.90990991        1.44379489        0.09271957        1.23081206        0.10556766        0.01325569        0.00143990
       -9.89989990        0.44085818        0.04671602        0.36579793        0.02509084        0.00307434        0.00017904
       -9.88988989        1.58766198        0.15101807        1.34504135        0.08063114        0.01030943        0.00066198
       -9.87987988        0.89707625        0.07024673        0.77622668        0.04530580        0.00482596        0.00047107
       -9.86986987        1.78494389        0.14378069        1.52442373        0.10441411        0.01114409        0.00118127
       -9.85985986        1.79344266        0.16820273        1.52995664        0.08623328        0.00805308        0.00099693
       -9.84984985        2.84483249        0.26890914        2.42199024        0.13851481        0.01414503        0.00127327
       -9.83983984        2.86748586        0.28694995        2.44798502        0.11986137        0.01182409        0.00086543
       -9.82982983        3.11954864        0.30328857        2.68155139        0.11896995        0.01452238        0.00121635
       -9.81981982        1.72690966        0.15438115        1.47949642        0.08439202        0.00749386        0.00114622
       -9.80980981        0.73142454        0.04621821        0.63522149        0.04470147        0.00474149        0.00054188
       -9.79979980        1.26739181        0.05174357        1.11306217        0.09038738        0.01053884        0.00165985
       -9.78978979        0.75900576        0.04062009        0.64660870        0.06375153        0.00662814        0.00139730
       -9.77977978        0.16401354        0.01388214        0.14071106        0.00838797        0.00088223        0.00015015
       -9.76976977        1.41245377        0.10466349        1.21857192        0.07823933        0.00942480        0.00155423
       -9.75975976        1.14059515        0.11509645        0.97446290        0.04277595        0.00729472        0.00096513
       -9.74974975        1.81885365        0.17316700        1.54774348        0.08612857        0.01043095        0.00138365
       -9.73973974        0.24474988        0.02319469        0.20742029        0.01217929        0.00173590        0.00021970
       -9.72972973        4.84151601        0.33343579        4.28863740        0.19605998        0.02019863        0.00318421
       -9.71971972        0.33191530        0.02775815        0.28525675        0.01661825        0.00206440        0.00021774
       -9.70970971        0.86331308        0.07490940        0.73736340        0.04354659        0.00676670        0.00072700
       -9.69969970        1.71680419        0.16175378        1.47864841        0.06664111        0.00860878        0.00115211
       -9.68968969        1.10236260        0.09986000        0.94232433        0.05134438        0.00776395        0.00106995
       -9.67967968        0.82588127        0.06983937        0.71205975        0.03668423        0.00628269        0.00101523
       -9.66966967        2.09095798        0.16206852        1.81488637        0.09417061        0.01701373        0.00281875
       -9.65965966        0.10230025        0.00741934        0.08934163        0.00447066        0.00090458        0.00016404
       -9.64964965        0.65589457        0.02318179        0.59496053        0.03353354        0.00352009        0.00069862
       -9.63963964        0.77355443        0.02241564        0.70614747        0.03943746        0.00455201        0.00100185
       -9.62962963        0.15091099        0.00805778        0.13118346        0.00942374        0.00196423        0.00028178
