    x             y      z
 -14.450  0.2603E-82  0.1000E+03
 -14.420  0.2603E-82  0.1000E+03
 -14.390  0.2603E-82  0.1000E+03
 -14.360  0.2603E-82  0.1000E+03
 -14.330  0.2603E-82  0.1000E+03
 -14.300  0.2603E-82  0.1000E+03
 -14.270  0.2603E-82  0.1000E+03
 -14.240  0.2603E-82  0.1000E+03
 -14.210  0.2603E-82  0.1000E+03
 -14.180  0.2603E-82  0.1000E+03
 -14.150  0.2603E-82  0.1000E+03
 -14.120  0.2603E-82  0.1000E+03
 -14.090  0.2603E-82  0.1000E+03
 -14.060  0.2603E-82  0.1000E+03
 -14.030  0.2603E-82  0.1000E+03
 -14.000  0.2603E-82  0.1000E+03
 -13.970  0.2603E-82  0.1000E+03
 -13.940  0.2603E-82  0.1000E+03
 -13.910  0.2603E-82  0.1000E+03
 -13.880  0.2603E-82  0.1000E+03
 -13.850  0.2603E-82  0.1000E+03
 -13.820  0.2603E-82  0.1000E+03
 -13.790  0.2603E-82  0.1000E+03
 -13.760  0.2603E-82  0.1000E+03
 -13.730  0.2603E-82  0.1000E+03
 -13.700  0.2603E-82  0.1000E+03
 -13.670  0.2603E-82  0.1000E+03
 -13.640  0.2603E-82  0.1000E+03
 -13.610  0.2603E-82  0.1000E+03
 -13.580  0.2603E-82  0.1000E+03
 -13.550  0.2603E-82  0.1000E+03
 -13.520  0.2603E-82  0.1000E+03
 -13.490  0.2603E-82  0.1000E+03
 -13.460  0.2603E-82  0.1000E+03
 -13.430  0.2603E-82  0.1000E+03
 -13.400  0.2603E-82  0.1000E+03
 -13.370  0.2603E-82  0.1000E+03
 -13.340  0.2603E-82  0.1000E+03
 -13.310  0.2603E-82  0.1000E+03
 -13.280  0.2603E-82  0.1000E+03
 -13.250  0.2603E-82  0.1000E+03
 -13.220  0.2603E-82  0.1000E+03
 -13.190  0.2603E-82  0.1000E+03
 -13.160  0.2603E-82  0.1000E+03
 -13.130  0.2603E-82  0.1000E+03
 -13.100  0.2603E-82  0.1000E+03
 -13.070  0.2603E-82  0.1000E+03
 -13.040  0.2603E-82  0.1000E+03
 -13.010  0.2603E-82  0.1000E+03
 -12.980  0.2603E-82  0.1000E+03
 -12.950  0.2603E-82  0.1000E+03
 -12.920  0.2603E-82  0.1000E+03
 -12.890  0.2603E-82  0.1000E+03
 -12.860  0.2603E-82  0.1000E+03
 -12.830  0.2603E-82  0.1000E+03
 -12.800  0.2603E-82  0.1000E+03
 -12.770  0.2603E-82  0.1000E+03
 -12.740  0.2603E-82  0.1000E+03
 -12.710  0.2603E-82  0.1000E+03
 -12.680  0.2603E-82  0.1000E+03
 -12.650  0.2603E-82  0.1000E+03
 -12.620  0.2603E-82  0.1000E+03
 -12.590  0.2603E-82  0.1000E+03
 -12.560  0.2603E-82  0.1000E+03
 -12.530  0.2603E-82  0.1000E+03
 -12.500  0.2603E-82  0.1000E+03
 -12.470  0.2603E-82  0.1000E+03
 -12.440  0.2603E-82  0.1000E+03
 -12.410  0.2603E-82  0.1000E+03
 -12.380  0.2603E-82  0.1000E+03
 -12.350  0.2603E-82  0.1000E+03
 -12.320  0.2603E-82  0.1000E+03
 -12.290  0.2603E-82  0.1000E+03
 -12.260  0.2603E-82  0.1000E+03
 -12.230  0.2603E-82  0.1000E+03
 -12.200  0.2603E-82  0.1000E+03
 -12.170  0.2603E-82  0.1000E+03
 -12.140  0.2603E-82  0.1000E+03
 -12.110  0.2603E-82  0.1000E+03
 -12.080  0.2603E-82  0.1000E+03
 -12.050  0.2603E-82  0.1000E+03
 -12.020  0.2603E-82  0.1000E+03
 -11.990  0.2603E-82  0.1000E+03
 -11.960  0.2603E-82  0.1000E+03
 -11.930  0.2603E-82  0.1000E+03
 -11.900  0.2603E-82  0.1000E+03
 -11.870  0.2603E-82  0.1000E+03
 -11.840  0.2603E-82  0.1000E+03
 -11.810  0.2603E-82  0.1000E+03
 -11.780  0.2603E-82  0.1000E+03
 -11.750  0.2603E-82  0.1000E+03
 -11.720  0.2603E-82  0.1000E+03
 -11.690  0.2603E-82  0.1000E+03
 -11.660  0.2603E-82  0.1000E+03
 -11.630  0.2603E-82  0.1000E+03
 -11.600  0.2603E-82  0.1000E+03
 -11.570  0.2603E-82  0.1000E+03
 -11.540  0.2603E-82  0.1000E+03
 -11.510  0.2603E-82  0.1000E+03
 -11.480  0.2603E-82  0.1000E+03
 -11.450  0.2603E-82  0.1000E+03
 -11.420  0.2603E-82  0.1000E+03
 -11.390  0.2603E-82  0.1000E+03
 -11.360  0.2603E-82  0.1000E+03
 -11.330  0.2603E-82  0.1000E+03
 -11.300  0.2603E-82  0.1000E+03
 -11.270  0.2603E-82  0.1000E+03
 -11.240  0.2603E-82  0.1000E+03
 -11.210  0.2603E-82  0.1000E+03
 -11.180  0.2603E-82  0.1000E+03
 -11.150  0.2603E-82  0.1000E+03
 -11.120  0.2603E-82  0.1000E+03
 -11.090  0.2603E-82  0.1000E+03
 -11.060  0.2603E-82  0.1000E+03
 -11.030  0.2603E-82  0.1000E+03
 -11.000  0.2603E-82  0.1000E+03
 -10.970  0.2603E-82  0.1000E+03
 -10.940  0.2603E-82  0.1000E+03
 -10.910  0.2603E-82  0.1000E+03
 -10.880  0.2603E-82  0.1000E+03
 -10.850  0.2603E-82  0.1000E+03
 -10.820  0.2603E-82  0.1000E+03
 -10.790  0.2603E-82  0.1000E+03
 -10.760  0.2603E-82  0.1000E+03
 -10.730  0.2603E-82  0.1000E+03
 -10.700  0.2603E-82  0.1000E+03
 -10.670  0.1130E-78  0.1000E+03
 -10.640  0.2731E-67  0.1000E+03
 -10.610  0.8936E-57  0.1000E+03
 -10.580  0.3957E-47  0.1000E+03
 -10.550  0.2372E-38  0.1000E+03
 -10.520  0.1924E-30  0.1000E+03
 -10.490  0.2113E-23  0.1000E+03
 -10.460  0.3141E-17  0.1000E+03
 -10.430  0.6320E-12  0.1000E+03
 -10.400  0.1721E-07  0.1000E+03
 -10.370  0.6343E-04  0.1000E+03
 -10.340  0.3164E-01  0.1000E+03
 -10.310  0.2137E+01  0.1001E+03
 -10.280  0.1953E+02  0.1007E+03
 -10.250  0.2416E+02  0.1014E+03
 -10.220  0.4046E+01  0.1015E+03
 -10.190  0.1771E+00  0.1015E+03
 -10.160  0.2403E+01  0.1016E+03
 -10.130  0.9142E+01  0.1018E+03
 -10.100  0.5097E+01  0.1020E+03
 -10.070  0.1709E+02  0.1025E+03
 -10.040  0.9756E+02  0.1054E+03
 -10.010  0.7703E+02  0.1078E+03
  -9.980  0.1369E+02  0.1082E+03
  -9.950  0.4356E+02  0.1095E+03
  -9.920  0.6304E+02  0.1114E+03
  -9.890  0.6259E+02  0.1132E+03
  -9.860  0.2398E+02  0.1140E+03
  -9.830  0.1374E+01  0.1140E+03
  -9.800  0.6506E-01  0.1140E+03
  -9.770  0.3888E+01  0.1141E+03
  -9.740  0.3766E+02  0.1152E+03
  -9.710  0.4940E+02  0.1167E+03
  -9.680  0.8776E+01  0.1170E+03
  -9.650  0.4508E+00  0.1170E+03
  -9.620  0.9451E+01  0.1173E+03
  -9.590  0.5139E+02  0.1188E+03
  -9.560  0.6513E+02  0.1208E+03
  -9.530  0.1132E+03  0.1242E+03
  -9.500  0.5690E+02  0.1259E+03
  -9.470  0.1695E+02  0.1264E+03
  -9.440  0.1023E+03  0.1295E+03
  -9.410  0.1471E+03  0.1339E+03
  -9.380  0.3662E+02  0.1350E+03
  -9.350  0.1686E+02  0.1355E+03
  -9.320  0.5574E+02  0.1372E+03
  -9.290  0.3855E+02  0.1383E+03
  -9.260  0.5506E+02  0.1400E+03
  -9.230  0.4367E+02  0.1413E+03
  -9.200  0.5574E+02  0.1429E+03
  -9.170  0.4672E+02  0.1443E+03
  -9.140  0.6354E+02  0.1463E+03
  -9.110  0.6080E+02  0.1481E+03
  -9.080  0.8759E+02  0.1507E+03
  -9.050  0.2424E+03  0.1580E+03
  -9.020  0.1659E+03  0.1630E+03
  -8.990  0.1784E+02  0.1635E+03
  -8.960  0.2606E+01  0.1636E+03
  -8.930  0.4408E+02  0.1649E+03
  -8.900  0.1127E+03  0.1683E+03
  -8.870  0.3920E+02  0.1694E+03
  -8.840  0.9353E+01  0.1697E+03
  -8.810  0.4731E+02  0.1711E+03
  -8.780  0.4029E+02  0.1724E+03
  -8.750  0.4646E+01  0.1725E+03
  -8.720  0.7255E-01  0.1725E+03
  -8.690  0.1534E-03  0.1725E+03
  -8.660  0.4394E-07  0.1725E+03
  -8.630  0.1720E-11  0.1725E+03
  -8.600  0.1030E-08  0.1725E+03
  -8.570  0.9066E-05  0.1725E+03
  -8.540  0.1081E-01  0.1725E+03
  -8.510  0.1749E+01  0.1726E+03
  -8.480  0.3900E+02  0.1737E+03
  -8.450  0.1321E+03  0.1777E+03
  -8.420  0.1015E+03  0.1807E+03
  -8.390  0.2478E+02  0.1815E+03
  -8.360  0.1194E+02  0.1818E+03
  -8.330  0.5377E+02  0.1834E+03
  -8.300  0.7859E+02  0.1858E+03
  -8.270  0.1858E+03  0.1914E+03
  -8.240  0.1594E+03  0.1962E+03
  -8.210  0.8294E+02  0.1986E+03
  -8.180  0.8405E+02  0.2012E+03
  -8.150  0.7257E+02  0.2033E+03
  -8.120  0.9964E+02  0.2063E+03
  -8.090  0.1656E+03  0.2113E+03
  -8.060  0.8197E+02  0.2138E+03
  -8.030  0.1247E+03  0.2175E+03
  -8.000  0.1863E+03  0.2231E+03
  -7.970  0.6078E+02  0.2249E+03
  -7.940  0.2994E+01  0.2250E+03
  -7.910  0.2081E-01  0.2250E+03
  -7.880  0.2022E-04  0.2250E+03
  -7.850  0.2734E-08  0.2250E+03
  -7.820  0.3281E-10  0.2250E+03
  -7.790  0.4974E-06  0.2250E+03
  -7.760  0.1037E-02  0.2250E+03
  -7.730  0.3027E+00  0.2250E+03
  -7.700  0.1282E+02  0.2254E+03
  -7.670  0.8345E+02  0.2279E+03
  -7.640  0.8802E+02  0.2305E+03
  -7.610  0.2028E+02  0.2311E+03
  -7.580  0.6439E+02  0.2331E+03
  -7.550  0.1062E+03  0.2363E+03
  -7.520  0.2384E+02  0.2370E+03
  -7.490  0.7248E+00  0.2370E+03
  -7.460  0.1386E-01  0.2370E+03
  -7.430  0.2009E+01  0.2371E+03
  -7.400  0.5184E+02  0.2386E+03
  -7.370  0.2066E+03  0.2448E+03
  -7.340  0.1835E+03  0.2503E+03
  -7.310  0.7087E+02  0.2524E+03
  -7.280  0.5972E+02  0.2542E+03
  -7.250  0.2410E+02  0.2550E+03
  -7.220  0.4995E+01  0.2551E+03
  -7.190  0.3656E+02  0.2562E+03
  -7.160  0.5023E+02  0.2577E+03
  -7.130  0.1104E+02  0.2580E+03
  -7.100  0.3866E+02  0.2592E+03
  -7.070  0.1414E+03  0.2634E+03
  -7.040  0.1865E+03  0.2690E+03
  -7.010  0.1170E+03  0.2726E+03
  -6.980  0.1728E+02  0.2731E+03
  -6.950  0.5276E+02  0.2747E+03
  -6.920  0.1716E+03  0.2798E+03
  -6.890  0.1093E+03  0.2831E+03
  -6.860  0.1380E+02  0.2835E+03
  -6.830  0.4988E+01  0.2836E+03
  -6.800  0.5561E+02  0.2853E+03
  -6.770  0.1453E+03  0.2897E+03
  -6.740  0.8629E+02  0.2923E+03
  -6.710  0.2499E+02  0.2930E+03
  -6.680  0.5582E+02  0.2947E+03
  -6.650  0.2563E+02  0.2955E+03
  -6.620  0.1600E+01  0.2955E+03
  -6.590  0.4040E-01  0.2955E+03
  -6.560  0.2495E+01  0.2956E+03
  -6.530  0.3138E+02  0.2965E+03
  -6.500  0.5365E+02  0.2981E+03
  -6.470  0.2174E+02  0.2988E+03
  -6.440  0.5071E+02  0.3003E+03
  -6.410  0.3833E+02  0.3015E+03
  -6.380  0.3165E+02  0.3024E+03
  -6.350  0.5809E+02  0.3041E+03
  -6.320  0.4919E+02  0.3056E+03
  -6.290  0.5632E+02  0.3073E+03
  -6.260  0.4351E+02  0.3086E+03
  -6.230  0.7561E+02  0.3109E+03
  -6.200  0.5875E+02  0.3126E+03
  -6.170  0.3355E+02  0.3137E+03
  -6.140  0.1132E+03  0.3170E+03
  -6.110  0.2164E+03  0.3235E+03
  -6.080  0.6598E+02  0.3255E+03
  -6.050  0.3799E+02  0.3267E+03
  -6.020  0.5970E+02  0.3284E+03
  -5.990  0.8810E+02  0.3311E+03
  -5.960  0.1030E+03  0.3342E+03
  -5.930  0.7914E+02  0.3366E+03
  -5.900  0.2164E+03  0.3430E+03
  -5.870  0.2875E+03  0.3517E+03
  -5.840  0.1279E+03  0.3555E+03
  -5.810  0.9684E+02  0.3584E+03
  -5.780  0.9474E+02  0.3613E+03
  -5.750  0.8958E+02  0.3639E+03
  -5.720  0.1670E+03  0.3690E+03
  -5.690  0.4943E+02  0.3704E+03
  -5.660  0.2003E+01  0.3705E+03
  -5.630  0.1182E-01  0.3705E+03
  -5.600  0.2174E+00  0.3705E+03
  -5.570  0.8929E+01  0.3708E+03
  -5.540  0.4964E+02  0.3723E+03
  -5.510  0.3758E+02  0.3734E+03
  -5.480  0.1309E+02  0.3738E+03
  -5.450  0.5118E+02  0.3753E+03
  -5.420  0.5732E+02  0.3770E+03
  -5.390  0.7191E+02  0.3792E+03
  -5.360  0.1090E+03  0.3825E+03
  -5.330  0.8899E+02  0.3851E+03
  -5.300  0.1513E+02  0.3856E+03
  -5.270  0.3519E+02  0.3866E+03
  -5.240  0.5353E+02  0.3883E+03
  -5.210  0.5049E+02  0.3898E+03
  -5.180  0.1205E+03  0.3934E+03
  -5.150  0.1100E+03  0.3967E+03
  -5.120  0.7760E+02  0.3990E+03
  -5.090  0.6274E+02  0.4009E+03
  -5.060  0.1963E+02  0.4015E+03
  -5.030  0.8395E+01  0.4017E+03
  -5.000  0.2758E+02  0.4026E+03
  -4.970  0.1465E+02  0.4030E+03
  -4.940  0.2077E+02  0.4036E+03
  -4.910  0.6529E+02  0.4056E+03
  -4.880  0.1014E+03  0.4086E+03
  -4.850  0.9859E+02  0.4116E+03
  -4.820  0.3584E+02  0.4127E+03
  -4.790  0.6952E+02  0.4147E+03
  -4.760  0.1706E+03  0.4199E+03
  -4.730  0.1174E+03  0.4234E+03
  -4.700  0.5920E+02  0.4252E+03
  -4.670  0.2410E+02  0.4259E+03
  -4.640  0.5398E+02  0.4275E+03
  -4.610  0.3147E+02  0.4284E+03
  -4.580  0.2281E+02  0.4291E+03
  -4.550  0.1090E+03  0.4324E+03
  -4.520  0.1572E+03  0.4371E+03
  -4.490  0.1721E+03  0.4423E+03
  -4.460  0.5123E+02  0.4438E+03
  -4.430  0.5955E+01  0.4440E+03
  -4.400  0.3007E+00  0.4440E+03
  -4.370  0.2581E-01  0.4440E+03
  -4.340  0.2269E+01  0.4441E+03
  -4.310  0.3008E+02  0.4450E+03
  -4.280  0.5404E+02  0.4466E+03
  -4.250  0.1316E+02  0.4470E+03
  -4.220  0.4738E+00  0.4470E+03
  -4.190  0.3197E+01  0.4471E+03
  -4.160  0.3483E+02  0.4481E+03
  -4.130  0.5139E+02  0.4497E+03
  -4.100  0.1026E+02  0.4500E+03
  -4.070  0.2774E+00  0.4500E+03
  -4.040  0.1015E-02  0.4500E+03
  -4.010  0.5024E-06  0.4500E+03
  -3.980  0.3366E-10  0.4500E+03
  -3.950  0.3053E-15  0.4500E+03
  -3.920  0.3748E-21  0.4500E+03
  -3.890  0.6228E-28  0.4500E+03
  -3.860  0.1400E-35  0.4500E+03
  -3.830  0.4262E-44  0.4500E+03
  -3.800  0.1756E-53  0.4500E+03
  -3.770  0.9790E-64  0.4500E+03
  -3.740  0.7387E-75  0.4500E+03
  -3.710  0.2603E-82  0.4500E+03
  -3.680  0.2603E-82  0.4500E+03
  -3.650  0.2603E-82  0.4500E+03
  -3.620  0.2603E-82  0.4500E+03
  -3.590  0.2603E-82  0.4500E+03
  -3.560  0.2603E-82  0.4500E+03
  -3.530  0.2603E-82  0.4500E+03
  -3.500  0.2603E-82  0.4500E+03
  -3.470  0.2603E-82  0.4500E+03
  -3.440  0.2603E-82  0.4500E+03
  -3.410  0.2603E-82  0.4500E+03
  -3.380  0.2603E-82  0.4500E+03
  -3.350  0.2603E-82  0.4500E+03
  -3.320  0.2603E-82  0.4500E+03
  -3.290  0.2603E-82  0.4500E+03
  -3.260  0.2603E-82  0.4500E+03
  -3.230  0.2603E-82  0.4500E+03
  -3.200  0.2603E-82  0.4500E+03
  -3.170  0.2603E-82  0.4500E+03
  -3.140  0.2603E-82  0.4500E+03
  -3.110  0.2603E-82  0.4500E+03
  -3.080  0.2603E-82  0.4500E+03
  -3.050  0.2603E-82  0.4500E+03
  -3.020  0.2603E-82  0.4500E+03
  -2.990  0.2603E-82  0.4500E+03
  -2.960  0.2603E-82  0.4500E+03
  -2.930  0.2603E-82  0.4500E+03
  -2.900  0.2603E-82  0.4500E+03
  -2.870  0.2603E-82  0.4500E+03
  -2.840  0.2603E-82  0.4500E+03
  -2.810  0.2603E-82  0.4500E+03
  -2.780  0.2603E-82  0.4500E+03
  -2.750  0.2603E-82  0.4500E+03
  -2.720  0.2603E-82  0.4500E+03
  -2.690  0.2603E-82  0.4500E+03
  -2.660  0.2603E-82  0.4500E+03
  -2.630  0.2603E-82  0.4500E+03
  -2.600  0.2603E-82  0.4500E+03
  -2.570  0.2603E-82  0.4500E+03
  -2.540  0.2603E-82  0.4500E+03
  -2.510  0.2603E-82  0.4500E+03
  -2.480  0.2603E-82  0.4500E+03
  -2.450  0.2603E-82  0.4500E+03
  -2.420  0.2603E-82  0.4500E+03
  -2.390  0.2603E-82  0.4500E+03
  -2.360  0.2603E-82  0.4500E+03
  -2.330  0.2603E-82  0.4500E+03
  -2.300  0.2603E-82  0.4500E+03
  -2.270  0.2603E-82  0.4500E+03
  -2.240  0.2603E-82  0.4500E+03
  -2.210  0.2603E-82  0.4500E+03
  -2.180  0.2603E-82  0.4500E+03
  -2.150  0.2603E-82  0.4500E+03
  -2.120  0.2603E-82  0.4500E+03
  -2.090  0.2603E-82  0.4500E+03
  -2.060  0.2603E-82  0.4500E+03
  -2.030  0.2603E-82  0.4500E+03
  -2.000  0.2603E-82  0.4500E+03
  -1.970  0.2603E-82  0.4500E+03
  -1.940  0.2603E-82  0.4500E+03
  -1.910  0.2603E-82  0.4500E+03
  -1.880  0.2603E-82  0.4500E+03
  -1.850  0.2603E-82  0.4500E+03
  -1.820  0.2603E-82  0.4500E+03
  -1.790  0.2603E-82  0.4500E+03
  -1.760  0.2603E-82  0.4500E+03
  -1.730  0.2603E-82  0.4500E+03
  -1.700  0.2603E-82  0.4500E+03
  -1.670  0.2603E-82  0.4500E+03
  -1.640  0.2603E-82  0.4500E+03
  -1.610  0.2603E-82  0.4500E+03
  -1.580  0.2603E-82  0.4500E+03
  -1.550  0.2603E-82  0.4500E+03
  -1.520  0.2603E-82  0.4500E+03
  -1.490  0.2603E-82  0.4500E+03
  -1.460  0.2603E-82  0.4500E+03
  -1.430  0.2603E-82  0.4500E+03
  -1.400  0.2603E-82  0.4500E+03
  -1.370  0.2603E-82  0.4500E+03
  -1.340  0.2603E-82  0.4500E+03
  -1.310  0.2603E-82  0.4500E+03
  -1.280  0.2603E-82  0.4500E+03
  -1.250  0.2603E-82  0.4500E+03
  -1.220  0.2603E-82  0.4500E+03
  -1.190  0.2603E-82  0.4500E+03
  -1.160  0.2603E-82  0.4500E+03
  -1.130  0.2603E-82  0.4500E+03
  -1.100  0.2603E-82  0.4500E+03
  -1.070  0.2603E-82  0.4500E+03
  -1.040  0.2603E-82  0.4500E+03
  -1.010  0.2603E-82  0.4500E+03
  -0.980  0.2603E-82  0.4500E+03
