# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
        -10.00000000         85.17501695
         -9.98998999         66.69316471
         -9.97997998        171.02038480
         -9.96996997         21.71519443
         -9.95995996         50.95752220
         -9.94994995         63.75978275
         -9.93993994         38.90779210
         -9.92992993         74.41593976
         -9.91991992         32.60704780
         -9.90990991         30.46531170
         -9.89989990         74.30224961
         -9.88988989        104.32347901
         -9.87987988          9.20281215
         -9.86986987        114.89393576
         -9.85985986          0.00000000
         -9.84984985          0.00000000
         -9.83983984         17.96559547
         -9.82982983         18.15727447
         -9.81981982         18.34895347
         -9.80980981         34.10231708
         -9.79979980         58.45241152
         -9.78978979         50.47037676
         -9.77977978         33.29838529
         -9.76976977         20.89287431
         -9.75975976         17.68282290
         -9.74974975         16.38385974
         -9.73973974         19.11930098
         -9.72972973         23.37427191
         -9.71971972         24.49361386
         -9.70970971         28.88085616
         -9.69969970         33.97713263
         -9.68968969         36.12053795
         -9.67967968         38.26394328
         -9.66966967         40.40734861
         -9.65965966         42.61419525
         -9.64964965         20.31655986
         -9.63963964         13.38921511
         -9.62962963         14.41327849
         -9.61961962         15.43734186
         -9.60960961         16.46140524
         -9.59959960         24.89252084
         -9.58958959         24.10478840
         -9.57957958         25.44904986
         -9.56956957         15.78851903
         -9.55955956         50.44905377
         -9.54954955         15.30620132
         -9.53953954         14.20228794
         -9.52952953         14.78616301
         -9.51951952         17.30367159
         -9.50950951         19.82118018
         -9.49949950         24.09220170
         -9.48948949         46.53577345
         -9.47947948         69.85044228
         -9.46946947         40.46061926
         -9.45945946         42.96270035
         -9.44944945         49.43742330
         -9.43943944         57.19145139
         -9.42942943         55.37833227
         -9.41941942         67.29436114
         -9.40940941         46.23803813
         -9.39939940         32.72076123
         -9.38938939         25.43068631
         -9.37937938        179.60974061
         -9.36936937         40.81350539
         -9.35935936         35.07748444
         -9.34934935         34.99917763
         -9.33933934         34.92087081
         -9.32932933         36.42512257
         -9.31931932         48.56927200
         -9.30930931         72.27876065
         -9.29929930         75.01787954
         -9.28928929        118.28876724
         -9.27927928         78.43898760
         -9.26926927         95.94715793
         -9.25925926        117.47930490
         -9.24924925         91.32652933
         -9.23923924         78.47827985
         -9.22922923        105.82046254
         -9.21921922        128.10385594
         -9.20920921         94.77329254
         -9.19919920         17.09637494
         -9.18918919         45.35787679
         -9.17917918         71.79650382
         -9.16916917        103.67388134
         -9.15915916        117.61636627
         -9.14914915         90.92528993
         -9.13913914         64.23421358
         -9.12912913         61.59221710
         -9.11911912         56.22345534
         -9.10910911         61.94261373
