#  aims_uuid : 4FE3AFA9-29B9-4EA3-AA53-4840FD84E21C                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.00000000        1.13324196        0.05002338        0.08462072        0.98811418        0.01021878        0.00026491
       -9.98998999        0.87771137        0.04018261        0.05905934        0.77011571        0.00810401        0.00024971
       -9.97997998        2.83873024        0.09682470        0.27898806        2.44113085        0.02085221        0.00093443
       -9.96996997        2.65186853        0.30944061        0.23296638        2.08526810        0.02349560        0.00069784
       -9.95995996        1.57258187        0.05995705        0.33206036        1.16518176        0.01508981        0.00029288
       -9.94994995        0.29620157        0.00231934        0.05297100        0.23814035        0.00269411        0.00007679
       -9.93993994        0.30413933        0.00194101        0.05375542        0.24564097        0.00272786        0.00007406
       -9.92992993        0.31091352        0.00159634        0.05466687        0.25180769        0.00277107        0.00007154
       -9.91991992        0.31652415        0.00128534        0.05570535        0.25664049        0.00282374        0.00006924
       -9.90990991        0.32097122        0.00100799        0.05687084        0.26013939        0.00288586        0.00006714
       -9.89989990        0.32425474        0.00076432        0.05816336        0.26230437        0.00295744        0.00006525
       -9.88988989        0.32637469        0.00055430        0.05958290        0.26313544        0.00303847        0.00006357
       -9.87987988        0.32733109        0.00037795        0.06112947        0.26263261        0.00312895        0.00006211
       -9.86986987        0.32712392        0.00023527        0.06280306        0.26079586        0.00322890        0.00006085
       -9.85985986        0.32575320        0.00012624        0.06460367        0.25762520        0.00333830        0.00005980
       -9.84984985        0.16665408        0.00005088        0.03168373        0.13321257        0.00167746        0.00002944
       -9.83983984        0.14454679        0.00000918        0.02739553        0.11556846        0.00154676        0.00002685
       -9.82982983        0.12980422        0.00000000        0.02506252        0.10321180        0.00150444        0.00002546
       -9.81981982        0.13732855        0.00000000        0.02868944        0.10691677        0.00169645        0.00002589
       -9.80980981        0.14547605        0.00000000        0.03213240        0.11142984        0.00188720        0.00002661
       -9.79979980        0.15424670        0.00000000        0.03539139        0.11675102        0.00207668        0.00002761
       -9.78978979        0.16364052        0.00000000        0.03846642        0.12288031        0.00226490        0.00002889
       -9.77977978        0.17365749        0.00000000        0.04135747        0.12981770        0.00245186        0.00003046
       -9.76976977        0.18429762        0.00000000        0.04406456        0.13756320        0.00263756        0.00003230
       -9.75975976        0.19556091        0.00000000        0.04658768        0.14611681        0.00282199        0.00003443
       -9.74974975        0.31147442        0.00000000        0.06279630        0.24434061        0.00426924        0.00006828
       -9.73973974        0.38193888        0.00000000        0.07230791        0.30434479        0.00519694        0.00008924
       -9.72972973        0.45393556        0.00000000        0.08101863        0.36665576        0.00614923        0.00011194
       -9.71971972        0.52746446       -0.00000000        0.08892845        0.43127351        0.00712609        0.00013640
       -9.70970971        0.60252556       -0.00000000        0.09603738        0.49819805        0.00812754        0.00016260
       -9.69969970        0.67911889       -0.00000000        0.10234541        0.56742938        0.00915356        0.00019055
       -9.68968969        0.52734496       -0.00000000        0.05318044        0.46707329        0.00690138        0.00018985
       -9.67967968        0.59932903       -0.00000000        0.05725487        0.53400656        0.00784781        0.00021979
       -9.66966967        0.25621343       -0.00000000        0.03024020        0.22220406        0.00368369        0.00008547
       -9.65965966        0.23669200       -0.00000000        0.02841957        0.20470552        0.00348822        0.00007869
       -9.64964965        0.21762883       -0.00000000        0.02655631        0.18771595        0.00328443        0.00007213
       -9.63963964        0.19902390       -0.00000000        0.02465044        0.17123536        0.00307231        0.00006581
       -9.62962963        0.18087724       -0.00000000        0.02270194        0.15526373        0.00285186        0.00005971
       -9.61961962        0.16318882       -0.00000000        0.02071083        0.13980108        0.00262308        0.00005383
       -9.60960961        0.14595866       -0.00000000        0.01867709        0.12484741        0.00238597        0.00004819
       -9.59959960        0.12918675       -0.00000000        0.01660074        0.11040270        0.00214054        0.00004277
       -9.58958959        0.11287309       -0.00000000        0.01448177        0.09646697        0.00188678        0.00003757
       -9.57957958        0.09701769       -0.00000000        0.01232018        0.08304021        0.00162470        0.00003261
       -9.56956957        0.08162054       -0.00000000        0.01011597        0.07012242        0.00135428        0.00002787
       -9.55955956        0.06668164       -0.00000000        0.00786914        0.05771361        0.00107554        0.00002336
       -9.54954955        0.05220100       -0.00000000        0.00557969        0.04581376        0.00078847        0.00001908
       -9.53953954        0.03817861       -0.00000000        0.00324762        0.03442289        0.00049308        0.00001502
       -9.52952953        0.03101830       -0.00000000        0.00162056        0.02903205        0.00035184        0.00001385
       -9.51951952        0.10930626       -0.00000000        0.01451570        0.09287196        0.00188451        0.00003409
       -9.50950951        0.21430299       -0.00000000        0.03636259        0.17439425        0.00349831        0.00004784
       -9.49949950        0.22185143       -0.00000000        0.03757143        0.18074611        0.00348449        0.00004941
       -9.48948949        0.22832594       -0.00000000        0.03855957        0.18623422        0.00348126        0.00005089
       -9.47947948        0.23372651       -0.00000000        0.03932702        0.19085859        0.00348860        0.00005230
       -9.46946947        0.23805315       -0.00000000        0.03987377        0.19461923        0.00350652        0.00005363
       -9.45945946        0.24130585       -0.00000000        0.04019983        0.19751612        0.00353502        0.00005487
       -9.44944945        0.24348462       -0.00000000        0.04030520        0.19954928        0.00357410        0.00005604
       -9.43943944        0.24458945       -0.00000000        0.04018987        0.20071870        0.00362375        0.00005713
       -9.42942943        0.24462035       -0.00000000        0.03985385        0.20102438        0.00368399        0.00005814
       -9.41941942        0.24357732       -0.00000000        0.03929713        0.20046632        0.00375480        0.00005907
       -9.40940941        0.24146035       -0.00000000        0.03851972        0.19904452        0.00383619        0.00005991
       -9.39939940        0.23826945       -0.00000000        0.03752162        0.19675899        0.00392816        0.00006068
       -9.38938939        0.23400461       -0.00000000        0.03630282        0.19360971        0.00403071        0.00006137
       -9.37937938        0.22866583       -0.00000000        0.03486332        0.18959670        0.00414383        0.00006198
       -9.36936937        0.68607127        0.00020872        0.08928199        0.58272865        0.01359353        0.00025837
       -9.35935936        0.57465894        0.00058475        0.07999726        0.48237836        0.01148298        0.00021560
       -9.34934935        0.46859389        0.00108620        0.06994272        0.38797663        0.00941131        0.00017703
       -9.33933934        0.36787613        0.00171308        0.05911837        0.29952347        0.00737854        0.00014266
       -9.32932933        0.18952284        0.00246538        0.03395137        0.14921528        0.00379538        0.00009543
       -9.31931932        0.15726185        0.00334312        0.03174804        0.11913700        0.00294721        0.00008648
       -9.30930931        0.12907607        0.00434628        0.02972737        0.09293019        0.00199212        0.00008012
