  95.94000     3.9199     7.7701    49.5734Mo
  32.06500     5.4580     8.6545    51.1843S
  32.06500     5.5453     8.6289    48.0480S
  95.94000     2.3951    10.4161    49.5733Mo
  32.06500     3.9324    11.3011    51.1844S
  32.06500     3.9543    11.3900    48.0479S
  95.94000     0.8297    13.1894    49.6594Mo
  32.06500    10.2737     0.4355    51.2377S
  32.06500    10.2730     0.4615    48.1040S
  95.94000     7.1165     2.2768    49.6770Mo
  32.06500     8.6949     3.1851    51.2496S
  32.06500     8.7012     3.1886    48.1160S
  95.94000     5.5342     5.0250    49.6595Mo
  32.06500     7.1079     5.9299    51.2375S
  32.06500     7.1299     5.9161    48.1039S
  95.94000     7.1123     7.7417    49.6584Mo
  32.06500     8.6922     8.6547    51.2326S
  32.06500     8.7111     8.6427    48.0998S
  95.94000     5.5266    10.4567    49.6177Mo
  32.06500     7.1059    11.3653    51.2071S
  32.06500     7.1378    11.3838    48.0827S
  95.94000     3.9728    13.1898    49.6586Mo
  32.06500    13.4270     0.4373    51.2328S
  32.06500    13.4262     0.4598    48.1000S
  95.94000    10.2780     2.2740    49.6823Mo
  32.06500    11.8641     3.1850    51.2491S
  32.06500    11.8571     3.1886    48.1155S
  95.94000     8.7009     5.0110    49.6822Mo
  32.06500    10.2855     5.9247    51.2490S
  32.06500    10.2852     5.9166    48.1154S
  95.94000    10.2901     7.7426    49.6759Mo
  32.06500    -3.9120     8.6545    51.2327S
  32.06500    -3.9308     8.6428    48.1000S
  95.94000     8.7095    10.4691    49.6583Mo
  32.06500    -5.5051    11.3807    51.2231S
  32.06500    -5.5049    11.3797    48.0939S
  95.94000     7.1349    13.2017    49.6584Mo
  32.06500     0.7894     0.4568    51.2232S
  32.06500     0.7886     0.4577    48.0940S
  95.94000    13.4396     2.2767    49.6761Mo
  32.06500    -0.7703     3.2024    51.2329S
  32.06500    -0.7899     3.1919    48.1003S
  95.94000    11.8671     5.0110    49.6818Mo
  32.06500    -2.3398     5.9293    51.2371S
  32.06500    -2.3620     5.9163    48.1036S
  95.94000    -2.3347     7.7416    49.6585Mo
  32.06500    -0.6778     8.6541    51.1849S
  32.06500    -0.7652     8.6291    48.0484S
  95.94000    -3.9195    10.4691    49.6586Mo
  32.06500    -2.3133    11.3651    51.2077S
  32.06500    -2.3448    11.3838    48.0832S
  95.94000    -5.5002    13.2053    49.6584Mo
  32.06500     3.9545     0.4569    51.2236S
  32.06500     3.9559     0.4577    48.0944S
  95.94000     0.7962     2.2853    49.6587Mo
  32.06500     2.3780     3.2237    51.2078S
  32.06500     2.3783     3.1871    48.0834S
  95.94000    -0.7689     5.0243    49.6587Mo
  32.06500     0.8529     5.9984    51.1851S
  32.06500     0.7871     5.9350    48.0485S
  95.94000     0.8573     7.7694    49.5739Mo
  32.06500     2.3894     8.6507    47.9895S
  95.94000    -0.7363    10.4565    49.6183Mo
  32.06500     0.8610    11.2994    51.1853S
  32.06500     0.8382    11.3902    48.0483S
  95.94000    -2.3326    13.2016    49.6591Mo
  32.06500     7.1199     0.4370    51.2336S
  32.06500     7.1207     0.4598    48.1010S
  95.94000     3.9575     2.2855    49.6591Mo
  32.06500     5.5261     3.2029    51.2336S
  32.06500     5.5462     3.1922    48.1011S
  95.94000     2.3829     5.0432    49.6185Mo
  32.06500     3.9144     6.0004    51.1854S
  32.06500     3.9815     5.9351    48.0484S
