#  aims_uuid : B9365F88-6FF3-44AD-A9A7-E02A8514205A                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.00000000        1.31442551        0.00827001        0.07873784        1.21640500        0.00955450        0.00145816
       -9.99000000        1.89973680        0.02115725        0.16660825        1.68805816        0.02164599        0.00226714
       -9.98000000        2.58384532        0.02245410        0.26475978        2.26576222        0.02588796        0.00498126
       -9.97000000        2.05181422        0.09424338        0.65279908        1.27110880        0.03248192        0.00118104
       -9.96000000        1.27671579        0.01593342        0.19305717        1.05687689        0.00919521        0.00165311
       -9.95000000        1.57453770        0.01102518        0.14171140        1.41261925        0.00707938        0.00210249
       -9.94000000        1.47349753        0.01713338        0.11629798        1.32527153        0.01324214        0.00155251
       -9.93000000        0.88831798        0.02297767        0.10944506        0.74516657        0.00949483        0.00123386
       -9.92000000        0.98223858        0.05919763        0.16571834        0.74445112        0.01113160        0.00173991
       -9.91000000        1.50312126        0.09966604        0.23890376        1.14433712        0.01722473        0.00298961
       -9.90000000        0.49191570        0.02207885        0.06878749        0.39555004        0.00460789        0.00089142
       -9.89000000        1.53570056        0.14226236        0.22607026        1.15029488        0.01422578        0.00284728
       -9.88000000        0.56116681        0.03453892        0.08784917        0.43167738        0.00605511        0.00104622
       -9.87000000        1.55998195        0.09371565        0.26010338        1.18925328        0.01425972        0.00264992
       -9.86000000        2.39475158        0.18265932        0.47069730        1.71117847        0.02571301        0.00450349
       -9.85000000        1.70904129        0.17825960        0.31361131        1.18698772        0.02574733        0.00443533
       -9.84000000        2.03291993        0.22325699        0.48493219        1.28040363        0.03775240        0.00657472
       -9.83000000        1.83524521        0.34976365        0.37537719        1.08162369        0.02458823        0.00389244
       -9.82000000        0.71489765        0.15611169        0.18863622        0.35920535        0.00933567        0.00160872
       -9.81000000        2.46553931        0.29309455        0.67027384        1.44492020        0.05067339        0.00657731
       -9.80000000        3.95973511        0.33535456        0.58242964        2.95177869        0.08411855        0.00605367
       -9.79000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.78000000        3.05479892        0.67171655        0.49268928        1.84259673        0.04311271        0.00468364
       -9.77000000        1.65501680        0.33326397        0.35161958        0.93816642        0.02782550        0.00414133
       -9.76000000        2.26995667        0.36343047        0.51296544        1.35093846        0.03806284        0.00455944
       -9.75000000        0.99028330        0.19533093        0.21015430        0.56625001        0.01636193        0.00218613
       -9.74000000        1.59402347        0.38253196        0.32670189        0.85654476        0.02439512        0.00384974
       -9.73000000        1.06904456        0.19996095        0.26464223        0.58239080        0.01950086        0.00254972
       -9.72000000        0.75807695        0.17989184        0.15282903        0.41126162        0.01249241        0.00160205
       -9.71000000        1.11236359        0.11264717        0.20467323        0.76866253        0.02377825        0.00260242
       -9.70000000        1.00700053        0.10229236        0.19409959        0.68936137        0.01893379        0.00231341
       -9.69000000        1.19542939        0.15326737        0.23818833        0.77732733        0.02395089        0.00269548
       -9.68000000        0.93877574        0.11103066        0.14970592        0.65977038        0.01659440        0.00167437
       -9.67000000        1.60209251        0.17523521        0.19136970        1.20931685        0.02365098        0.00251977
       -9.66000000        1.33891390        0.18418601        0.18039076        0.95525882        0.01639024        0.00268807
       -9.65000000        0.78669032        0.14392530        0.12447924        0.50817826        0.00814244        0.00196509
       -9.64000000        1.12564157        0.26016346        0.10273842        0.73801502        0.02243116        0.00229351
       -9.63000000        0.59423849        0.09523245        0.06645368        0.42045999        0.01096309        0.00112928
       -9.62000000        0.42472902        0.07182326        0.05911569        0.28463235        0.00836901        0.00078871
       -9.61000000        0.16836285        0.03036853        0.02385330        0.11101048        0.00282107        0.00030947
       -9.60000000        0.15601388        0.02953059        0.01749748        0.10645222        0.00223181        0.00030179
       -9.59000000        0.13892146        0.02730055        0.01177106        0.09787004        0.00169614        0.00028367
       -9.58000000        2.52841298        0.31672703        0.23702605        1.91481656        0.05445502        0.00538831
       -9.57000000        1.12151460        0.09805050        0.06839349        0.93132555        0.02212050        0.00162456
       -9.56000000        1.06600824        0.08096560        0.06008547        0.89911399        0.02447104        0.00137213
       -9.55000000        0.47116922        0.05028756        0.02994714        0.38247129        0.00756344        0.00089979
       -9.54000000        0.38893897        0.03309443        0.02921804        0.31926990        0.00659589        0.00076071
       -9.53000000        0.38429788        0.02521366        0.02822792        0.32220619        0.00799221        0.00065789
       -9.52000000        0.68250109        0.02682945        0.08897076        0.54978769        0.01577598        0.00113721
       -9.51000000        0.69827780        0.02233280        0.08929596        0.56673496        0.01888922        0.00102486
       -9.50000000        0.26270831        0.00832335        0.04406496        0.20434755        0.00544672        0.00052573
       -9.49000000        0.23333002        0.01131607        0.03497797        0.18276721        0.00375663        0.00051214
       -9.48000000        0.30741883        0.01421631        0.04267102        0.24435090        0.00551789        0.00066273
       -9.47000000        0.37951056        0.01757789        0.04751639        0.30588555        0.00770936        0.00082138
       -9.46000000        0.44967541        0.02149663        0.04971742        0.36715129        0.01031222        0.00099785
       -9.45000000        0.60016763        0.03321609        0.05526509        0.49619885        0.01406083        0.00142677
       -9.44000000        0.64257392        0.05090621        0.04621093        0.53467060        0.00911896        0.00166722
       -9.43000000        0.61112546        0.05020850        0.04050359        0.50971230        0.00911062        0.00159046
       -9.42000000        0.39713816        0.02353832        0.02700578        0.33823612        0.00745720        0.00090074
       -9.41000000        0.46160672        0.02836393        0.03016356        0.39337593        0.00867324        0.00103007
       -9.40000000        0.51916479        0.03276503        0.03279989        0.44249964        0.00997435        0.00112588
       -9.39000000        0.57699562        0.03780446        0.03509342        0.49147685        0.01140823        0.00121266
       -9.38000000        0.25742169        0.00841026        0.02406490        0.21755477        0.00687226        0.00051950
       -9.37000000        0.33075007        0.01290479        0.02677642        0.28181620        0.00859054        0.00066212
       -9.36000000        0.33689277        0.01499072        0.02367912        0.28972404        0.00781272        0.00068616
       -9.35000000        0.50240261        0.01816125        0.03482687        0.43706408        0.01140957        0.00094084
       -9.34000000        0.67569727        0.02052541        0.04750158        0.59168484        0.01457256        0.00141288
       -9.33000000        0.27039057        0.01462466        0.01746487        0.23252540        0.00474834        0.00102729
       -9.32000000        0.36610853        0.01772996        0.02187301        0.31927059        0.00640657        0.00082839
       -9.31000000        0.34034049        0.01325924        0.02515869        0.29550278        0.00569202        0.00072777
       -9.30000000        0.50765429        0.01015176        0.05341053        0.43525647        0.00773958        0.00109595
       -9.29000000        0.77948647        0.01706962        0.08745041        0.66171188        0.01094326        0.00231130
       -9.28000000        0.87769217        0.02135680        0.08935258        0.75174040        0.01236361        0.00287877
       -9.27000000        1.17184051        0.02136950        0.12816507        1.00227668        0.01615200        0.00387727
       -9.26000000        1.71799777        0.01822141        0.19414233        1.48246643        0.01845021        0.00471740
       -9.25000000        1.15450039        0.01157533        0.12297711        1.00281674        0.01353560        0.00359561
       -9.24000000        1.50984118        0.00936191        0.16591942        1.31334331        0.01699968        0.00421688
       -9.23000000        1.90597130        0.00651364        0.22089614        1.64929070        0.02271348        0.00655734
       -9.22000000        1.72781076        0.00345984        0.20428812        1.49803902        0.01660585        0.00541793
       -9.21000000        2.58700594        0.06478208        0.24574374        2.24628234        0.02312548        0.00707230
       -9.20000000        2.91177760        0.04288071        0.28028319        2.53924848        0.04081631        0.00854891
       -9.19000000        1.59249647        0.01311255        0.15229150        1.39231833        0.02844273        0.00633136
       -9.18000000        3.19205007        0.03974729        0.24359662        2.85461752        0.04491235        0.00917630
       -9.17000000        1.57758914        0.01967428        0.18529189        1.34892751        0.01761317        0.00608230
       -9.16000000        2.00863016        0.01454662        0.21516246        1.75520496        0.01611336        0.00760275
       -9.15000000        3.35796193        0.01384510        0.35813211        2.93414636        0.03030748        0.02153088
       -9.14000000        2.99990262        0.01967247        0.49541981        2.43874716        0.03213445        0.01392874
       -9.13000000        2.45342490        0.00496382        0.32411206        2.09459833        0.01873271        0.01101797
       -9.12000000        1.67818850        0.00263915        0.26660083        1.38800909        0.01228541        0.00865402
       -9.11000000        1.17396298        0.00376021        0.16745075        0.98852397        0.00890015        0.00532790
       -9.10000000        2.30525285        0.03789889        0.12855102        2.10107442        0.02767859        0.01004992
       -9.09000000        0.84947412        0.01648573        0.02929822        0.79213715        0.00821676        0.00333626
       -9.08000000        1.33623138        0.00999269        0.03090270        1.28212165        0.00925972        0.00395462
       -9.07000000        0.79225599        0.01034046        0.03206216        0.74076638        0.00607861        0.00300838
       -9.06000000        1.10448443        0.02168625        0.14747082        0.92078367        0.00842532        0.00611837
       -9.05000000        3.09129328        0.05555805        0.66736472        2.33030795        0.02704543        0.01101712
       -9.04000000        1.28356111        0.01103084        0.28835702        0.96384840        0.01271506        0.00760979
       -9.03000000        0.60761280        0.00266921        0.07807349        0.51840884        0.00516171        0.00329956
       -9.02000000        0.23139566        0.00173453        0.02059136        0.20555205        0.00248991        0.00102781
       -9.01000000        1.59538342        0.00271647        0.06462065        1.51125747        0.01023914        0.00654969
       -9.00000000        1.46870685        0.00322681        0.08559622        1.36317247        0.01198759        0.00472377
       -8.99000000        0.94872684        0.00373754        0.08377342        0.84824007        0.00937476        0.00360106
       -8.98000000        1.38864149        0.00606439        0.24725679        1.11310937        0.01536454        0.00684640
       -8.97000000        1.09708600        0.00536402        0.08304882        0.98612245        0.01852779        0.00402291
       -8.96000000        0.82121235        0.00548696        0.06383061        0.73779958        0.01106838        0.00302682
