  95.94000     0.0190     0.9870     2.6861Mo
  78.96000     1.7265     2.0586     4.2687Se
  78.96000     1.6457     1.9286     0.9529Se
  95.94000    -1.5804     3.8795     2.7016Mo
  78.96000     0.2919     4.9605     4.2654Se
  78.96000     0.0147     4.8005     0.9239Se
  95.94000    -3.2857     6.7110     2.6861Mo
  78.96000    -1.5038     7.6539     4.2687Se
  78.96000    -1.6569     7.6489     0.9529Se
  95.94000    -4.9827     9.5758     2.6855Mo
  78.96000    -3.2848    10.5237     4.3167Se
  78.96000    -3.3327    10.5392     1.0056Se
  95.94000    -6.6485    12.4609     2.6855Mo
  78.96000    -4.9786    13.4574     4.3167Se
  78.96000    -4.9891    13.4082     1.0056Se
  95.94000     3.3215     0.9975     2.6258Mo
  78.96000     4.9217     1.9970     4.2990Se
  78.96000     5.0079     1.9278     0.9689Se
  95.94000     1.7654     3.9182     2.5227Mo
  78.96000     3.3590     4.8020     0.8155Se
  95.94000     0.1261     6.7578     2.5227Mo
  78.96000     1.6881     7.6961     0.8155Se
  95.94000    -1.6253     9.5657     2.6257Mo
  78.96000     0.0404    10.4519     4.2990Se
  78.96000     0.0235    10.5611     0.9689Se
  95.94000    -3.3169    12.4610     2.6724Mo
  78.96000    -1.6673    13.4134     4.3477Se
  78.96000    -1.6489    13.4241     1.0213Se
  95.94000     6.6339     0.9693     2.6867Mo
  78.96000     8.2774     1.9185     4.3781Se
  78.96000     8.3184     1.9202     1.0504Se
  95.94000     4.8948     3.8639     2.5803Mo
  78.96000     6.5068     4.7804     4.3168Se
  78.96000     6.6371     4.7665     0.9939Se
  95.94000     3.2111     6.6460     2.4829Mo
  78.96000     4.7308     7.5234     4.2606Se
  78.96000     4.9289     7.6378     0.9408Se
  95.94000     1.6437     9.4952     2.5802Mo
  78.96000     3.2434    10.4330     4.3167Se
  78.96000     3.2965    10.5528     0.9938Se
  95.94000     0.0064    12.4485     2.6867Mo
  78.96000     1.6502    13.3973     4.3781Se
  78.96000     1.6722    13.4319     1.0504Se
  95.94000     9.9650     0.9614     2.7302Mo
  78.96000    11.6311     1.9232     4.4046Se
  78.96000    11.6354     1.9257     1.0779Se
  95.94000     8.2803     3.8329     2.7105Mo
  78.96000     9.9424     4.7961     4.3877Se
  78.96000     9.9704     4.7818     1.0652Se
  95.94000     6.5547     6.6731     2.6571Mo
  78.96000     8.2213     7.6351     4.3474Se
  78.96000     8.2755     7.6459     1.0419Se
  95.94000     4.9063     9.5280     2.6570Mo
  78.96000     6.5728    10.4903     4.3474Se
  78.96000     6.6093    10.5318     1.0419Se
  95.94000     3.3095    12.4426     2.7105Mo
  78.96000     4.9747    13.4004     4.3876Se
  78.96000     4.9764    13.4318     1.0652Se
  95.94000    13.2969     0.9712     2.7392Mo
  78.96000    14.9969     1.9627     4.3761Se
  78.96000    14.9418     1.9435     1.0605Se
  95.94000    11.6396     3.8419     2.7393Mo
  78.96000    13.3482     4.8183     4.3761Se
  78.96000    13.3040     4.7802     1.0605Se
  95.94000     9.9453     6.7022     2.7155Mo
  78.96000    11.6422     7.6670     4.3575Se
  78.96000    11.6116     7.6482     1.0394Se
  95.94000     8.2664     9.5646     2.7011Mo
  78.96000     9.9485    10.5357     4.3484Se
  78.96000     9.9347    10.5278     1.0338Se
  95.94000     6.6270    12.4498     2.7154Mo
  78.96000     8.3109    13.4369     4.3575Se
  78.96000     8.2793    13.4198     1.0394Se
