# total density of states output by FHI-aims 
# The energy reference for this output is the vacuum level
#    Energy (eV)      DOS 
        -10.00000000        169.44859070
         -9.98998999        165.80103626
         -9.97997998         96.86984297
         -9.96996997         81.03381684
         -9.95995996         14.85482914
         -9.94994995         24.15667636
         -9.93993994         33.45852357
         -9.92992993         42.76037079
         -9.91991992         52.06221800
         -9.90990991        150.32163431
         -9.89989990        815.41275474
         -9.88988989        105.02761928
         -9.87987988        107.20659262
         -9.86986987        335.37811936
         -9.85985986        161.60788348
         -9.84984985        199.30521461
         -9.83983984        140.22937288
         -9.82982983        297.51900996
         -9.81981982         79.44600153
         -9.80980981         36.89001164
         -9.79979980         47.21716024
         -9.78978979        296.16233322
         -9.77977978        196.03530086
         -9.76976977         47.61204739
         -9.75975976         76.75549653
         -9.74974975         87.93858719
         -9.73973974         99.12167785
         -9.72972973         91.64694395
         -9.71971972         72.99531846
         -9.70970971         54.34369296
         -9.69969970         87.28536491
         -9.68968969        346.18051472
         -9.67967968         24.04201111
         -9.66966967         22.58171195
         -9.65965966         21.12141279
         -9.64964965         19.66111363
         -9.63963964         18.20081447
         -9.62962963        165.87394402
         -9.61961962         87.44202599
         -9.60960961         95.33862699
         -9.59959960         82.83092215
         -9.58958959         46.77358605
         -9.57957958        210.93878266
         -9.56956957         23.13519250
         -9.55955956         20.73429535
         -9.54954955         18.33339820
         -9.53953954         15.93250106
         -9.52952953         17.62029712
         -9.51951952         20.09130828
         -9.50950951         22.56231944
         -9.49949950         25.03333060
         -9.48948949         19.19405109
         -9.47947948         19.86914924
         -9.46946947         20.54424739
         -9.45945946         21.21934554
         -9.44944945        149.89242205
         -9.43943944         49.40184524
         -9.42942943         49.11364524
         -9.41941942         48.82544524
         -9.40940941         48.53724524
         -9.39939940         22.97911078
         -9.38938939         41.90504182
         -9.37937938         34.84917682
         -9.36936937         27.79331183
         -9.35935936         20.73744683
         -9.34934935         20.91461751
         -9.33933934         64.02915305
         -9.32932933        134.48888284
         -9.31931932         67.26361571
         -9.30930931         63.87196786
         -9.29929930         60.48032001
         -9.28928929         57.08867215
         -9.27927928         53.69702430
         -9.26926927         57.60218259
         -9.25925926         59.56061000
         -9.24924925         55.21312124
         -9.23923924         83.64154754
         -9.22922923        121.68516709
         -9.21921922        253.17690048
         -9.20920921         91.82619424
         -9.19919920         57.99720765
         -9.18918919         78.82923496
         -9.17917918         99.66126227
         -9.16916917        120.49328958
         -9.15915916        585.02303005
         -9.14914915        676.77875793
         -9.13913914        219.86555860
         -9.12912913        169.72039430
         -9.11911912         89.83607611
         -9.10910911         63.43623186
         -9.09909910        206.67354572
         -9.08908909         34.26482161
         -9.07907908         17.35157105
         -9.06906907         36.21334156
         -9.05905906         39.39225638
         -9.04904905         42.57117120
         -9.03903904         84.19216348
         -9.02902903        143.46339907
         -9.01901902        100.62644576
         -9.00900901         56.11661837
         -8.99899900         59.18433863
         -8.98898899         53.93782081
         -8.97897898         50.69027133
         -8.96896897         47.44272185
         -8.95895896         44.19517237
