#  aims_uuid : 0B3E2B87-C1E5-428C-A960-5EF80F5B98F4                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
      -10.00000000        0.24124788        0.00487143        0.04080800        0.18551209        0.01005636
       -9.98998999        0.21331467        0.00379149        0.05393563        0.14619400        0.00939354
       -9.97997998        0.18117584        0.00287573        0.05822898        0.11168131        0.00838983
       -9.96996997        0.14483140        0.00212414        0.05368803        0.08197401        0.00704521
       -9.95995996        0.10428134        0.00153673        0.04031279        0.05707211        0.00535971
       -9.94994995        0.07618723        0.00116906        0.02870595        0.04190504        0.00440718
       -9.93993994        0.15585599        0.00162965        0.07856433        0.06489952        0.01076249
       -9.92992993        0.22978048        0.00276618        0.11696467        0.09261305        0.01743658
       -9.91991992        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.90990991        2.38118194        0.04062300        0.24244574        2.02277607        0.07533713
       -9.89989990        0.07668446        0.00203960        0.01041423        0.06025625        0.00397438
       -9.88988989        0.00112789        0.00000336       -0.00005365        0.00097489        0.00020328
       -9.87987988        1.38209676        0.02104893        0.13992485        1.20233441        0.01878858
       -9.86986987        0.80850275        0.03112248        0.24260684        0.52418594        0.01058749
       -9.85985986        0.01644744        0.00122761        0.00395614        0.01101645        0.00024724
       -9.84984985        3.04534120        0.05649598        0.19580732        2.63578041        0.15725749
       -9.83983984        0.27507403        0.00383441        0.01845671        0.24444264        0.00834027
       -9.82982983        0.38062700        0.00417733        0.02835810        0.33797628        0.01011529
       -9.81981982        0.49619778        0.00495159        0.03768657        0.44111764        0.01244199
       -9.80980981        0.62288863        0.00562858        0.04334196        0.55873745        0.01518065
       -9.79979980        0.74943809        0.00595554        0.04363655        0.68171056        0.01813545
       -9.78978979        0.81716104        0.00549200        0.04411000        0.75406246        0.01349657
       -9.77977978        1.03038622        0.00526448        0.04828787        0.96172911        0.01510475
       -9.76976977        0.79786715        0.00448319        0.04648778        0.73441398        0.01248220
       -9.75975976        0.74373036        0.00379918        0.04515577        0.68455145        0.01022397
       -9.74974975        0.44293918        0.00315066        0.04394104        0.38769872        0.00814876
       -9.73973974        0.45964241        0.00349925        0.04970438        0.39793116        0.00850763
       -9.72972973        0.47331042        0.00388910        0.05596923        0.40452974        0.00892236
       -9.71971972        0.48394320        0.00432021        0.06273560        0.40749447        0.00939293
       -9.70970971        0.49154076        0.00479258        0.07000350        0.40682534        0.00991934
       -9.69969970        0.49610310        0.00530621        0.07777292        0.40252236        0.01050161
       -9.68968969        0.49763021        0.00586110        0.08604386        0.39458553        0.01113972
       -9.67967968        0.22165877        0.00238313        0.04686093        0.16657782        0.00583689
       -9.66966967        0.11618509        0.00191743        0.01909608        0.09330292        0.00186866
       -9.65965966        0.11907317        0.00201387        0.02006797        0.09510220        0.00188913
       -9.64964965        0.89843065        0.00871958        0.07062239        0.80751202        0.01157666
       -9.63963964        0.80522117        0.01319738        0.09892691        0.67806696        0.01502993
       -9.62962963        0.72601987        0.01109443        0.08466973        0.61594271        0.01431299
       -9.61961962        0.66467935        0.00790483        0.06648412        0.57798795        0.01230245
       -9.60960961        0.89693042        0.00569043        0.05303483        0.82664932        0.01155584
       -9.59959960        1.28040882        0.00769163        0.07898027        1.17894044        0.01479648
       -9.58958959        1.28492690        0.01349304        0.14249946        1.10996922        0.01896519
       -9.57957958        1.23846179        0.01704828        0.18043253        1.01459781        0.02638317
       -9.56956957        0.28784401        0.00412360        0.03792538        0.23880463        0.00699040
       -9.55955956        0.32216287        0.00515540        0.04499973        0.26378225        0.00822549
       -9.54954955        0.66218653        0.01704363        0.12633539        0.50092622        0.01788129
       -9.53953954        0.58071163        0.01268660        0.09595183        0.45679049        0.01528271
       -9.52952953        0.56360132        0.00894588        0.06945016        0.47074936        0.01445591
       -9.51951952        0.59548220        0.00599030        0.04933414        0.52573154        0.01442622
       -9.50950951        0.64699856        0.00413957        0.03880838        0.58967174        0.01437887
       -9.49949950        0.70476871        0.00292623        0.03351858        0.65442326        0.01390065
       -9.48948949        0.76879266        0.00235029        0.03346473        0.71998610        0.01299154
       -9.47947948        0.31993008        0.00156276        0.01890957        0.29302796        0.00642978
       -9.46946947        0.30458258        0.00140192        0.01759461        0.27969844        0.00588761
       -9.45945946        0.28946689        0.00124851        0.01615999        0.26669993        0.00535846
       -9.44944945        0.27458302        0.00110254        0.01460571        0.25403242        0.00484234
       -9.43943944        0.25993096        0.00096401        0.01293179        0.24169592        0.00433924
       -9.42942943        0.24551072        0.00083292        0.01113821        0.22969042        0.00384917
       -9.41941942        0.25733657        0.00120059        0.01562890        0.23578327        0.00472381
       -9.40940941        0.29721228        0.00188516        0.02453386        0.26355880        0.00723445
       -9.39939940        0.34096506        0.00239010        0.03127898        0.29712329        0.01017270
       -9.38938939        0.46281673        0.00282679        0.04180179        0.40362039        0.01456776
       -9.37937938        0.45730635        0.00286636        0.05506847        0.38157256        0.01779896
       -9.36936937        0.46142234        0.00272849        0.06049425        0.37701704        0.02118256
       -9.35935936        0.34517474        0.00234558        0.05984799        0.26756291        0.01541826
       -9.34934935        0.44383974        0.00368882        0.07343519        0.34650271        0.02021302
       -9.33933934        0.70874302        0.00970323        0.13350942        0.53444692        0.03108344
       -9.32932933        0.50898582        0.01460539        0.15146184        0.32150281        0.02141579
       -9.31931932        0.36206096        0.00899403        0.09092679        0.24710010        0.01504004
       -9.30930931        0.44989480        0.01025708        0.10419592        0.31670860        0.01873320
       -9.29929930        0.61207627        0.01369914        0.13510146        0.43911127        0.02416440
       -9.28928929        1.10592335        0.01924427        0.18874038        0.86189877        0.03603994
       -9.27927928        1.27869363        0.01612532        0.14318859        1.08331853        0.03606119
       -9.26926927        1.82906712        0.02024406        0.17598224        1.57875769        0.05408313
       -9.25925926        1.88556502        0.02290201        0.18012727        1.63210400        0.05043175
       -9.24924925        2.36969014        0.03177195        0.27927837        1.99124995        0.06738986
       -9.23923924        0.70688022        0.00538959        0.05807887        0.62791592        0.01549583
       -9.22922923        1.01129552        0.00445263        0.08758766        0.89739149        0.02186373
       -9.21921922        0.38735283        0.00381152        0.03623805        0.34175458        0.00554868
       -9.20920921        0.40645150        0.00476086        0.04466073        0.35024257        0.00678734
       -9.19919920        0.42066172        0.00572878        0.05332782        0.35359346        0.00801166
       -9.18918919        0.42998349        0.00671526        0.06223932        0.35180724        0.00922166
       -9.17917918        0.43441681        0.00772031        0.07139524        0.34488393        0.01041732
       -9.16916917        0.68661448        0.01306793        0.13747330        0.51606473        0.02000851
       -9.15915916        0.46818440        0.00643571        0.07213338        0.37765866        0.01195665
