#  aims_uuid : 282258B3-0A00-4C8B-ABE0-40F779DADCD2                                
#  angular momentum projected density of states for species add_Se as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2
       -9.26926927        0.06612117        0.00664434        0.05946242        0.00001442
       -9.25925926        0.10665683        0.00235410        0.10428297        0.00001976
       -9.24924925        0.19764996        0.01656298        0.18104710        0.00003988
       -9.23923924        0.13960673        0.00488558        0.13469825        0.00002291
       -9.22922923        0.04477516        0.00253094        0.04223802        0.00000620
       -9.21921922        0.05725568        0.00364273        0.05360365        0.00000929
       -9.20920921        0.05349521        0.00268690        0.05079657        0.00001175
       -9.19919920        0.08302006        0.00566712        0.07733308        0.00001986
       -9.18918919        0.06714104        0.00409092        0.06303541        0.00001470
       -9.17917918        0.16498741        0.00941228        0.15554098        0.00003415
       -9.16916917        0.09556137        0.00969194        0.08584903        0.00002040
       -9.15915916        0.06602533        0.00226374        0.06374963        0.00001196
       -9.14914915        0.04770704        0.00417321        0.04352345        0.00001039
       -9.13913914        0.03962962        0.00252451        0.03709701        0.00000810
       -9.12912913        0.02300936        0.00311758        0.01988716        0.00000462
       -9.11911912        0.02794139        0.00372318        0.02421280        0.00000541
       -9.10910911        0.04646456        0.00583862        0.04061727        0.00000867
       -9.09909910        0.04205355        0.00383380        0.03821233        0.00000742
       -9.08908909        0.06794883        0.00597712        0.06196054        0.00001118
       -9.07907908        0.11361815        0.00986853        0.10373234        0.00001728
       -9.06906907        0.13159510        0.00644208        0.12513084        0.00002218
       -9.05905906        0.10556405        0.00046706        0.10507582        0.00002117
       -9.04904905        0.16991984        0.00211534        0.16777509        0.00002941
       -9.03903904        0.06563136        0.00096674        0.06465383        0.00001079
       -9.02902903        0.02124749        0.00039982        0.02084387        0.00000380
       -9.01901902        0.01588387        0.00027363        0.01560704        0.00000320
       -9.00900901        0.03376059        0.00246200        0.03129192        0.00000668
       -8.99899900        0.04380326        0.00469317        0.03910000        0.00001009
       -8.98898899        0.03539373        0.00323910        0.03214750        0.00000713
       -8.97897898        0.04030536        0.00364751        0.03664996        0.00000789
       -8.96896897        0.04370908        0.00392536        0.03977532        0.00000840
       -8.95895896        0.04560488        0.00407263        0.04152359        0.00000866
       -8.94894895        0.04599278        0.00408933        0.04189476        0.00000868
       -8.93893894        0.04487276        0.00397546        0.04088884        0.00000846
       -8.92892893        0.04224483        0.00373101        0.03850582        0.00000799
       -8.91891892        0.03810898        0.00335600        0.03474571        0.00000727
       -8.90890891        0.03246522        0.00285041        0.02960850        0.00000631
       -8.89889890        0.04666503        0.00231261        0.04434164        0.00001079
       -8.88888889        0.09243703        0.00616201        0.08625556        0.00001946
       -8.87887888        0.10076777        0.00547607        0.09527204        0.00001966
       -8.86886887        0.11890658        0.00585113        0.11303435        0.00002110
       -8.85885886        0.14821132        0.00674183        0.14144575        0.00002374
       -8.84884885        0.12994017        0.00751429        0.12240733        0.00001856
       -8.83883884        0.10495017        0.00698669        0.09794923        0.00001424
       -8.82882883        0.09449556        0.00626043        0.08822173        0.00001339
       -8.81881882        0.09322384        0.00609482        0.08711520        0.00001382
       -8.80880881        0.09220649        0.00594602        0.08624621        0.00001426
       -8.79879880        0.09232974        0.00582744        0.08648751        0.00001479
       -8.78878879        0.09457003        0.00579742        0.08875711        0.00001550
       -8.77877878        0.10061335        0.00611551        0.09448145        0.00001640
       -8.76876877        0.11013532        0.00666795        0.10344978        0.00001759
       -8.75875876        0.12286473        0.00738951        0.11545600        0.00001922
       -8.74874875        0.14536298        0.00875623        0.13658446        0.00002230
       -8.73873874        0.18019088        0.01078134        0.16938209        0.00002745
       -8.72872873        0.22729184        0.01345659        0.21380060        0.00003466
       -8.71871872        0.28666588        0.01678197        0.26983998        0.00004394
       -8.70870871        0.35831299        0.02075747        0.33750024        0.00005528
       -8.69869870        0.44223317        0.02538311        0.41678138        0.00006868
       -8.68868869        0.11390514        0.00590283        0.10798824        0.00001407
       -8.67867868        0.13522605        0.00701272        0.12819640        0.00001693
       -8.66866867        0.15922087        0.00847304        0.15072773        0.00002009
       -8.65865866        0.18588961        0.01028379        0.17558225        0.00002358
       -8.64864865        0.21523228        0.01244496        0.20275995        0.00002737
       -8.63863864        0.11059312        0.00160330        0.10897253        0.00001729
       -8.62862863        0.05485404        0.00044369        0.05439794        0.00001242
       -8.61861862        0.20709365        0.00691067        0.20014524        0.00003774
       -8.60860861        0.37983042        0.01943131        0.36034026        0.00005885
       -8.59859860        0.47841632        0.03174207        0.44660087        0.00007338
       -8.58858859        0.04760828        0.00289122        0.04470829        0.00000876
       -8.57857858        0.09069131        0.00506065        0.08561592        0.00001474
       -8.56856857        0.15077147        0.00794558        0.14280448        0.00002141
       -8.55855856        0.01198578        0.00065675        0.01132678        0.00000225
       -8.54854855        0.03689930        0.00126730        0.03562574        0.00000625
       -8.53853854        0.49854295        0.01386508        0.48460471        0.00007315
       -8.52852853        0.29188386        0.00897791        0.28286209        0.00004386
       -8.51851852        0.27792910        0.02438720        0.25350891        0.00003299
       -8.50850851        0.59281012        0.05070964        0.54204363        0.00005684
       -8.49849850        0.58424330        0.04654734        0.53763126        0.00006470
       -8.48848849        0.17683097        0.01477933        0.16203404        0.00001760
       -8.47847848        0.18296262        0.00471814        0.17822064        0.00002384
       -8.46846847        0.08701014        0.00465802        0.08234363        0.00000849
       -8.45845846        0.08571552        0.00641682        0.07929090        0.00000780
       -8.44844845        0.45555676        0.04588561        0.40963779        0.00003336
       -8.43843844        0.33668305        0.02880781        0.30784503        0.00003021
       -8.42842843        0.25581872        0.02091018        0.23488565        0.00002289
       -8.41841842        0.20639932        0.01846912        0.18790920        0.00002100
       -8.40840841        0.17754384        0.01571704        0.16180777        0.00001903
       -8.39839840        0.14736064        0.01274951        0.13459501        0.00001612
       -8.38838839        0.11802443        0.00964184        0.10836901        0.00001358
       -8.37837838        0.08509562        0.00572259        0.07936196        0.00001107
       -8.36836837        0.08554038        0.00603282        0.07949725        0.00001031
       -8.35835836        0.19286089        0.01355626        0.17928170        0.00002293
       -8.34834835        0.11760682        0.00715116        0.11044124        0.00001442
       -8.33833834        0.02840758        0.00201034        0.02639155        0.00000570
       -8.32832833        0.03553235        0.00241194        0.03311371        0.00000670
       -8.31831832        0.04926936        0.00311329        0.04614709        0.00000898
       -8.30830831        0.03761784        0.00334112        0.03427348        0.00000324
       -8.29829830        0.07093865        0.00634910        0.06458194        0.00000761
       -8.28828829        0.10219809        0.00931750        0.09287056        0.00001003
       -8.27827828        0.19904884        0.01435071        0.18467475        0.00002338
       -8.26826827        0.29756123        0.01783671        0.27968775        0.00003677
       -8.25825826        0.86807871        0.08004687        0.78793925        0.00009259
       -8.24824825        0.54715341        0.04613049        0.50096838        0.00005455
       -8.23823824        0.50597249        0.04230592        0.46361248        0.00005409
       -8.22822823        0.44040870        0.03609506        0.40426479        0.00004885
       -8.21821822        0.34504138        0.02747633        0.31752580        0.00003925
       -8.20820821        0.22884084        0.01754420        0.21127003        0.00002661
       -8.19819820        0.09566095        0.00529564        0.09035089        0.00001443
       -8.18818819        0.07773530        0.00305955        0.07466045        0.00001529
       -8.17817818        0.08475421        0.00318391        0.08155245        0.00001785
       -8.16816817        0.04540913        0.00159329        0.04380537        0.00001047
       -8.15815816        0.02606414        0.00071861        0.02533882        0.00000671
       -8.14814815        0.04452707        0.00151151        0.04300423        0.00001133
       -8.13813814        0.05224322        0.00226894        0.04996298        0.00001130
       -8.12812813        0.06087198        0.00318905        0.05767200        0.00001093
       -8.11811812        0.07346336        0.00427573        0.06917629        0.00001135
       -8.10810811        0.08807318        0.00552332        0.08253802        0.00001184
       -8.09809810        0.10472439        0.00692709        0.09778476        0.00001253
       -8.08808809        0.12333812        0.00846012        0.11486447        0.00001352
       -8.07807808        0.14392654        0.01012646        0.13378561        0.00001448
       -8.06806807        0.07659218        0.00592902        0.07065762        0.00000553
       -8.05805806        0.20762221        0.01675316        0.19085415        0.00001490
       -8.04804805        0.23550534        0.01893604        0.21655044        0.00001886
       -8.03803804        0.28973044        0.02294287        0.26676282        0.00002474
       -8.02802803        0.33079928        0.02588549        0.30488438        0.00002940
       -8.01801802        0.35890676        0.02777227        0.33110167        0.00003281
       -8.00800801        0.37273876        0.02859474        0.34410950        0.00003452
       -7.99799800        0.37410183        0.02840976        0.34565684        0.00003523
       -7.98798799        0.36271827        0.02719015        0.33549332        0.00003479
       -7.97797798        0.03839865        0.00111080        0.03728170        0.00000615
       -7.96796797        0.04873309        0.00150259        0.04722277        0.00000773
       -7.95795796        0.06221193        0.00203892        0.06016331        0.00000971
       -7.94794795        0.07883519        0.00271979        0.07610330        0.00001209
       -7.93793794        0.09860285        0.00354521        0.09504275        0.00001488
       -7.92792793        0.12151491        0.00451518        0.11698167        0.00001807
       -7.91791792        0.14066914        0.00548445        0.13516408        0.00002060
       -7.90790791        0.17135816        0.00671967        0.16461329        0.00002520
       -7.89789790        0.21543101        0.00812892        0.20727006        0.00003202
       -7.88788789        0.23830282        0.01065056        0.22761805        0.00003420
       -7.87787788        0.41829644        0.01941904        0.39881820        0.00005919
       -7.86786787        0.16576123        0.00870687        0.15703205        0.00002230
       -7.85785786        0.20116669        0.01059921        0.19054042        0.00002705
       -7.84784785        0.24300094        0.01284056        0.23012771        0.00003267
       -7.83783784        0.32612248        0.01683642        0.30923969        0.00004636
       -7.82782783        0.66119243        0.03328643        0.62780298        0.00010303
       -7.81781782        0.50870774        0.02586177        0.48276817        0.00007780
       -7.80780781        0.65867858        0.03583365        0.62275678        0.00008816
       -7.79779780        1.21137743        0.06611929        1.14510022        0.00015792
       -7.78778779        1.05820233        0.05836102        0.99970798        0.00013333
       -7.77777778        0.83869283        0.04655007        0.79203938        0.00010338
       -7.76776777        0.55284891        0.03068644        0.52209442        0.00006805
       -7.75775776        0.44125344        0.02377906        0.41741828        0.00005610
       -7.74774775        0.44461460        0.02270781        0.42184780        0.00005899
       -7.73773774        0.22466944        0.01165792        0.21298180        0.00002971
       -7.72772773        0.19776145        0.00991739        0.18781719        0.00002687
       -7.71771772        0.17770378        0.00829610        0.16938311        0.00002458
       -7.70770771        0.15967650        0.00679609        0.15285792        0.00002249
       -7.69769770        0.14279231        0.00541725        0.13735451        0.00002055
       -7.68768769        0.12705119        0.00415957        0.12287289        0.00001874
       -7.67767768        0.11245317        0.00302305        0.10941304        0.00001708
       -7.66766767        0.11559001        0.00200647        0.11356326        0.00002028
       -7.65765766        0.08597361        0.00109647        0.08486351        0.00001363
       -7.64764765        0.10389085        0.00095389        0.10291971        0.00001725
       -7.63763764        0.28929298        0.00296668        0.28625955        0.00006676
       -7.62762763        0.38136674        0.00219604        0.37908112        0.00008959
       -7.61761762        0.12597736       -0.00107819        0.12702258        0.00003296
       -7.60760761        0.03355917        0.00001404        0.03354015        0.00000498
       -7.59759760        0.00220225        0.00000000        0.00220190        0.00000035
       -7.58758759        0.04147869        0.00104960        0.04042411        0.00000499
       -7.57757758        0.39412927        0.00813092        0.38595533        0.00004302
       -7.56756757        0.08415495        0.00208254        0.08206243        0.00000998
       -7.55755756        0.04243548        0.00075608        0.04167402        0.00000538
       -7.54754755        0.05073272        0.00008002        0.05064584        0.00000685
       -7.53753754        0.05334724        0.00020550        0.05313469        0.00000705
       -7.52752753        0.06664374        0.00047327        0.06616188        0.00000858
       -7.51751752        0.08653927        0.00081633        0.08571236        0.00001058
       -7.50750751        0.24398560        0.00530705        0.23864703        0.00003152
       -7.49749750        0.28892667        0.00631205        0.28257766        0.00003697
       -7.48748749        0.30531831        0.00694179        0.29833688        0.00003964
       -7.47747748        0.24334650        0.00591956        0.23739648        0.00003046
       -7.46746747        0.22774482        0.00524643        0.22247081        0.00002758
       -7.45745746        0.09733626        0.00233046        0.09499289        0.00001291
       -7.44744745        0.24708361        0.01170401        0.23535766        0.00002194
       -7.43743744        0.14688938        0.00465265        0.14221815        0.00001858
       -7.42742743        0.09604421        0.00179884        0.09422968        0.00001570
       -7.41741742        0.05671030       -0.00063877        0.05733435        0.00001472
       -7.40740741        0.07398304        0.00008984        0.07388379        0.00000942
       -7.39739740        0.21514025        0.00015692        0.21495806        0.00002527
       -7.38738739        0.21844013        0.00018575        0.21823093        0.00002346
       -7.37737738        0.28413617        0.00028615        0.28382161        0.00002842
       -7.36736737        0.44328428        0.00019371        0.44305039        0.00004018
       -7.35735736        0.45973781        0.00008100        0.45961789        0.00003893
       -7.34734735        0.28198678        0.00045346        0.28150918        0.00002414
       -7.33733734        0.10369092        0.00157543        0.10210791        0.00000758
       -7.32732733        0.10727250        0.00199751        0.10526817        0.00000682
       -7.31731732        0.12219164        0.00164171        0.12054074        0.00000919
       -7.30730731        0.09985532        0.00082735        0.09901876        0.00000921
       -7.29729730        0.15765591        0.00119862        0.15644342        0.00001386
       -7.28728729        0.20323536        0.00284289        0.20036930        0.00002317
       -7.27727728        0.10470628        0.00049250        0.10420285        0.00001094
       -7.26726727        0.12304689        0.00060200        0.12243177        0.00001312
       -7.25725726        0.14261342        0.00078467        0.14181289        0.00001586
       -7.24724725        0.16199885        0.00106468        0.16091638        0.00001779
       -7.23723724        0.98214107        0.00689816        0.97513794        0.00010496
       -7.22722723        0.10569443        0.00101127        0.10467120        0.00001196
       -7.21721722        0.17455660        0.00161525        0.17292245        0.00001890
       -7.20720721        0.14012616        0.00109812        0.13901124        0.00001679
       -7.19719720        0.21249951        0.00110360        0.21136788        0.00002804
       -7.18718719        0.25690119        0.00113468        0.25572955        0.00003695
       -7.17717718        0.09818987        0.00096603        0.09721485        0.00000899
       -7.16716717        0.10495330        0.00095371        0.10398994        0.00000965
       -7.15715716        0.11904144        0.00120986        0.11782016        0.00001142
       -7.14714715        0.11747788        0.00124748        0.11621810        0.00001229
       -7.13713714        0.08480243        0.00083085        0.08396342        0.00000816
       -7.12712713        0.07702422        0.00069647        0.07632044        0.00000731
       -7.11711712        0.13162274        0.00130613        0.13030232        0.00001430
       -7.10710711        0.07022509        0.00053415        0.06968342        0.00000752
       -7.09709710        0.20834088        0.00087088        0.20745124        0.00001876
       -7.08708709        0.06236744        0.00073501        0.06162520        0.00000722
       -7.07707708        0.11482085        0.00117102        0.11363860        0.00001124
       -7.06706707        0.03491658        0.00030399        0.03460819        0.00000440
       -7.05705706        0.02239923        0.00031781        0.02207904        0.00000237
       -7.04704705        0.15237622        0.00039390        0.15196962        0.00001270
       -7.03703704        0.11181269        0.00102389        0.11077914        0.00000966
       -7.02702703        0.14244759        0.00213382        0.14030192        0.00001185
       -7.01701702        0.15912868        0.00269330        0.15642159        0.00001379
       -7.00700701        0.17176375        0.00322114        0.16852707        0.00001554
       -6.99699700        0.18380592        0.00366326        0.18012552        0.00001714
       -6.98698699        0.19601055        0.00400159        0.19199033        0.00001863
       -6.97697698        0.06212629        0.00069265        0.06142923        0.00000441
       -6.96696697        0.07250342        0.00075301        0.07174495        0.00000546
       -6.95695696        0.08348463        0.00082796        0.08265006        0.00000661
       -6.94694695        0.09506991        0.00091749        0.09414456        0.00000785
       -6.93693694        0.13712823        0.00183681        0.13527986        0.00001155
       -6.92692693        0.16854524        0.00256139        0.16596964        0.00001421
       -6.91691692        0.15956954        0.00298637        0.15657082        0.00001235
       -6.90690691        0.16438430        0.00313501        0.16123676        0.00001253
       -6.89689690        0.15895686        0.00298533        0.15595961        0.00001192
       -6.88688689        0.14327441        0.00250776        0.14075614        0.00001051
       -6.87687688        0.13592767        0.00217467        0.13374326        0.00000973
       -6.86686687        0.15414531        0.00247344        0.15166094        0.00001094
       -6.85685686        0.14905386        0.00192465        0.14711824        0.00001097
       -6.84684685        0.16139878        0.00175981        0.15962700        0.00001196
       -6.83683684        0.17695778        0.00162615        0.17531857        0.00001305
       -6.82682683        0.19573086        0.00152367        0.19419296        0.00001424
       -6.81681682        0.14936227        0.00127245        0.14807850        0.00001132
       -6.80680681        0.13627009        0.00114217        0.13511749        0.00001042
       -6.79679680        0.12393335        0.00103282        0.12289113        0.00000939
       -6.78678679        0.17062792        0.00118294        0.16943309        0.00001189
       -6.77677678        0.16250524        0.00109202        0.16140205        0.00001118
       -6.76676677        0.15635579        0.00102646        0.15531878        0.00001054
       -6.75675676        0.16331720        0.00111045        0.16219648        0.00001027
       -6.74674675        0.16898808        0.00125406        0.16772365        0.00001037
       -6.73673674        0.19331351        0.00140423        0.19189744        0.00001185
       -6.72672673        0.21928410        0.00164393        0.21762768        0.00001249
       -6.71671672        0.19381047        0.00180977        0.19198959        0.00001111
       -6.70670671        0.18027637        0.00199676        0.17826931        0.00001030
       -6.69669670        0.17522516        0.00220480        0.17301056        0.00000980
       -6.68668669        0.17429555        0.00243075        0.17185525        0.00000954
       -6.67667668        0.17667886        0.00264801        0.17402135        0.00000949
       -6.66666667        0.40315850        0.00988921        0.39324741        0.00002188
       -6.65665666        0.18187282        0.00356268        0.17830193        0.00000821
       -6.64664665        0.15296002        0.00229828        0.15065405        0.00000769
       -6.63663664        0.14980308        0.00236878        0.14742688        0.00000743
       -6.62662663        0.18749068        0.00351059        0.18396686        0.00001323
       -6.61661662        0.39378398        0.00013146        0.39364298        0.00000954
       -6.60660661        0.03419117       -0.00004191        0.03423018        0.00000289
       -6.59659660        0.10002405        0.00021475        0.09980253        0.00000677
       -6.58658659        0.24584103        0.00108420        0.24474361        0.00001322
       -6.57657658        0.33665795        0.00198154        0.33465564        0.00002076
       -6.56656657        0.25023703        0.00227710        0.24794620        0.00001374
       -6.55655656        0.11469888        0.00116269        0.11353273        0.00000345
       -6.54654655        0.13161629        0.00170248        0.12991038        0.00000343
       -6.53653654        0.13031370        0.00222863        0.12808199        0.00000307
       -6.52652653        0.12733778        0.00272378        0.12461124        0.00000275
       -6.51651652        0.12268853        0.00318793        0.11949815        0.00000246
       -6.50650651        0.11636596        0.00362106        0.11274270        0.00000219
       -6.49649650        0.32941615        0.00245169        0.32694576        0.00001869
       -6.48648649        0.37158473        0.00538639        0.36617886        0.00001948
       -6.47647648        0.36153026        0.00551781        0.35599154        0.00002091
       -6.46646647        0.20840416        0.00143533        0.20695951        0.00000932
       -6.45645646        0.41280205        0.00220221        0.41058166        0.00001818
       -6.44644645        0.54526547        0.00193665        0.54330708        0.00002174
       -6.43643644        0.53031172        0.00148035        0.52880994        0.00002143
       -6.42642643        0.44692979        0.00065219        0.44626117        0.00001644
       -6.41641642        0.37803922        0.00047862        0.37754664        0.00001395
       -6.40640641        0.22600333        0.00031815        0.22567574        0.00000944
       -6.39639640        0.13681691        0.00044422        0.13636832        0.00000437
       -6.38638639        0.29422050        0.00102504        0.29318594        0.00000952
       -6.37637638        0.15275523        0.00098202        0.15176736        0.00000585
       -6.36636637        0.00709729        0.00000048        0.00709665        0.00000016
       -6.35635636        0.24208794        0.00000608        0.24207497        0.00000689
       -6.34634635        0.13847210        0.00000001        0.13846712        0.00000497
       -6.33633634        0.14740479        0.00000163        0.14739743        0.00000573
       -6.32632633        0.27287251        0.00000197        0.27286007        0.00001047
       -6.31631632        0.35646907        0.00000322        0.35645148        0.00001438
       -6.30630631        0.48226366        0.00000243        0.48224115        0.00002008
       -6.29629630        0.64201853       -0.00001261        0.64200392        0.00002723
       -6.28628629        0.87391584       -0.00002239        0.87390096        0.00003727
       -6.27627628        1.15388868       -0.00003690        1.15387620        0.00004938
       -6.26626627        0.67615727       -0.00007782        0.67620879        0.00002630
       -6.25625626        0.40146560       -0.00005902        0.40150872        0.00001590
       -6.24624625        0.50995781       -0.00009727        0.51003467        0.00002041
       -6.23623624        0.66765522       -0.00017694        0.66780533        0.00002684
       -6.22622623        0.61746870       -0.00025249        0.61769411        0.00002709
       -6.21621622        1.20796779       -0.00012604        1.20805353        0.00004030
       -6.20620621        0.07453803       -0.00000000        0.07453605        0.00000198
       -6.19619620        0.10887606       -0.00002835        0.10890093        0.00000347
       -6.18618619        0.13657490       -0.00002142        0.13659171        0.00000460
       -6.17617618        0.23582259        0.00038575        0.23542510        0.00001174
       -6.16616617        0.64515960        0.00024324        0.64489432        0.00002203
       -6.15615616        0.75779529        0.00025869        0.75751295        0.00002365
       -6.14614615        0.91843787        0.00025639        0.91815339        0.00002809
       -6.13613614        1.14772511        0.00022000        1.14747010        0.00003501
       -6.12612613        1.24323391        0.00006132        1.24313492        0.00003767
       -6.11611612        1.42909060        0.00003355        1.42901377        0.00004328
       -6.10610611        1.60244372       -0.00004367        1.60243951        0.00004788
       -6.09609610        1.01556272        0.00139434        1.01413905        0.00002934
       -6.08608609        0.77341595       -0.00002673        0.77342022        0.00002246
       -6.07607608        0.80402692       -0.00002268        0.80402659        0.00002302
       -6.06606607        0.73750853       -0.00002837        0.73751719        0.00001971
       -6.05605606        1.01833068       -0.00006128        1.01836678        0.00002517
       -6.04604605        1.20995113        0.00000492        1.20991756        0.00002865
       -6.03603604        1.80036564        0.00013292        1.80019126        0.00004147
       -6.02602603        2.07361978        0.00025776        2.07331474        0.00004728
       -6.01601602        2.26840399        0.00051389        2.26783777        0.00005233
       -6.00600601        1.62557903        0.00077313        1.62476875        0.00003715
       -5.99599600        0.76135833        0.00105172        0.76028970        0.00001692
       -5.98598599        0.37107360        0.00088046        0.37018530        0.00000784
       -5.97597598        0.40657501        0.00062231        0.40594460        0.00000810
       -5.96596597        0.53143591        0.00045573        0.53097015        0.00001002
       -5.95595596        0.70067865        0.00035170        0.70031411        0.00001284
       -5.94594595        0.88310431        0.00022044        0.88286748        0.00001639
       -5.93593594        1.59055300        0.00008551        1.59043765        0.00002984
       -5.92592593        0.63049982        0.00009240        0.63039617        0.00001126
       -5.91591592        0.26165589        0.00006223        0.26158976        0.00000391
       -5.90590591        0.85633215        0.00124884        0.85507266        0.00001065
       -5.89589590        0.48284400        0.00015719        0.48267866        0.00000814
       -5.88588589        1.63781357        0.00069893        1.63708715        0.00002749
       -5.87587588        1.95469421        0.00121644        1.95344336        0.00003441
       -5.86586587        2.93903981        0.00215467        2.93683295        0.00005219
       -5.85585586        4.68298506        0.00102695        4.68187228        0.00008583
       -5.84584585        3.69018365        0.00002350        3.69009271        0.00006743
       -5.83583584        3.30996835        0.00001851        3.30989133        0.00005851
       -5.82582583        2.55345004        0.00001500        2.55339113        0.00004390
       -5.81581582        1.42062869        0.00001297        1.42059211        0.00002361
       -5.80580581        0.81821326        0.00195168        0.81625231        0.00000928
       -5.79579580        2.80549015        0.00149433        2.80395848        0.00003733
       -5.78578579        2.41778731        0.00246676        2.41528268        0.00003786
       -5.77577578        0.84907041        0.00162333        0.84743612        0.00001096
       -5.76576577        0.32766869        0.00197735        0.32568868        0.00000265
       -5.75575576        0.27055008        0.00046740        0.27007975        0.00000292
       -5.74574575        0.49904827        0.00027200        0.49877044        0.00000583
       -5.73573574        0.72821424        0.00013102        0.72807446        0.00000877
       -5.72572573        0.95783605        0.00004068        0.95778363        0.00001174
       -5.71571572        1.18791370        0.00000099        1.18789796        0.00001475
