#  aims_uuid : 282258B3-0A00-4C8B-ABE0-40F779DADCD2                                
#  angular momentum projected density of states for species Se as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
      -10.00000000       17.19331600        0.38674230       16.35973313        0.38971870        0.05712187
       -9.98998999       17.41728271        0.38549884       16.60258876        0.37129766        0.05789746
       -9.97997998       17.65688507        0.38167113       16.86903855        0.34728387        0.05889151
       -9.96996997       12.05235474        0.26520403       11.50102665        0.24550549        0.04061856
       -9.95995996       11.74106694        0.25351069       11.22346780        0.22416727        0.03992118
       -9.94994995        7.55360739        0.16378577        7.20302510        0.16137383        0.02542270
       -9.93993994        7.51375509        0.16144987        7.17445038        0.15252690        0.02532795
       -9.92992993        7.53073189        0.16066065        7.19993998        0.14471757        0.02541369
       -9.91991992        8.45764380        0.18209131        8.10285835        0.14419839        0.02849575
       -9.90990991        9.47178489        0.20492125        9.08843704        0.14651944        0.03190715
       -9.89989990       10.47120943        0.22662758       10.05821088        0.15105913        0.03531185
       -9.88988989       11.45591741        0.24721027       11.01217986        0.15781744        0.03870983
       -9.87987988       12.42590884        0.26666934       11.95034400        0.16679438        0.04210112
       -9.86986987       13.38118372        0.28500479       12.87270329        0.17798995        0.04548569
       -9.85985986       19.53983912        0.38626313       18.79396122        0.29070129        0.06891348
       -9.84984985       25.11670142        0.47576955       24.15143389        0.39923104        0.09026694
       -9.83983984       28.92518580        0.53863939       27.80082909        0.48048975        0.10522757
       -9.82982983       32.69684146        0.59942165       31.41061924        0.56642737        0.12037321
       -9.81981982       36.43166841        0.65811634       34.98080434        0.65704389        0.13570384
       -9.80980981       24.38338154        0.39373986       23.36764440        0.52403691        0.09796036
       -9.79979980       27.42055485        0.43899081       26.26350360        0.60657658        0.11148387
       -9.78978979       20.49794724        0.33404508       19.62169261        0.45867839        0.08353117
       -9.77977978       19.97243514        0.32238667       19.11896563        0.44918074        0.08190210
       -9.76976977       21.02487026        0.40145261       20.04342639        0.49163149        0.08835976
       -9.75975976       14.80159851        0.33591052       14.04243223        0.36041764        0.06283812
       -9.74974975        8.68638931        0.20018540        8.24986610        0.20044205        0.03589576
       -9.73973974        4.52874817        0.06979598        4.36588437        0.07644618        0.01662165
       -9.72972973       45.58226346        1.46461418       42.49885636        1.40817108        0.21062184
       -9.71971972       18.51714319        0.53768870       17.38024992        0.51747536        0.08172921
       -9.70970971       16.19987636        0.45098975       15.25069628        0.42819473        0.06999560
       -9.69969970       13.83165283        0.36919578       13.05821917        0.34565751        0.05858038
       -9.68968969       11.41247263        0.29230677       10.80281859        0.26986371        0.04748355
       -9.67967968        8.94233574        0.22032274        8.48449456        0.20081333        0.03670511
       -9.66966967        6.42124217        0.15324367        6.10324706        0.13850637        0.02624507
       -9.65965966        4.42228068        0.10134553        4.21158256        0.09131658        0.01803601
       -9.64964965        2.45819068        0.05626677        2.33974734        0.05178622        0.01039035
       -9.63963964        1.17777786        0.02974050        1.11287222        0.02952940        0.00563575
       -9.62962963        1.11778056        0.02725045        1.05751731        0.02763767        0.00537514
       -9.61961962       12.78746720        0.27700304       12.27023563        0.19724449        0.04298403
       -9.60960961       12.37268103        0.26408096       11.87259922        0.19399411        0.04200675
       -9.59959960       12.45817201        0.26151040       11.95468113        0.19908961        0.04289086
       -9.58958959       12.54487187        0.25901682       12.03817931        0.20394921        0.04372654
       -9.57957958       12.63278063        0.25660021       12.12309375        0.20857289        0.04451377
       -9.56956957       12.72189828        0.25426058       12.20942446        0.21296067        0.04525257
       -9.55955956       12.81222483        0.25199793       12.29717143        0.21711253        0.04594293
       -9.54954955       12.90376026        0.24981226       12.38633467        0.22102849        0.04658485
       -9.53953954       12.99650459        0.24770356       12.47691417        0.22470854        0.04717833
       -9.52952953       13.09045782        0.24567183       12.56890993        0.22815268        0.04772337
