#  aims_uuid : ABE7C604-ADB4-4A9A-A398-281BE701A176                                
#  angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.00000000        1.07243252        0.08277086        0.90677244        0.07520296        0.00748075        0.00020552
       -9.98998999        1.32013172        0.11447443        1.10766273        0.08803472        0.00967330        0.00028653
       -9.97997998        1.30366528        0.11366809        1.10355571        0.07663287        0.00933103        0.00047758
       -9.96996997        1.01842022        0.06872215        0.88393302        0.05870631        0.00652910        0.00052963
       -9.95995996        1.22794510        0.08264244        1.05770828        0.07951601        0.00778847        0.00028991
       -9.94994995        2.54235070        0.17036209        2.24998957        0.10697443        0.01318127        0.00184335
       -9.93993994        0.30034792        0.02026598        0.26394908        0.01430054        0.00157742        0.00025491
       -9.92992993        0.52852877        0.03859901        0.46200110        0.02477456        0.00275239        0.00040172
       -9.91991992        0.77010767        0.06220303        0.66645087        0.03687881        0.00410597        0.00046899
       -9.90990991        1.07280550        0.09543841        0.91707998        0.05384981        0.00597431        0.00046299
       -9.89989990        1.61777482        0.15129151        1.36930145        0.08706903        0.00961051        0.00050232
       -9.88988989        1.73500031        0.15557725        1.47510778        0.09359614        0.01006522        0.00065393
       -9.87987988        1.52802791        0.13041781        1.30291122        0.08522633        0.00877852        0.00069404
       -9.86986987        1.02444665        0.08103652        0.87630576        0.06084735        0.00581329        0.00044373
       -9.85985986        3.04558157        0.25227118        2.59701296        0.17793509        0.01719006        0.00117228
       -9.84984985        4.54314237        0.37532113        3.88371470        0.25468256        0.02676246        0.00266152
       -9.83983984        2.68823961        0.19665392        2.34122312        0.13410955        0.01437587        0.00187715
       -9.82982983        1.58011996        0.13790511        1.35855290        0.07395044        0.00843988        0.00127163
       -9.81981982        1.97751998        0.16514463        1.68819253        0.10849557        0.01341106        0.00227619
       -9.80980981        1.58064219        0.12643976        1.34452086        0.09557044        0.01205650        0.00205462
       -9.79979980        1.34594987        0.12015771        1.13867622        0.07546781        0.01001330        0.00163482
       -9.78978979        0.77433701        0.07181850        0.65921884        0.03782938        0.00478054        0.00068976
       -9.77977978        1.65983515        0.14102316        1.42382866        0.08508682        0.00888504        0.00101147
       -9.76976977        1.34449990        0.12503090        1.14650135        0.06532194        0.00700385        0.00064186
       -9.75975976        0.88266305        0.08870029        0.74966246        0.03924350        0.00457665        0.00048015
       -9.74974975        1.52140013        0.08798525        1.37777191        0.04774827        0.00609110        0.00180360
       -9.73973974        1.70243349        0.12167243        1.50781824        0.06315264        0.00807482        0.00171536
       -9.72972973        1.57109737        0.12120392        1.36719390        0.07154536        0.00954816        0.00160604
       -9.71971972        1.54495202        0.13269255        1.31311537        0.08568072        0.01185975        0.00160363
       -9.70970971        1.22746162        0.11659301        1.03748790        0.06382316        0.00865536        0.00090219
       -9.69969970        1.07934354        0.10188442        0.91578709        0.05443752        0.00673124        0.00050326
       -9.68968969        0.61177128        0.05657021        0.52123639        0.02999594        0.00366883        0.00029992
       -9.67967968        0.41740720        0.03963806        0.35530069        0.01972192        0.00252764        0.00021889
       -9.66966967        0.42055135        0.04157362        0.35758417        0.01869123        0.00248915        0.00021319
       -9.65965966        0.73517656        0.06424187        0.62469403        0.03954175        0.00592801        0.00077091
       -9.64964965        0.82278369        0.07051829        0.70281017        0.04205601        0.00649363        0.00090560
       -9.63963964        0.71395350        0.05834329        0.61532472        0.03417229        0.00531835        0.00079484
       -9.62962963        0.63619033        0.04589112        0.55433135        0.03033771        0.00481611        0.00081405
       -9.61961962        0.56538382        0.03492256        0.49896472        0.02641316        0.00426832        0.00081507
       -9.60960961        0.50153396        0.02543761        0.44922482        0.02239865        0.00367496        0.00079791
       -9.59959960        0.44464075        0.01743628        0.40511167        0.01829419        0.00303605        0.00076256
       -9.58958959        0.65293893        0.03800729        0.58852659        0.02182809        0.00374737        0.00082958
       -9.57957958        0.58499526        0.02604312        0.53871904        0.01657165        0.00285001        0.00081144
       -9.56956957        1.54345327        0.03508511        1.45897863        0.04052802        0.00627802        0.00258349
       -9.55955956        0.20794521        0.01248332        0.18634432        0.00752570        0.00133053        0.00026134
       -9.54954955        0.20919227        0.01142916        0.18726795        0.00867693        0.00152294        0.00029529
       -9.53953954        0.30624048        0.01427301        0.27713783        0.01216328        0.00221877        0.00044760
       -9.52952953        0.40433420        0.02114222        0.36340774        0.01617687        0.00307720        0.00053017
       -9.51951952        0.50347342        0.03203682        0.44607766        0.02071772        0.00409823        0.00054299
       -9.50950951        0.60365814        0.04695679        0.52514760        0.02578580        0.00528188        0.00048607
       -9.49949950        0.37147634        0.02310086        0.32310329        0.02084782        0.00391558        0.00050879
       -9.48948949        0.35737181        0.02194613        0.30850447        0.02225219        0.00413748        0.00053155
       -9.47947948        0.34293640        0.02022068        0.29423925        0.02357484        0.00433718        0.00056444
