#  aims_uuid : 64350EFF-2CD9-4BA4-AF23-B5CB3EE2F0A3                                
#  angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.375158 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -4.62484179        0.25983521        0.01120689        0.24078550        0.00700910        0.00067573        0.00015800
       -4.61483178        0.32093770        0.01784458        0.28790075        0.01367599        0.00133070        0.00018568
       -4.60482177        0.20376270        0.00823111        0.18693508        0.00755450        0.00087404        0.00016797
       -4.59481176        0.21924797        0.00747122        0.20230694        0.00821634        0.00104190        0.00021156
       -4.58480175        0.23968431        0.00658904        0.22306312        0.00859384        0.00118083        0.00025748
       -4.57479174        0.26507174        0.00558456        0.24920363        0.00868700        0.00129084        0.00030571
       -4.56478173        0.40412841        0.01890828        0.36283988        0.01920851        0.00263699        0.00053476
       -4.55477172        0.50251513        0.01967923        0.45455538        0.02422431        0.00338019        0.00067603
       -4.54476171        0.61031972        0.01933180        0.55789770        0.02822927        0.00402631        0.00083464
       -4.53475170        0.31140997        0.01752234        0.26525797        0.02500717        0.00313374        0.00048875
       -4.52474169        0.38790748        0.01655413        0.33879183        0.02831901        0.00362031        0.00062221
       -4.51473168        0.46887177        0.01458983        0.41856819        0.03090434        0.00403872        0.00077068
       -4.50472167        0.55430286        0.01162946        0.50458705        0.03276319        0.00438898        0.00093418
       -4.49471166        0.17513768        0.00711798        0.14409673        0.02095081        0.00270536        0.00026680
       -4.48470165        1.33931056        0.08129553        1.12942300        0.11244207        0.01455025        0.00159971
       -4.47469164        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -4.46468163        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -4.45467162        0.08424331        0.00901013        0.06511354        0.00900199        0.00097766        0.00013998
       -4.44466161        0.30707064        0.02091524        0.24683268        0.03469199        0.00405381        0.00057693
       -4.43465160        0.41786297        0.02538666        0.31675166        0.06659948        0.00817984        0.00094532
       -4.42464159        0.30333588        0.01597606        0.26106475        0.02298727        0.00282196        0.00048582
       -4.41463158        0.31866707        0.01628746        0.27803014        0.02120035        0.00265678        0.00049235
       -4.40462157        0.33256760        0.01662376        0.29326182        0.01966279        0.00252498        0.00049424
       -4.39461156        0.47520422        0.02824889        0.41447437        0.02809695        0.00384654        0.00053746
       -4.38460155        0.50621485        0.02932665        0.44428013        0.02813038        0.00391969        0.00055800
       -4.37459154        0.53467165        0.03006872        0.47188337        0.02815615        0.00398535        0.00057807
       -4.36458153        0.56057464        0.03047510        0.49728408        0.02817425        0.00404354        0.00059766
       -4.35457152        0.58392379        0.03054579        0.52048227        0.02818469        0.00409425        0.00061678
       -4.34456151        0.62164586        0.03152778        0.55595668        0.02921639        0.00427512        0.00066989
       -4.33455150        0.46139959        0.01577669        0.42473502        0.01792775        0.00251410        0.00044602
       -4.32454149        0.42333833        0.01156366        0.39405701        0.01521564        0.00206699        0.00043502
       -4.31453148        0.36933792        0.00785455        0.34667842        0.01272132        0.00164467        0.00043896
       -4.30452147        0.29939835        0.00464938        0.28259922        0.01044478        0.00124714        0.00045782
       -4.29451146        0.57337842        0.02054924        0.53207988        0.01756841        0.00239058        0.00079030
       -4.28450145        0.35599403        0.03455118        0.30654408        0.01235080        0.00233800        0.00020998
       -4.27449144        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -4.26448143        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -4.25447142        0.07056403        0.00140064        0.06442826        0.00404051        0.00047126        0.00022336
       -4.24446141        0.19428049        0.00942107        0.16863093        0.01404334        0.00173804        0.00044711
       -4.23445140        0.36419936        0.02497278        0.30557556        0.02929881        0.00376281        0.00058940
       -4.22444139        0.60946369        0.05056671        0.49978061        0.05166854        0.00679196        0.00065587
       -4.21443138        0.83425239        0.07321375        0.67298935        0.07735187        0.00999290        0.00070452
       -4.20442137        0.30753795        0.02039745        0.26982844        0.01484661        0.00222154        0.00024393
       -4.19441136        0.35591906        0.02106025        0.31569794        0.01641311        0.00244921        0.00029855
       -4.18440135        0.40337591        0.02135155        0.36083776        0.01812808        0.00270299        0.00035552
       -4.17439134        0.44990852        0.02127136        0.40524791        0.01999153        0.00298289        0.00041483
       -4.16438133        0.49551688        0.02081967        0.44892838        0.02200344        0.00328891        0.00047648
       -4.15437132        0.55165448        0.02017832        0.50118372        0.02589863        0.00383813        0.00055568
       -4.14436131        0.50531944        0.02038857        0.45095512        0.02933967        0.00412690        0.00050917
       -4.13435130        0.59050591        0.02322941        0.52319739        0.03844511        0.00501544        0.00061857
       -4.12434129        0.64690617        0.02916827        0.56068839        0.05045271        0.00591545        0.00068135
       -4.11433128        1.21284970        0.05073984        1.09762864        0.05535908        0.00737262        0.00174953
       -4.10432127        1.70707300        0.03165687        1.60024829        0.06494718        0.00813795        0.00208271
       -4.09431126        0.36539712        0.00853088        0.33232925        0.02097214        0.00308852        0.00047634
       -4.08430125        0.22583518        0.00294873        0.21238986        0.00925985        0.00091088        0.00032585
       -4.07429124        1.02991828        0.02035780        0.92075753        0.07789177        0.00967743        0.00123374
       -4.06428123        0.65251313        0.02310241        0.57053780        0.05093204        0.00697633        0.00096454
       -4.05427122        0.52069070        0.02081868        0.45733267        0.03666024        0.00521662        0.00066248
       -4.04426121        1.32629372        0.03096835        1.21373550        0.07229029        0.00756255        0.00173703
