#  aims_uuid : 26590A03-8ECB-48DB-AAF9-C350649CAC7C                                
#  angular momentum projected density of states for species Se as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
      -10.00000000        1.04178264        0.01773235        0.98740631        0.03310170        0.00354227
       -9.99000000        0.54124736        0.01140612        0.50370537        0.02430526        0.00183061
       -9.98000000        1.40417005        0.04418005        1.28821315        0.06692155        0.00485530
       -9.97000000        0.34708505        0.00637019        0.32132871        0.01786460        0.00152155
       -9.96000000        1.38122629        0.02196819        1.32484878        0.03008047        0.00432884
       -9.95000000        1.40876808        0.02245646        1.35435240        0.02808851        0.00387070
       -9.94000000        0.68015914        0.00735776        0.64319096        0.02790150        0.00170892
       -9.93000000        0.69235551        0.00495595        0.66876544        0.01713208        0.00150203
       -9.92000000        0.63542873        0.00622715        0.61155144        0.01581238        0.00183775
       -9.91000000        0.37825712        0.00478745        0.36198258        0.01002079        0.00146630
       -9.90000000        0.52887642        0.00606360        0.50858052        0.01246824        0.00176406
       -9.89000000        0.76663126        0.00734196        0.74840894        0.00887395        0.00200642
       -9.88000000        0.67413690        0.00587597        0.65845560        0.00827418        0.00153115
       -9.87000000        1.17257922        0.01628763        1.14070939        0.01240602        0.00317617
       -9.86000000        0.48580455        0.00837017        0.46280181        0.01315816        0.00147441
       -9.85000000        0.36946735        0.00971973        0.34685001        0.01135602        0.00154159
       -9.84000000        0.25595117        0.00758050        0.23960303        0.00762716        0.00114048
       -9.83000000        0.24971267        0.00600389        0.23704088        0.00537291        0.00129499
       -9.82000000        0.46820289        0.00863947        0.44485180        0.01283787        0.00187376
       -9.81000000        0.73998769        0.00918060        0.71735952        0.01127145        0.00217613
       -9.80000000        1.36554270        0.01421365        1.32885223        0.01926077        0.00321606
       -9.79000000        0.66781934        0.00820867        0.64929867        0.00889986        0.00141214
       -9.78000000        0.59589861        0.00797881        0.57674209        0.01004983        0.00112788
       -9.77000000        0.55470286        0.00775950        0.53522031        0.01083588        0.00088718
       -9.76000000        0.75278614        0.01305287        0.72464208        0.01364216        0.00144904
       -9.75000000        0.64240777        0.01265438        0.61558947        0.01276683        0.00139709
       -9.74000000        0.84147895        0.01285392        0.81182882        0.01480594        0.00199026
       -9.73000000        0.56274754        0.01369946        0.53561077        0.01175551        0.00168181
       -9.72000000        0.56807202        0.01308381        0.54427066        0.00893245        0.00178511
       -9.71000000        0.58943743        0.01202384        0.56757244        0.00801176        0.00182939
       -9.70000000        0.61088270        0.01015444        0.59228382        0.00717311        0.00127134
       -9.69000000        0.56338890        0.00772079        0.54862387        0.00595496        0.00108928
       -9.68000000        0.47997744        0.00536878        0.46884201        0.00487414        0.00089251
       -9.67000000        0.31335093        0.00483737        0.30377889        0.00411489        0.00061978
       -9.66000000        0.33039855        0.00595749        0.31953442        0.00419053        0.00071611
       -9.65000000        0.43637708        0.00761805        0.42263245        0.00516383        0.00096275
       -9.64000000        0.65061400        0.01683848        0.62321004        0.00865718        0.00190831
       -9.63000000        0.59496311        0.01700120        0.56858138        0.00770996        0.00167057
       -9.62000000        0.53876235        0.01687983        0.51332056        0.00709556        0.00146640
       -9.61000000        0.50291790        0.01961514        0.47447390        0.00735421        0.00147465
       -9.60000000        0.30218801        0.02902462        0.26428334        0.00741001        0.00147004
       -9.59000000        0.24569153        0.02030451        0.21827141        0.00581684        0.00129877
       -9.58000000        0.22805904        0.01622613        0.20455884        0.00576482        0.00150924
       -9.57000000        0.24297826        0.01217012        0.22225957        0.00699288        0.00155569
       -9.56000000        0.17882390        0.01422994        0.15873853        0.00498780        0.00086763
       -9.55000000        0.84575336        0.03318735        0.79291956        0.01628235        0.00336409
       -9.54000000        0.70275046        0.02143227        0.66994065        0.00823668        0.00314086
       -9.53000000        0.23315923        0.00435217        0.22475505        0.00310915        0.00094287
       -9.52000000        0.05208830        0.00038642        0.05085615        0.00064796        0.00019776
       -9.51000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.50000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.49000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.48000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.47000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.46000000        0.35095961        0.00777009        0.33930092        0.00241050        0.00147810
       -9.45000000        0.40527384        0.01218086        0.38582501        0.00536672        0.00190125
       -9.44000000        0.46652621        0.01320727        0.44390238        0.00740233        0.00201423
       -9.43000000        0.45546955        0.01243569        0.43423463        0.00707326        0.00172597
       -9.42000000        0.40315741        0.01224719        0.38366429        0.00587816        0.00136777
       -9.41000000        0.34535071        0.01215754        0.32728526        0.00482637        0.00108153
       -9.40000000        0.28446684        0.01177251        0.26787213        0.00396882        0.00085338
       -9.39000000        0.07865217        0.00137511        0.07539942        0.00156930        0.00030835
       -9.38000000        0.13428212        0.00330972        0.12731279        0.00305528        0.00060432
       -9.37000000        0.22832528        0.00669418        0.21579738        0.00491614        0.00091757
       -9.36000000        0.47158779        0.00907150        0.45268733        0.00843064        0.00139831
       -9.35000000        0.41055341        0.00846685        0.39240619        0.00838464        0.00129573
       -9.34000000        0.36365065        0.00787871        0.34620576        0.00836373        0.00120245
       -9.33000000        0.31900989        0.00716926        0.30256632        0.00817395        0.00110036
       -9.32000000        0.27663113        0.00633851        0.26148786        0.00781530        0.00098945
       -9.31000000        0.23651436        0.00538646        0.22297039        0.00728779        0.00086972
       -9.30000000        0.19865960        0.00431310        0.18701389        0.00659142        0.00074119
       -9.29000000        0.23041559        0.00754963        0.21279507        0.00895732        0.00111356
       -9.28000000        0.23600997        0.01166935        0.21304020        0.00987545        0.00142497
       -9.27000000        0.22515038        0.01213703        0.20348116        0.00796716        0.00156502
       -9.26000000        0.39229301        0.01111036        0.36103571        0.01792621        0.00222073
       -9.25000000        0.46182761        0.01285132        0.42295789        0.02348500        0.00253341
       -9.24000000        0.24167308        0.00600727        0.22381584        0.01056266        0.00128731
       -9.23000000        2.39133703        0.15878480        2.11728854        0.10435003        0.01091367
       -9.22000000        0.47966816        0.02248918        0.41921597        0.03455749        0.00340552
       -9.21000000        0.74914420        0.03516685        0.66724465        0.04131693        0.00541577
       -9.20000000        1.01068033        0.05632349        0.90608704        0.04263601        0.00563379
       -9.19000000        7.43094193        0.51559725        6.61354634        0.26718854        0.03460979
       -9.18000000        0.51642050        0.04100344        0.45563200        0.01790842        0.00187664
       -9.17000000        2.74325652        0.27331712        2.39026040        0.07029317        0.00938583
       -9.16000000        2.54230534        0.19832757        2.25151080        0.07964135        0.01282562
       -9.15000000        4.31601757        0.41032247        3.78144867        0.10755146        0.01669497
       -9.14000000        1.41326234        0.08531149        1.26092274        0.05888319        0.00814492
       -9.13000000        2.05813771        0.16376961        1.80197001        0.08152620        0.01087190
       -9.12000000        0.72046972        0.04454108        0.61726373        0.05096414        0.00770077
       -9.11000000        0.87733824        0.06403454        0.76021715        0.04672151        0.00636503
       -9.10000000        0.93715082        0.06437704        0.82423672        0.04355946        0.00497760
       -9.09000000        1.44519501        0.11352174        1.25965613        0.06490754        0.00710960
       -9.08000000        5.32002428        0.43196742        4.66431098        0.19897653        0.02476935
       -9.07000000        2.06015574        0.15680766        1.77288248        0.11831142        0.01215418
