#  aims_uuid : 8EBCBA7B-3EF1-44B7-A15D-B3D68FF0703D                                
#  angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.00000000        0.29706953        0.02200595        0.25093513        0.02153557        0.00242675        0.00016613
       -9.98998999        0.67686503        0.06431005        0.57139406        0.03669162        0.00431898        0.00015031
       -9.97997998        1.34838714        0.12440863        1.13802816        0.07655124        0.00902197        0.00037713
       -9.96996997        1.06418091        0.06788888        0.90578556        0.08023214        0.00919603        0.00107831
       -9.95995996        0.88377891        0.07403708        0.75536842        0.04817184        0.00558378        0.00061779
       -9.94994995        1.13707561        0.10532917        0.96475685        0.05967936        0.00683842        0.00047181
       -9.93993994        2.19603285        0.16777533        1.93219037        0.08465188        0.01025997        0.00115529
       -9.92992993        2.01137101        0.17461923        1.73829970        0.08812968        0.00959843        0.00072396
       -9.91991992        0.77110716        0.03340772        0.70824089        0.02658541        0.00246847        0.00040468
       -9.90990991        1.54323211        0.07816709        1.36583606        0.08861441        0.00955798        0.00105657
       -9.89989990        0.39743698        0.03598664        0.33730537        0.02186280        0.00211194        0.00017022
       -9.88988989        1.27718956        0.11377288        1.08328527        0.07208418        0.00738188        0.00066535
       -9.87987988        0.64160342        0.04949811        0.55079068        0.03722471        0.00374646        0.00034347
       -9.86986987        2.07921030        0.19568855        1.75968300        0.11060368        0.01219719        0.00103787
       -9.85985986        2.25751435        0.19628554        1.92686440        0.12159707        0.01178111        0.00098623
       -9.84984985        2.77227111        0.24548178        2.35021123        0.15938324        0.01583822        0.00135663
       -9.83983984        2.33039019        0.20965093        1.98226240        0.12486368        0.01258048        0.00103271
       -9.82982983        3.10740225        0.29799354        2.63596254        0.15568571        0.01647161        0.00128884
       -9.81981982        1.50022664        0.11838056        1.30030526        0.07111142        0.00919532        0.00123407
       -9.80980981        0.96753193        0.09781310        0.82498377        0.03895732        0.00512267        0.00065506
       -9.79979980        2.46465530        0.24288892        2.09759495        0.10858018        0.01395415        0.00163709
       -9.78978979        1.81692155        0.18096695        1.54607418        0.08013990        0.00846425        0.00127628
       -9.77977978        0.11752471        0.00295621        0.10432682        0.00904065        0.00103163        0.00016940
       -9.76976977        1.73603518        0.16932455        1.49165753        0.06528838        0.00866060        0.00110413
       -9.75975976        0.77129226        0.05736386        0.66974708        0.03901998        0.00433008        0.00083125
       -9.74974975        1.86377151        0.18969510        1.59074495        0.07289159        0.00903659        0.00140328
       -9.73973974        0.40177982        0.04154361        0.34386998        0.01444602        0.00166703        0.00025318
