#  aims_uuid : 8EBCBA7B-3EF1-44B7-A15D-B3D68FF0703D                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.059264 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -4.94073582        0.52805893        0.00591623        0.04845278        0.46958033        0.00319721        0.00091237
       -4.93072581        0.59143276        0.01663274        0.07029179        0.49872579        0.00448143        0.00130100
       -4.92071580        1.31941082        0.03534203        0.15890900        1.11265293        0.00967434        0.00283252
       -4.91070579        1.70794356        0.02390588        0.27298213        1.39654760        0.01187772        0.00263023
       -4.90069578        0.78430919        0.01955106        0.10984874        0.64651753        0.00725245        0.00113941
       -4.89068577        0.91389006        0.03262027        0.13269034        0.73794089        0.00870581        0.00193275
       -4.88067576        1.39000671        0.03636532        0.20504966        1.11769784        0.02805817        0.00283571
       -4.87066575        1.32964682        0.05189715        0.29027278        0.96310589        0.02152542        0.00284559
       -4.86065574        0.59671682        0.02867195        0.10061920        0.45672698        0.00978516        0.00091353
       -4.85064573        2.21405301        0.09690440        0.52716364        1.56062685        0.02497627        0.00438185
       -4.84063572        0.40293871        0.02631876        0.07072772        0.30152433        0.00361594        0.00075195
       -4.83062571        1.37573574        0.10815914        0.29359244        0.95699293        0.01406920        0.00292203
       -4.82061570        0.66518041        0.03171049        0.11545621        0.50860785        0.00819164        0.00121423
       -4.81060569        1.91026094        0.14217780        0.30898799        1.42823767        0.02637722        0.00448026
       -4.80059568        1.87076463        0.16015148        0.37849091        1.30870961        0.01973000        0.00368264
       -4.79058567        2.37109049        0.21869276        0.51731726        1.60744604        0.02319142        0.00444300
       -4.78057566        1.71526384        0.12717662        0.37004151        1.19536346        0.01946847        0.00321378
       -4.77056565        2.30690712        0.09298192        0.29312592        1.89015874        0.02715550        0.00348504
       -4.76055564        1.36735206        0.17425768        0.19093694        0.98199059        0.01824159        0.00192526
       -4.75054563        0.73531126        0.20183374        0.09162275        0.42853567        0.01197191        0.00134720
       -4.74053562        1.93665643        0.27641434        0.34771045        1.27933754        0.02933751        0.00385660
       -4.73052561        1.45625533        0.33641015        0.28085460        0.82089645        0.01565176        0.00244236
       -4.72051560        0.16298434        0.02729304        0.03268672        0.10142199        0.00126004        0.00032254
       -4.71050559        1.43243920        0.24145327        0.26123343        0.89831343        0.02826280        0.00317628
       -4.70049558        0.76950375        0.08951051        0.09585655        0.56793147        0.01488687        0.00131835
       -4.69048557        1.30755150        0.10618650        0.21343167        0.95641752        0.02830575        0.00321006
       -4.68047556        0.24820767        0.04762009        0.05171906        0.14237448        0.00588558        0.00060845
       -4.67046555        3.15255739        0.47463171        0.35978267        2.25529987        0.05844527        0.00439787
       -4.66045554        0.28083437        0.06899695        0.04768995        0.15798873        0.00560104        0.00055769
       -4.65044553        1.24133573        0.13441410        0.12486425        0.95214746        0.02731158        0.00259835
       -4.64043552        1.65067964        0.17267053        0.20183568        1.24825718        0.02509589        0.00282036
       -4.63042551        1.22990975        0.13124368        0.17180576        0.90152821        0.02263785        0.00269425
       -4.62041550        0.72602148        0.09818673        0.08518720        0.52550793        0.01538212        0.00175750
       -4.61040549        1.97809964        0.17912414        0.13571828        1.62192378        0.03666249        0.00467095
       -4.60039548        0.10428503        0.00871216        0.01199005        0.08048156        0.00273477        0.00036650
       -4.59038547        0.75043185        0.03226495        0.10599101        0.59595350        0.01412345        0.00209894
       -4.58037546        0.95819221        0.06876494        0.14598947        0.71995731        0.02118319        0.00229730
       -4.57036545        0.37086210        0.05027596        0.07320301        0.23935713        0.00705940        0.00096661
       -4.56035544        0.20425525        0.02655382        0.03125158        0.14278113        0.00313447        0.00053426
       -4.55034543        0.15586349        0.02264031        0.01952138        0.11122778        0.00208499        0.00038903
       -4.54033542        0.09582450        0.01770120        0.00922444        0.06746983        0.00121120        0.00021782
       -4.53032541        0.29235525        0.03352035        0.01349964        0.23850545        0.00637628        0.00045354
       -4.52031540        0.39445791        0.03273815        0.02203040        0.32927840        0.00980147        0.00060949
       -4.51030539        0.90106127        0.08285489        0.06847746        0.72964403        0.01824965        0.00183523
       -4.50029538        0.96566573        0.05212597        0.08898064        0.80073228        0.02194099        0.00188585
