#  aims_uuid : B60B4F5F-6210-4AEA-A664-E2BA80CDCCC5                                
#  angular momentum projected density of states for species Se as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
      -10.00000000        0.14385582        0.00722051        0.12601694        0.00936230        0.00125607
       -9.98998999        0.47323815        0.01717215        0.44138996        0.01138794        0.00328811
       -9.97997998        0.15990995        0.00602974        0.14928821        0.00355322        0.00103878
       -9.96996997        0.17052520        0.00565666        0.16045053        0.00342825        0.00098976
       -9.95995996        0.26387559        0.00809208        0.24899448        0.00534731        0.00144172
       -9.94994995        0.27466163        0.00815537        0.25985022        0.00526008        0.00139596
       -9.93993994        0.28578880        0.00828582        0.27096620        0.00517732        0.00135946
       -9.92992993        0.29725710        0.00848344        0.28234240        0.00509903        0.00133223
       -9.91991992        0.30906653        0.00874823        0.29397882        0.00502522        0.00131426
       -9.90990991        0.32121709        0.00908019        0.30587548        0.00495588        0.00130555
       -9.89989990        0.33370877        0.00947931        0.31803236        0.00489101        0.00130610
       -9.88988989        0.08647385        0.00347585        0.08001179        0.00246277        0.00052345
       -9.87987988        0.08259176        0.00318427        0.07650193        0.00239314        0.00051242
       -9.86986987        0.07851402        0.00290568        0.07279730        0.00231263        0.00049842
       -9.85985986        0.07424063        0.00264008        0.06889788        0.00222123        0.00048144
       -9.84984985        0.08823169        0.00262247        0.08235647        0.00270308        0.00054967
       -9.83983984        0.10529071        0.00294469        0.09834016        0.00335502        0.00065084
       -9.82982983        0.12318191        0.00359527        0.11470264        0.00411001        0.00077399
       -9.81981982        0.25007245        0.01492480        0.21978348        0.01344235        0.00192182
       -9.80980981        0.30994780        0.01851862        0.27086628        0.01811561        0.00244729
       -9.79979980        0.37691807        0.02382752        0.32735230        0.02276080        0.00297745
       -9.78978979        0.29355098        0.02580173        0.24365724        0.02176018        0.00233183
       -9.77977978        0.36622968        0.03270527        0.30407600        0.02672880        0.00271960
       -9.76976977        0.40474772        0.03558497        0.33794392        0.02838844        0.00283039
       -9.75975976        0.42694114        0.03586458        0.35954537        0.02869006        0.00284113
       -9.74974975        0.20837299        0.01059965        0.18330619        0.01314388        0.00132326
       -9.73973974        0.25115386        0.01178586        0.22457391        0.01336540        0.00142869
       -9.72972973        0.20647264        0.00844291        0.18779548        0.00921038        0.00102387
       -9.71971972        0.58737825        0.01105217        0.55155966        0.02228450        0.00248192
       -9.70970971        0.54433993        0.00991332        0.51399133        0.01796692        0.00246835
       -9.69969970        0.46966468        0.00891332        0.44402494        0.01468283        0.00204359
       -9.68968969        0.37274474        0.00774990        0.35212891        0.01126995        0.00159598
       -9.67967968        0.25358011        0.00642306        0.23830322        0.00772830        0.00112552
       -9.66966967        0.11351145        0.00495470        0.10384952        0.00407256        0.00063468
       -9.65965966        0.10961851        0.00491143        0.10028806        0.00381259        0.00060644
       -9.64964965        0.28584736        0.00938246        0.26421612        0.01081294        0.00143584
       -9.63963964        0.43545602        0.01858902        0.39352547        0.02089629        0.00244525
       -9.62962963        0.58209139        0.03359048        0.50977209        0.03500947        0.00371934
       -9.61961962        0.51629152        0.02490722        0.46756891        0.02144327        0.00237212
       -9.60960961        0.82559641        0.04253348        0.75382524        0.02644244        0.00279526
       -9.59959960        0.59660560        0.02626832        0.55289572        0.01560455        0.00183702
       -9.58958959        0.65129671        0.01872238        0.61725696        0.01358580        0.00173158
       -9.57957958        2.62734181        0.19005960        2.26173216        0.16108900        0.01446106
       -9.56956957        0.59478615        0.03588576        0.52441479        0.03134554        0.00314006
       -9.55955956        0.44049373        0.02303650        0.39037448        0.02448204        0.00260070
       -9.54954955        0.35399062        0.01697397        0.31408919        0.02061170        0.00231576
       -9.53953954        0.16089633        0.01108369        0.13904262        0.00972685        0.00104318
       -9.52952953        0.45542298        0.03391154        0.39741964        0.02142082        0.00267099
       -9.51951952        0.60575841        0.05287269        0.52516178        0.02463933        0.00308462
       -9.50950951        1.73808775        0.18793845        1.49567280        0.04832103        0.00615547
       -9.49949950        1.50572527        0.17123911        1.28241547        0.04641888        0.00565181
       -9.48948949        0.23855845        0.02644904        0.20162605        0.00926376        0.00121960
       -9.47947948        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.46946947        0.26111325        0.00269616        0.23768089        0.01859803        0.00213817
       -9.45945946        1.08747860        0.01406446        1.03035564        0.03787747        0.00518103
       -9.44944945        0.96092314        0.05758749        0.85508727        0.04223790        0.00601049
       -9.43943944        1.20085243        0.09985615        1.03293566        0.06048762        0.00757300
       -9.42942943        1.02076026        0.08590586        0.88034825        0.04867356        0.00583258
       -9.41941942        2.72211589        0.26415557        2.33515658        0.10835144        0.01445229
       -9.40940941        0.90051986        0.06671256        0.80462008        0.02560181        0.00358541
       -9.39939940        0.82101617        0.05114964        0.74290122        0.02377820        0.00318712
       -9.38938939        0.73772438        0.04238531        0.66738149        0.02485630        0.00310128
       -9.37937938        1.39396490        0.08451020        1.23944082        0.06192477        0.00808911
       -9.36936937        2.05534464        0.19848359        1.76054292        0.08342786        0.01289027
       -9.35935936        0.03468834        0.00290238        0.03014991        0.00147144        0.00016461
       -9.34934935        4.34603116        0.46198335        3.74226915        0.12177302        0.02000563
       -9.33933934        1.72967893        0.17873707        1.48565007        0.05829967        0.00699212
       -9.32932933        3.89766052        0.43151044        3.32804825        0.12249289        0.01560894
       -9.31931932        1.67107343        0.11044014        1.46997132        0.08180574        0.00885623
       -9.30930931        1.12861809        0.07620323        0.96904944        0.07569447        0.00767094
       -9.29929930        2.14326382        0.19982350        1.82015547        0.11147710        0.01180775
       -9.28928929        0.61401075        0.04839400        0.51554293        0.04507203        0.00500179
       -9.27927928        1.62588531        0.09830706        1.41163269        0.10337681        0.01256875
       -9.26926927        0.88363892        0.06745451        0.74492938        0.06432486        0.00693017
       -9.25925926        0.38864679        0.03244590        0.33442159        0.01856353        0.00321578
       -9.24924925        1.18155222        0.09702866        1.00447782        0.07019708        0.00984866
       -9.23923924        0.74005856        0.06235878        0.62528892        0.04632834        0.00608252
       -9.22922923        1.27152369        0.10162297        1.10602979        0.05645713        0.00741380
       -9.21921922        3.21890904        0.15387568        2.94450921        0.10678332        0.01374083
       -9.20920921        0.51352211        0.03065054        0.45467944        0.02552810        0.00266403
       -9.19919920        0.47489051        0.03043509        0.42116896        0.02100765        0.00227881
       -9.18918919        0.45767369        0.03748475        0.39607061        0.02148239        0.00263594
       -9.17917918        0.73701257        0.07243944        0.62050722        0.03899105        0.00507486
       -9.16916917        0.19720170        0.00925475        0.17497105        0.01166647        0.00130942
       -9.15915916        0.29629402        0.00900603        0.27680378        0.00907105        0.00141316
       -9.14914915        1.38341102        0.09701958        1.22666275        0.05086572        0.00886298
       -9.13913914        0.61026184        0.02359851        0.55461680        0.02799540        0.00405112
       -9.12912913        0.38343565        0.01511685        0.35618121        0.01034086        0.00179674
       -9.11911912        0.36146126        0.01907032        0.32234511        0.01712982        0.00291602
       -9.10910911        0.74862369        0.04760432        0.65576865        0.03859325        0.00665746
       -9.09909910        0.40686520        0.02936210        0.35361095        0.02037373        0.00351843
       -9.08908909        0.40461246        0.03191355        0.34758361        0.02142809        0.00368720
       -9.07907908        0.39704151        0.03401946        0.33667297        0.02249642        0.00385266
       -9.06906907        0.18168214        0.01149819        0.15847795        0.01007647        0.00162953
       -9.05905906        0.17862489        0.01108380        0.15613365        0.00984135        0.00156609
       -9.04904905        0.17507723        0.01046479        0.15350585        0.00960615        0.00150044
       -9.03903904        0.17103916        0.00964114        0.15059455        0.00937087        0.00143259
       -9.02902903        0.16651067        0.00861287        0.14739975        0.00913552        0.00136252
       -9.01901902        0.16149177        0.00737997        0.14392146        0.00890009        0.00129025
       -9.00900901        0.11897716        0.00436454        0.10713036        0.00655113        0.00093113
       -8.99899900        2.83270933        0.17511366        2.57655164        0.06757460        0.01346943
       -8.98898899        0.93468161        0.10571604        0.78841925        0.03323766        0.00730865
       -8.97897898        0.20504659        0.00441746        0.19544132        0.00442577        0.00076203
       -8.96896897        0.26782469        0.00558024        0.25501875        0.00608040        0.00114530
       -8.95895896        0.31733092        0.00631742        0.30194107        0.00748596        0.00158646
       -8.94894895        0.35356526        0.00662900        0.33620830        0.00864244        0.00208552
       -8.93893894        0.37652773        0.00651497        0.35782044        0.00954985        0.00264247
       -8.92892893        0.28173946        0.00580773        0.26482770        0.00905801        0.00204602
       -8.91891892        0.32274894        0.00897986        0.29992905        0.01148792        0.00235211
       -8.90890891        0.29694295        0.00988968        0.27323612        0.01160601        0.00221115
       -8.89889890        0.27126552        0.01045890        0.24747766        0.01128059        0.00204837
       -8.88888889        0.24571666        0.01068752        0.22265367        0.01051168        0.00186378
       -8.87887888        0.40070089        0.02916335        0.35440658        0.01428357        0.00284739
       -8.86886887        0.37246783        0.02628151        0.33143925        0.01224830        0.00249878
       -8.85885886        0.34556845        0.02375368        0.30946207        0.01016600        0.00218670
       -8.84884885        0.32790340        0.02187376        0.29516208        0.00888442        0.00198313
       -8.83883884        0.31700030        0.02026292        0.28653780        0.00834825        0.00185132
       -8.82882883        0.29728404        0.01757718        0.27005061        0.00795528        0.00170096
       -8.81881882        0.36842744        0.02070612        0.33225484        0.01306489        0.00240159
       -8.80880881        0.37262884        0.01926534        0.33729215        0.01360735        0.00246400
       -8.79879880        0.37909172        0.01811265        0.34443391        0.01402319        0.00252196
       -8.78878879        0.38781610        0.01724806        0.35368013        0.01431243        0.00257549
       -8.77877878        0.39880198        0.01667155        0.36503079        0.01447505        0.00262459
       -8.76876877        0.41204935        0.01638314        0.37848591        0.01451106        0.00266924
       -8.75875876        0.25583369        0.01346659        0.22924004        0.01130230        0.00182475
       -8.74874875        0.26549281        0.01363583        0.23844734        0.01153230        0.00187733
       -8.73873874        0.27669533        0.01391263        0.24911525        0.01173689        0.00193056
       -8.72872873        0.27309275        0.01413364        0.24545247        0.01161585        0.00189079
       -8.71871872        0.24292805        0.01353871        0.21677045        0.01092797        0.00169092
       -8.70870871        0.29078894        0.01507779        0.26104256        0.01287165        0.00179695
       -8.69869870        0.39568491        0.01984295        0.36003622        0.01390277        0.00190297
       -8.68868869        0.56227020        0.03399566        0.50990176        0.01594463        0.00242815
       -8.67867868        0.46108133        0.02922563        0.41684630        0.01294028        0.00206913
       -8.66866867        0.51639106        0.03211349        0.46862153        0.01340441        0.00225162
       -8.65865866        0.60665703        0.03065106        0.55525226        0.01788078        0.00287293
       -8.64864865        0.48139779        0.01949995        0.43935489        0.01969551        0.00284744
       -8.63863864        0.59228478        0.02277712        0.53470841        0.03109847        0.00370078
       -8.62862863        0.84329888        0.03389519        0.75015840        0.05362784        0.00561745
       -8.61861862        1.31238994        0.04544302        1.15880197        0.09908798        0.00905697
       -8.60860861        0.80498430        0.03329972        0.72226742        0.04391399        0.00550317
       -8.59859860        0.77933713        0.02410495        0.70915819        0.04118694        0.00488705
       -8.58858859        1.15177338        0.03745484        1.07129704        0.03590263        0.00711887
       -8.57857858        0.31590801        0.01034458        0.28917835        0.01447768        0.00190739
       -8.56856857        0.41456177        0.00642557        0.37871841        0.02672881        0.00268898
       -8.55855856        1.89235031        0.03082857        1.77541032        0.07532926        0.01078216
       -8.54854855        1.08794808        0.04319218        0.95055979        0.08389019        0.01030591
       -8.53853854        0.60572263        0.02013733        0.53460865        0.04642344        0.00455321
       -8.52852853        0.13950969        0.00231607        0.12461610        0.01160446        0.00097306
       -8.51851852        0.04529515        0.00064774        0.04087463        0.00345406        0.00031872
       -8.50850851        2.90569941        0.00662277        2.78449435        0.10807281        0.00650947
       -8.49849850        2.33109884        0.00902996        2.20965819        0.10841053        0.00400017
       -8.48848849        1.07193303        0.00827236        1.02488813        0.03492076        0.00385179
       -8.47847848        0.63274111        0.00458828        0.60340994        0.02263539        0.00210750
       -8.46846847        0.62281662        0.00455330        0.59330248        0.02282752        0.00213332
       -8.45845846        0.66918823        0.00508435        0.63569774        0.02614381        0.00226233
       -8.44844845        0.68656957        0.00578453        0.65107168        0.02725907        0.00245430
       -8.43843844        0.67496065        0.00665384        0.63942430        0.02617330        0.00270921
       -8.42842843        2.05168952        0.02902558        1.93193896        0.07974685        0.01097814
       -8.41841842        1.53108794        0.03458252        1.43164057        0.05565991        0.00920494
       -8.40840841        1.05283160        0.02538178        0.98381340        0.03695956        0.00667686
       -8.39839840        0.90657581        0.01513408        0.84915873        0.03650065        0.00578234
       -8.38838839        2.28316546        0.02525928        2.17112869        0.07479363        0.01198386
       -8.37837838        1.49377170        0.01073352        1.41188981        0.06088403        0.01026435
       -8.36836837        1.25711765        0.01081704        1.18865274        0.04797955        0.00966832
