#  aims_uuid : EA26DAF2-9E47-4B56-AE5D-DBE246750A47                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.00000000        0.55128017        0.02495544        0.16162433        0.36032257        0.00406651        0.00031132
       -9.99000000        1.41863566        0.05509972        0.19868821        1.15322655        0.01108481        0.00053637
       -9.98000000        1.06512208        0.05182968        0.11638319        0.89103764        0.00544071        0.00043086
       -9.97000000        0.07962023        0.00215421        0.01231679        0.06472960        0.00033693        0.00008270
       -9.96000000        0.48129080        0.00873779        0.10543960        0.36334816        0.00361837        0.00014688
       -9.95000000        3.02136488        0.09171843        0.63276919        2.27890554        0.01669078        0.00128094
       -9.94000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.93000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.92000000        0.02758113        0.00052758        0.00355340        0.02333034        0.00016339        0.00000642
       -9.91000000        0.61920217        0.02379067        0.08446988        0.50703920        0.00372794        0.00017448
       -9.90000000        1.02493314        0.03619775        0.14644823        0.83599357        0.00598464        0.00030895
       -9.89000000        1.33392736        0.03345387        0.18901036        1.10335361        0.00766670        0.00044283
       -9.88000000        1.00517076        0.02909807        0.13809651        0.83246992        0.00517381        0.00033245
       -9.87000000        0.36996653        0.01024161        0.04694945        0.31022294        0.00241531        0.00013721
       -9.86000000        0.29833239        0.01243018        0.03932768        0.24412934        0.00228562        0.00015957
       -9.85000000        0.03920319        0.00316890        0.00494191        0.03064242        0.00041533        0.00003462
       -9.84000000        0.77584616        0.02464162        0.12971046        0.61450785        0.00669800        0.00028823
       -9.83000000        1.43542886        0.02513031        0.25716514        1.14318506        0.00953505        0.00041330
       -9.82000000        0.46480442        0.00927960        0.04420085        0.40595486        0.00518913        0.00017998
       -9.81000000        0.41486029        0.00781769        0.05587718        0.34687518        0.00414904        0.00014120
       -9.80000000        0.75195404        0.01570049        0.11858301        0.61024342        0.00719001        0.00023711
       -9.79000000        0.97937731        0.02613618        0.20614816        0.73742682        0.00936997        0.00029618
       -9.78000000        0.37144740        0.01274115        0.07335423        0.28182121        0.00333869        0.00019211
       -9.77000000        1.32838015        0.09221544        0.16368025        1.05961813        0.01193388        0.00093245
       -9.76000000        0.56396068        0.04109979        0.05772111        0.45952710        0.00516437        0.00044830
       -9.75000000        0.38591320        0.03296856        0.03915316        0.30961142        0.00387173        0.00030833
       -9.74000000        0.50993788        0.04183935        0.05358967        0.40801074        0.00624532        0.00025280
       -9.73000000        0.92001500        0.08167640        0.12156689        0.70384142        0.01228978        0.00064051
       -9.72000000        0.26449029        0.02055146        0.03268042        0.20762573        0.00344766        0.00018501
       -9.71000000        0.12534000        0.01254456        0.02001412        0.09094021        0.00175567        0.00008544
       -9.70000000        0.14963383        0.01318855        0.02600239        0.10824046        0.00211035        0.00009208
       -9.69000000        0.17444340        0.01344156        0.03214943        0.12626147        0.00249291        0.00009803
       -9.68000000        0.19976869        0.01330359        0.03845524        0.14500323        0.00290336        0.00010327
       -9.67000000        0.22560971        0.01277463        0.04491981        0.16446576        0.00334170        0.00010781
       -9.66000000        0.25196646        0.01185469        0.05154316        0.18464904        0.00380792        0.00011165
       -9.65000000        0.27883894        0.01054377        0.05832527        0.20555308        0.00430202        0.00011480
       -9.64000000        0.15148028        0.00427617        0.02773473        0.11682799        0.00256850        0.00007289
       -9.63000000        0.18888564        0.00401388        0.03292777        0.14761985        0.00421994        0.00010419
       -9.62000000        0.09566255        0.00272566        0.01756713        0.07152071        0.00377763        0.00007143
       -9.61000000        0.03304083        0.00141670        0.00667849        0.02247805        0.00243013        0.00003747
       -9.60000000        0.12783922        0.00080745        0.02691791        0.09544512        0.00459443        0.00007430
       -9.59000000        0.25851787        0.00338694        0.04518552        0.20180145        0.00799485        0.00014910
       -9.58000000        0.22590957        0.00332286        0.03470805        0.18144990        0.00629943        0.00012934
       -9.57000000        0.17130388        0.00317640        0.02851789        0.13413205        0.00538459        0.00009295
       -9.56000000        0.17964438        0.00388816        0.02992256        0.13977238        0.00596896        0.00009232
       -9.55000000        0.21210731        0.00495934        0.03260347        0.16751603        0.00692364        0.00010483
       -9.54000000        0.11358589        0.00325975        0.01861566        0.08810058        0.00355579        0.00005412
       -9.53000000        0.10737844        0.00398389        0.01919169        0.08107982        0.00307051        0.00005253
       -9.52000000        0.00402390        0.00002217        0.00034716        0.00360448        0.00004773        0.00000237
       -9.51000000        0.03854399        0.00036961        0.00325044        0.03438132        0.00051931        0.00002331
       -9.50000000        0.07296551        0.00099812        0.00601109        0.06480993        0.00110103        0.00004534
       -9.49000000        0.10728849        0.00190772        0.00862909        0.09489033        0.00179290        0.00006846
       -9.48000000        0.14151291        0.00309841        0.01110444        0.12462250        0.00259490        0.00009267
       -9.47000000        1.28833719        0.04749494        0.12098178        1.09736867        0.02163799        0.00085381
