#  aims_uuid : 10051BE0-D859-4862-AC20-420E23622864                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.399670 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -4.60033015        0.90942504        0.00564355        0.07152050        0.82650694        0.00412827        0.00162578
       -4.59032014        0.95391975        0.01011543        0.09331058        0.84396769        0.00476029        0.00176577
       -4.58031013        1.37868557        0.01096339        0.11738529        1.23995830        0.00798795        0.00239064
       -4.57030012        0.93754471        0.00736280        0.10300167        0.81187234        0.01410742        0.00120047
       -4.56029011        2.28382300        0.01450484        0.26902641        1.96352563        0.03413051        0.00263562
       -4.55028010        1.22411434        0.00770697        0.09520152        1.10859867        0.01157072        0.00103645
       -4.54027009        0.21695331        0.01135542        0.04984397        0.15105518        0.00426740        0.00043133
       -4.53026008        0.40316856        0.02113479        0.09847215        0.27405558        0.00870036        0.00080568
       -4.52025007        0.63417536        0.03513522        0.15130419        0.43532474        0.01106701        0.00134420
       -4.51024006        1.66451446        0.09898392        0.37466116        1.16910120        0.01795869        0.00380949
       -4.50023005        1.55938079        0.08551519        0.32325662        1.13233871        0.01476756        0.00350271
       -4.49022004        1.50179395        0.11714296        0.37616887        0.98989960        0.01485690        0.00372562
       -4.48021003        1.17224324        0.16848639        0.24592199        0.74398197        0.01143336        0.00241954
       -4.47020002        1.08420728        0.07996838        0.21243683        0.77758474        0.01222621        0.00199112
       -4.46019001        2.23663803        0.11813344        0.37813299        1.71159539        0.02486847        0.00390774
       -4.45018000        4.15972960        0.47370214        0.78572289        2.84541988        0.04614486        0.00873984
       -4.44016999        2.01740882        0.22339120        0.39559821        1.36318218        0.03085513        0.00438210
       -4.43015998        3.15456915        0.50874505        0.65916376        1.92018876        0.06011356        0.00635803
       -4.42014997        1.68206340        0.46349221        0.28442200        0.90917983        0.02113809        0.00383127
       -4.41013996        1.40448660        0.34626385        0.26839369        0.77163233        0.01466017        0.00353655
       -4.40012995        5.08805028        1.32362662        0.94740446        2.73167862        0.07433765        0.01100293
       -4.39011994        1.06780609        0.18106312        0.25087555        0.61461180        0.01936209        0.00189352
       -4.38010993        0.95110917        0.13431404        0.21333340        0.58420283        0.01749066        0.00176825
       -4.37009992        0.44865481        0.08311650        0.10134008        0.25478682        0.00851126        0.00090015
       -4.36008991        0.44555886        0.08832254        0.10567937        0.24183298        0.00876822        0.00095574
       -4.35007990        2.09324374        0.30152916        0.44990676        1.28707536        0.05109472        0.00363774
       -4.34006989        1.26964067        0.15186725        0.20694225        0.87964750        0.02910806        0.00207561
       -4.33005988        1.20324533        0.17520529        0.17957417        0.82377425        0.02236920        0.00232241
       -4.32004987        1.63544071        0.29998845        0.24940546        1.05960427        0.02241156        0.00403097
       -4.31003986        0.89385756        0.11476430        0.11909394        0.64341837        0.01457887        0.00200208
       -4.30002985        0.86980496        0.08192982        0.10363832        0.66604577        0.01660769        0.00158335
       -4.29001984        0.94150018        0.07713644        0.10784541        0.73482912        0.02017279        0.00151643
       -4.28000983        0.29200657        0.03188056        0.03859641        0.21498204        0.00596644        0.00058112
       -4.26999982        0.27045928        0.03166310        0.03904654        0.19328344        0.00589824        0.00056796
       -4.25998981        0.74380706        0.12545285        0.07433827        0.53168009        0.01059485        0.00174101
       -4.24997980        1.17062451        0.19638827        0.18147406        0.76421296        0.02589204        0.00265717
       -4.23996979        0.69535402        0.10651075        0.07298652        0.50221517        0.01210282        0.00153876
       -4.22995978        0.66727295        0.09453958        0.06178028        0.49792194        0.01161732        0.00141382
       -4.21994977        0.62754262        0.08123867        0.05196656        0.48188618        0.01119126        0.00125995
       -4.20993976        0.57616303        0.06660800        0.04354537        0.45410789        0.01082465        0.00107713
       -4.19992975        0.51313419        0.05064758        0.03651671        0.41458706        0.01051748        0.00086537
       -4.18991974        0.62920101        0.05070213        0.04935524        0.51208901        0.01611256        0.00094208
       -4.17990973        0.55927196        0.02674646        0.04123245        0.47531708        0.01534499        0.00063097
       -4.16989972        0.41332446        0.01528210        0.03111158        0.35516065        0.01132255        0.00044757
       -4.15988971        0.21612861        0.01499239        0.01254186        0.18409000        0.00416437        0.00033998
       -4.14987970        0.25896729        0.01981885        0.01896439        0.21363433        0.00609383        0.00045590
       -4.13986969        0.32215361        0.02511219        0.02770385        0.26085794        0.00785316        0.00062647
       -4.12985968        0.39583310        0.03086398        0.03742461        0.31769974        0.00900064        0.00084413
       -4.11984967        0.48000577        0.03707421        0.04812669        0.38415975        0.00953628        0.00110885
       -4.10983966        0.57467163        0.04374288        0.05981008        0.46023795        0.00946007        0.00142064
       -4.09982965        0.46302581        0.04954911        0.03215176        0.37403719        0.00612347        0.00116428
       -4.08981964        0.49415186        0.05617473        0.03071919        0.40034286        0.00563776        0.00127732
       -4.07980963        0.52590936        0.06289540        0.02884502        0.42754003        0.00524288        0.00138604
       -4.06979962        0.55829832        0.06971112        0.02652925        0.45562869        0.00493882        0.00149044
       -4.05978961        0.62530280        0.07658294        0.04316012        0.49883570        0.00502083        0.00170320
       -4.04977960        0.24157251       -0.00019055        0.08332047        0.15252742        0.00536286        0.00055231
       -4.03976959        0.49533628       -0.00024816        0.08199108        0.39654605        0.01632055        0.00072676
       -4.02975958        0.21513293       -0.00028148        0.03746919        0.17119887        0.00641173        0.00033462
       -4.01974957        0.22229709       -0.00032083        0.02954916        0.18585492        0.00690515        0.00030870
