#  aims_uuid : 6A93FA1A-43B8-4545-A992-DF38DA6C2ADF                                
#  angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.00000000        3.07815674        0.28182900        2.60778095        0.17029779        0.01741938        0.00082962
       -9.98998999        3.88104190        0.49761215        3.21912219        0.14736347        0.01646859        0.00047550
       -9.97997998        1.53825381        0.19110704        1.27578501        0.06438923        0.00667678        0.00029575
       -9.96996997        0.99429779        0.11878582        0.82024956        0.05014382        0.00481738        0.00030122
       -9.95995996        0.66441538        0.07225200        0.55094293        0.03721413        0.00366587        0.00034045
       -9.94994995        1.22087394        0.06111087        1.08544384        0.06729918        0.00601204        0.00100802
       -9.93993994        0.81663077        0.03505980        0.72151944        0.05446764        0.00485890        0.00072498
       -9.92992993        0.62912572        0.02885234        0.55896272        0.03712913        0.00358175        0.00059979
       -9.91991992        0.46132234        0.02970217        0.39823840        0.02972567        0.00312762        0.00052848
       -9.90990991        0.40383025        0.02874718        0.34594481        0.02589727        0.00280018        0.00044081
       -9.89989990        0.40183175        0.03105494        0.34520356        0.02250502        0.00251975        0.00054849
       -9.88988989        0.70973610        0.04542669        0.59176390        0.06437946        0.00746789        0.00069816
       -9.87987988        0.70829104        0.03179923        0.60641392        0.06287741        0.00627131        0.00092917
       -9.86986987        0.23196849        0.01017688        0.20462325        0.01510806        0.00176574        0.00029457
       -9.85985986        0.24459587        0.00950573        0.22016438        0.01303753        0.00160032        0.00028792
       -9.84984985        0.26076102        0.00914844        0.23919289        0.01077515        0.00136974        0.00027479
       -9.83983984        0.52057301        0.02504526        0.46515437        0.02698888        0.00283450        0.00055001
       -9.82982983        0.60099809        0.02717893        0.54191534        0.02845118        0.00282384        0.00062880
       -9.81981982        0.88214447        0.04333665        0.79677497        0.03760421        0.00350700        0.00092164
       -9.80980981        0.81703757        0.04027947        0.73703327        0.03515841        0.00364190        0.00092453
       -9.79979980        0.55965799        0.02531101        0.50672350        0.02391287        0.00297531        0.00073529
       -9.78978979        0.31443304        0.01679551        0.27923037        0.01561261        0.00234986        0.00044471
       -9.77977978        0.35789111        0.01483841        0.32138641        0.01831623        0.00284060        0.00050946
       -9.76976977        0.47429811        0.01243733        0.43303895        0.02372960        0.00434391        0.00074832
       -9.75975976        0.52186024        0.01082999        0.47939603        0.02599461        0.00484931        0.00079029
       -9.74974975        0.27936255        0.00640084        0.25687326        0.01324369        0.00246844        0.00037632
       -9.73973974        0.18939846        0.00608785        0.17268840        0.00867623        0.00167336        0.00027263
