#  aims_uuid : 91429213-9EA9-4D67-AABC-0C201CD54787                                
#  angular momentum projected density of states for species Se as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
      -10.00000000        0.41488717        0.01221229        0.38968360        0.01121858        0.00177270
       -9.98998999        0.33384640        0.00993975        0.31231734        0.01005601        0.00153330
       -9.97997998        0.33364323        0.01027076        0.30777115        0.01365699        0.00194433
       -9.96996997        0.71884510        0.00926086        0.69079787        0.01544266        0.00334371
       -9.95995996        0.18099469        0.00356548        0.17022171        0.00610303        0.00110448
       -9.94994995        0.11165693        0.00234376        0.10598955        0.00268684        0.00063678
       -9.93993994        0.19341947        0.00339921        0.18474578        0.00440345        0.00087102
       -9.92992993        0.33317966        0.00565598        0.31932274        0.00694287        0.00125807
       -9.91991992        0.32191164        0.00615182        0.30683943        0.00765205        0.00126834
       -9.90990991        0.31631873        0.00668883        0.30011587        0.00823335        0.00128068
       -9.89989990        0.31640093        0.00726700        0.29915207        0.00868677        0.00129510
       -9.88988989        0.32215825        0.00788634        0.30394802        0.00901229        0.00131160
       -9.87987988        0.33359067        0.00854684        0.31450371        0.00920993        0.00133018
       -9.86986987        0.28197607        0.00795428        0.26506723        0.00779666        0.00115789
       -9.85985986        0.12843946        0.00188764        0.12255995        0.00342817        0.00056369
       -9.84984985        0.12212843        0.00189165        0.11666552        0.00303232        0.00053895
       -9.83983984        0.11515442        0.00187183        0.11010487        0.00266597        0.00051175
       -9.82982983        0.13565103        0.00235330        0.13006318        0.00266503        0.00056952
       -9.81981982        0.22043917        0.00547899        0.20859153        0.00512095        0.00124771
       -9.80980981        0.27211946        0.00695854        0.25699145        0.00666590        0.00150357
       -9.79979980        0.31470146        0.00842999        0.29623031        0.00828326        0.00175789
       -9.78978979        0.44258672        0.01492728        0.40988727        0.01493484        0.00283733
       -9.77977978        0.25034567        0.01184720        0.22210994        0.01441055        0.00197799
       -9.76976977        0.29063724        0.01396502        0.25692684        0.01757403        0.00217135
       -9.75975976        0.27206503        0.01484127        0.23916867        0.01611133        0.00194376
       -9.74974975        0.29197635        0.01545128        0.25798828        0.01661068        0.00192612
       -9.73973974        0.28714075        0.00878548        0.26180072        0.01488712        0.00166743
       -9.72972973        0.45097801        0.01327092        0.41774047        0.01759447        0.00237215
       -9.71971972        0.69662093        0.01823495        0.65617953        0.01873827        0.00346818
       -9.70970971        0.44542196        0.01119174        0.41892577        0.01280432        0.00250013
       -9.69969970        0.43933272        0.01080277        0.41476564        0.01134921        0.00241511
       -9.68968969        0.88412446        0.01651170        0.84432161        0.01926911        0.00402204
       -9.67967968        0.68945348        0.01617468        0.65763388        0.01295435        0.00269056
       -9.66966967        0.45149834        0.01308853        0.42884959        0.00793829        0.00162192
       -9.65965966        0.26676178        0.01021169        0.25117801        0.00447301        0.00089908
       -9.64964965        0.11238903        0.00673826        0.10337780        0.00190312        0.00036986
       -9.63963964        0.10010564        0.00666235        0.09138008        0.00173278        0.00033041
       -9.62962963        0.24142576        0.01182681        0.22393736        0.00476601        0.00089559
       -9.61961962        0.58482354        0.03214270        0.53313918        0.01721273        0.00232893
       -9.60960961        1.50201184        0.13850090        1.29610955        0.06117192        0.00622947
       -9.59959960        0.47052471        0.03727769        0.41013557        0.02113228        0.00197917
       -9.58958959        0.89064748        0.07626347        0.79421364        0.01781983        0.00235054
       -9.57957958        2.05774480        0.19985934        1.81453719        0.03809673        0.00525154
       -9.56956957        0.18845267        0.02111857        0.15977216        0.00660614        0.00095581
       -9.55955956        0.14629299        0.01716736        0.12332336        0.00507186        0.00073042
       -9.54954955        5.40523603        0.31261814        4.76348536        0.30258509        0.02654744
       -9.53953954        0.68781394        0.05136516        0.59971052        0.03356301        0.00317526
       -9.52952953        0.64677998        0.05420276        0.56364780        0.02618230        0.00274712
       -9.51951952        0.57215146        0.05304558        0.49777200        0.01907712        0.00225675
       -9.50950951        0.95714267        0.11475401        0.81399157        0.02515988        0.00323720
       -9.49949950        0.69805477        0.09487068        0.58327765        0.01763443        0.00227201
       -9.48948949        1.08637142        0.12585016        0.92554401        0.03053516        0.00444209
       -9.47947948        3.58531393        0.37102828        3.09843760        0.10079945        0.01504860
       -9.46946947        3.03647682        0.28064642        2.62222513        0.11894900        0.01465627
       -9.45945946        0.00038414        0.00002003        0.00034167        0.00001985        0.00000260
       -9.44944945        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.43943944        0.98067872        0.04651585        0.89000863        0.03964663        0.00450760
       -9.42942943        1.23982713        0.04514367        1.13833753        0.05034893        0.00599700
       -9.41941942        0.64136155        0.03023112        0.56135615        0.04529811        0.00447617
       -9.40940941        1.01851567        0.08846325        0.88651083        0.03877875        0.00476284
       -9.39939940        0.74646803        0.04361979        0.67046555        0.02936175        0.00302094
       -9.38938939        0.56624611        0.03162122        0.50515318        0.02675877        0.00271294
       -9.37937938        1.09980545        0.05263663        0.98424293        0.05666674        0.00625916
       -9.36936937        1.02615643        0.06061286        0.91619590        0.04299282        0.00635486
       -9.35935936        1.64236950        0.11062002        1.44956958        0.07117455        0.01100534
       -9.34934935        0.85584002        0.06002131        0.76167119        0.02934884        0.00479868
       -9.33933934        1.33812535        0.08613578        1.16896905        0.07380620        0.00921432
       -9.32932933        0.43395135        0.03108925        0.37570741        0.02378599        0.00336870
       -9.31931932        1.44055469        0.09580984        1.26177547        0.07145346        0.01151592
       -9.30930931        4.99123149        0.37194697        4.37558757        0.20839809        0.03529885
       -9.29929930        0.72212346        0.04449105        0.63897129        0.03311313        0.00554799
       -9.28928929        2.84355387        0.18924536        2.52354780        0.11191036        0.01885036
       -9.27927928        0.72242733        0.05799186        0.61709450        0.04153199        0.00580898
       -9.26926927        0.67804303        0.05988334        0.58052835        0.03212374        0.00550761
       -9.25925926        0.74395585        0.04229234        0.63167009        0.06165237        0.00834105
       -9.24924925        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.23923924        1.48208443        0.14314231        1.27129555        0.05782357        0.00982300
       -9.22922923        2.04945284        0.15195431        1.77992373        0.10554518        0.01202962
       -9.21921922        1.31877780        0.05370659        1.19976632        0.05907204        0.00623285
       -9.20920921        0.83994346        0.04903584        0.73241022        0.05221405        0.00628335
       -9.19919920        1.51205210        0.05529339        1.37429993        0.07354042        0.00891835
       -9.18918919        1.32836262        0.04260277        1.21580984        0.06065957        0.00929045
       -9.17917918        8.64800237        0.45089012        7.76076337        0.37525403        0.06109484
       -9.16916917        0.32153965        0.02822389        0.27518378        0.01581876        0.00231321
