#  aims_uuid : 0687F25D-6A84-437D-A5FB-832801E27E5C                                
#  angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.405225 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -4.59477479        0.07496685        0.00608088        0.06286963        0.00545720        0.00051907        0.00004007
       -4.58476478        0.16471987        0.01549505        0.13886704        0.00932543        0.00096055        0.00007180
       -4.57475477        0.59749878        0.05540530        0.50526800        0.03320229        0.00330977        0.00031343
       -4.56474476        1.38832013        0.14549236        1.17281347        0.06218733        0.00715879        0.00066819
       -4.55473475        1.98348999        0.20590295        1.67783262        0.08946522        0.00920569        0.00108350
       -4.54472474        3.45145078        0.37517767        2.93421457        0.12603115        0.01434067        0.00168673
       -4.53471473        1.70708096        0.16399801        1.44242659        0.08932235        0.01058209        0.00075193
       -4.52470472        3.69599099        0.36307936        3.16100189        0.15166147        0.01807773        0.00217053
       -4.51469471        1.42995334        0.10890010        1.22767355        0.08330372        0.00928458        0.00079139
       -4.50468470        2.94657126        0.24010310        2.54114671        0.14484546        0.01882120        0.00165478
       -4.49467469        2.13113725        0.14972244        1.86690734        0.10199253        0.01118534        0.00132960
       -4.48466468        2.34841641        0.18153980        2.02359691        0.12788553        0.01343608        0.00195809
       -4.47465467        1.05877192        0.09690494        0.88960347        0.06327202        0.00749448        0.00149700
       -4.46464466        1.55156547        0.13518068        1.31632498        0.08705297        0.01158793        0.00141891
       -4.45463465        3.66907151        0.30922287        3.15140549        0.18353629        0.02140678        0.00350006
       -4.44462464        0.77617193        0.04770055        0.68769852        0.03632549        0.00370163        0.00074574
       -4.43461463        0.93375910        0.05786402        0.82712914        0.04225952        0.00514626        0.00136015
       -4.42460462        0.89309446        0.07185131        0.76913473        0.04586469        0.00519954        0.00104420
       -4.41459461        3.29436306        0.33410448        2.83131741        0.11450389        0.01271131        0.00172598
       -4.40458460        1.98767424        0.19704578        1.70394022        0.07607527        0.00938555        0.00122741
       -4.39457459        0.91460500        0.07381792        0.79419863        0.04050663        0.00515530        0.00092652
       -4.38456458        0.91381797        0.06726933        0.78647291        0.05211441        0.00695233        0.00100899
