#  aims_uuid : 81C664F8-C69D-4889-A438-9C9481DB4C48                                
#  angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.00000000        1.54266831        0.13286057        1.31075665        0.08807161        0.01052439        0.00045509
       -9.98998999        0.56337732        0.04175414        0.48420072        0.03359266        0.00360895        0.00022085
       -9.97997998        0.28977085        0.02374212        0.24656592        0.01737760        0.00194726        0.00013795
       -9.96996997        1.91991822        0.16982844        1.62758985        0.10680528        0.01469290        0.00100175
       -9.95995996        0.55274151        0.04847603        0.46527364        0.03478676        0.00391009        0.00029499
       -9.94994995        0.81267985        0.07520886        0.69805934        0.03465771        0.00438478        0.00036915
       -9.93993994        4.55024304        0.24801512        4.12214877        0.15776592        0.01829329        0.00401995
       -9.92992993        2.96932193        0.23542303        2.50555695        0.20761518        0.01863774        0.00208902
       -9.91991992        0.34264273        0.02648044        0.29904725        0.01540489        0.00165996        0.00005019
       -9.90990991       10.07444956        0.85646982        8.57870778        0.58238836        0.05307901        0.00380458
       -9.89989990        1.03053054        0.09259853        0.86477537        0.06604817        0.00652516        0.00058331
       -9.88988989        1.98236427        0.16700468        1.72397558        0.08369199        0.00663545        0.00105658
       -9.87987988        3.50822685        0.27728839        3.04638339        0.16855092        0.01399550        0.00200865
       -9.86986987        0.30012034        0.02517185        0.25681352        0.01634248        0.00168782        0.00010467
       -9.85985986        1.73285652        0.15366166        1.48228132        0.08726403        0.00910383        0.00054567
       -9.84984985        1.35949552        0.10963834        1.15942557        0.08078581        0.00877281        0.00087299
       -9.83983984        1.39202521        0.12674972        1.18666413        0.07091503        0.00729285        0.00040348
       -9.82982983        3.66810715        0.34793386        3.08693473        0.21097620        0.02091151        0.00135084
       -9.81981982        1.73860304        0.14007489        1.50415923        0.08364070        0.00944121        0.00128701
       -9.80980981        1.81832701        0.13066243        1.58794433        0.09127204        0.00758077        0.00086744
       -9.79979980        2.08770217        0.18774340        1.79504680        0.09387466        0.00994516        0.00109215
       -9.78978979        0.21899428        0.02086646        0.17293535        0.02344343        0.00163238        0.00011666
       -9.77977978        1.79200052        0.13329284        1.57573468        0.07374294        0.00837707        0.00085299
       -9.76976977        0.32532940        0.01977982        0.28111436        0.01859194        0.00495402        0.00088925
       -9.75975976        2.12836763        0.22483041        1.80072667        0.09013502        0.01155918        0.00111634
       -9.74974975        0.58501790        0.04296899        0.50511267        0.03349850        0.00303175        0.00040599
       -9.73973974        1.13395699        0.06959302        0.99608679        0.05766435        0.00923277        0.00138005
       -9.72972973        0.87708327        0.05935734        0.76551948        0.04520070        0.00626896        0.00073679
       -9.71971972        2.67197392        0.16534509        2.36834065        0.12407445        0.01250003        0.00171370
       -9.70970971        0.92946818        0.06497732        0.81017488        0.04777291        0.00572515        0.00081791
       -9.69969970        0.97778236        0.05999321        0.86765440        0.04385679        0.00536994        0.00090801
       -9.68968969        1.30131800        0.10478460        1.12395602        0.06474151        0.00678211        0.00105376
       -9.67967968        2.51846659        0.22372173        2.14184824        0.13349482        0.01748455        0.00191724
       -9.66966967        2.33868482        0.16381245        2.03157883        0.12736706        0.01456832        0.00135815
       -9.65965966        1.19312510        0.08932535        1.03932730        0.05802385        0.00597886        0.00046974
       -9.64964965        1.37160827        0.10543331        1.18489549        0.07189084        0.00860287        0.00078576
       -9.63963964        0.68264922        0.04561872        0.59267968        0.03966363        0.00427547        0.00041173
       -9.62962963        0.12609959        0.01235307        0.10538631        0.00713744        0.00110748        0.00011529
       -9.61961962        0.94804453        0.06416045        0.83043067        0.04540733        0.00729993        0.00074615
       -9.60960961        0.76494897        0.04707484        0.67995321        0.03235890        0.00496979        0.00059223
       -9.59959960        0.68395349        0.05343464        0.59957089        0.02648380        0.00392196        0.00054220
       -9.58958959        0.37950351        0.02841453        0.33343185        0.01514742        0.00219199        0.00031772
