  95.94000     0.0068     0.9459     2.6805Mo
  78.96000     1.6858     1.9700     4.2987Se
  78.96000     1.6200     1.8686     0.9305Se
  95.94000    -1.6458     3.8418     2.6926Mo
  78.96000     0.1405     4.8731     4.2837Se
  78.96000    -0.0670     4.7534     0.9179Se
  95.94000    -3.3274     6.7210     2.6805Mo
  78.96000    -1.6009     7.6629     4.2987Se
  78.96000    -1.7216     7.6567     0.9305Se
  95.94000    -4.9800     9.5748     2.6583Mo
  78.96000    -3.2961    10.5286     4.3031Se
  78.96000    -3.3235    10.5444     0.9932Se
  95.94000    -6.6480    12.4638     2.6583Mo
  78.96000    -4.9800    13.4451     4.3031Se
  78.96000    -4.9800    13.4135     0.9932Se
  95.94000     3.3200     0.9918     2.6287Mo
  78.96000     4.9543     1.9700     4.2987Se
  78.96000     5.0200     1.8686     0.9305Se
  95.94000     1.6058     3.7678     2.5309Mo
  78.96000     3.3200     4.9487     1.3243Se
  95.94000    -0.0840     6.6948     2.5309Mo
  78.96000     1.7957     7.5889     1.3242Se
  95.94000    -1.6310     9.5673     2.6287Mo
  78.96000     0.0333    10.4935     4.2988Se
  78.96000    -0.0217    10.6011     0.9305Se
  95.94000    -3.3120    12.4638     2.6584Mo
  78.96000    -1.6710    13.4113     4.3488Se
  78.96000    -1.6517    13.4224     1.0008Se
  95.94000     6.6332     0.9459     2.6805Mo
  78.96000     8.2713     1.9278     4.3645Se
  78.96000     8.3239     1.9145     1.0456Se
  95.94000     5.0343     3.7678     2.5309Mo
  78.96000     6.4995     4.8731     4.2838Se
  78.96000     6.7070     4.7533     0.9179Se
  78.96000     4.8444     7.5889     1.3242Se
  95.94000     1.6301     9.6638     2.5309Mo
  78.96000     3.3200    10.3802     4.2838Se
  78.96000     3.3200    10.6198     0.9179Se
  95.94000    -0.0142    12.4596     2.6805Mo
  78.96000     1.6551    13.3873     4.3646Se
  78.96000     1.6699    13.4395     1.0456Se
  95.94000     9.9597     0.9582     2.7282Mo
  78.96000    11.6200     1.9169     4.4004Se
  78.96000    11.6200     1.9168     1.0690Se
  95.94000     8.2858     3.8418     2.6926Mo
  78.96000     9.9361     4.8114     4.3645Se
  78.96000     9.9740     4.7725     1.0456Se
  95.94000     6.7240     6.6947     2.5309Mo
  78.96000     8.2410     7.6629     4.2987Se
  78.96000     8.3616     7.6567     0.9305Se
  95.94000     5.0098     9.6638     2.5309Mo
  78.96000     6.6067    10.4935     4.2987Se
  78.96000     6.6617    10.6011     0.9305Se
  95.94000     3.3200    12.4429     2.6926Mo
  78.96000     4.9848    13.3873     4.3645Se
  78.96000     4.9700    13.4395     1.0456Se
  95.94000    13.2803     0.9582     2.7282Mo
  78.96000    14.9687     1.9278     4.3645Se
  78.96000    14.9161     1.9145     1.0456Se
  95.94000    11.6200     3.8340     2.7282Mo
  78.96000    13.3038     4.8114     4.3645Se
  78.96000    13.2660     4.7725     1.0456Se
  95.94000     9.9674     6.7209     2.6805Mo
  78.96000    11.6200     7.6799     4.3487Se
  78.96000    11.6200     7.6576     1.0008Se
  95.94000     8.2710     9.5673     2.6287Mo
  78.96000     9.9361    10.5286     4.3031Se
  78.96000     9.9635    10.5444     0.9932Se
  95.94000     6.6542    12.4596     2.6805Mo
  78.96000     8.3110    13.4113     4.3488Se
  78.96000     8.2917    13.4224     1.0008Se
