  95.94000    -0.0121     0.9543     2.6777Mo
  78.96000     1.6558     1.9207     4.3272Se
  78.96000     1.6430     1.8965     0.9923Se
  95.94000    -1.6663     3.8433     2.6869Mo
  78.96000     0.0199     4.8610     4.3307Se
  78.96000    -0.0097     4.7989     0.9985Se
  95.94000    -3.3177     6.7225     2.6933Mo
  78.96000    -1.6217     7.6745     4.3583Se
  78.96000    -1.6542     7.6490     0.9875Se
  95.94000    -4.9752     9.5805     2.6780Mo
  78.96000    -3.2973    10.5293     4.3304Se
  78.96000    -3.3039    10.5331     1.0191Se
  95.94000    -6.6409    12.4597     2.6793Mo
  78.96000    -4.9792    13.4185     4.3405Se
  78.96000    -4.9824    13.3972     1.0056Se
  95.94000     3.3151     0.9442     2.6572Mo
  78.96000     4.9638     1.9437     4.3042Se
  78.96000     4.9829     1.8275     0.9624Se
  95.94000     1.6352     3.8225     2.6464Mo
  78.96000     3.2912     4.9275     4.1469Se
  78.96000     3.3116     4.6393     0.8956Se
  95.94000    -0.0378     6.7322     2.6303Mo
  78.96000     2.0763     7.4269     1.6671Se
  95.94000    -1.6193     9.5606     2.6704Mo
  78.96000     0.0128    10.5056     4.3583Se
  78.96000     0.0186    10.5465     0.9874Se
  95.94000    -3.3145    12.4568     2.6780Mo
  78.96000    -1.6659    13.4196     4.3518Se
  78.96000    -1.6553    13.4023     1.0099Se
  95.94000     6.6405     0.9459     2.6699Mo
  78.96000     8.2767     1.9502     4.3298Se
  78.96000     8.2943     1.9092     0.9972Se
  95.94000     4.9326     3.7860     2.5488Mo
  78.96000     6.5566     4.8402     4.2167Se
  78.96000     6.6282     4.7988     0.9222Se
  78.96000     4.8481     7.6242     4.1466Se
  78.96000     5.1081     7.7510     0.8953Se
  95.94000     1.6208     9.6052     2.6302Mo
  78.96000     3.2702    10.4907     4.3307Se
  78.96000     3.3092    10.5475     0.9984Se
  95.94000    -0.0107    12.4504     2.6933Mo
  78.96000     1.6481    13.4255     4.3499Se
  78.96000     1.6515    13.4226     1.0278Se
  95.94000     9.9453     0.9689     2.6837Mo
  78.96000    11.6061     1.9249     4.3521Se
  78.96000    11.6116     1.9216     1.0223Se
  95.94000     8.2751     3.8480     2.6316Mo
  78.96000     9.9194     4.7955     4.3298Se
  78.96000     9.9638     4.8007     0.9972Se
  95.94000     6.6574     6.7737     2.5488Mo
  78.96000     8.2686     7.6678     4.3042Se
  78.96000     8.3788     7.7094     0.9623Se
  95.94000     4.9772     9.6110     2.6463Mo
  78.96000     6.6345    10.5440     4.3271Se
  78.96000     6.6490    10.5673     0.9922Se
  95.94000     3.3084    12.4599     2.6869Mo
  78.96000     4.9719    13.4154     4.3518Se
  78.96000     4.9643    13.4266     1.0193Se
  95.94000    13.2701     0.9641     2.6893Mo
  78.96000    14.9378     1.9249     4.3518Se
  78.96000    14.9244     1.9260     1.0193Se
  95.94000    11.6036     3.8412     2.6837Mo
  78.96000    13.2673     4.7984     4.3499Se
  78.96000    13.2715     4.7969     1.0278Se
  95.94000     9.9710     6.7146     2.6699Mo
  78.96000    11.6153     7.6713     4.3518Se
  78.96000    11.6357     7.6708     1.0099Se
  95.94000     8.3099     9.5953     2.6572Mo
  78.96000     9.9597    10.5412     4.3405Se
  78.96000     9.9765    10.5547     1.0056Se
  95.94000     6.6375    12.4717     2.6777Mo
  78.96000     8.2972    13.4192     4.3483Se
  78.96000     8.2962    13.4198     1.0115Se
