  95.94000    -0.0011     0.9578     2.6583Mo
  78.96000     1.6597     1.9167     4.3216Se
  78.96000     1.6600     1.9168     0.9951Se
  95.94000    -1.6600     3.8327     2.6607Mo
  78.96000    -0.0017     4.7906     4.3283Se
  78.96000    -0.0044     4.7946     0.9943Se
  95.94000    -3.3186     6.7076     2.6639Mo
  78.96000    -1.6600     7.6667     4.3314Se
  78.96000    -1.6600     7.6688     0.9989Se
  95.94000    -4.9804     9.5859     2.6639Mo
  78.96000    -3.3205    10.5427     4.3314Se
  78.96000    -3.3187    10.5416     0.9989Se
  95.94000    -6.6408    12.4597     2.6607Mo
  78.96000    -4.9820    13.4169     4.3283Se
  78.96000    -4.9800    13.4125     0.9943Se
  95.94000     3.3234     0.9528     2.6577Mo
  78.96000     4.9733     1.9173     4.3277Se
  78.96000     4.9749     1.8991     0.9771Se
  95.94000     1.6569     3.8394     2.6577Mo
  78.96000     3.3171     4.7860     4.3277Se
  78.96000     3.3021     4.7964     0.9771Se
  95.94000    -0.0014     6.7076     2.6639Mo
  78.96000     1.6663     7.6636     4.3253Se
  78.96000     1.6595     7.6675     1.0002Se
  95.94000    -1.6600     9.5840     2.6660Mo
  78.96000     0.0005    10.5427     4.3314Se
  78.96000    -0.0013    10.5416     0.9989Se
  95.94000    -3.3218    12.4586     2.6639Mo
  78.96000    -1.6600    13.4249     4.3253Se
  78.96000    -1.6600    13.4170     1.0002Se
  95.94000     6.6400     0.9678     2.6577Mo
  78.96000     8.3067     1.9173     4.3277Se
  78.96000     8.3051     1.8991     0.9771Se
  95.94000     4.9333     3.8067     2.6415Mo
  78.96000     6.6400     4.7920     4.2213Se
  78.96000     6.6400     4.7919     6.4753Se
  78.96000     6.6400     4.7920     1.0208Se
  95.94000     3.3282     6.7041     2.6577Mo
  78.96000     4.9838     7.6728     4.3277Se
  78.96000     4.9672     7.6805     0.9771Se
  95.94000     1.6604     9.5859     2.6639Mo
  78.96000     3.3204    10.5446     4.3283Se
  78.96000     3.3156    10.5449     0.9943Se
  95.94000     0.0018    12.4586     2.6639Mo
  78.96000     1.6620    13.4169     4.3283Se
  78.96000     1.6600    13.4125     0.9943Se
  95.94000     9.9566     0.9528     2.6577Mo
  78.96000    11.6203     1.9167     4.3216Se
  78.96000    11.6200     1.9168     0.9951Se
  95.94000     8.3467     3.8066     2.6416Mo
  78.96000     9.9629     4.7860     4.3277Se
  78.96000     9.9779     4.7964     0.9771Se
  95.94000     6.6400     6.7627     2.6416Mo
  78.96000     8.2962     7.6728     4.3277Se
  78.96000     8.3128     7.6805     0.9771Se
  95.94000     4.9734     9.5838     2.6577Mo
  78.96000     6.6400    10.5427     4.3216Se
  78.96000     6.6400    10.5424     0.9951Se
  95.94000     3.3208    12.4597     2.6607Mo
  78.96000     4.9812    13.4183     4.3255Se
  78.96000     4.9797    13.4174     0.9929Se
  95.94000    13.2811     0.9578     2.6583Mo
  78.96000    14.9400     1.9154     4.3255Se
  78.96000    14.9400     1.9172     0.9929Se
  95.94000    11.6231     3.8394     2.6577Mo
  78.96000    13.2817     4.7906     4.3283Se
  78.96000    13.2844     4.7946     0.9943Se
  95.94000     9.9518     6.7041     2.6577Mo
  78.96000    11.6137     7.6636     4.3254Se
  78.96000    11.6205     7.6675     1.0002Se
  95.94000     8.3066     9.5838     2.6577Mo
  78.96000     9.9596    10.5446     4.3283Se
  78.96000     9.9645    10.5449     0.9943Se
  95.94000     6.6400    12.4604     2.6583Mo
  78.96000     8.2988    13.4183     4.3255Se
  78.96000     8.3004    13.4174     0.9929Se
