1e-10 1e-05 5.6441258440216115
1e-09 1e-05 5.6441258445176645
1e-08 1e-05 5.644125845013718
1e-07 1e-05 5.644125845509772
1e-06 1e-05 5.644125846005825
1e-05 1e-05 5.644125846501879
0.0001 1e-05 5.644125846997932
0.001 1e-05 5.644125847493986
0.01 1e-05 5.64412584799004
0.1 1e-05 5.644125848486093
1.0 1e-05 5.644125848982147
10.0 1e-05 5.6441258494782005
 
1e-10 50.00001 5.558409831275321
1e-09 50.00001 5.560890099700699
1e-08 50.00001 5.563370368126077
1e-07 50.00001 5.565850636551455
1e-06 50.00001 5.568330904976832
1e-05 50.00001 5.57081117340221
0.0001 50.00001 5.573291441827588
0.001 50.00001 5.575771710252966
0.01 50.00001 5.5782519786783435
0.1 50.00001 5.580732247103721
1.0 50.00001 5.583212515529099
10.0 50.00001 5.585692783954477
 
1e-10 100.00001 5.460469162702141
1e-09 100.00001 5.465429699056844
1e-08 100.00001 5.4703902354115455
1e-07 100.00001 5.475350771766248
1e-06 100.00001 5.48031130812095
1e-05 100.00001 5.485271844475651
0.0001 100.00001 5.490232380830354
0.001 100.00001 5.495192917185055
0.01 100.00001 5.500153453539757
0.1 100.00001 5.505113989894459
1.0 100.00001 5.510074526249161
10.0 100.00001 5.515035062603864
 
1e-10 150.00001 5.354963887924776
1e-09 150.00001 5.362404692208802
1e-08 150.00001 5.369845496492829
1e-07 150.00001 5.377286300776855
1e-06 150.00001 5.384727105060881
1e-05 150.00001 5.392167909344907
0.0001 150.00001 5.399608713628933
0.001 150.00001 5.407049517912959
0.01 150.00001 5.4144903221969845
0.1 150.00001 5.421931126481011
1.0 150.00001 5.429371930765037
10.0 150.00001 5.436812735049064
 
1e-10 200.00001 5.245648581041795
1e-09 200.00001 5.255569653255146
1e-08 200.00001 5.265490725468497
1e-07 200.00001 5.275411797681847
1e-06 200.00001 5.285332869895197
1e-05 200.00001 5.295253942108547
0.0001 200.00001 5.305175014321898
0.001 200.00001 5.315096086535248
0.01 200.00001 5.325017158748598
0.1 200.00001 5.334938230961948
1.0 200.00001 5.344859303175299
10.0 200.00001 5.35478037538865
 
1e-10 250.00001 5.134471755379687
1e-09 250.00001 5.146873095522362
1e-08 250.00001 5.159274435665036
1e-07 250.00001 5.17167577580771
1e-06 250.00001 5.184077115950386
1e-05 250.00001 5.19647845609306
0.0001 250.00001 5.208879796235735
0.001 250.00001 5.221281136378409
0.01 250.00001 5.233682476521083
0.1 250.00001 5.246083816663758
1.0 250.00001 5.258485156806432
10.0 250.00001 5.270886496949107
 
1e-10 300.00001 5.022356345339798
1e-09 300.00001 5.037237953411797
1e-08 300.00001 5.052119561483796
1e-07 300.00001 5.067001169555794
1e-06 300.00001 5.081882777627793
1e-05 300.00001 5.0967643856997915
0.0001 300.00001 5.11164599377179
0.001 300.00001 5.126527601843789
0.01 300.00001 5.141409209915787
0.1 300.00001 5.156290817987786
1.0 300.00001 5.171172426059785
10.0 300.00001 5.186054034131784
 
1e-10 350.00001000000003 4.909759338078061
1e-09 350.00001000000003 4.927121214079384
1e-08 350.00001000000003 4.944483090080706
1e-07 350.00001000000003 4.961844966082029
1e-06 350.00001000000003 4.979206842083352
1e-05 350.00001000000003 4.996568718084675
0.0001 350.00001000000003 5.013930594085998
0.001 350.00001000000003 5.031292470087321
0.01 350.00001000000003 5.048654346088643
0.1 350.00001000000003 5.066016222089966
1.0 350.00001000000003 5.0833780980912895
10.0 350.00001000000003 5.100739974092613
 
1e-10 400.00001 4.796921583891328
1e-09 400.00001 4.816763727821976
1e-08 400.00001 4.836605871752622
1e-07 400.00001 4.856448015683269
1e-06 400.00001 4.876290159613917
1e-05 400.00001 4.896132303544563
0.0001 400.00001 4.915974447475211
0.001 400.00001 4.935816591405858
0.01 400.00001 4.955658735336504
0.1 400.00001 4.975500879267152
1.0 400.00001 4.995343023197799
10.0 400.00001 5.015185167128446
 
1e-10 450.00001 4.683977129836162
1e-09 450.00001 4.706299541696134
1e-08 450.00001 4.728621953556104
1e-07 450.00001 4.750944365416076
1e-06 450.00001 4.773266777276047
1e-05 450.00001 4.7955891891360185
0.0001 450.00001 4.8179116009959895
0.001 450.00001 4.840234012855961
0.01 450.00001 4.862556424715931
0.1 450.00001 4.884878836575903
1.0 450.00001 4.907201248435874
10.0 450.00001 4.929523660295846
 
1e-10 500.0000099999999 4.571003797195178
1e-09 500.0000099999999 4.595806476984473
1e-08 500.0000099999999 4.620609156773768
1e-07 500.0000099999999 4.6454118365630634
1e-06 500.0000099999999 4.67021451635236
1e-05 500.0000099999999 4.695017196141655
0.0001 500.0000099999999 4.71981987593095
0.001 500.0000099999999 4.7446225557202455
0.01 500.0000099999999 4.769425235509541
0.1 500.0000099999999 4.794227915298837
1.0 500.0000099999999 4.819030595088132
10.0 500.0000099999999 4.8438332748774275
 
1e-10 550.00001 4.458048141011922
1e-09 550.00001 4.485331088730541
1e-08 550.00001 4.51261403644916
1e-07 550.00001 4.53989698416778
1e-06 550.00001 4.5671799318863995
1e-05 550.00001 4.59446287960502
0.0001 550.00001 4.62174582732364
0.001 550.00001 4.649028775042258
0.01 550.00001 4.676311722760878
0.1 550.00001 4.7035946704794975
1.0 550.00001 4.730877618198117
10.0 550.00001 4.758160565916738
 
1e-10 600.00001 4.345138520977348
1e-09 600.00001 4.374901736625292
1e-08 600.00001 4.404664952273236
1e-07 600.00001 4.43442816792118
1e-06 600.00001 4.464191383569124
1e-05 600.00001 4.4939545992170675
0.0001 600.00001 4.5237178148650115
0.001 600.00001 4.553481030512955
0.01 600.00001 4.583244246160899
0.1 600.00001 4.613007461808843
1.0 600.00001 4.642770677456787
10.0 600.00001 4.672533893104731
 
1e-10 650.00001 4.232292307498574
1e-09 650.00001 4.264535791075842
1e-08 650.00001 4.29677927465311
1e-07 650.00001 4.329022758230378
1e-06 650.00001 4.361266241807646
1e-05 650.00001 4.393509725384915
0.0001 650.00001 4.425753208962182
0.001 650.00001 4.45799669253945
0.01 650.00001 4.490240176116718
0.1 650.00001 4.522483659693986
1.0 650.00001 4.554727143271254
10.0 650.00001 4.586970626848522
 
1e-10 700.00001 4.119520032143146
1e-09 700.00001 4.154243783649739
1e-08 700.00001 4.188967535156331
1e-07 700.00001 4.223691286662923
1e-06 700.00001 4.258415038169516
1e-05 700.00001 4.2931387896761075
0.0001 700.00001 4.327862541182699
0.001 700.00001 4.362586292689292
0.01 700.00001 4.3973100441958834
0.1 700.00001 4.432033795702476
1.0 700.00001 4.466757547209069
10.0 700.00001 4.501481298715661
 
1e-10 750.0000099999999 4.00682786849248
1e-09 750.0000099999999 4.044031887928396
1e-08 750.0000099999999 4.081235907364313
1e-07 750.0000099999999 4.118439926800229
1e-06 750.0000099999999 4.155643946236146
1e-05 750.0000099999999 4.192847965672062
0.0001 750.0000099999999 4.230051985107978
0.001 750.0000099999999 4.267256004543894
0.01 750.0000099999999 4.304460023979811
0.1 750.0000099999999 4.341664043415727
1.0 750.0000099999999 4.378868062851644
10.0 750.0000099999999 4.41607208228756
 
