#  aims_uuid : CCFD33A2-6804-44BB-A1D9-DBB9C6DE0F90                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.571706 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
       -4.42829411        0.53154941        0.07629800        0.03011078        0.41308289        0.01205773
       -4.41829411        0.53551224        0.16547037        0.05709606        0.30268299        0.01026282
       -4.40829411        0.69655181        0.20338366        0.13563939        0.34553265        0.01199611
       -4.39829411        0.50267367        0.12186800        0.09594003        0.27449451        0.01037114
       -4.38829411        0.45153099        0.09145501        0.09573342        0.25264710        0.01169547
       -4.37829411        0.42230080        0.07628494        0.08751357        0.24721530        0.01128699
       -4.36829411        0.43632977        0.07907002        0.08935184        0.25640174        0.01150617
       -4.35829411        0.45661445        0.08930120        0.08627509        0.26962023        0.01141793
       -4.34829411        0.28833822        0.03706216        0.05270548        0.19225944        0.00631114
       -4.33829411        0.31154139        0.01806420        0.04105298        0.24493626        0.00748795
       -4.32829411        0.28209006        0.02131624        0.03177459        0.22185479        0.00714444
       -4.31829411        0.25942800        0.02615430        0.03011905        0.19657451        0.00658015
       -4.30829411        0.60917154        0.20631845        0.08266187        0.30666144        0.01352979
       -4.29829411        0.41264042        0.10756124        0.05961391        0.23656918        0.00889610
       -4.28829411        0.43245487        0.11888905        0.06020987        0.24462258        0.00873336
       -4.27829411        0.42681417        0.13041285        0.05721670        0.23157346        0.00761116
       -4.26829411        0.34300295        0.10501789        0.04717748        0.18518878        0.00561881
       -4.25829411        0.29284229        0.07741819        0.04141958        0.16897483        0.00502968
       -4.24829411        0.27654742        0.06664723        0.03752143        0.16751024        0.00486852
       -4.23829411        0.24385301        0.05378579        0.03096399        0.15486447        0.00423876
       -4.22829411        0.34045312        0.05073934        0.04056023        0.24351940        0.00563416
       -4.21829411        0.60632448        0.04893085        0.05221046        0.49164139        0.01354179
       -4.20829411        0.55718659        0.03630246        0.04764210        0.46080202        0.01244002
       -4.19829411        0.44576430        0.03663197        0.05009040        0.34940013        0.00964180
       -4.18829411        0.34271642        0.03918169        0.04726220        0.24868500        0.00758754
       -4.17829411        0.22277764        0.03676757        0.03276570        0.14839067        0.00485372
       -4.16829411        0.15728977        0.03016869        0.02446286        0.09952559        0.00313263
       -4.15829411        0.44133213        0.03504048        0.04404858        0.35873026        0.00351281
       -4.14829411        0.58573620        0.03655097        0.06625274        0.47994120        0.00299129
       -4.13829411        0.40419809        0.02231230        0.06796619        0.31151142        0.00240818
       -4.12829411        0.27997607        0.01222467        0.04633556        0.21974724        0.00166861
       -4.11829411        0.28193140        0.00971874        0.04308085        0.22669865        0.00243316
       -4.10829411        0.35638484        0.01010573        0.05189489        0.28959530        0.00478892
       -4.09829411        0.37419595        0.00845454        0.06795467        0.28920198        0.00858477
       -4.08829411        0.38965235        0.00534922        0.06253554        0.31193047        0.00983711
       -4.07829411        0.32996006        0.00524294        0.03927886        0.27777966        0.00765861
       -4.06829411        0.40198267        0.00769666        0.03565694        0.35061877        0.00801029
       -4.05829411        0.59734550        0.01262539        0.04662563        0.52664568        0.01144880
       -4.04829411        0.60491304        0.01703579        0.04884239        0.52838679        0.01064807
       -4.03829411        0.50740446        0.02438102        0.04664219        0.42667196        0.00970929
       -4.02829411        0.46772326        0.02918739        0.05004702        0.37960800        0.00888085
       -4.01829411        0.55244767        0.03081980        0.07960150        0.43304285        0.00898351
       -4.00829411        1.82758697        0.04374682        0.28547731        1.46800334        0.03035951
       -3.99829411        0.61062104        0.03144740        0.13645533        0.43493576        0.00778255
       -3.98829411        0.81452680        0.03845746        0.16552932        0.60275037        0.00778965
       -3.97829411        0.62121772        0.02979337        0.14404656        0.43980276        0.00757503
       -3.96829411        0.71947616        0.02291629        0.19064801        0.49525187        0.01065999
       -3.95829411        1.09823343        0.01750523        0.31118311        0.75313375        0.01641134
       -3.94829411        0.68916475        0.02027225        0.17677413        0.47895850        0.01315986
       -3.93829411        0.91800866        0.01876616        0.13891879        0.73963331        0.02069040
       -3.92829411        0.50712614        0.01168670        0.09096238        0.39530410        0.00917295
       -3.91829411        0.58011903        0.00754670        0.06506441        0.49865595        0.00885197
       -3.90829411        1.55608262        0.00924427        0.11756330        1.41480107        0.01447399
       -3.89829411        0.53393843        0.00258285        0.05186952        0.47310452        0.00638154
       -3.88829411        1.60181087        0.00830375        0.25006882        1.32168634        0.02175196
       -3.87829411        0.86200007        0.00372258        0.15413676        0.69135494        0.01278579
       -3.86829411        2.40742777        0.01044635        0.23298226        2.13595072        0.02804845
       -3.85829411        1.00399032        0.00637026        0.17181431        0.81513449        0.01067126
       -3.84829411        2.01261319        0.00697949        0.26673355        1.71895716        0.01994300
       -3.83829411        1.15935643        0.03542868        0.11966018        0.99155501        0.01271255
       -3.82829411        0.81503384        0.02873182        0.13134836        0.64554964        0.00940401
       -3.81829411        0.93020646        0.03194425        0.13130652        0.75626050        0.01069519
       -3.80829411        1.92611083        0.01330602        0.16710820        1.71644941        0.02924720
       -3.79829411        0.90833182        0.00662421        0.10547673        0.78227465        0.01395623
       -3.78829411        0.88822837        0.00390848        0.12900803        0.74355812        0.01175374
       -3.77829411        0.77465219        0.00310853        0.12367257        0.63608693        0.01178416
       -3.76829411        1.11845457        0.00424765        0.16781464        0.92713311        0.01925917
       -3.75829411        0.64367420        0.00802499        0.07755014        0.54743303        0.01066604
