#  aims_uuid : 34653003-6707-4EE7-AEAC-FAD57EDF1893                                
#  angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.332788 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -4.66721246        0.62517651        0.05506619        0.53333855        0.03224370        0.00441082        0.00011725
       -4.65720245        0.56690984        0.05578141        0.48058763        0.02693644        0.00356403        0.00004032
       -4.64719244        3.28150797        0.32109048        2.75979504        0.17547508        0.02396027        0.00118710
       -4.63718243        0.40739146        0.03923153        0.34157779        0.02321639        0.00307858        0.00028715
       -4.62717242        0.96655678        0.11741302        0.77291192        0.06446979        0.01052252        0.00123954
       -4.61716241        0.60076616        0.08013018        0.50372336        0.01454472        0.00231841        0.00004950
       -4.60715240        2.05552164        0.14092291        1.80845731        0.09406722        0.01051142        0.00156278
       -4.59714239        0.34572982        0.01546765        0.30188473        0.02622601        0.00194544        0.00020599
       -4.58713238        2.14171431        0.12565938        1.86725102        0.13585229        0.01104161        0.00191001
       -4.57712237        0.52054144        0.04949914        0.43932052        0.02785813        0.00368213        0.00018151
       -4.56711236        3.21914264        0.26476311        2.81342892        0.12235456        0.01689269        0.00170335
       -4.55710235        0.08700181        0.00133945        0.07908895        0.00594315        0.00049885        0.00013142
       -4.54709234        1.63187049        0.11386516        1.37995270        0.12403705        0.01230191        0.00171367
       -4.53708233        0.28210507        0.00907900        0.25549436        0.01612483        0.00118623        0.00022065
       -4.52707232        0.90484279        0.05487905        0.77464309        0.06799171        0.00660679        0.00072216
       -4.51706231        1.23842424        0.05411122        1.07926693        0.09649636        0.00771755        0.00083218
       -4.50705230        2.46351438        0.21116217        2.13944860        0.09796616        0.01295029        0.00198715
       -4.49704229        1.23379384        0.03962298        1.07693558        0.10556059        0.01042734        0.00124734
       -4.48703228        1.65094405        0.09716230        1.45005228        0.09346624        0.00878851        0.00147473
       -4.47702227        1.12994850        0.07016484        0.95894088        0.08950853        0.00985981        0.00147444
       -4.46701226        1.01180236        0.04110699        0.92111110        0.04260031        0.00579525        0.00118871
