#  aims_uuid : D11E3412-9ACB-447D-ADD9-2BC886449E8E                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.00000000        0.49741315        0.00976617        0.07797734        0.40380891        0.00465211        0.00120862
       -9.98998999        0.51474016        0.01126946        0.07616198        0.42118563        0.00499059        0.00113251
       -9.97997998        1.64335285        0.04012840        0.25289683        1.32850913        0.01815840        0.00366010
       -9.96996997        0.53723470        0.02373812        0.07846163        0.42884860        0.00494926        0.00123709
       -9.95995996        1.40191964        0.06611663        0.19071345        1.12026807        0.02224815        0.00257334
       -9.94994995        0.37341599        0.03438002        0.07233728        0.25955865        0.00639197        0.00074808
       -9.93993994        1.32671533        0.07820892        0.29740834        0.93029328        0.01802838        0.00277641
       -9.92992993        0.17271613        0.01145320        0.03227922        0.12651709        0.00203904        0.00042759
       -9.91991992        1.79318287        0.14324203        0.34742452        1.27240080        0.02665873        0.00345679
       -9.90990991        1.57906518        0.10963206        0.30518473        1.14085357        0.02025037        0.00314446
       -9.89989990        2.13168237        0.14827400        0.53188598        1.41278420        0.03237989        0.00635831
       -9.88988989        0.53373471        0.05614673        0.14118331        0.32847921        0.00675275        0.00117271
       -9.87987988        2.27733286        0.15786611        0.61850394        1.46265191        0.03168664        0.00662427
       -9.86986987        0.46820998        0.03652886        0.12063306        0.30484237        0.00498308        0.00122261
       -9.85985986        1.16223228        0.06413600        0.26181558        0.82110262        0.01294265        0.00223543
       -9.84984985        1.96540247        0.13350789        0.41153279        1.39745291        0.01930749        0.00360138
       -9.83983984        1.85975348        0.14802158        0.52109709        1.16424069        0.02237472        0.00401939
       -9.82982983        3.94389087        0.28873189        0.69746186        2.91186997        0.04140721        0.00441994
       -9.81981982        1.67822015        0.17180012        0.33011611        1.14859555        0.02460417        0.00310422
       -9.80980981        1.69052318        0.09484234        0.25898477        1.31427087        0.02000115        0.00242405
       -9.79979980        1.12292532        0.06961040        0.21011152        0.82624644        0.01525806        0.00169889
       -9.78978979        2.08870417        0.20229603        0.43522860        1.41365887        0.03283685        0.00468381
       -9.77977978        0.20037824        0.02520829        0.05319752        0.11825023        0.00315361        0.00056860
       -9.76976977        1.62908739        0.25508361        0.27505632        1.07326567        0.02296695        0.00271485
       -9.75975976        0.91028377        0.08382365        0.09146438        0.72308287        0.01104711        0.00086576
       -9.74974975        1.84688011        0.24450567        0.25064075        1.32508512        0.02371341        0.00293516
       -9.73973974        1.34183615        0.17657362        0.17679632        0.96758176        0.01869297        0.00219149
       -9.72972973        1.97905647        0.16529321        0.27632997        1.51281920        0.02175382        0.00286027
       -9.71971972        1.42155765        0.14875693        0.18162850        1.06806066        0.02057282        0.00253873
       -9.70970971        1.08794069        0.16415928        0.14495836        0.75900130        0.01775144        0.00207031
       -9.69969970        0.54138612        0.12481314        0.09213660        0.31493382        0.00847051        0.00103204
       -9.68968969        1.15442825        0.15864970        0.19774066        0.76855202        0.02649322        0.00299265
       -9.67967968        0.75817349        0.12962737        0.10217399        0.50615081        0.01779117        0.00243016
       -9.66966967        1.75985405        0.13344924        0.24901025        1.34346001        0.02903145        0.00490311
       -9.65965966        1.35957733        0.17877675        0.20635207        0.94700892        0.02387566        0.00356393
       -9.64964965        0.94244250        0.10443810        0.10274086        0.71360698        0.01943278        0.00222378
