#  aims_uuid : D11E3412-9ACB-447D-ADD9-2BC886449E8E                                
#  angular momentum projected density of states for species Mo as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -5.571918 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
       -4.42808213        0.41428983        0.00467377        0.05259328        0.35139545        0.00448007        0.00114726
       -4.41807212        0.54884325        0.00604005        0.06882277        0.46693597        0.00579720        0.00124725
       -4.40806211        1.67715996        0.02084753        0.19676400        1.43773793        0.01808847        0.00372203
       -4.39805210        0.40982599        0.00761599        0.05496099        0.34226302        0.00380104        0.00118496
       -4.38804209        1.19330733        0.04655565        0.17336571        0.95204240        0.01965449        0.00168908
       -4.37803208        0.41579874        0.02392064        0.06112982        0.32361894        0.00644378        0.00068555
       -4.36802207        1.65022973        0.04179416        0.25052753        1.33626576        0.01868489        0.00295739
       -4.35801206        0.17799990        0.00435759        0.00843531        0.16368683        0.00134815        0.00017201
       -4.34800205        1.69049864        0.05070015        0.17287836        1.44073138        0.02399362        0.00219512
       -4.33799204        1.13258310        0.03681221        0.27999703        0.78921753        0.02343349        0.00312284
       -4.32798203        1.90949606        0.11472237        0.30612154        1.45857682        0.02525993        0.00481540
       -4.31797202        0.74379892        0.06513087        0.15923485        0.51061749        0.00747539        0.00134032
       -4.30796201        2.19611654        0.18110365        0.49220317        1.48578063        0.03101435        0.00601475
       -4.29795200        0.58493671        0.03513452        0.15447541        0.38751573        0.00627622        0.00153482
       -4.28794199        1.12762758        0.05688978        0.29200348        0.76359853        0.01221237        0.00292341
       -4.27793198        1.43285897        0.11544308        0.44268971        0.85150153        0.01936872        0.00385594
       -4.26792197        1.83716901        0.18720602        0.32604483        1.29526382        0.02509052        0.00356380
       -4.25791196        3.52473595        0.11939958        0.60658137        2.74054902        0.05120849        0.00699751
       -4.24790195        1.91450535        0.11629482        0.31484440        1.44965348        0.03016010        0.00355255
       -4.23789194        1.43041337        0.10688282        0.40305822        0.89715726        0.01998240        0.00333267
       -4.22788193        0.80696185        0.12122240        0.21350418        0.45650897        0.01383500        0.00189130
       -4.21787192        2.07847813        0.47629442        0.43611734        1.13944333        0.02300952        0.00361353
       -4.20786191        0.32623975        0.11765643        0.02652598        0.17962794        0.00201943        0.00040998
       -4.19785190        1.84098008        0.25426028        0.48062209        1.07683698        0.02525849        0.00400225
       -4.18784189        0.71413171        0.08468931        0.13424173        0.47676208        0.01669578        0.00174282
       -4.17783188        1.44698528        0.18462437        0.27171698        0.95933890        0.02780801        0.00349702
       -4.16782187        1.24312799        0.16111883        0.20113929        0.85815310        0.02003298        0.00268378
       -4.15781186        1.61465960        0.21197311        0.22991818        1.14255079        0.02667052        0.00354701
       -4.14780185        1.41714553        0.12609028        0.22027256        1.04876503        0.01958916        0.00242850
       -4.13779184        1.15416865        0.14221490        0.19856277        0.79311412        0.01825033        0.00202654
       -4.12778183        0.58241259        0.09919590        0.10881626        0.36247916        0.01051842        0.00140285
       -4.11777182        1.52072008        0.18352618        0.23543205        1.07268937        0.02629042        0.00278206
       -4.10776181        0.82737358        0.09347116        0.11369063        0.60540193        0.01380103        0.00100884
       -4.09775180        1.73442669        0.26793265        0.21730622        1.21881855        0.02738215        0.00298711
       -4.08774179        1.43690456        0.26525469        0.17978577        0.96530408        0.02381505        0.00274497
       -4.07773178        1.02343228        0.20428032        0.15084136        0.64994815        0.01618582        0.00217662
       -4.06772177        1.57072781        0.11961380        0.16621324        1.26100853        0.02094359        0.00294865
       -4.05771176        0.71214713        0.09901498        0.12008101        0.47976070        0.01166131        0.00162913
       -4.04770175        0.32087311        0.02713531        0.05969376        0.22938799        0.00390467        0.00075139
