# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.478213 eV
#    Energy (eV)      DOS 
         -5.52178735         32.89611885
         -5.51177734         27.80392459
         -5.50176733         34.36489661
         -5.49175732         61.88146260
         -5.48174731         23.89427456
         -5.47173730         12.84847591
         -5.46172729         18.71552229
         -5.45171728         25.87788365
         -5.44170727         26.44114311
         -5.43169726         27.00440258
         -5.42168725         27.56766204
         -5.41167724         28.13092151
         -5.40166723         28.69418097
         -5.39165722         24.48720246
         -5.38164721         10.57446143
         -5.37163720          9.83397956
         -5.36162719          9.09349768
         -5.35161718          9.90100620
         -5.34160717         19.49102186
         -5.33159716         23.36775221
         -5.32158715         27.24448256
         -5.31157714         44.09923423
         -5.30156713         30.36380180
         -5.29155712         34.08055268
         -5.28154711         32.65014493
         -5.27153710         33.11539831
         -5.26152709         21.76431893
         -5.25151708         32.91042066
         -5.24150707         50.62153440
         -5.23149706         34.31031413
         -5.22148705         34.09559286
         -5.21147704         63.45270419
         -5.20146703         46.42576048
         -5.19145702         30.28000125
         -5.18144701         17.58735282
         -5.17143700          6.72853417
         -5.16142699          6.06531447
         -5.15141698         15.23761641
         -5.14140697         38.99029236
         -5.13139696        103.25811626
         -5.12138695         33.05141577
         -5.11137694         38.54023330
         -5.10136693         90.76815476
         -5.09135692         16.66059797
         -5.08134691         12.65929728
         -5.07133690        274.03659585
         -5.06132689         39.31452530
         -5.05131688         32.34957774
         -5.04130687         25.42274271
         -5.03129686         50.05821821
         -5.02128685         46.38857367
         -5.01127684         78.22540186
         -5.00126683        213.08312398
         -4.99125682        199.95051935
         -4.98124681          0.02265616
         -4.97123680          0.00000000
         -4.96122679         67.09644134
         -4.95121678         85.60505889
         -4.94120677         50.79903726
         -4.93119676         70.05703504
         -4.92118675         51.58859942
         -4.91117674         42.48863850
         -4.90116673        137.31348647
         -4.89115672         78.56003285
         -4.88114671         87.42492782
         -4.87113670         49.00027912
         -4.86112669        126.03228337
         -4.85111668         33.39839336
         -4.84110667        107.22498567
         -4.83109666        271.46370514
         -4.82108665         60.38710478
         -4.81107664        146.99111272
         -4.80106663         67.47445545
         -4.79105662         50.65444721
         -4.78104661         99.61930506
         -4.77103660          0.00000000
         -4.76102659         90.84317972
         -4.75101658        123.42646055
         -4.74100657         90.96584853
         -4.73099656         79.44595081
         -4.72098655        104.98076868
         -4.71097654        101.79223952
         -4.70096653        598.18263889
         -4.69095652         28.30695205
         -4.68094651         92.11268722
         -4.67093650         52.24057369
         -4.66092649        243.22112201
         -4.65091648         40.20283293
         -4.64090647         61.16354101
         -4.63089646         76.92741828
         -4.62088645         19.09783423
         -4.61087644         50.57054509
         -4.60086643         42.69514253
         -4.59085642         44.70426851
         -4.58084641         46.71339449
         -4.57083640         18.81881172
         -4.56082639         18.64353073
         -4.55081638         18.46824974
         -4.54080637         18.29296875
         -4.53079636          0.00000000
         -4.52078635          0.00000000
         -4.51077634         83.67005309
         -4.50076633         47.67022008
         -4.49075632          7.09913814
         -4.48074631          8.40743843
         -4.47073630         14.84279925
         -4.46072629         18.60559898
         -4.45071628         22.36839871
         -4.44070627         29.66220487
         -4.43069626         34.42210318
         -4.42068625         30.57209738
         -4.41067624         27.74219912
         -4.40066623         24.91230087
         -4.39065622         26.63731501
         -4.38064621         24.17176005
         -4.37063620         22.00167772
         -4.36062619         19.83159538
         -4.35061618         18.80638197
         -4.34060617         36.78558166
         -4.33059616         37.26302322
         -4.32058615         36.76295753
         -4.31057614         43.11773357
         -4.30056613         41.95859120
         -4.29055612         40.79944883
         -4.28054611         24.17614873
         -4.27053610         22.99746377
         -4.26052609         21.08190844
         -4.25051608         18.53959640
         -4.24050607         18.13025967
         -4.23049606         16.12592587
         -4.22048605        103.02349603
         -4.21047604         40.10041150
         -4.20046603         34.64006380
         -4.19045602         53.04543515
         -4.18044601         48.14528873
         -4.17043600         39.24765075
         -4.16042599         36.88375993
         -4.15041598         62.09114357
         -4.14040597         69.36678246
         -4.13039596         60.88945596
         -4.12038595         76.53092817
         -4.11037594         58.76345860
         -4.10036593         83.46581517
         -4.09035592         79.59521797
         -4.08034591         46.29868049
         -4.07033590         44.62579486
         -4.06032589         17.64919174
         -4.05031588         23.47637296
         -4.04030587         72.92721053
         -4.03029586         49.00993674
         -4.02028585         33.96484798
         -4.01027584         65.38235079
         -4.00026583         45.94132725
         -3.99025582         90.43774416
         -3.98024581         67.35674878
         -3.97023580         76.94332707
         -3.96022579         70.50730392
         -3.95021578         62.68305325
         -3.94020577        216.66436175
         -3.93019576         50.87893037
         -3.92018575         57.95498335
         -3.91017574         90.29264128
         -3.90016573        210.01461657
         -3.89015572         92.57889137
         -3.88014571         70.78681696
         -3.87013570         85.87835567
         -3.86012569         96.51952267
         -3.85011568         81.46857984
         -3.84010567         61.47695710
         -3.83009566         52.11542328
         -3.82008565         48.41989476
         -3.81007564         51.77334632
         -3.80006563         52.75123197
         -3.79005562         44.65545285
         -3.78004561         50.50193138
         -3.77003560         48.59505181
         -3.76002559         46.68817224
         -3.75001558         44.90139890
         -3.74000557         45.09211389
         -3.72999556         56.97975773
         -3.71998555         60.06392597
         -3.70997554         88.77223870
         -3.69996553         52.99833612
         -3.68995552         41.99830782
         -3.67994551         76.17705381
         -3.66993550         86.55649923
         -3.65992549         43.08702226
         -3.64991548         73.66575220
         -3.63990547         30.76538136
         -3.62989546         34.08202352
         -3.61988545         48.23845591
         -3.60987544         33.43281765
         -3.59986543         47.03014844
         -3.58985542         36.19838305
         -3.57984541         44.08839876
         -3.56983540          7.82461135
         -3.55982539         86.48310044
         -3.54981538         69.96019777
         -3.53980537         38.56982326
         -3.52979536         63.33614195
         -3.51978535         38.83486949
         -3.50977534         49.97886365
         -3.49976533         48.72268303
         -3.48975532         66.02177884
         -3.47974531         59.16632240
         -3.46973530        197.89646857
         -3.45972529         54.88298165
         -3.44971528         43.55371052
         -3.43970527         81.61829645
         -3.42969526         77.01273471
         -3.41968525         64.90880422
         -3.40967524         46.84337220
         -3.39966523         44.04063374
         -3.38965522         34.13327286
         -3.37964521         10.87604074
         -3.36963520         14.51880352
         -3.35962519         18.16156631
         -3.34961518         22.34519110
         -3.33960517         28.18145692
         -3.32959516         34.64831997
         -3.31958515         32.44901032
         -3.30957514         30.24970067
         -3.29956513         28.05039102
         -3.28955512         25.64173952
         -3.27954511         30.99998982
         -3.26953510         33.87074668
         -3.25952509         40.62104175
         -3.24951508         55.63881112
         -3.23950507         48.73907169
         -3.22949506         44.79621051
         -3.21948505         57.79040217
         -3.20947504         60.88273885
         -3.19946503         69.04347073
         -3.18945502         37.00664676
         -3.17944501         82.64549347
         -3.16943500         39.30719504
         -3.15942499         45.74156877
         -3.14941498         36.48918342
         -3.13940497         26.47032350
         -3.12939496         35.73078124
         -3.11938495        140.16262934
         -3.10937494         42.00979284
         -3.09936493         44.37608184
         -3.08935492         72.04312801
         -3.07934491         45.85809079
         -3.06933490         51.85242148
         -3.05932489         46.87138606
         -3.04931488         39.37826664
         -3.03930487         23.82232548
         -3.02929486         33.08770123
         -3.01928485         24.32554381
         -3.00927484         60.79265456
         -2.99926483         56.01521566
         -2.98925482         56.48481765
         -2.97924481         49.27831479
         -2.96923480         55.49646791
         -2.95922479         54.22894421
         -2.94921478         76.36224290
         -2.93920477         89.30188437
         -2.92919476         73.15200976
         -2.91918475         82.46530773
         -2.90917474        133.56684473
         -2.89916473         70.05984643
         -2.88915472         36.77003725
         -2.87914471        120.76280039
         -2.86913470         90.34982204
         -2.85912469         91.69444846
         -2.84911468         77.12774315
         -2.83910467         54.71485658
         -2.82909466         80.56241589
         -2.81908465         69.06862240
         -2.80907464         65.58154245
         -2.79906463        108.05095953
         -2.78905462         97.86565236
         -2.77904461         91.99568223
         -2.76903460         82.84563996
         -2.75902459         77.74172624
         -2.74901458         74.08888087
         -2.73900457         73.28919137
         -2.72899456        112.84398198
         -2.71898455         73.77169425
         -2.70897454         92.26914120
         -2.69896453         41.77778069
         -2.68895452        105.12045906
         -2.67894451         92.80346675
         -2.66893450         86.73311608
         -2.65892449         71.53049769
         -2.64891448         95.32818928
         -2.63890447         71.53501928
         -2.62889446        124.11145989
         -2.61888445         30.60520812
         -2.60887444        110.35982327
         -2.59886443        100.95576881
         -2.58885442         69.14035880
         -2.57884441         33.40570540
         -2.56883440         41.11452918
         -2.55882439         62.18752882
         -2.54881438         72.49836784
         -2.53880437         50.15890129
         -2.52879436         74.86261661
         -2.51878435         53.54827413
         -2.50877434         57.91092016
         -2.49876433        296.12653385
         -2.48875432         61.88471728
         -2.47874431         41.62271543
         -2.46873430         21.94530193
         -2.45872429        135.90680853
         -2.44871428         56.88971117
         -2.43870427          0.00000000
         -2.42869426         73.69314721
         -2.41868425         74.51571202
