#  aims_uuid : 50641A8A-7E3B-45CD-AFF4-790FFA9A4265                                
#  angular momentum projected density of states for species Se as calculated by FHI-aims 
# The energy reference for this output is the chemical potential, mu =      -4.393488 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
       -5.60651244        0.33670398        0.01456259        0.30555578        0.01416004        0.00242557
       -5.59651244        0.31866466        0.01429604        0.28759429        0.01432211        0.00245222
       -5.58651244        0.29745963        0.01398348        0.26691991        0.01413103        0.00242521
       -5.57651244        0.29932963        0.01387459        0.26872771        0.01428454        0.00244279
       -5.56651244        0.14467490        0.00225929        0.13024146        0.01035538        0.00181877
       -5.55651244        0.16767849        0.00243699        0.15223725        0.01105248        0.00195178
       -5.54651244        0.20372764        0.00310310        0.18627167        0.01215878        0.00219408
       -5.53651244        0.18271521        0.00343301        0.17178118        0.00634500        0.00115602
       -5.52651244        0.23081831        0.00481342        0.21577160        0.00868046        0.00155282
       -5.51651244        0.27945305        0.00637078        0.25978628        0.01132453        0.00197146
       -5.50651244        0.32861943        0.00810508        0.30382521        0.01427721        0.00241194
       -5.49651244        0.37831747        0.01001632        0.34788841        0.01753850        0.00287424
       -5.48651244        0.71351182        0.02245422        0.65317752        0.03266364        0.00521645
       -5.47651244        0.21355978        0.01025486        0.18311561        0.01741728        0.00277202
       -5.46651244        0.42732838        0.01772167        0.36387661        0.03942741        0.00630269
       -5.45651244        0.17623258        0.00821065        0.14844910        0.01709531        0.00247753
       -5.44651244        0.05235545        0.00197261        0.04372230        0.00572094        0.00093960
       -5.43651244        0.90524402        0.02169063        0.80815866        0.06964119        0.00575354
       -5.42651244        0.23038277        0.00423379        0.21535122        0.00998149        0.00081626
       -5.41651244        0.23386615        0.00300481        0.22408912        0.00637025        0.00040197
       -5.40651244        0.96560854        0.02267993        0.90364457        0.03481197        0.00447208
       -5.39651244        0.46267786        0.01020268        0.42907303        0.01985130        0.00355085
       -5.38651244        0.13408834        0.00316501        0.12128473        0.00786985        0.00176875
       -5.37651244        2.09051658        0.04279673        1.93332884        0.10678404        0.00760697
       -5.36651244        0.64247766        0.02267010        0.59382172        0.02289850        0.00308734
       -5.35651244        1.61807108        0.03283821        1.51630023        0.06347348        0.00545915
       -5.34651244        0.10836277        0.00428303        0.10083311        0.00303984        0.00020680
       -5.33651244        0.39005729        0.01221063        0.36434801        0.01257580        0.00092284
       -5.32651244        0.62006189        0.01668171        0.57925945        0.02229840        0.00182233
       -5.31651244        1.58442027        0.03359159        1.47708248        0.06726832        0.00647788
       -5.30651244        1.32909313        0.04028272        1.24072226        0.04452575        0.00356240
       -5.29651244        0.97082315        0.02918055        0.91210857        0.02773785        0.00179618
       -5.28651244        0.75719408        0.01717560        0.71493544        0.02379875        0.00128430
       -5.27651244        1.57355849        0.02820213        1.48877688        0.05328840        0.00329108
       -5.26651244        1.27947690        0.02257593        1.19231987        0.05986053        0.00472058
       -5.25651244        0.81691512        0.01566254        0.75987637        0.03770921        0.00366701
       -5.24651244        0.58279626        0.01236798        0.54321698        0.02457780        0.00263349
       -5.23651244        0.32781031        0.00836097        0.29552091        0.01801981        0.00590862
       -5.22651244        0.54788358        0.01770339        0.50813885        0.01937598        0.00266536
       -5.21651244        1.09682682        0.04117334        1.02000776        0.02771169        0.00793402
       -5.20651244        0.32581965        0.00748872        0.30571366        0.01138369        0.00123358
       -5.19651244        0.27677300        0.00609426        0.26036799        0.00919561        0.00111514
       -5.18651244        0.35143907        0.00674228        0.33156833        0.01177536        0.00135310
       -5.17651244        0.68476990        0.02146156        0.61855460        0.03945305        0.00530069
       -5.16651244        1.07581459        0.01577291        1.00568352        0.04641702        0.00794114
       -5.15651244        0.89277631        0.01822541        0.84005482        0.02910562        0.00539045
       -5.14651244        1.08847382        0.01548956        1.01702393        0.04876550        0.00719483
       -5.13651244        0.72377385        0.01117152        0.67495428        0.03252714        0.00512091
       -5.12651244        1.69640511        0.01883384        1.55158713        0.10752047        0.01846367
       -5.11651244        0.73912291        0.01455523        0.68189720        0.03693378        0.00573670
       -5.10651244        0.75220942        0.01339876        0.68774044        0.04482883        0.00624139
       -5.09651244        0.68933437        0.01227512        0.63131270        0.03987444        0.00587210
       -5.08651244        0.62761118        0.01135681        0.57563084        0.03515187        0.00547166
       -5.07651244        0.56703986        0.01064382        0.52069487        0.03066110        0.00504008
       -5.06651244        0.51656035        0.01013961        0.47508367        0.02670357        0.00463350
       -5.05651244        0.75045656        0.01031834        0.69754423        0.03572036        0.00687363
       -5.04651244        0.51697677        0.01077280        0.47780390        0.02355697        0.00484311
       -5.03651244        0.45679139        0.01113095        0.42170164        0.01965726        0.00430154
       -5.02651244        0.41525988        0.01086183        0.38323261        0.01726057        0.00390487
       -5.01651244        0.70944751        0.01306775        0.66247386        0.02650903        0.00739687
       -5.00651244        0.55999864        0.01338728        0.51689991        0.02402335        0.00568809
       -4.99651244        0.50085337        0.01746167        0.45156792        0.02738482        0.00443896
       -4.98651244        0.55471117        0.01936537        0.49545958        0.03548756        0.00439866
       -4.97651244        0.67136629        0.01818823        0.59207046        0.05437101        0.00673659
       -4.96651244        0.80314385        0.02207905        0.71471164        0.05800519        0.00834797
       -4.95651244        1.02850629        0.02841505        0.93131368        0.05845336        0.01032419
       -4.94651244        0.39220182        0.00805553        0.35959869        0.02103053        0.00351708
       -4.93651244        0.43348729        0.00904090        0.39685056        0.02346335        0.00413248
       -4.92651244        0.57519220        0.01196550        0.51955044        0.03645012        0.00722614
       -4.91651244        1.11042636        0.02605422        1.02757577        0.04664312        0.01015325
       -4.90651244        1.30947876        0.01967903        1.21742371        0.05866512        0.01371090
       -4.89651244        1.10340661        0.00863165        1.00381820        0.07689168        0.01406508
       -4.88651244        0.80862048        0.00404482        0.76643441        0.03270976        0.00543149
       -4.87651244        1.05753052        0.00459494        0.99318878        0.05055981        0.00918698
       -4.86651244        1.37212172        0.00634413        1.29029597        0.06395663        0.01152500
       -4.85651244        1.72034670        0.04557790        1.58800697        0.07281666        0.01394518
