#  aims_uuid : FEE633DF-569B-4468-A6BF-F5BC4890AA15                                
#  angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3              l= 4
      -10.00000000        1.04743473        0.09159734        0.88260258        0.06556188        0.00719709        0.00047584
       -9.98998999        1.47225728        0.12542061        1.24572980        0.09041949        0.00997231        0.00071508
       -9.97997998        2.23411140        0.15095524        1.91068227        0.15730731        0.01410042        0.00106616
       -9.96996997        2.54984443        0.18109541        2.19765564        0.15289674        0.01650300        0.00169365
       -9.95995996        2.29966340        0.18161555        1.96091970        0.14094080        0.01477927        0.00140809
       -9.94994995        2.23471305        0.16710797        1.92997132        0.12181967        0.01401911        0.00179499
       -9.93993994        1.82175742        0.13823659        1.57128004        0.09962254        0.01109284        0.00152542
       -9.92992993        2.15013850        0.17497830        1.84204080        0.11891623        0.01255497        0.00164821
       -9.91991992        2.16018930        0.17121041        1.85495880        0.11945714        0.01274656        0.00181640
       -9.90990991        1.27745506        0.11113516        1.08589168        0.07182684        0.00771818        0.00088321
       -9.89989990        0.50984693        0.05168738        0.42829261        0.02655815        0.00298573        0.00032307
       -9.88988989        1.06466289        0.11190846        0.89467493        0.05150652        0.00576132        0.00081166
       -9.87987988        2.17968928        0.14638340        1.89475163        0.11910173        0.01593652        0.00351599
       -9.86986987        1.70342948        0.15138287        1.43968337        0.09674882        0.01323882        0.00237561
       -9.85985986        1.19155351        0.11393009        1.00130520        0.06600974        0.00883489        0.00147358
       -9.84984985        0.73824156        0.07310135        0.61704111        0.04158462        0.00562433        0.00089015
       -9.83983984        0.69755778        0.07150873        0.58292208        0.03747700        0.00498816        0.00066181
       -9.82982983        1.07717279        0.11236194        0.90084621        0.05582938        0.00732014        0.00081511
       -9.81981982        1.25748332        0.12809151        1.05218030        0.06720542        0.00898061        0.00102549
       -9.80980981        1.41071217        0.13729007        1.18105719        0.07997833        0.01101401        0.00137256
       -9.79979980        1.53214640        0.13916475        1.28352406        0.09417802        0.01341986        0.00185971
       -9.78978979        1.71929784        0.17691174        1.44211402        0.08708245        0.01175157        0.00143806
       -9.77977978        2.22249768        0.22783470        1.86398586        0.11477098        0.01457589        0.00133025
       -9.76976977        0.85517949        0.08632009        0.71913747        0.04340594        0.00570192        0.00061406
