#  aims_uuid : 9C7150D4-24B4-4102-A810-2FB27842AFF0                                
#  angular momentum projected density of states for species S as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
      -10.00000000        0.30407331        0.00400987        0.27704322        0.02023683        0.00278338
       -9.98998999        0.29561010        0.00392735        0.27013113        0.01891919        0.00263242
       -9.97997998        0.28662582        0.00385081        0.26266771        0.01762634        0.00248096
       -9.96996997        0.27712049        0.00378025        0.25465297        0.01635828        0.00232899
       -9.95995996        0.26709409        0.00371568        0.24608691        0.01511500        0.00217651
       -9.94994995        0.25654664        0.00365708        0.23696953        0.01389650        0.00202352
       -9.93993994        0.24547812        0.00360447        0.22730083        0.01270279        0.00187003
       -9.92992993        0.23388855        0.00355784        0.21708081        0.01153386        0.00171604
       -9.91991992        0.22177791        0.00351719        0.20630946        0.01038972        0.00156154
       -9.90990991        0.28384672        0.00436013        0.26631936        0.01125886        0.00190836
       -9.89989990        0.25404869        0.00469915        0.23605586        0.01162656        0.00166712
       -9.88988989        0.22114691        0.00472487        0.20363760        0.01136509        0.00141934
       -9.87987988        0.18514136        0.00443730        0.16906458        0.01047445        0.00116504
       -9.86986987        0.14603207        0.00383642        0.13233680        0.00895464        0.00090420
       -9.85985986        0.10381901        0.00292224        0.09345426        0.00680567        0.00063684
       -9.84984985        0.94754582        0.03791537        0.84696104        0.05641242        0.00625698
       -9.83983984        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.82982983        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000
       -9.81981982        0.56310636        0.00443193        0.50153891        0.04716201        0.00997352
       -9.80980981        0.95788698        0.01035051        0.86867829        0.06851723        0.01034095
       -9.79979980        1.32631539        0.01980964        1.19634114        0.09959421        0.01057040
       -9.78978979        1.52680672        0.05091499        1.36863713        0.09697890        0.01027569
       -9.77977978        0.08748501        0.00017899        0.08150485        0.00486151        0.00093967
       -9.76976977        0.16986184        0.00051254        0.15890114        0.00866477        0.00178340
       -9.75975976        0.25663910        0.00102579        0.24095959        0.01203928        0.00261444
       -9.74974975        0.34814820        0.00171878        0.32796734        0.01501970        0.00344238
       -9.73973974        0.44678374        0.00259271        0.42200413        0.01785866        0.00432824
       -9.72972973        0.55012767        0.00364838        0.52097915        0.02030500        0.00519513
       -9.71971972        0.44611041        0.00362244        0.40932156        0.02865924        0.00450716
       -9.70970971        0.68508414        0.00754936        0.62177118        0.04920211        0.00656149
       -9.69969970        0.88781361        0.01168426        0.80247258        0.06506654        0.00859024
       -9.68968969        0.49542208        0.00418182        0.44805923        0.03710235        0.00607868
       -9.67967968        0.48642331        0.00372445        0.43697808        0.03914029        0.00658049
       -9.66966967        0.31894724        0.00320231        0.28685772        0.02609471        0.00279250
       -9.65965966        0.32006433        0.00301665        0.28721236        0.02700848        0.00282684
       -9.64964965        0.32169470        0.00283407        0.28800139        0.02800750        0.00285174
       -9.63963964        0.32383836        0.00265458        0.28922483        0.02909176        0.00286719
       -9.62962963        0.32649529        0.00247818        0.29088266        0.03026127        0.00287319
       -9.61961962        0.32966551        0.00230485        0.29297488        0.03151603        0.00286975
       -9.60960961        0.17455097        0.00168767        0.15594516        0.01532403        0.00159411
       -9.59959960        0.17380615        0.00154877        0.15523103        0.01543446        0.00159189
       -9.58958959        0.17338188        0.00141571        0.15479853        0.01558248        0.00158516
       -9.57957958        0.25399237        0.00133206        0.22599830        0.02306206        0.00359996
       -9.56956957        0.38261081        0.00137856        0.34029813        0.03435807        0.00657606
       -9.55955956        0.43907500        0.00155668        0.39155774        0.03859376        0.00736683
       -9.54954955        0.49881464        0.00188870        0.44635452        0.04265770        0.00791371
       -9.53953954        0.55563605        0.00236926        0.49917550        0.04602179        0.00806950
       -9.52952953        0.29039517        0.00192344        0.26494345        0.02001352        0.00351476
       -9.51951952        0.13459062        0.00060517        0.12270538        0.00941839        0.00186168
       -9.50950951        0.28886089        0.00058567        0.26483759        0.01967650        0.00376113
       -9.49949950        0.26870541        0.00055537        0.24566993        0.01881841        0.00366171
       -9.48948949        0.24892629        0.00052504        0.22695361        0.01791133        0.00353631
       -9.47947948        0.22952352        0.00049469        0.20868864        0.01695526        0.00338494
       -9.46946947        0.21049712        0.00046432        0.19087501        0.01595020        0.00320759
       -9.45945946        0.19184708        0.00043392        0.17351272        0.01489616        0.00300427
       -9.44944945        0.17357339        0.00040351        0.15660178        0.01379312        0.00277498
       -9.43943944        0.20631618        0.00080676        0.18888839        0.01365845        0.00296258
       -9.42942943        0.27084752        0.00136127        0.25089088        0.01499814        0.00359724
       -9.41941942        0.32371569        0.00166085        0.30050181        0.01719701        0.00435602
       -9.40940941        0.32037772        0.00169903        0.29794636        0.01652093        0.00421139
       -9.39939940        0.36147256        0.00149401        0.33298636        0.02146474        0.00552745
       -9.38938939        0.24643384        0.00132594        0.22886382        0.01307934        0.00316474
       -9.37937938        0.24908093        0.00134396        0.23126762        0.01322744        0.00324191
       -9.36936937        0.25267187        0.00138826        0.23467780        0.01329608        0.00330973
       -9.35935936        0.25720666        0.00145885        0.23909436        0.01328527        0.00336818
       -9.34934935        0.26268531        0.00155573        0.24451732        0.01319500        0.00341727
       -9.33933934        0.26910781        0.00167889        0.25094666        0.01302527        0.00345700
       -9.32932933        0.27647417        0.00182833        0.25838238        0.01277609        0.00348736
       -9.31931932        0.19109779        0.00124204        0.17610697        0.01099857        0.00275022
       -9.30930931        0.16674100        0.00134107        0.15401936        0.00917632        0.00220424
       -9.29929930        0.15631524        0.00145972        0.14437836        0.00851478        0.00196238
       -9.28928929        0.15045904        0.00159521        0.13877497        0.00831492        0.00177394
       -9.27927928        0.14547905        0.00173221        0.13393802        0.00820289        0.00160593
       -9.26926927        0.14031093        0.00186640        0.12892801        0.00806759        0.00144893
       -9.25925926        0.24599821        0.00326516        0.22398291        0.01634989        0.00240024
       -9.24924925        0.54693442        0.00714901        0.49457181        0.04009904        0.00511457
       -9.23923924        0.92208609        0.01242827        0.83029251        0.07091884        0.00844646
       -9.22922923        0.97649788        0.01196201        0.87624178        0.07910720        0.00918688
       -9.21921922        0.80014916        0.01179185        0.72158191        0.05865559        0.00811981
       -9.20920921        1.06199188        0.02044428        0.95913715        0.07161755        0.01079290
       -9.19919920        1.07280040        0.03619048        0.97310756        0.05383136        0.00967100
       -9.18918919        0.69268790        0.02541689        0.62724219        0.03311566        0.00691316
       -9.17917918        0.92531286        0.02211722        0.83894605        0.05363396        0.01061564
       -9.16916917        1.29487093        0.00883218        1.17587457        0.09187061        0.01829357
       -9.15915916        0.87669329        0.00911184        0.79308062        0.06482167        0.00967916
       -9.14914915        1.57864585        0.01061426        1.42681981        0.12006804        0.02114374
       -9.13913914        0.54792491        0.01045442        0.49154774        0.04148330        0.00443944
       -9.12912913        0.49981865        0.01334214        0.44892260        0.03383624        0.00371767
       -9.11911912        0.45116360        0.01490790        0.40565596        0.02747550        0.00312424
       -9.10910911        0.40195977        0.01515169        0.36174783        0.02240109        0.00265916
       -9.09909910        0.35220714        0.01407350        0.31719820        0.01861300        0.00232244
       -9.08908909        0.30190572        0.01167335        0.27200707        0.01611124        0.00211406
       -9.07907908        0.25105552        0.00795123        0.22617445        0.01489581        0.00203403
       -9.06906907        0.27238455        0.00998436        0.24597444        0.01435036        0.00207540
       -9.05905906        0.33490364        0.01054221        0.30214928        0.01946578        0.00274638
       -9.04904905        0.32645953        0.00918173        0.29551914        0.01879420        0.00296445
       -9.03903904        0.31378819        0.00637970        0.28496750        0.01911597        0.00332502
       -9.02902903        0.82592113        0.01681428        0.76089450        0.03876203        0.00945031
       -9.01901902        0.44908659        0.01518349        0.41397224        0.01659840        0.00333246
       -9.00900901        0.54247071        0.01572470        0.49895863        0.02349627        0.00429112
       -8.99899900        0.66111150        0.01656023        0.60642765        0.03280815        0.00531547
       -8.98898899        0.49261556        0.01593654        0.45534708        0.01765731        0.00367464
       -8.97897898        0.58785023        0.01679172        0.54379604        0.02234615        0.00491631
       -8.96896897        0.59822894        0.01774350        0.55413207        0.02151247        0.00484090
       -8.95895896        0.60769651        0.01844525        0.56349231        0.02096971        0.00478924
       -8.94894895        0.61625294        0.01889697        0.57187676        0.02071789        0.00476132
       -8.93893894        0.69524734        0.02082131        0.64500817        0.02407916        0.00533870
       -8.92892893        0.80266760        0.02759164        0.74473718        0.02473179        0.00560700
       -8.91891892        0.96225696        0.03318735        0.89151185        0.03098114        0.00657662
       -8.90890891        1.04913820        0.03705194        0.97224218        0.03271216        0.00713192
       -8.89889890        1.20771729        0.04082878        1.11914534        0.03894079        0.00880237
       -8.88888889        1.29800331        0.04426245        1.20298851        0.04133651        0.00941583
       -8.87887888        1.45236970        0.04811737        1.34573760        0.04775565        0.01075908
       -8.86886887        1.75549456        0.05794663        1.62837626        0.05620519        0.01296648
       -8.85885886        2.00395487        0.08562315        1.86623712        0.04042495        0.01166964
       -8.84884885        2.03715667        0.08243676        1.89392859        0.04861788        0.01217344
       -8.83883884        2.77215413        0.12483749        2.57523727        0.05779662        0.01428274
       -8.82882883        2.19645542        0.09468900        2.04352578        0.04625382        0.01198683
       -8.81881882        1.60865931        0.06642680        1.49765509        0.03531924        0.00925817
       -8.80880881        1.00876579        0.04005090        0.93762522        0.02499289        0.00609678
       -8.79879880        0.73232907        0.03143257        0.67902810        0.01772377        0.00414463
       -8.78878879        1.98760332        0.08928882        1.86521896        0.02345016        0.00964538
