 183.84000     0.0201     0.9395     2.5863W
  78.96000     1.6266     1.9250     4.2796Se
  78.96000     1.6049     1.8919     0.8415Se
 183.84000    -1.5584     3.6726     2.5894W
  78.96000     0.0551     4.6062     4.3076Se
  78.96000    -0.0011     4.6117     0.8394Se
 183.84000    -3.1800     6.4113     2.6062W
  78.96000    -1.6023     7.3295     4.3456Se
  78.96000    -1.6222     7.3358     0.8546Se
 183.84000    -4.7753     9.1494     2.6068W
  78.96000    -3.1902    10.0793     4.3300Se
  78.96000    -3.1939    10.0665     0.8693Se
 183.84000    -6.3494    11.8960     2.5975W
  78.96000    -4.7644    12.8400     4.3148Se
  78.96000    -4.7699    12.8171     0.8554Se
 183.84000     3.1841     0.9552     2.5640W
  78.96000     4.7551     1.8503     4.3209Se
  78.96000     4.7591     1.8619     0.8122Se
 183.84000     1.6366     3.7720     2.5341W
  78.96000     3.3004     4.8760     4.1192Se
  78.96000     3.2393     4.6594     0.7477Se
 183.84000    -0.0287     6.4347     2.5833W
  78.96000     1.5890     7.3220     4.3098Se
  78.96000     1.5940     7.2923     0.9179Se
 183.84000    -1.6043     9.1550     2.6020W
  78.96000    -0.0388    10.0832     4.3488Se
  78.96000    -0.0184    10.0613     0.8602Se
 183.84000    -3.1842    11.9059     2.5904W
  78.96000    -1.5983    12.8213     4.3210Se
  78.96000    -1.5933    12.8105     0.8544Se
 183.84000     6.3332     0.9314     2.5809W
  78.96000     7.9353     1.8029     4.3264Se
  78.96000     7.9473     1.8120     0.8515Se
 183.84000     4.8255     3.6615     2.5752W
  78.96000     6.3825     4.5200     4.3469Se
  78.96000     6.4068     4.5559     0.8439Se
  78.96000     4.7096     7.2068     4.4375Se
  78.96000     4.5672     7.0496     1.0676Se
 183.84000     1.5414     9.1473     2.6272W
  78.96000     3.1375    10.0379     4.3615Se
  78.96000     3.1618     9.9892     0.8942Se
 183.84000    -0.0154    11.8918     2.5936W
  78.96000     1.5816    12.7878     4.3331Se
  78.96000     1.5942    12.7769     0.8641Se
 183.84000     9.5217     0.8952     2.5936W
  78.96000    11.1043     1.8144     4.3336Se
  78.96000    11.1073     1.8196     0.8636Se
 183.84000     7.9625     3.6325     2.5970W
  78.96000     9.5296     4.5556     4.3442Se
  78.96000     9.5351     4.5702     0.8690Se
 183.84000     6.3734     6.3363     2.6141W
  78.96000     7.8942     7.2919     4.3815Se
  78.96000     7.9084     7.3024     0.8706Se
 183.84000     4.6816     9.0401     2.6613W
  78.96000     6.2938    10.0085     4.3529Se
  78.96000     6.2742     9.9739     0.9141Se
 183.84000     3.1672    11.8554     2.6097W
  78.96000     4.7528    12.7869     4.3371Se
  78.96000     4.7527    12.7747     0.8752Se
 183.84000    12.6869     0.9040     2.5984W
  78.96000    14.2786     1.8378     4.3241Se
  78.96000    14.2670     1.8346     0.8618Se
 183.84000    11.1120     3.6499     2.6037W
  78.96000    12.6958     4.5729     4.3370Se
  78.96000    12.6818     4.5801     0.8678Se
 183.84000     9.4881     6.3939     2.6142W
  78.96000    11.0728     7.3185     4.3453Se
  78.96000    11.0663     7.3173     0.8784Se
 183.84000     7.8934     9.1093     2.6295W
  78.96000     9.4806    10.0668     4.3420Se
  78.96000     9.4666    10.0504     0.8827Se
 183.84000     6.3242    11.8569     2.6089W
  78.96000     7.9152    12.8180     4.3277Se
  78.96000     7.9028    12.7971     0.8718Se
