#  aims_uuid : 5EB025E4-0EAA-46E0-AF37-66F417D41393                                
#  angular momentum projected density of states for species W as calculated by FHI-aims 
# The energy reference for this output is the vacuum level =       0.000000 eV
#      Energy (eV)         total dos     l= 0              l= 1              l= 2              l= 3
      -10.00000000        0.11841559        0.00230385        0.02468241        0.08389547        0.00753386
       -9.99000000        0.23342056        0.00409172        0.04478930        0.17245554        0.01208400
       -9.98000000        0.37364134        0.00598988        0.06624952        0.28558607        0.01581587
       -9.97000000        0.54989136        0.00901832        0.09081000        0.43057716        0.01948588
       -9.96000000        0.54377400        0.00762975        0.06594370        0.45432458        0.01587598
       -9.95000000        0.71145815        0.00902077        0.07077922        0.61342174        0.01823643
       -9.94000000        0.40575415        0.00770963        0.05936857        0.32790238        0.01077357
       -9.93000000        0.42837154        0.00872848        0.06527357        0.34285137        0.01151813
       -9.92000000        0.48701078        0.00960490        0.07093791        0.39265451        0.01381346
       -9.91000000        0.55018374        0.00979178        0.07168949        0.45152588        0.01717661
       -9.90000000        0.65183980        0.00963154        0.07232739        0.54795655        0.02192432
       -9.89000000        0.87095383        0.01029921        0.08183315        0.74936436        0.02945711
       -9.88000000        1.01580677        0.00981458        0.08095788        0.89127075        0.03376355
       -9.87000000        0.95209757        0.00673636        0.07067692        0.84410691        0.03057738
       -9.86000000        0.87031317        0.00528749        0.06691885        0.77048997        0.02761686
       -9.85000000        1.32592145        0.00591858        0.07994569        1.20059600        0.03946117
       -9.84000000        2.90765061        0.01512077        0.16974179        2.63005805        0.09272999
       -9.83000000        0.38616625        0.00393201        0.04488199        0.32583924        0.01151301
       -9.82000000        0.43704873        0.00470253        0.05052384        0.36970587        0.01211650
       -9.81000000        0.50386600        0.00572382        0.05858019        0.42651757        0.01304443
       -9.80000000        0.71775827        0.01004059        0.09584094        0.59450478        0.01737197
       -9.79000000        1.07120470        0.01337133        0.10675533        0.92911549        0.02196255
       -9.78000000        0.53545130        0.00372496        0.03173535        0.48640361        0.01358738
       -9.77000000        0.52458830        0.00354631        0.02831783        0.47949912        0.01322505
       -9.76000000        0.74266416        0.00482084        0.05115074        0.66654907        0.02014351
       -9.75000000        0.91005709        0.00557717        0.05486594        0.82804220        0.02157178
       -9.74000000        1.01556413        0.00635314        0.05946403        0.92612130        0.02362567
       -9.73000000        1.06300928        0.00576646        0.05283645        0.98197673        0.02242964
       -9.72000000        1.03066370        0.00538206        0.05234126        0.95035334        0.02258704
       -9.71000000        0.67790378        0.00426774        0.04770250        0.60717927        0.01875427
       -9.70000000        0.87705207        0.00380461        0.05520116        0.79375113        0.02429517
       -9.69000000        1.21325317        0.00580283        0.05717126        1.11894307        0.03133601
       -9.68000000        0.32854985        0.00230292        0.02345691        0.29273357        0.01005645
       -9.67000000        0.53946437        0.00498715        0.04454660        0.47534692        0.01458371
       -9.66000000        0.48675521        0.00324217        0.03283729        0.43936924        0.01130651
       -9.65000000        0.58971385        0.00383994        0.04863370        0.52353222        0.01370798
       -9.64000000        0.67940753        0.00445374        0.06907838        0.58893557        0.01693984
       -9.63000000        0.52543655        0.00446680        0.04726543        0.45751613        0.01618818
       -9.62000000        0.79772765        0.00547668        0.05620491        0.71135332        0.02469274
       -9.61000000        0.64573064        0.00157850        0.02710564        0.60001463        0.01703188
       -9.60000000        0.01929948        0.00025604        0.00264491        0.01560032        0.00079821
       -9.59000000        0.08068518        0.00095695        0.00796403        0.06886410        0.00290010
       -9.58000000        0.55663857        0.00474893        0.02039302        0.50676694        0.02472968
       -9.57000000        1.68741658        0.01382598        0.09417624        1.52972140        0.04969296
       -9.56000000        0.49189758        0.00233414        0.01141384        0.46645655        0.01169304
